,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff
15,2024-08-12,746682,Flyout,field_out,True,691026,671096,Masyn Winn,Andrew Abbott,0,b90f6ac8-6c8b-4dc3-992c-ca0f8e80b923,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-12,746682,Single,single,False,575929,671096,Willson Contreras,Andrew Abbott,0,53732b59-c9db-4b72-aa24-884d65be0258,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-12,746682,Walk,walk,False,502054,671096,Tommy Pham,Andrew Abbott,1,75245aad-746a-47a3-9227-9588c93475ac,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-12,746682,Single,single,False,571448,671096,Nolan Arenado,Andrew Abbott,1,3646eb0c-275c-48fa-9dd6-ff8d4ab0f381,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-12,746682,Single,single,False,502671,671096,Paul Goldschmidt,Andrew Abbott,1,0a56003f-aa26-4f82-b614-2ea26bbc14cf,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-12,746682,Strikeout,strikeout,True,680977,671096,Brendan Donovan,Andrew Abbott,0,c000bbc0-4e66-4d96-a481-0186a90738f5,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-12,746682,Walk,walk,False,641584,543243,Jake Fraley,Sonny Gray,0,53c4a3d6-50bd-47af-a118-48071f28806b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
22,2024-08-12,746682,Strikeout,strikeout,True,682622,543243,Noelvi Marte,Sonny Gray,1,14001604-72a1-4447-99ad-ee1354b89690,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
23,2024-08-12,746682,Strikeout,strikeout,True,666181,543243,Will Benson,Sonny Gray,0,fdcf8de0-9197-4476-b94c-e32b71029f52,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
24,2024-08-12,746682,Home Run,home_run,False,668715,543243,Spencer Steer,Sonny Gray,1,ed2b28b1-15d7-4b43-849d-48a2a1dacc3e,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
25,2024-08-12,746682,Home Run,home_run,False,682829,543243,Elly De La Cruz,Sonny Gray,0,9bc823fe-dffd-49ff-b4e3-5bc98d900ac7,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
26,2024-08-12,746682,Strikeout,strikeout,True,663886,543243,Tyler Stephenson,Sonny Gray,0,cd5a8df8-1460-43df-a7b6-d26ebde7aae2,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
27,2024-08-12,746682,Groundout,field_out,True,691023,671096,Jordan Walker,Andrew Abbott,0,6c14d56d-5ec1-4a20-920d-645688d443ff,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-12,746682,Flyout,field_out,True,686780,671096,Pedro Pagés,Andrew Abbott,0,2ca7215e-16c2-49da-8f96-8d89c172bdfc,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-12,746682,Strikeout,strikeout,True,687363,671096,Victor Scott II,Andrew Abbott,0,73170e23-ea60-41a9-b7fc-b289a2cafbb2,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-12,746682,Flyout,field_out,True,670770,543243,TJ Friedl,Sonny Gray,0,fe3d3d93-7736-4ea3-8a50-2ffdaf5f7f7f,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
31,2024-08-12,746682,Groundout,field_out,True,600869,543243,Jeimer Candelario,Sonny Gray,0,9d994ca6-d482-4db1-a41b-1b68b0f8828e,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
32,2024-08-12,746682,Groundout,field_out,True,664034,543243,Ty France,Sonny Gray,0,a03bcffd-9255-441c-9700-d4ca95fbad9d,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,152.0,116.0,127.0,0.238,0.198,0.148,0.068,0.26,0.75,0.63,-1.98,92.4,88.3,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,95.0,115.0,112.0,91.0,98.0,96.0,0.164,0.183,0.0,0.26,1.13,-2.43,87.8,92.9,75.4,0.205,0.411,0.201,0.289,0.506,0.284,,,
33,2024-08-12,746682,Groundout,field_out,True,691026,671096,Masyn Winn,Andrew Abbott,0,d7b35380-163a-4531-b80b-9c7800428198,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,
