,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC
28,2024-07-27,746278,Strikeout,strikeout,True,521692,684007,Salvador Perez,Shota Imanaga,0,d35b1e77-36bd-4b35-a674-24fb635022a9,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
29,2024-07-27,746278,Hit By Pitch,hit_by_pitch,False,666023,684007,Freddy Fermin,Shota Imanaga,0,37e7408f-3acc-43ac-a407-75a3b2bceb32,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
30,2024-07-27,746278,Flyout,field_out,True,592669,684007,Hunter Renfroe,Shota Imanaga,0,663fe6ea-f095-4dac-94f5-47666c411f92,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
31,2024-07-27,746278,Groundout,field_out,True,665804,607625,Miguel Amaya,Seth Lugo,0,a4f72d26-205f-4e44-a5de-d20a708a3281,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
32,2024-07-27,746278,Bunt Groundout,field_out,True,691718,607625,Pete Crow-Armstrong,Seth Lugo,0,a353f30d-d405-4581-85a2-d9d4e98e1936,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
33,2024-07-27,746278,Groundout,field_out,True,663538,607625,Nico Hoerner,Seth Lugo,0,e308a1a1-ed87-46c8-a067-c4b67ccff0f8,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
34,2024-07-27,746278,Strikeout,strikeout,True,641658,684007,Garrett Hampson,Shota Imanaga,0,04b887b9-fb53-49d7-851f-50c89a6a5d8e,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
35,2024-07-27,746278,Groundout,field_out,True,679845,684007,Nick Loftin,Shota Imanaga,0,8fc9f253-1a54-442d-aae6-e142aee171ec,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
36,2024-07-27,746278,Groundout,field_out,True,680118,684007,Dairon Blanco,Shota Imanaga,0,acc447a2-b8ce-4b39-9800-5998d5bbd3c2,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
37,2024-07-27,746278,Groundout,field_out,True,683737,607625,Michael Busch,Seth Lugo,0,3da6c770-ee09-4fe7-b263-f7ba5550ef2f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
38,2024-07-27,746278,Groundout,field_out,True,673548,607625,Seiya Suzuki,Seth Lugo,0,8d4d4329-883a-4619-8bc3-a47e7af38b05,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
39,2024-07-27,746278,Groundout,field_out,True,664023,607625,Ian Happ,Seth Lugo,0,4265e79d-9581-4780-a4b0-a1a93bec809a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
40,2024-07-27,746278,Single,single,False,672580,684007,Maikel Garcia,Shota Imanaga,0,8f184e5a-2b5b-487e-a9fa-df882e099901,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
41,2024-07-27,746278,Double,double,True,677951,684007,Bobby Witt Jr.,Shota Imanaga,1,3bbc5bf0-3ebe-4f19-8e72-15fe0d2a95f0,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
42,2024-07-27,746278,Pop Out,field_out,True,686469,684007,Vinnie Pasquantino,Shota Imanaga,0,8e271fe8-b409-47e1-a4f7-4a70b57a6487,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
43,2024-07-27,746278,Single,single,False,521692,684007,Salvador Perez,Shota Imanaga,0,6bd38359-a71d-4f9e-9829-8cc281a41228,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,51.0,107.0,96.0,80.0,106.0,100.0,0.01,0.535,0.006,0.307,0.072,0.038,0.032,0.52,-6.3,0.93,2.36,-0.49,-0.73,0.13,91.7,89.8,83.0,81.7,88.5,81.8,72.7,0.23,0.452,0.177,,,,0.444,0.556,0.0,,,,,,,0.19,0.238,0.257,0.333,1.333,0.143,0.278,0.306,0.36,0.228,0.317,0.42,0.0,-76.62,53.9
44,2024-07-27,746278,Double,double,False,666023,657240,Freddy Fermin,Julian Merryweather,1,59db967a-4278-4483-8405-0e30a3600edc,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,,,,113.0,99.0,106.0,,,,,,,,0.438,,,0.441,,0.121,-0.59,,,,-3.08,,0.63,96.0,,,78.6,,84.6,,0.222,0.407,0.173,,,,,,,,,,0.44,0.6,0.283,0.125,0.25,0.313,,,,,,,,,,,,
45,2024-07-27,746278,Single,single,False,592669,657240,Hunter Renfroe,Julian Merryweather,1,b0e8b15f-24fe-400e-83c3-8ed6a9d1c343,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,,,,113.0,99.0,106.0,,,,,,,,0.438,,,0.441,,0.121,-0.59,,,,-3.08,,0.63,96.0,,,78.6,,84.6,,0.222,0.407,0.173,,,,,,,,,,0.44,0.6,0.283,0.125,0.25,0.313,,,,,,,,,,,,
46,2024-07-27,746278,Pop Out,field_out,True,641658,657240,Garrett Hampson,Julian Merryweather,0,8788e175-5976-45ff-b91d-35730aec2c24,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,,,,113.0,99.0,106.0,,,,,,,,0.438,,,0.441,,0.121,-0.59,,,,-3.08,,0.63,96.0,,,78.6,,84.6,,0.222,0.407,0.173,,,,,,,,,,0.44,0.6,0.283,0.125,0.25,0.313,,,,,,,,,,,,
47,2024-07-27,746278,Single,single,False,666624,607625,Christopher Morel,Seth Lugo,0,864dee5f-7594-4122-9c9a-dd04c3c6b13b,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
48,2024-07-27,746278,Single,single,False,643565,607625,Mike Tauchman,Seth Lugo,1,ab706d2c-0196-4df3-9cee-de254f49c909,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
49,2024-07-27,746278,Walk,walk,False,621020,607625,Dansby Swanson,Seth Lugo,1,4055d99a-d18c-4690-a3e4-289baef23a3f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
50,2024-07-27,746278,Flyout,field_out,True,665804,607625,Miguel Amaya,Seth Lugo,0,b8c3f3af-c696-4248-9606-e8eb364404c1,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,101.0,97.0,98.0,87.0,102.0,100.0,0.194,0.254,0.063,0.031,0.134,0.263,0.062,1.02,1.03,0.49,0.26,-0.94,1.37,1.26,92.2,90.6,85.7,87.4,92.2,85.4,79.3,0.22,0.353,0.157,0.29,0.414,0.134,0.188,0.302,0.34,0.21,0.284,0.293,0.227,0.424,0.206,0.152,0.182,0.347,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,,,
51,2024-07-27,746278,Home Run,home_run,False,621550,669674,Patrick Wisdom,Sam Long,1,d3deb665-e7d9-4eac-943a-1dc3c0e9a47b,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.365,0.231,,,,0.25,0.313,0.194,,,,0.2,0.257,0.397,,,,,,,,,,0.182,0.182,0.227,,,
52,2024-07-27,746278,Flyout,field_out,True,663538,669674,Nico Hoerner,Sam Long,0,256414a5-90f2-4b0d-aca3-7faa87d2613b,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.365,0.231,,,,0.25,0.313,0.194,,,,0.2,0.257,0.397,,,,,,,,,,0.182,0.182,0.227,,,
53,2024-07-27,746278,Strikeout,strikeout,True,683737,669674,Michael Busch,Sam Long,0,1f88d381-4ae3-4b94-8491-007349c818dd,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.365,0.231,,,,0.25,0.313,0.194,,,,0.2,0.257,0.397,,,,,,,,,,0.182,0.182,0.227,,,
54,2024-07-27,746278,Groundout,field_out,True,679845,657240,Nick Loftin,Julian Merryweather,0,da9efd12-0968-4e46-872c-204e6def76e7,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,,,,113.0,99.0,106.0,,,,,,,,0.438,,,0.441,,0.121,-0.59,,,,-3.08,,0.63,96.0,,,78.6,,84.6,,0.222,0.407,0.173,,,,,,,,,,0.44,0.6,0.283,0.125,0.25,0.313,,,,,,,,,,,,
55,2024-07-27,746278,Walk,walk,False,686681,657240,Michael Massey,Julian Merryweather,0,cf056253-7bc0-42b8-b0d8-224c7f9d0d71,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,,,,113.0,99.0,106.0,,,,,,,,0.438,,,0.441,,0.121,-0.59,,,,-3.08,,0.63,96.0,,,78.6,,84.6,,0.222,0.407,0.173,,,,,,,,,,0.44,0.6,0.283,0.125,0.25,0.313,,,,,,,,,,,,
56,2024-07-27,746278,Lineout,field_out,True,672580,657240,Maikel Garcia,Julian Merryweather,0,3abf4816-79a4-4cf2-82c3-a421d64957bf,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,,,,113.0,99.0,106.0,,,,,,,,0.438,,,0.441,,0.121,-0.59,,,,-3.08,,0.63,96.0,,,78.6,,84.6,,0.222,0.407,0.173,,,,,,,,,,0.44,0.6,0.283,0.125,0.25,0.313,,,,,,,,,,,,
57,2024-07-27,746278,Flyout,field_out,True,677951,687863,Bobby Witt Jr.,Porter Hodge,0,af47b0a9-5f90-4fa4-bf7f-91afc85274ce,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,,,,123.0,100.0,110.0,,,,52.0,93.0,96.0,,0.651,,0.014,0.335,,,1.33,,-1.78,,3.91,,,95.4,,89.6,,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,,,,,,,0.07,0.093,0.5,,,,,,
58,2024-07-27,746278,Groundout,field_out,True,673548,663460,Seiya Suzuki,Kris Bubic,0,bc6dc1e7-19f6-4706-a73b-ff9226169dd6,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
59,2024-07-27,746278,Strikeout,strikeout,True,664023,663460,Ian Happ,Kris Bubic,0,44975a95-49be-4af5-9de6-62636ee6f832,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
60,2024-07-27,746278,Strikeout,strikeout,True,666624,663460,Christopher Morel,Kris Bubic,0,aaeda9be-0960-49ec-8c7d-de64bd55ae8c,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,,,,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,87.0,91.0,78.0,,,,0.021,0.456,0.01,,0.362,,0.15,0.26,-0.27,,-2.99,-0.23,,3.29,93.3,86.3,,85.2,92.5,84.0,,0.25,0.5,0.403,,,,,,,,,,0.321,0.357,0.262,0.176,0.294,0.36,,,,,,,,,,,,
