,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
35,2024-04-22,745351,Flyout,field_out,True,527038,500779,Wilmer Flores,Jose Quintana,0,cf5da2c4-26bc-4dae-9617-20eaec79089d,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,-1.6,,-0.01,,90.5,,90.7,,,,,0.281,0.579,0.149,0.271,0.504,0.137,,,,71.0,101.0,97.0,108.0,104.0,101.0,0.277,0.199,0.72,0.78,85.8,77.8,0.255,0.415,0.247,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,,,,,,,
36,2024-04-22,745351,Groundout,field_out,True,808982,500779,Jung Hoo Lee,Jose Quintana,0,a8f597e0-e998-4fb5-98c1-39f8f47c1df4,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,-1.6,,-0.01,,90.5,,90.7,,,,,0.281,0.579,0.149,0.271,0.504,0.137,,,,71.0,101.0,97.0,108.0,104.0,101.0,0.277,0.199,0.72,0.78,85.8,77.8,0.255,0.415,0.247,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,,,,,,,
37,2024-04-22,745351,Single,single,False,624585,500779,Jorge Soler,Jose Quintana,0,af1b8d99-451a-42bd-b3a5-5586d1bbf812,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,-1.6,,-0.01,,90.5,,90.7,,,,,0.281,0.579,0.149,0.271,0.504,0.137,,,,71.0,101.0,97.0,108.0,104.0,101.0,0.277,0.199,0.72,0.78,85.8,77.8,0.255,0.415,0.247,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,,,,,,,
38,2024-04-22,745351,Forceout,force_out,True,656305,500779,Matt Chapman,Jose Quintana,1,967f7685-75ad-405b-928f-4dd946fd0f29,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,-1.6,,-0.01,,90.5,,90.7,,,,,0.281,0.579,0.149,0.271,0.504,0.137,,,,71.0,101.0,97.0,108.0,104.0,101.0,0.277,0.199,0.72,0.78,85.8,77.8,0.255,0.415,0.247,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,,,,,,,
39,2024-04-22,745351,Groundout,field_out,True,664056,676775,Harrison Bader,Keaton Winn,0,4bbd0121-06c7-4d65-b1d1-ca2b53c0d00c,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-04-22,745351,Groundout,field_out,True,553882,676775,Omar Narváez,Keaton Winn,0,66566cc8-2d97-4ebc-a30f-e7059d5f0331,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-04-22,745351,Strikeout,strikeout,True,607043,676775,Brandon Nimmo,Keaton Winn,0,1dc0b855-6240-497d-b749-d4b39528eb22,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-04-22,745351,Home Run,home_run,False,624424,500779,Michael Conforto,Jose Quintana,0,7be3960b-7d84-429e-b86d-53210ad90efc,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,69.0,93.0,86.0,75.0,97.0,91.0,,,,,,,0.318,0.207,,,-1.6,,-0.01,,90.5,,90.7,,,,,0.281,0.579,0.149,0.271,0.504,0.137,,,,71.0,101.0,97.0,108.0,104.0,101.0,0.277,0.199,0.72,0.78,85.8,77.8,0.255,0.415,0.247,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,,,,,,,
43,2024-04-22,745351,Flyout,field_out,True,642731,605347,Thairo Estrada,Jorge López,0,8cf56d8c-1e33-47a1-a1e7-5f22b92523a7,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,,,,0.403,0.18,,0.173,3.79,,-1.1,1.14,95.4,,95.2,86.2,,,,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,106.0,109.0,107.0,,,,,0.121,,2.89,87.2,,0.267,0.6,0.19,0.1,0.1,0.278,,,,116.0,96.0,102.0,0.124,-2.64,82.8,,,,,,,,,
44,2024-04-22,745351,Groundout,field_out,True,608596,605347,Tom Murphy,Jorge López,0,d661de02-9874-47dd-9dc2-3f408a7167e0,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,,,,0.403,0.18,,0.173,3.79,,-1.1,1.14,95.4,,95.2,86.2,,,,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,106.0,109.0,107.0,,,,,0.121,,2.89,87.2,,0.267,0.6,0.19,0.1,0.1,0.278,,,,116.0,96.0,102.0,0.124,-2.64,82.8,,,,,,,,,
45,2024-04-22,745351,Single,single,False,605113,605347,Nick Ahmed,Jorge López,0,f59fd086-614f-4367-8d33-26d559e5e441,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,,,,0.403,0.18,,0.173,3.79,,-1.1,1.14,95.4,,95.2,86.2,,,,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,106.0,109.0,107.0,,,,,0.121,,2.89,87.2,,0.267,0.6,0.19,0.1,0.1,0.278,,,,116.0,96.0,102.0,0.124,-2.64,82.8,,,,,,,,,
46,2024-04-22,745351,Strikeout,strikeout,True,573262,605347,Mike Yastrzemski,Jorge López,0,72a1c079-31aa-4a96-ad8b-9435f63c718f,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,,,,0.403,0.18,,0.173,3.79,,-1.1,1.14,95.4,,95.2,86.2,,,,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,106.0,109.0,107.0,,,,,0.121,,2.89,87.2,,0.267,0.6,0.19,0.1,0.1,0.278,,,,116.0,96.0,102.0,0.124,-2.64,82.8,,,,,,,,,
47,2024-04-22,745351,Single,single,False,516782,676775,Starling Marte,Keaton Winn,0,d4435f85-19ae-4f8e-85c7-c211ea9769c8,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-04-22,745351,Walk,walk,False,596019,676775,Francisco Lindor,Keaton Winn,1,481b0a69-b819-4170-908f-312c106f9579,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-04-22,745351,Pop Out,field_out,True,624413,676254,Pete Alonso,Ryan Walker,0,16846492-5cff-45c5-8511-2f49701f0d21,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,-6.38,,1.69,1.39,94.2,,95.2,83.6,,,,,,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-04-22,745351,Lineout,field_out,True,683146,676254,Brett Baty,Ryan Walker,0,9fdd217c-e1d4-4f67-8fcb-d20eeac97274,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,-6.38,,1.69,1.39,94.2,,95.2,83.6,,,,,,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-04-22,745351,Groundout,field_out,True,621466,676254,DJ Stewart,Ryan Walker,1,5a05f1eb-d9d3-4905-a06a-83ce98c00970,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,-6.38,,1.69,1.39,94.2,,95.2,83.6,,,,,,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-04-22,745351,Groundout,field_out,True,527038,656887,Wilmer Flores,Sean Reid-Foley,0,d901e42e-5ea1-495a-8f55-47c5261a837d,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,89.0,95.0,93.0,153.0,95.0,93.0,106.0,74.0,80.0,,,,0.005,0.673,,0.125,1.41,,-2.4,-0.02,94.9,,95.3,86.6,,,,0.149,0.191,0.217,,,,0.143,0.143,0.688,153.0,99.0,107.0,,,,,0.197,,1.13,88.7,,,,,0.238,0.238,0.342,,,,,,,,,,,,,,,,,,
53,2024-04-22,745351,Walk,walk,False,808982,656887,Jung Hoo Lee,Sean Reid-Foley,0,0e04fb83-d64c-4a21-932f-422e160eda4e,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,89.0,95.0,93.0,153.0,95.0,93.0,106.0,74.0,80.0,,,,0.005,0.673,,0.125,1.41,,-2.4,-0.02,94.9,,95.3,86.6,,,,0.149,0.191,0.217,,,,0.143,0.143,0.688,153.0,99.0,107.0,,,,,0.197,,1.13,88.7,,,,,0.238,0.238,0.342,,,,,,,,,,,,,,,,,,
54,2024-04-22,745351,Walk,walk,False,624585,656887,Jorge Soler,Sean Reid-Foley,1,15e85b2b-c865-42bd-9f98-1e0a3584f167,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,89.0,95.0,93.0,153.0,95.0,93.0,106.0,74.0,80.0,,,,0.005,0.673,,0.125,1.41,,-2.4,-0.02,94.9,,95.3,86.6,,,,0.149,0.191,0.217,,,,0.143,0.143,0.688,153.0,99.0,107.0,,,,,0.197,,1.13,88.7,,,,,0.238,0.238,0.342,,,,,,,,,,,,,,,,,,
55,2024-04-22,745351,Forceout,force_out,True,656305,656887,Matt Chapman,Sean Reid-Foley,1,5bed7d14-963d-4d1b-8349-59ca4a0d53a8,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,89.0,95.0,93.0,153.0,95.0,93.0,106.0,74.0,80.0,,,,0.005,0.673,,0.125,1.41,,-2.4,-0.02,94.9,,95.3,86.6,,,,0.149,0.191,0.217,,,,0.143,0.143,0.688,153.0,99.0,107.0,,,,,0.197,,1.13,88.7,,,,,0.238,0.238,0.342,,,,,,,,,,,,,,,,,,
56,2024-04-22,745351,Strikeout,strikeout,True,624424,656887,Michael Conforto,Sean Reid-Foley,1,e3ebb849-f9ba-4369-89d1-ccdcb0aa7846,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,89.0,95.0,93.0,153.0,95.0,93.0,106.0,74.0,80.0,,,,0.005,0.673,,0.125,1.41,,-2.4,-0.02,94.9,,95.3,86.6,,,,0.149,0.191,0.217,,,,0.143,0.143,0.688,153.0,99.0,107.0,,,,,0.197,,1.13,88.7,,,,,0.238,0.238,0.342,,,,,,,,,,,,,,,,,,
57,2024-04-22,745351,Groundout,field_out,True,643446,643511,Jeff McNeil,Tyler Rogers,0,74ebd2d9-4c80-4851-995e-9078b295ffd2,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,-4.89,,1.34,-1.38,82.3,,82.4,73.8,,,,,,,0.284,0.358,0.143,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-04-22,745351,Strikeout,strikeout,True,664056,643511,Harrison Bader,Tyler Rogers,0,21034cce-fd92-47d4-89ef-5a895e6bb862,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,-4.89,,1.34,-1.38,82.3,,82.4,73.8,,,,,,,0.284,0.358,0.143,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-04-22,745351,Flyout,field_out,True,553882,643511,Omar Narváez,Tyler Rogers,0,5af87d47-71dd-4c7e-99c9-f3dd65051543,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,-4.89,,1.34,-1.38,82.3,,82.4,73.8,,,,,,,0.284,0.358,0.143,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-04-22,745351,Strikeout,strikeout,True,642731,677020,Thairo Estrada,Josh Walker,0,88b8bcd0-430c-496d-a32d-dcc95397d44e,677020.0,joshwalker,"Walker, J",Left,Josh Walker,NYM,5.11,4.16,12.1,93.0,81.0,89.0,0.782,8.03,4.38,9.49,0.73,1.29,0.211,0.368,0.184,0.316,0.409,104.0,97.0,95.0,64.0,93.0,84.0,,,,,,,0.274,0.333,,0.014,-5.32,,0.31,-2.81,94.2,,92.8,86.4,,,,0.412,0.824,0.158,0.308,0.308,0.111,,,,,,,73.0,90.0,87.0,0.374,0.005,2.92,-4.78,88.2,83.9,0.118,0.118,0.472,,,,,,,,,,,,,,,,,,,,,
61,2024-04-22,745351,Lineout,field_out,True,608596,677020,Tom Murphy,Josh Walker,0,cb9b51fa-8f1a-435e-80d5-ed3b6134caba,677020.0,joshwalker,"Walker, J",Left,Josh Walker,NYM,5.11,4.16,12.1,93.0,81.0,89.0,0.782,8.03,4.38,9.49,0.73,1.29,0.211,0.368,0.184,0.316,0.409,104.0,97.0,95.0,64.0,93.0,84.0,,,,,,,0.274,0.333,,0.014,-5.32,,0.31,-2.81,94.2,,92.8,86.4,,,,0.412,0.824,0.158,0.308,0.308,0.111,,,,,,,73.0,90.0,87.0,0.374,0.005,2.92,-4.78,88.2,83.9,0.118,0.118,0.472,,,,,,,,,,,,,,,,,,,,,
62,2024-04-22,745351,Groundout,field_out,True,605113,677020,Nick Ahmed,Josh Walker,0,af4d2211-2f7c-4a01-b9f5-6c81f5b4f2dd,677020.0,joshwalker,"Walker, J",Left,Josh Walker,NYM,5.11,4.16,12.1,93.0,81.0,89.0,0.782,8.03,4.38,9.49,0.73,1.29,0.211,0.368,0.184,0.316,0.409,104.0,97.0,95.0,64.0,93.0,84.0,,,,,,,0.274,0.333,,0.014,-5.32,,0.31,-2.81,94.2,,92.8,86.4,,,,0.412,0.824,0.158,0.308,0.308,0.111,,,,,,,73.0,90.0,87.0,0.374,0.005,2.92,-4.78,88.2,83.9,0.118,0.118,0.472,,,,,,,,,,,,,,,,,,,,,
63,2024-04-22,745351,Walk,walk,False,607043,666808,Brandon Nimmo,Camilo Doval,0,269768b3-fb82-4a40-a559-87383d17f839,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,0.14,,,0.487,,,-1.95,0.2,,,98.0,88.7,,,,,,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
64,2024-04-22,745351,Groundout,field_out,True,516782,666808,Starling Marte,Camilo Doval,1,5031c829-ff36-4103-94d7-c10bce94cee8,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,0.14,,,0.487,,,-1.95,0.2,,,98.0,88.7,,,,,,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
65,2024-04-22,745351,Field Error,field_error,False,596019,666808,Francisco Lindor,Camilo Doval,1,5cc1eb42-5857-4f1e-bbbc-b3437512a188,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,0.14,,,0.487,,,-1.95,0.2,,,98.0,88.7,,,,,,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
66,2024-04-22,745351,Groundout,field_out,True,624413,666808,Pete Alonso,Camilo Doval,1,f2877d59-47c7-4778-83f3-22370586fe4d,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,0.14,,,0.487,,,-1.95,0.2,,,98.0,88.7,,,,,,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
67,2024-04-22,745351,Walk,walk,False,683146,666808,Brett Baty,Camilo Doval,0,4f078234-1db3-4760-94f4-9e7b1bc8c06e,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,0.14,,,0.487,,,-1.95,0.2,,,98.0,88.7,,,,,,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
68,2024-04-22,745351,Groundout,field_out,True,621466,666808,DJ Stewart,Camilo Doval,0,79ee6dc6-bbdf-45a8-8f13-d1e8855166c0,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,0.14,,,0.487,,,-1.95,0.2,,,98.0,88.7,,,,,,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
