,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-06,744901,Forceout,force_out,True,672386,544150,Alejandro Kirk,Albert Suárez,1,86170619-7ad2-4b68-a336-696b7fe298fe,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
11,2024-08-06,744901,Strikeout,strikeout,True,662139,544150,Daulton Varsho,Albert Suárez,0,297827c8-4204-4b71-8b5c-02aaf2e14cd5,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
12,2024-08-06,744901,Single,single,False,676391,544150,Ernie Clement,Albert Suárez,1,0b866f24-1556-4894-93fb-23529e0fc9bc,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
13,2024-08-06,744901,Strikeout,strikeout,True,680718,544150,Addison Barger,Albert Suárez,0,e46cb597-9698-4f3b-ac53-74f9a78ec354,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
14,2024-08-06,744901,Strikeout,strikeout,True,650391,605135,Eloy Jiménez,Chris Bassitt,0,3089ee58-ba55-4c7d-99cb-6534783e5c19,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
15,2024-08-06,744901,Strikeout,strikeout,True,702616,605135,Jackson Holliday,Chris Bassitt,0,2c6937d9-0119-4ce5-bfe3-60681b48db58,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
16,2024-08-06,744901,Flyout,field_out,True,602104,605135,Ramón Urías,Chris Bassitt,0,bb93be75-6ce9-41fb-8874-5f8872cd3db3,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
17,2024-08-06,744901,Flyout,field_out,True,677870,544150,Leo Jiménez,Albert Suárez,0,e5c8fd50-5bc5-4b01-b208-4fe09b08ca0f,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
18,2024-08-06,744901,Groundout,field_out,True,543807,544150,George Springer,Albert Suárez,0,02c796ab-1f9f-46ca-a71f-c4557ade0f81,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
19,2024-08-06,744901,Flyout,field_out,True,694388,544150,Joey Loperfido,Albert Suárez,0,9d4c6ca3-4060-427c-b0ac-f80f57ef677d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
20,2024-08-06,744901,Flyout,field_out,True,681297,605135,Colton Cowser,Chris Bassitt,0,d8d6ea32-982e-40d4-8324-5d56aff271c3,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
21,2024-08-06,744901,Flyout,field_out,True,623993,605135,Anthony Santander,Chris Bassitt,0,7a79acb3-ec0e-4d01-b8f6-a500c42d02af,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
22,2024-08-06,744901,Strikeout,strikeout,True,683002,605135,Gunnar Henderson,Chris Bassitt,0,90692e1f-2a5e-4880-b43b-9b9e2b1a05be,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
23,2024-08-06,744901,Walk,walk,False,665489,544150,Vladimir Guerrero Jr.,Albert Suárez,0,220c048a-599b-4f6b-884c-453aec68fa4e,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
24,2024-08-06,744901,Grounded Into DP,grounded_into_double_play,True,687462,544150,Spencer Horwitz,Albert Suárez,1,00f21e81-027e-4c8a-a386-79a1af324929,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
25,2024-08-06,744901,Single,single,False,672386,544150,Alejandro Kirk,Albert Suárez,0,f733058a-a14d-45f1-a4ab-d22f6de2cbac,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
26,2024-08-06,744901,Flyout,field_out,True,662139,544150,Daulton Varsho,Albert Suárez,0,6a943a5f-bf01-4d0e-a098-ef743df26916,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
27,2024-08-06,744901,Strikeout,strikeout,True,656811,605135,Ryan O'Hearn,Chris Bassitt,0,8e831891-6b52-4e2c-82b7-997abd98d668,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
28,2024-08-06,744901,Strikeout,strikeout,True,668939,605135,Adley Rutschman,Chris Bassitt,0,18e82f60-697d-436d-b9fe-2df778657657,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
29,2024-08-06,744901,Strikeout,strikeout,True,663624,605135,Ryan Mountcastle,Chris Bassitt,0,f5404dbc-16bd-44c7-b472-6616561836c6,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256,,,,,,
30,2024-08-06,744901,Pop Out,field_out,True,676391,544150,Ernie Clement,Albert Suárez,0,f3d3b58c-3c90-46c2-ba38-d4c6b421c7b9,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,75.0,100.0,91.0,,,,,0.516,0.198,,,0.114,0.171,0.14,0.8,,,,-0.05,0.45,94.9,86.4,,86.0,,,78.8,,,,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,0.231,0.346,0.218,0.26,0.418,0.226,,,,,,
