,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff
10,2024-08-26,745215,Strikeout,strikeout,True,668227,686752,Randy Arozarena,Ryan Pepiot,0,cf4690cb-34dc-430d-99b9-12e474e1389f,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
11,2024-08-26,745215,Home Run,home_run,False,593871,686752,Jorge Polanco,Ryan Pepiot,0,28be9fb0-0a1c-4aca-b01c-37fb9dea3caa,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
12,2024-08-26,745215,Flyout,field_out,True,457759,686752,Justin Turner,Ryan Pepiot,0,43f7eb45-0a3d-4bae-818c-c8de814c01d2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
13,2024-08-26,745215,Single,single,False,668942,686752,Josh Rojas,Ryan Pepiot,0,4caee032-dcf2-4832-a2df-dc231bdae3c0,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
14,2024-08-26,745215,Strikeout,strikeout,True,686527,686752,Dominic Canzone,Ryan Pepiot,1,b047c639-d1c3-487c-8edc-9d9ecb9d4aca,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
15,2024-08-26,745215,Flyout,field_out,True,666163,682243,Ben Rortvedt,Bryce Miller,0,f46e3206-9b09-456b-a8c6-29d00fbcff33,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,
16,2024-08-26,745215,Strikeout,strikeout,True,670764,682243,Taylor Walls,Bryce Miller,0,0bf46e48-5a67-4ff5-bc31-965ba7fd1d04,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,
17,2024-08-26,745215,Groundout,field_out,True,666185,682243,Dylan Carlson,Bryce Miller,0,4d01e49c-2add-4942-9c74-526b02f1a53e,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,
18,2024-08-26,745215,Bunt Groundout,field_out,True,660844,686752,Leo Rivas,Ryan Pepiot,0,c5bfcebb-f153-4044-b1b8-39a3c938c968,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
19,2024-08-26,745215,Flyout,field_out,True,670042,686752,Luke Raley,Ryan Pepiot,0,6c0e9266-0980-4d65-9f16-96e9889bd71a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
20,2024-08-26,745215,Field Error,field_error,False,677594,686752,Julio Rodríguez,Ryan Pepiot,0,6b8b13bb-b869-487e-91cd-2b889efb00c2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
21,2024-08-26,745215,Single,single,False,663728,686752,Cal Raleigh,Ryan Pepiot,1,1389700f-6cd9-44a1-a49e-3aaab1764ee6,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
22,2024-08-26,745215,Home Run,home_run,False,668227,686752,Randy Arozarena,Ryan Pepiot,1,47d314fc-e732-47a7-b52e-f946fe45236f,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
23,2024-08-26,745215,Groundout,field_out,True,593871,686752,Jorge Polanco,Ryan Pepiot,0,f0146153-3683-4579-9047-7bbc6601ccf0,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
24,2024-08-26,745215,Strikeout,strikeout,True,664040,682243,Brandon Lowe,Bryce Miller,0,dcce6b32-64f2-4cb9-b8e0-474481a20d49,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,
25,2024-08-26,745215,Groundout,field_out,True,691406,682243,Junior Caminero,Bryce Miller,0,2e3b65ac-0c22-4d83-928a-2cf44df8816c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,
26,2024-08-26,745215,Strikeout,strikeout,True,666624,682243,Christopher Morel,Bryce Miller,0,e88771be-adc8-4bdb-b2ed-ebc4777363e9,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,87.0,84.0,88.0,90.0,108.0,109.0,0.177,0.433,0.021,0.167,0.164,0.037,1.57,-0.88,1.14,1.7,-0.65,-0.41,95.1,91.9,84.2,94.7,84.3,85.2,0.19,0.365,0.268,0.248,0.347,0.09,0.165,0.256,0.288,0.275,0.475,0.134,0.219,0.563,0.243,0.238,0.333,0.4,0.286,0.429,0.19,,,,,,,,,,,,,,,
27,2024-08-26,745215,Flyout,field_out,True,457759,686752,Justin Turner,Ryan Pepiot,0,a0685492-2411-4bc9-baba-75b3a2fa9562,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
28,2024-08-26,745215,Double,double,False,668942,686752,Josh Rojas,Ryan Pepiot,0,cf4674bc-0ed1-4fad-96e2-9fe0edd2b031,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
29,2024-08-26,745215,Groundout,field_out,True,686527,686752,Dominic Canzone,Ryan Pepiot,1,666c4470-c7b2-4968-b661-c180880b0426,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
30,2024-08-26,745215,Single,single,False,660844,686752,Leo Rivas,Ryan Pepiot,1,4bcb7927-77fe-4c32-a018-be2ad6c09813,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,115.0,97.0,101.0,,,,120.0,96.0,106.0,,,,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,,1.5,-3.59,,,1.03,,94.9,91.7,,,89.0,,0.16,0.286,0.318,,,,,,,,,,0.24,0.387,0.297,0.167,0.167,0.545,0.375,0.875,0.059,120.0,105.0,116.0,136.0,71.0,79.0,0.033,0.231,-1.59,-0.75,85.9,80.6,0.236,0.409,0.296
