,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
39,2024-04-13,745676,Double,double,False,608385,666205,Jesse Winker,Kyle Muller,0,eb8928a8-a854-41c0-89da-9bb84793df92,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-04-13,745676,Strikeout,strikeout,True,608336,666205,Joey Gallo,Kyle Muller,0,5c88f065-b23a-4079-b806-57baa7de19a9,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-04-13,745676,Strikeout,strikeout,True,592696,666205,Eddie Rosario,Kyle Muller,1,6242e0bb-66f9-41df-863a-852474424f28,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-04-13,745676,Double,double,False,671277,666205,Luis García Jr.,Kyle Muller,1,1e5dac58-f4a2-49a0-aa29-fcc7f159ce65,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-04-13,745676,Groundout,field_out,True,702358,666205,Trey Lipscomb,Kyle Muller,0,76922ab7-6348-474e-bca3-4fa57dc9e78e,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-04-13,745676,Groundout,field_out,True,680869,571882,Zack Gelof,Derek Law,0,d0fe0394-477e-4e8c-a2f4-84d7a075e8bd,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,0.133,0.287,0.046,-1.25,2.56,-7.81,95.1,87.2,77.8,0.292,0.5,0.186,0.171,0.256,0.405,85.0,106.0,104.0,0.043,1.29,88.4,0.75,2.25,0.0,0.222,0.222,0.238,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.36,-2.66,91.5,94.4,0.293,0.387,0.252,0.455,0.545,0.109,,,,,,,,,
45,2024-04-13,745676,Groundout,field_out,True,605204,571882,J.D. Davis,Derek Law,0,7bc538d5-ef82-4aa6-9c19-a3e83f21be60,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,0.133,0.287,0.046,-1.25,2.56,-7.81,95.1,87.2,77.8,0.292,0.5,0.186,0.171,0.256,0.405,85.0,106.0,104.0,0.043,1.29,88.4,0.75,2.25,0.0,0.222,0.222,0.238,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.36,-2.66,91.5,94.4,0.293,0.387,0.252,0.455,0.545,0.109,,,,,,,,,
46,2024-04-13,745676,Single,single,False,663527,571882,Tyler Nevin,Derek Law,0,fe832289-8b37-4d59-92f3-a190e70f7081,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,0.133,0.287,0.046,-1.25,2.56,-7.81,95.1,87.2,77.8,0.292,0.5,0.186,0.171,0.256,0.405,85.0,106.0,104.0,0.043,1.29,88.4,0.75,2.25,0.0,0.222,0.222,0.238,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.36,-2.66,91.5,94.4,0.293,0.387,0.252,0.455,0.545,0.109,,,,,,,,,
47,2024-04-13,745676,Walk,walk,False,669127,571882,Shea Langeliers,Derek Law,1,bb7bdc6f-1d0b-43ee-b5cb-bb88d414416a,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,0.133,0.287,0.046,-1.25,2.56,-7.81,95.1,87.2,77.8,0.292,0.5,0.186,0.171,0.256,0.405,85.0,106.0,104.0,0.043,1.29,88.4,0.75,2.25,0.0,0.222,0.222,0.238,85.0,97.0,89.0,81.0,100.0,94.0,0.092,0.399,0.36,-2.66,91.5,94.4,0.293,0.387,0.252,0.455,0.545,0.109,,,,,,,,,
48,2024-04-13,745676,Strikeout,strikeout,True,668709,676395,JJ Bleday,Robert Garcia,0,ff22edf6-a597-4130-bcf4-f34d774ed8b1,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,,,,114.0,103.0,104.0,107.0,114.0,118.0,0.562,0.175,,0.35,-0.82,,94.4,84.8,,0.25,0.397,0.238,0.269,0.462,0.294,85.0,105.0,97.0,0.264,1.41,87.4,,,,0.235,0.235,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-04-13,745676,Groundout,field_out,True,656180,666205,Riley Adams,Kyle Muller,0,9f30ab87-9bc9-4829-a6f4-cc0090d852ae,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-04-13,745676,Lineout,field_out,True,696285,666205,Jacob Young,Kyle Muller,0,04a5d12e-c66f-42fc-81c8-8983b87c01a8,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-04-13,745676,Lineout,field_out,True,682928,666205,CJ Abrams,Kyle Muller,0,7ddd3d08-e7d8-40f4-9bb9-3d1f22b428d6,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-04-13,745676,Strikeout,strikeout,True,680474,676395,Max Schuemann,Robert Garcia,0,012216f0-9f6e-49d7-92d7-810642c02f80,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,,,,114.0,103.0,104.0,107.0,114.0,118.0,0.562,0.175,,0.35,-0.82,,94.4,84.8,,0.25,0.397,0.238,0.269,0.462,0.294,85.0,105.0,97.0,0.264,1.41,87.4,,,,0.235,0.235,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-04-13,745676,Single,single,False,669397,676395,Nick Allen,Robert Garcia,0,d00f608a-3682-46e6-8897-94aafb2aedf0,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,,,,114.0,103.0,104.0,107.0,114.0,118.0,0.562,0.175,,0.35,-0.82,,94.4,84.8,,0.25,0.397,0.238,0.269,0.462,0.294,85.0,105.0,97.0,0.264,1.41,87.4,,,,0.235,0.235,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-04-13,745676,Strikeout,strikeout,True,671732,676395,Lawrence Butler,Robert Garcia,1,6bad355b-f6fc-4228-b08d-182556c40957,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,,,,114.0,103.0,104.0,107.0,114.0,118.0,0.562,0.175,,0.35,-0.82,,94.4,84.8,,0.25,0.397,0.238,0.269,0.462,0.294,85.0,105.0,97.0,0.264,1.41,87.4,,,,0.235,0.235,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-04-13,745676,Double,double,False,647351,676395,Abraham Toro,Robert Garcia,1,95f8b5a1-7088-4eaa-896c-af62b8132070,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,,,,114.0,103.0,104.0,107.0,114.0,118.0,0.562,0.175,,0.35,-0.82,,94.4,84.8,,0.25,0.397,0.238,0.269,0.462,0.294,85.0,105.0,97.0,0.264,1.41,87.4,,,,0.235,0.235,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-04-13,745676,Strikeout,strikeout,True,680869,607179,Zack Gelof,Jordan Weems,0,a4a197cf-d17a-4734-9bd8-720f1d0f1c05,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,144.0,94.0,115.0,100.0,94.0,90.0,122.0,99.0,103.0,0.605,0.358,0.009,0.22,-0.74,-8.86,96.1,87.7,79.7,0.247,0.371,0.173,0.241,0.466,0.289,104.0,82.0,96.0,0.028,-14.18,87.4,,,,0.8,1.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-04-13,745676,Strikeout,strikeout,True,657041,666205,Lane Thomas,Kyle Muller,0,496d7fa0-e065-4f55-accd-aa5b09cad4ab,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-04-13,745676,Strikeout,strikeout,True,608385,666205,Jesse Winker,Kyle Muller,0,cfc90e8f-5e6f-4881-89d8-3f2a0c3285d8,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-04-13,745676,Strikeout,strikeout,True,608336,666205,Joey Gallo,Kyle Muller,0,44b712b0-d9ca-4b29-b474-58d546848528,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.32,0.04,-3.81,92.7,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,80.0,82.0,80.0,0.059,3.54,87.8,0.333,1.111,0.136,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-04-13,745676,Strikeout,strikeout,True,605204,640451,J.D. Davis,Hunter Harvey,0,a82785d6-e489-4883-929b-61f4b9263c2b,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,101.0,96.0,101.0,117.0,107.0,108.0,119.0,96.0,108.0,0.632,0.043,0.098,0.4,-7.36,1.44,97.8,85.5,82.3,0.245,0.388,0.23,0.429,1.0,0.357,,,,,,,0.158,0.263,0.303,,,,,,,,,,,,,,,,,,,,,,95.0,107.0,110.0,0.226,-0.54,89.1,0.265,0.449,0.374
61,2024-04-13,745676,Single,single,False,664913,640451,Seth Brown,Hunter Harvey,0,aebdf390-019e-4cca-bb21-c4bc8c2f54cc,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,101.0,96.0,101.0,117.0,107.0,108.0,119.0,96.0,108.0,0.632,0.043,0.098,0.4,-7.36,1.44,97.8,85.5,82.3,0.245,0.388,0.23,0.429,1.0,0.357,,,,,,,0.158,0.263,0.303,,,,,,,,,,,,,,,,,,,,,,95.0,107.0,110.0,0.226,-0.54,89.1,0.265,0.449,0.374
62,2024-04-13,745676,Strikeout,strikeout,True,669127,640451,Shea Langeliers,Hunter Harvey,1,3c6a8883-7957-4238-87e7-827f91814fdf,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,101.0,96.0,101.0,117.0,107.0,108.0,119.0,96.0,108.0,0.632,0.043,0.098,0.4,-7.36,1.44,97.8,85.5,82.3,0.245,0.388,0.23,0.429,1.0,0.357,,,,,,,0.158,0.263,0.303,,,,,,,,,,,,,,,,,,,,,,95.0,107.0,110.0,0.226,-0.54,89.1,0.265,0.449,0.374
63,2024-04-13,745676,Pop Out,field_out,True,668709,640451,JJ Bleday,Hunter Harvey,0,853b9ffa-210a-459b-85d9-4f31bd510f47,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,101.0,96.0,101.0,117.0,107.0,108.0,119.0,96.0,108.0,0.632,0.043,0.098,0.4,-7.36,1.44,97.8,85.5,82.3,0.245,0.388,0.23,0.429,1.0,0.357,,,,,,,0.158,0.263,0.303,,,,,,,,,,,,,,,,,,,,,,95.0,107.0,110.0,0.226,-0.54,89.1,0.265,0.449,0.374
64,2024-04-13,745676,Groundout,field_out,True,592696,519008,Eddie Rosario,T.J. McFarland,0,5f33531d-899b-4c0e-bb4c-7b1f2044d3e9,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,,,,-3.0,92.0,88.0,94.0,99.0,103.0,0.005,0.399,,7.5,0.24,,88.2,78.1,,,,,0.256,0.419,0.299,88.0,101.0,101.0,0.113,-2.63,81.2,,,,0.235,0.412,0.294,44.0,107.0,105.0,62.0,114.0,74.0,0.481,0.002,5.39,1.3,82.2,87.9,,,,0.275,0.362,0.085,,,,,,,,,
65,2024-04-13,745676,Strikeout,strikeout,True,671277,519008,Luis García Jr.,T.J. McFarland,0,6c651d8e-3f46-480c-a58e-e30c45e84df4,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,,,,-3.0,92.0,88.0,94.0,99.0,103.0,0.005,0.399,,7.5,0.24,,88.2,78.1,,,,,0.256,0.419,0.299,88.0,101.0,101.0,0.113,-2.63,81.2,,,,0.235,0.412,0.294,44.0,107.0,105.0,62.0,114.0,74.0,0.481,0.002,5.39,1.3,82.2,87.9,,,,0.275,0.362,0.085,,,,,,,,,
66,2024-04-13,745676,Single,single,False,702358,519008,Trey Lipscomb,T.J. McFarland,0,0b723755-7b8a-44e2-9664-426aa1f452bb,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,,,,-3.0,92.0,88.0,94.0,99.0,103.0,0.005,0.399,,7.5,0.24,,88.2,78.1,,,,,0.256,0.419,0.299,88.0,101.0,101.0,0.113,-2.63,81.2,,,,0.235,0.412,0.294,44.0,107.0,105.0,62.0,114.0,74.0,0.481,0.002,5.39,1.3,82.2,87.9,,,,0.275,0.362,0.085,,,,,,,,,
67,2024-04-13,745676,Single,single,False,656180,547184,Riley Adams,Michael Kelly,1,49e80892-2043-42b0-829a-98df08b39e5a,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,145.0,87.0,97.0,0.319,0.672,,1.4,0.84,,95.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,72.0,109.0,102.0,,,,0.009,,,-16.52,,92.1,,,,,,,,,,,,,,,
68,2024-04-13,745676,Double,double,False,696285,547184,Jacob Young,Michael Kelly,1,976df2d4-3813-4407-b424-123a4936be5d,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,145.0,87.0,97.0,0.319,0.672,,1.4,0.84,,95.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,72.0,109.0,102.0,,,,0.009,,,-16.52,,92.1,,,,,,,,,,,,,,,
69,2024-04-13,745676,Intent Walk,intent_walk,False,682928,547184,CJ Abrams,Michael Kelly,0,07456766-0706-1033-000c-f08cd117d70a,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,145.0,87.0,97.0,0.319,0.672,,1.4,0.84,,95.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,72.0,109.0,102.0,,,,0.009,,,-16.52,,92.1,,,,,,,,,,,,,,,
70,2024-04-13,745676,Lineout,field_out,True,657041,547184,Lane Thomas,Michael Kelly,0,5be92501-7e5f-4b0e-af0c-ad4ed60eebf2,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,145.0,87.0,97.0,0.319,0.672,,1.4,0.84,,95.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,72.0,109.0,102.0,,,,0.009,,,-16.52,,92.1,,,,,,,,,,,,,,,
71,2024-04-13,745676,Strikeout,strikeout,True,676116,640448,Ryan Noda,Kyle Finnegan,0,2e8f3e76-3359-4407-b4ed-cc870fd6dacb,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,WSN,2.43,4.27,40.2,106.0,101.0,102.0,0.78,9.3,3.1,6.2,1.33,1.22,0.29,0.346,0.168,0.374,0.513,,,,99.0,107.0,102.0,110.0,108.0,110.0,0.686,0.057,,1.45,1.89,,97.2,85.3,,0.2,0.316,0.197,0.125,0.125,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,104.0,102.0,0.257,-0.04,89.0,0.182,0.432,0.337
72,2024-04-13,745676,Lineout,field_out,True,669397,640448,Nick Allen,Kyle Finnegan,0,3814b829-60c6-4e6c-9877-487912a9ba80,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,WSN,2.43,4.27,40.2,106.0,101.0,102.0,0.78,9.3,3.1,6.2,1.33,1.22,0.29,0.346,0.168,0.374,0.513,,,,99.0,107.0,102.0,110.0,108.0,110.0,0.686,0.057,,1.45,1.89,,97.2,85.3,,0.2,0.316,0.197,0.125,0.125,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,104.0,102.0,0.257,-0.04,89.0,0.182,0.432,0.337
73,2024-04-13,745676,Flyout,field_out,True,671732,640448,Lawrence Butler,Kyle Finnegan,0,d4942c9f-99da-48b3-9143-5fc9f532ea96,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,WSN,2.43,4.27,40.2,106.0,101.0,102.0,0.78,9.3,3.1,6.2,1.33,1.22,0.29,0.346,0.168,0.374,0.513,,,,99.0,107.0,102.0,110.0,108.0,110.0,0.686,0.057,,1.45,1.89,,97.2,85.3,,0.2,0.316,0.197,0.125,0.125,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,104.0,102.0,0.257,-0.04,89.0,0.182,0.432,0.337
