,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
34,2024-06-01,744932,Single,single,False,457705,579328,Andrew McCutchen,Yusei Kikuchi,1,6385e155-af72-45c2-97b4-79211167a83b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-01,744932,Single,single,False,668804,579328,Bryan Reynolds,Yusei Kikuchi,1,c0d7dd3d-3279-4a2d-9de3-52fda7698645,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-01,744932,Single,single,True,656582,579328,Connor Joe,Yusei Kikuchi,1,383476c9-21e1-406a-82c3-a0159430391e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-06-01,744932,Flyout,field_out,True,658668,579328,Edward Olivares,Yusei Kikuchi,0,303eec91-708f-4071-ac8e-780d8fd2959a,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-06-01,744932,Lineout,field_out,True,672386,656605,Alejandro Kirk,Mitch Keller,0,283a4d90-1d04-4797-bb0d-97b34ddf5fc4,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
39,2024-06-01,744932,Lineout,field_out,True,624415,656605,Cavan Biggio,Mitch Keller,0,d2743384-c151-4e6a-8b3a-f72f66f6cc70,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
40,2024-06-01,744932,Strikeout,strikeout,True,676914,656605,Davis Schneider,Mitch Keller,0,ba058c76-56ab-4cef-ac6f-c4c2aa6e5bcd,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
41,2024-06-01,744932,Single,single,False,663647,579328,Ke'Bryan Hayes,Yusei Kikuchi,0,b78c3ca0-be9a-459c-bdcb-9896ed3df7f5,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-06-01,744932,Single,single,False,693304,579328,Nick Gonzales,Yusei Kikuchi,1,8da0eae3-a92a-4a96-943d-eff4a87b0e28,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-06-01,744932,Sac Bunt,sac_bunt,True,518735,579328,Yasmani Grandal,Yusei Kikuchi,1,8048a770-905f-4269-b336-113b118206ab,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-06-01,744932,Fielders Choice,fielders_choice,False,669707,621114,Jared Triolo,Ryan Burr,1,eb4f9f67-f1f8-42d1-a8f5-e0dd561e51de,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,0.336,0.664,,,1.21,1.81,,,94.2,,85.3,,0.25,0.5,0.136,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-06-01,744932,Strikeout,strikeout,True,572191,621114,Michael A. Taylor,Ryan Burr,0,8791451c-cf43-442e-96e5-5e4a414eba4e,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,0.336,0.664,,,1.21,1.81,,,94.2,,85.3,,0.25,0.5,0.136,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-06-01,744932,Lineout,field_out,True,457705,621114,Andrew McCutchen,Ryan Burr,0,cb0fda77-e8b9-4490-8af6-3fe3a5eda166,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,0.336,0.664,,,1.21,1.81,,,94.2,,85.3,,0.25,0.5,0.136,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-06-01,744932,Strikeout,strikeout,True,662139,656605,Daulton Varsho,Mitch Keller,0,9e942a4e-6166-4887-b080-1ebd2dd1a620,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
48,2024-06-01,744932,Single,single,False,665489,656605,Vladimir Guerrero Jr.,Mitch Keller,0,b8ae6d50-4465-4ea8-ab66-9e17e0960e92,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
49,2024-06-01,744932,Lineout,field_out,True,666182,656605,Bo Bichette,Mitch Keller,1,574b8e95-3d8d-42d5-9bd6-036baf969b3b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
50,2024-06-01,744932,Single,single,False,596129,656605,Daniel Vogelbach,Mitch Keller,1,9f119334-e3e2-42ae-b3e7-52f2891acc2a,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
51,2024-06-01,744932,Lineout,field_out,True,543807,656605,George Springer,Mitch Keller,0,d0873ff0-366c-4602-8efc-113239ff071e,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,131.0,103.0,112.0,0.297,0.245,0.093,0.01,-0.08,-0.49,0.77,-11.3,94.6,90.2,85.0,78.5,0.277,0.42,0.249,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,96.0,98.0,97.0,0.224,0.132,0.01,0.17,90.6,93.7,0.243,0.369,0.107,0.23,0.475,0.197,,,,,,
52,2024-06-01,744932,Groundout,field_out,True,668804,621114,Bryan Reynolds,Ryan Burr,0,ce297b99-a131-4c8d-9b20-7bb82a5b05b0,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,0.336,0.664,,,1.21,1.81,,,94.2,,85.3,,0.25,0.5,0.136,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-06-01,744932,Walk,walk,False,656582,621114,Connor Joe,Ryan Burr,0,4a4cb391-e866-4fe5-8637-104f1e72fe53,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,0.336,0.664,,,1.21,1.81,,,94.2,,85.3,,0.25,0.5,0.136,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-06-01,744932,Grounded Into DP,grounded_into_double_play,True,658668,621114,Edward Olivares,Ryan Burr,1,36af358e-0900-4aeb-b6f6-0b7f4552544b,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,0.336,0.664,,,1.21,1.81,,,94.2,,85.3,,0.25,0.5,0.136,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-06-01,744932,Groundout,field_out,True,643396,682847,Isiah Kiner-Falefa,Luis L. Ortiz,0,5a2e5a4a-1b0b-460d-ba81-8eac345c77f4,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
56,2024-06-01,744932,Groundout,field_out,True,672386,682847,Alejandro Kirk,Luis L. Ortiz,0,b1072bd6-a2d9-499c-8d5c-efb827d9ec52,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
57,2024-06-01,744932,Strikeout,strikeout,True,624415,682847,Cavan Biggio,Luis L. Ortiz,0,11acd32f-a524-4893-ad4a-fa633fc3d654,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
58,2024-06-01,744932,Lineout,field_out,True,663647,647315,Ke'Bryan Hayes,Zach Pop,0,821233be-3d8d-4ee0-b25c-68acef55fea5,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,,,,140.0,93.0,103.0,,0.145,0.002,0.002,,0.31,3.88,-3.7,,87.4,86.3,82.8,,,,,,,0.143,0.214,0.24,,,,95.0,100.0,101.0,95.0,92.0,94.0,0.731,0.119,-3.48,-0.94,93.7,96.3,0.279,0.5,0.207,0.273,0.818,0.25,,,,,,
59,2024-06-01,744932,Flyout,field_out,True,693304,647315,Nick Gonzales,Zach Pop,0,9b06ed68-5df3-48e5-807c-fcf07b97cb6a,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,,,,140.0,93.0,103.0,,0.145,0.002,0.002,,0.31,3.88,-3.7,,87.4,86.3,82.8,,,,,,,0.143,0.214,0.24,,,,95.0,100.0,101.0,95.0,92.0,94.0,0.731,0.119,-3.48,-0.94,93.7,96.3,0.279,0.5,0.207,0.273,0.818,0.25,,,,,,
60,2024-06-01,744932,Groundout,field_out,True,518735,647315,Yasmani Grandal,Zach Pop,0,7450ae0d-2681-4daa-bf26-bdbaaa087e6a,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,,,,140.0,93.0,103.0,,0.145,0.002,0.002,,0.31,3.88,-3.7,,87.4,86.3,82.8,,,,,,,0.143,0.214,0.24,,,,95.0,100.0,101.0,95.0,92.0,94.0,0.731,0.119,-3.48,-0.94,93.7,96.3,0.279,0.5,0.207,0.273,0.818,0.25,,,,,,
61,2024-06-01,744932,Flyout,field_out,True,676914,682847,Davis Schneider,Luis L. Ortiz,0,ecd1d327-eaa8-4075-9351-04abadbb9e37,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
62,2024-06-01,744932,Strikeout,strikeout,True,662139,682847,Daulton Varsho,Luis L. Ortiz,0,81176408-bc27-4d2f-862c-56bcabd430c1,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
63,2024-06-01,744932,Lineout,field_out,True,665489,682847,Vladimir Guerrero Jr.,Luis L. Ortiz,0,4f916e95-5b26-4450-ab85-bc21b6a5c280,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
64,2024-06-01,744932,Single,single,False,669707,663893,Jared Triolo,Brendon Little,0,927ce1d3-fb09-49cb-a4a9-33f2303c92cc,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,,,,,,,87.0,95.0,92.0,89.0,86.0,87.0,0.582,0.092,-2.98,-0.79,93.7,94.6,0.342,0.526,0.13,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
65,2024-06-01,744932,Lineout,field_out,True,572191,663893,Michael A. Taylor,Brendon Little,0,e45a995b-931d-4c29-9612-47d358a474d3,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,,,,,,,87.0,95.0,92.0,89.0,86.0,87.0,0.582,0.092,-2.98,-0.79,93.7,94.6,0.342,0.526,0.13,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
66,2024-06-01,744932,Forceout,force_out,True,457705,663893,Andrew McCutchen,Brendon Little,1,66664d0f-8b8d-41b1-8a75-8177156b2b5f,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,,,,,,,87.0,95.0,92.0,89.0,86.0,87.0,0.582,0.092,-2.98,-0.79,93.7,94.6,0.342,0.526,0.13,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
67,2024-06-01,744932,Home Run,home_run,False,668804,663893,Bryan Reynolds,Brendon Little,1,1efaa64b-3621-46b6-b904-5104d28504f4,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,,,,,,,87.0,95.0,92.0,89.0,86.0,87.0,0.582,0.092,-2.98,-0.79,93.7,94.6,0.342,0.526,0.13,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
68,2024-06-01,744932,Groundout,field_out,True,656582,663893,Connor Joe,Brendon Little,0,9427e261-f278-43e9-9fc6-875573ab76e3,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,,,,,,,87.0,95.0,92.0,89.0,86.0,87.0,0.582,0.092,-2.98,-0.79,93.7,94.6,0.342,0.526,0.13,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
69,2024-06-01,744932,Strikeout,strikeout,True,666182,682847,Bo Bichette,Luis L. Ortiz,0,717c9059-f31e-413a-9d24-3bccd4cf8950,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
70,2024-06-01,744932,Single,single,False,596129,682847,Daniel Vogelbach,Luis L. Ortiz,0,8dde2886-dbc9-4992-9dbb-fc2f428ddde6,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
71,2024-06-01,744932,Lineout,field_out,True,543807,682847,George Springer,Luis L. Ortiz,0,0d79300b-a2ed-44e4-ba7b-811f8e220b70,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
72,2024-06-01,744932,Lineout,field_out,True,643396,682847,Isiah Kiner-Falefa,Luis L. Ortiz,0,80c8bc95-5f77-45eb-9cfe-cd85c6662167,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.25,0.353,0.134,0.286,0.343,0.187,,,,,,
