,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
34,2024-08-04,745627,Flyout,field_out,True,660271,674370,Shohei Ohtani,Osvaldo Bido,0,57a5a4b2-5fd2-442f-8643-4307cbd7f336,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
35,2024-08-04,745627,Groundout,field_out,True,606192,674370,Teoscar Hernández,Osvaldo Bido,0,ceabbc8c-4a07-49e6-9450-fe500c7d333f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
36,2024-08-04,745627,Single,single,False,666158,674370,Gavin Lux,Osvaldo Bido,0,74dab9e3-b1fc-424a-a484-e0907ce61e29,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
37,2024-08-04,745627,Flyout,field_out,True,518792,674370,Jason Heyward,Osvaldo Bido,0,6ff9cb62-2720-4b70-b30b-174e8e178f7b,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
38,2024-08-04,745627,Strikeout,strikeout,True,680869,689981,Zack Gelof,River Ryan,0,6fe2ddf2-ceff-4481-b0db-0895210ea927,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,105.0,109.0,113.0,0.103,0.395,0.031,0.227,0.086,-0.16,5.77,6.79,1.0,0.37,96.3,94.0,89.6,94.7,89.9,0.227,0.409,0.118,0.208,0.25,0.306,,,,0.25,0.25,0.3,0.125,0.125,0.2,124.0,98.0,104.0,0.158,0.91,83.2,0.25,0.25,0.375,,,
39,2024-08-04,745627,Single,single,False,680474,689981,Max Schuemann,River Ryan,0,f584e4fb-b32d-4e3f-9595-a0ec9bb0b38c,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,105.0,109.0,113.0,0.103,0.395,0.031,0.227,0.086,-0.16,5.77,6.79,1.0,0.37,96.3,94.0,89.6,94.7,89.9,0.227,0.409,0.118,0.208,0.25,0.306,,,,0.25,0.25,0.3,0.125,0.125,0.2,124.0,98.0,104.0,0.158,0.91,83.2,0.25,0.25,0.375,,,
40,2024-08-04,745627,Forceout,force_out,True,671732,689981,Lawrence Butler,River Ryan,1,5706e3ed-d0d8-40fa-8772-fd56579bf8d3,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,105.0,109.0,113.0,0.103,0.395,0.031,0.227,0.086,-0.16,5.77,6.79,1.0,0.37,96.3,94.0,89.6,94.7,89.9,0.227,0.409,0.118,0.208,0.25,0.306,,,,0.25,0.25,0.3,0.125,0.125,0.2,124.0,98.0,104.0,0.158,0.91,83.2,0.25,0.25,0.375,,,
41,2024-08-04,745627,Single,single,False,609280,689981,Miguel Andujar,River Ryan,1,e0aa60ac-9e24-4f71-870a-b855213e240b,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,105.0,109.0,113.0,0.103,0.395,0.031,0.227,0.086,-0.16,5.77,6.79,1.0,0.37,96.3,94.0,89.6,94.7,89.9,0.227,0.409,0.118,0.208,0.25,0.306,,,,0.25,0.25,0.3,0.125,0.125,0.2,124.0,98.0,104.0,0.158,0.91,83.2,0.25,0.25,0.375,,,
42,2024-08-04,745627,Walk,walk,False,668709,689981,JJ Bleday,River Ryan,1,4aca3f4e-1d1f-4c6d-afc1-f624f63a28be,689981.0,riverryan,Ryan,Right,River Ryan,LAD,1.33,3.97,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,97.0,86.0,84.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,105.0,109.0,113.0,0.103,0.395,0.031,0.227,0.086,-0.16,5.77,6.79,1.0,0.37,96.3,94.0,89.6,94.7,89.9,0.227,0.409,0.118,0.208,0.25,0.306,,,,0.25,0.25,0.3,0.125,0.125,0.2,124.0,98.0,104.0,0.158,0.91,83.2,0.25,0.25,0.375,,,
43,2024-08-04,745627,Strikeout,strikeout,True,667670,623465,Brent Rooker,Evan Phillips,0,db2daf32-c485-4e9c-b3b3-66b37165c69c,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,117.0,109.0,110.0,98.0,89.0,95.0,143.0,104.0,116.0,100.0,97.0,94.0,0.108,0.348,0.157,0.387,,1.5,-1.4,-1.71,0.54,,96.3,92.8,,95.6,84.9,0.2,0.275,0.383,,,,0.308,0.577,0.169,,,,0.412,0.588,0.105,,,,,,,,,,0.181,0.325,0.307
44,2024-08-04,745627,Double,double,False,571771,674370,Enrique Hernández,Osvaldo Bido,0,691853f2-1153-47c9-8205-8d20385b7636,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
45,2024-08-04,745627,Sac Bunt,sac_bunt,True,624415,674370,Cavan Biggio,Osvaldo Bido,1,59d375a1-c5aa-46b4-a729-107cdbad682c,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
46,2024-08-04,745627,Groundout,field_out,True,642708,674370,Amed Rosario,Osvaldo Bido,0,68865da6-b9b7-44f1-b0a1-80488a1fdeb4,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
47,2024-08-04,745627,Strikeout,strikeout,True,595281,674370,Kevin Kiermaier,Osvaldo Bido,0,816c0067-a19b-46ac-910b-fd123ba7cca5,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,
48,2024-08-04,745627,Groundout,field_out,True,669127,595014,Shea Langeliers,Blake Treinen,0,718fe7c9-a85e-4dcd-882e-ade7d224424c,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.6,2.71,34.2,102.0,91.0,104.0,0.739,10.9,2.6,7.53,1.3,1.11,0.236,0.438,0.18,0.281,0.422,,,,73.0,107.0,101.0,77.0,102.0,103.0,134.0,101.0,109.0,36.0,103.0,99.0,0.35,0.106,0.182,0.362,,0.8,-1.33,-0.73,1.46,,94.1,90.8,,94.5,83.8,0.182,0.273,0.143,0.161,0.232,0.516,0.375,0.875,0.182,,,,0.25,0.417,0.151,,,,,,,,,,,,
49,2024-08-04,745627,Flyout,field_out,True,664913,595014,Seth Brown,Blake Treinen,0,78b95889-bb1b-47f3-839e-0b89afe6514f,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.6,2.71,34.2,102.0,91.0,104.0,0.739,10.9,2.6,7.53,1.3,1.11,0.236,0.438,0.18,0.281,0.422,,,,73.0,107.0,101.0,77.0,102.0,103.0,134.0,101.0,109.0,36.0,103.0,99.0,0.35,0.106,0.182,0.362,,0.8,-1.33,-0.73,1.46,,94.1,90.8,,94.5,83.8,0.182,0.273,0.143,0.161,0.232,0.516,0.375,0.875,0.182,,,,0.25,0.417,0.151,,,,,,,,,,,,
50,2024-08-04,745627,Double,double,False,647351,595014,Abraham Toro,Blake Treinen,0,f576229e-be20-4066-8997-719090e65467,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.6,2.71,34.2,102.0,91.0,104.0,0.739,10.9,2.6,7.53,1.3,1.11,0.236,0.438,0.18,0.281,0.422,,,,73.0,107.0,101.0,77.0,102.0,103.0,134.0,101.0,109.0,36.0,103.0,99.0,0.35,0.106,0.182,0.362,,0.8,-1.33,-0.73,1.46,,94.1,90.8,,94.5,83.8,0.182,0.273,0.143,0.161,0.232,0.516,0.375,0.875,0.182,,,,0.25,0.417,0.151,,,,,,,,,,,,
51,2024-08-04,745627,Strikeout,strikeout,True,680869,595014,Zack Gelof,Blake Treinen,0,c7d856fb-abbe-4b1c-8183-ffdf18198c67,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.6,2.71,34.2,102.0,91.0,104.0,0.739,10.9,2.6,7.53,1.3,1.11,0.236,0.438,0.18,0.281,0.422,,,,73.0,107.0,101.0,77.0,102.0,103.0,134.0,101.0,109.0,36.0,103.0,99.0,0.35,0.106,0.182,0.362,,0.8,-1.33,-0.73,1.46,,94.1,90.8,,94.5,83.8,0.182,0.273,0.143,0.161,0.232,0.516,0.375,0.875,0.182,,,,0.25,0.417,0.151,,,,,,,,,,,,
52,2024-08-04,745627,Groundout,field_out,True,605131,671305,Austin Barnes,Michel Otañez,0,5bf70940-1b43-46e4-b94b-4861f296511f,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,4.76,2.77,22.2,96.0,115.0,101.0,0.639,14.29,4.37,8.34,0.79,0.9,0.245,0.358,0.208,0.245,0.399,,,,135.0,93.0,101.0,106.0,95.0,97.0,99.0,97.0,101.0,,,,0.191,0.396,,0.413,,-0.51,,-2.22,2.01,,98.1,,,97.4,85.1,0.214,0.321,0.342,0.179,0.205,0.532,,,,,,,0.381,0.619,0.03,,,,,,,,,,,,
53,2024-08-04,745627,Strikeout,strikeout,True,660271,671305,Shohei Ohtani,Michel Otañez,0,2d72bac8-5b74-416e-bb6b-20897cd3d9b2,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,4.76,2.77,22.2,96.0,115.0,101.0,0.639,14.29,4.37,8.34,0.79,0.9,0.245,0.358,0.208,0.245,0.399,,,,135.0,93.0,101.0,106.0,95.0,97.0,99.0,97.0,101.0,,,,0.191,0.396,,0.413,,-0.51,,-2.22,2.01,,98.1,,,97.4,85.1,0.214,0.321,0.342,0.179,0.205,0.532,,,,,,,0.381,0.619,0.03,,,,,,,,,,,,
54,2024-08-04,745627,Strikeout,strikeout,True,606192,671305,Teoscar Hernández,Michel Otañez,0,85adce77-9e32-424b-80b4-6fb2eaaaa2d1,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,4.76,2.77,22.2,96.0,115.0,101.0,0.639,14.29,4.37,8.34,0.79,0.9,0.245,0.358,0.208,0.245,0.399,,,,135.0,93.0,101.0,106.0,95.0,97.0,99.0,97.0,101.0,,,,0.191,0.396,,0.413,,-0.51,,-2.22,2.01,,98.1,,,97.4,85.1,0.214,0.321,0.342,0.179,0.205,0.532,,,,,,,0.381,0.619,0.03,,,,,,,,,,,,
55,2024-08-04,745627,Flyout,field_out,True,680474,681911,Max Schuemann,Alex Vesia,0,861c03a2-2bca-452d-a11c-ae05805bc785,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,0.05,1.36,,,1.16,-1.16,93.4,,85.5,,85.1,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,
56,2024-08-04,745627,Strikeout,strikeout,True,671732,681911,Lawrence Butler,Alex Vesia,0,a92fe53f-b4a2-4795-90f3-e3d2afda24e2,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,0.05,1.36,,,1.16,-1.16,93.4,,85.5,,85.1,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,
57,2024-08-04,745627,Strikeout,strikeout,True,609280,681911,Miguel Andujar,Alex Vesia,0,f9768e01-e1ae-4afd-8397-b878b1186336,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,,0.316,0.05,1.36,,,1.16,-1.16,93.4,,85.5,,85.1,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,
58,2024-08-04,745627,Strikeout,strikeout,True,666158,613534,Gavin Lux,Austin Adams,0,a96c6b6b-e6e5-4d98-929a-65f74b61f9fc,613534.0,austinadams,Adams,Right,Austin Adams,OAK,3.92,4.06,41.1,91.0,101.0,97.0,0.689,11.54,5.01,8.27,0.87,0.95,0.314,0.382,0.265,0.235,0.391,,,,99.0,93.0,84.0,,,,102.0,90.0,102.0,,,,0.024,0.239,,0.738,,-1.31,,-3.27,-0.57,,93.4,,,93.4,87.7,0.263,0.842,0.239,0.246,0.346,0.393,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
59,2024-08-04,745627,Walk,walk,False,518792,613534,Jason Heyward,Austin Adams,0,5c55b05e-fb7f-4cfa-813d-bbebdaa0b6f2,613534.0,austinadams,Adams,Right,Austin Adams,OAK,3.92,4.06,41.1,91.0,101.0,97.0,0.689,11.54,5.01,8.27,0.87,0.95,0.314,0.382,0.265,0.235,0.391,,,,99.0,93.0,84.0,,,,102.0,90.0,102.0,,,,0.024,0.239,,0.738,,-1.31,,-3.27,-0.57,,93.4,,,93.4,87.7,0.263,0.842,0.239,0.246,0.346,0.393,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
60,2024-08-04,745627,Pop Out,field_out,True,571771,613534,Enrique Hernández,Austin Adams,0,ec0b9ef3-fd66-43df-be3e-eb37f849ff55,613534.0,austinadams,Adams,Right,Austin Adams,OAK,3.92,4.06,41.1,91.0,101.0,97.0,0.689,11.54,5.01,8.27,0.87,0.95,0.314,0.382,0.265,0.235,0.391,,,,99.0,93.0,84.0,,,,102.0,90.0,102.0,,,,0.024,0.239,,0.738,,-1.31,,-3.27,-0.57,,93.4,,,93.4,87.7,0.263,0.842,0.239,0.246,0.346,0.393,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
61,2024-08-04,745627,Flyout,field_out,True,624415,613534,Cavan Biggio,Austin Adams,1,39bdcfd0-17d5-45e9-a6fe-1688a09c460a,613534.0,austinadams,Adams,Right,Austin Adams,OAK,3.92,4.06,41.1,91.0,101.0,97.0,0.689,11.54,5.01,8.27,0.87,0.95,0.314,0.382,0.265,0.235,0.391,,,,99.0,93.0,84.0,,,,102.0,90.0,102.0,,,,0.024,0.239,,0.738,,-1.31,,-3.27,-0.57,,93.4,,,93.4,87.7,0.263,0.842,0.239,0.246,0.346,0.393,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
62,2024-08-04,745627,Lineout,field_out,True,668709,543339,JJ Bleday,Daniel Hudson,0,f42bebc3-9235-42d0-be23-74b0bee26b4f,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,0.05,0.508,,0.402,0.04,1.34,,-3.25,0.87,0.3,95.2,,88.8,95.3,88.1,0.211,0.389,0.274,0.141,0.282,0.429,,,,,,,0.429,0.5,0.13,,,,,,,,,,,,
63,2024-08-04,745627,Strikeout,strikeout,True,667670,543339,Brent Rooker,Daniel Hudson,0,e8de210c-5c05-4730-989d-e42cd38e9c19,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,0.05,0.508,,0.402,0.04,1.34,,-3.25,0.87,0.3,95.2,,88.8,95.3,88.1,0.211,0.389,0.274,0.141,0.282,0.429,,,,,,,0.429,0.5,0.13,,,,,,,,,,,,
64,2024-08-04,745627,Groundout,field_out,True,669127,543339,Shea Langeliers,Daniel Hudson,0,38468017-cd3a-4fd1-80c7-adde27bb279a,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,0.05,0.508,,0.402,0.04,1.34,,-3.25,0.87,0.3,95.2,,88.8,95.3,88.1,0.211,0.389,0.274,0.141,0.282,0.429,,,,,,,0.429,0.5,0.13,,,,,,,,,,,,
65,2024-08-04,745627,Strikeout,strikeout,True,642708,621053,Amed Rosario,Tyler Ferguson,0,729065cb-d36d-4363-8a0a-9192d1cd15be,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.58,3.94,37.2,101.0,108.0,103.0,0.768,10.51,4.54,5.26,0.72,1.13,0.221,0.5,0.14,0.337,0.435,102.0,101.0,97.0,127.0,104.0,105.0,80.0,96.0,97.0,109.0,104.0,112.0,101.0,94.0,94.0,0.219,0.382,0.14,0.235,0.023,0.45,-1.84,5.35,0.26,3.78,95.6,90.7,88.2,94.8,84.3,0.204,0.37,0.317,,,,0.5,0.833,0.182,0.0,0.0,0.286,0.033,0.033,0.172,,,,,,,,,,0.2,0.371,0.235
66,2024-08-04,745627,Walk,walk,False,595281,621053,Kevin Kiermaier,Tyler Ferguson,0,1888e597-10d0-44ba-b280-d6242a9462e6,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.58,3.94,37.2,101.0,108.0,103.0,0.768,10.51,4.54,5.26,0.72,1.13,0.221,0.5,0.14,0.337,0.435,102.0,101.0,97.0,127.0,104.0,105.0,80.0,96.0,97.0,109.0,104.0,112.0,101.0,94.0,94.0,0.219,0.382,0.14,0.235,0.023,0.45,-1.84,5.35,0.26,3.78,95.6,90.7,88.2,94.8,84.3,0.204,0.37,0.317,,,,0.5,0.833,0.182,0.0,0.0,0.286,0.033,0.033,0.172,,,,,,,,,,0.2,0.371,0.235
67,2024-08-04,745627,Strikeout,strikeout,True,605131,621053,Austin Barnes,Tyler Ferguson,1,d5af2b40-43f0-4a30-983d-087709798896,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.58,3.94,37.2,101.0,108.0,103.0,0.768,10.51,4.54,5.26,0.72,1.13,0.221,0.5,0.14,0.337,0.435,102.0,101.0,97.0,127.0,104.0,105.0,80.0,96.0,97.0,109.0,104.0,112.0,101.0,94.0,94.0,0.219,0.382,0.14,0.235,0.023,0.45,-1.84,5.35,0.26,3.78,95.6,90.7,88.2,94.8,84.3,0.204,0.37,0.317,,,,0.5,0.833,0.182,0.0,0.0,0.286,0.033,0.033,0.172,,,,,,,,,,0.2,0.371,0.235
68,2024-08-04,745627,Strikeout,strikeout,True,663662,607455,Daz Cameron,Anthony Banda,0,b0ff0866-0d8a-47cc-904f-9ce229a7d546,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.06,3.15,43.2,100.0,94.0,98.0,0.694,9.89,3.3,7.01,0.62,1.23,0.263,0.36,0.175,0.333,0.435,70.0,106.0,102.0,92.0,99.0,95.0,90.0,101.0,97.0,111.0,97.0,102.0,57.0,104.0,92.0,0.239,0.355,0.002,0.268,0.128,-0.37,-2.01,2.34,2.77,0.34,96.0,83.2,89.8,96.0,85.6,0.246,0.456,0.238,0.116,0.163,0.58,,,,0.3,0.3,0.4,0.237,0.263,0.097,,,,0.008,1.47,82.2,,,,,,
69,2024-08-04,745627,Groundout,field_out,True,647351,607455,Abraham Toro,Anthony Banda,0,708d6695-6bb6-4917-adfc-a68b8e7f9b54,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.06,3.15,43.2,100.0,94.0,98.0,0.694,9.89,3.3,7.01,0.62,1.23,0.263,0.36,0.175,0.333,0.435,70.0,106.0,102.0,92.0,99.0,95.0,90.0,101.0,97.0,111.0,97.0,102.0,57.0,104.0,92.0,0.239,0.355,0.002,0.268,0.128,-0.37,-2.01,2.34,2.77,0.34,96.0,83.2,89.8,96.0,85.6,0.246,0.456,0.238,0.116,0.163,0.58,,,,0.3,0.3,0.4,0.237,0.263,0.097,,,,0.008,1.47,82.2,,,,,,
70,2024-08-04,745627,Groundout,field_out,True,680869,607455,Zack Gelof,Anthony Banda,0,cacace28-48d1-4997-ade9-942a78c2474d,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.06,3.15,43.2,100.0,94.0,98.0,0.694,9.89,3.3,7.01,0.62,1.23,0.263,0.36,0.175,0.333,0.435,70.0,106.0,102.0,92.0,99.0,95.0,90.0,101.0,97.0,111.0,97.0,102.0,57.0,104.0,92.0,0.239,0.355,0.002,0.268,0.128,-0.37,-2.01,2.34,2.77,0.34,96.0,83.2,89.8,96.0,85.6,0.246,0.456,0.238,0.116,0.163,0.58,,,,0.3,0.3,0.4,0.237,0.263,0.097,,,,0.008,1.47,82.2,,,,,,
