,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
19,2024-09-08,747072,Walk,walk,False,663897,684320,Luke Williams,Yariel Rodríguez,0,89838da3-6297-4a66-8f8e-ba3e67d97514,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,,,,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,,0.06,3.07,0.45,,93.9,,93.3,84.6,0.218,0.378,0.36,0.259,0.424,0.206,,,,0.182,0.182,0.115,93.0,90.0,95.0,85.0,106.0,104.0,0.1,0.1,-0.77,-3.66,88.9,78.2,0.161,0.29,0.228,0.375,0.875,0.267,,,,,,,,,,,,,,,
20,2024-09-08,747072,Grounded Into DP,grounded_into_double_play,True,671739,684320,Michael Harris II,Yariel Rodríguez,1,47482ecc-8c20-41cd-b98d-6dceb2cdc7dc,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,,,,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,,0.06,3.07,0.45,,93.9,,93.3,84.6,0.218,0.378,0.36,0.259,0.424,0.206,,,,0.182,0.182,0.115,93.0,90.0,95.0,85.0,106.0,104.0,0.1,0.1,-0.77,-3.66,88.9,78.2,0.161,0.29,0.228,0.375,0.875,0.267,,,,,,,,,,,,,,,
21,2024-09-08,747072,Groundout,field_out,True,665489,519242,Vladimir Guerrero Jr.,Chris Sale,0,86ec82b9-8ced-4efa-9c16-be9d902a03b4,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-08,747072,Groundout,field_out,True,672386,519242,Alejandro Kirk,Chris Sale,0,f76cdf83-0b7d-475d-9f0d-1197f7d0c116,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-08,747072,Hit By Pitch,hit_by_pitch,False,677870,519242,Leo Jiménez,Chris Sale,0,489e112a-9c0f-4bd7-b204-8e53a0c2ed7e,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-08,747072,Flyout,field_out,True,676914,519242,Davis Schneider,Chris Sale,0,39a6d5fd-2a25-4488-a530-8affa1bc1b04,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-08,747072,Single,single,False,624585,684320,Jorge Soler,Yariel Rodríguez,0,15c81806-8d08-474d-935d-44c39ad4544c,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,,,,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,,0.06,3.07,0.45,,93.9,,93.3,84.6,0.218,0.378,0.36,0.259,0.424,0.206,,,,0.182,0.182,0.115,93.0,90.0,95.0,85.0,106.0,104.0,0.1,0.1,-0.77,-3.66,88.9,78.2,0.161,0.29,0.228,0.375,0.875,0.267,,,,,,,,,,,,,,,
26,2024-09-08,747072,Pop Out,field_out,True,542303,684320,Marcell Ozuna,Yariel Rodríguez,0,fa37f103-0609-45cc-be33-8e032be8f5eb,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,,,,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,,0.06,3.07,0.45,,93.9,,93.3,84.6,0.218,0.378,0.36,0.259,0.424,0.206,,,,0.182,0.182,0.115,93.0,90.0,95.0,85.0,106.0,104.0,0.1,0.1,-0.77,-3.66,88.9,78.2,0.161,0.29,0.228,0.375,0.875,0.267,,,,,,,,,,,,,,,
27,2024-09-08,747072,Strikeout,strikeout,True,621566,684320,Matt Olson,Yariel Rodríguez,0,72f99ae9-3dc0-4b4a-82d7-74da5a1b09ad,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,,,,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,,0.06,3.07,0.45,,93.9,,93.3,84.6,0.218,0.378,0.36,0.259,0.424,0.206,,,,0.182,0.182,0.115,93.0,90.0,95.0,85.0,106.0,104.0,0.1,0.1,-0.77,-3.66,88.9,78.2,0.161,0.29,0.228,0.375,0.875,0.267,,,,,,,,,,,,,,,
28,2024-09-08,747072,Pop Out,field_out,True,669221,684320,Sean Murphy,Yariel Rodríguez,0,e9309e50-49af-4094-a589-aed405a7a0d7,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,,,,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,,0.06,3.07,0.45,,93.9,,93.3,84.6,0.218,0.378,0.36,0.259,0.424,0.206,,,,0.182,0.182,0.115,93.0,90.0,95.0,85.0,106.0,104.0,0.1,0.1,-0.77,-3.66,88.9,78.2,0.161,0.29,0.228,0.375,0.875,0.267,,,,,,,,,,,,,,,
29,2024-09-08,747072,Strikeout,strikeout,True,665782,519242,Luis De Los Santos,Chris Sale,0,9f2aad65-db11-4abb-8913-def0eee6f259,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-08,747072,Strikeout,strikeout,True,661531,519242,Brian Serven,Chris Sale,0,6561a412-06c5-4c5f-9f3a-cee5e0db3c27,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-08,747072,Walk,walk,False,694388,519242,Joey Loperfido,Chris Sale,0,e036f512-4b3e-4035-a9d9-49d86dae8195,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-08,747072,Strikeout,strikeout,True,543807,519242,George Springer,Chris Sale,0,b65e0ae6-dd15-4bb2-b551-6561949ae7fd,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,0.07,0.38,0.405,0.145,0.06,-1.56,2.1,2.96,94.9,87.1,94.2,78.7,0.172,0.234,0.424,0.267,0.426,0.244,0.162,0.2,0.223,0.341,0.523,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-08,747072,Lineout,field_out,True,672284,684320,Jarred Kelenic,Yariel Rodríguez,0,e1925d80-edd0-40ab-89b9-d8f4eb2f37ac,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,,,,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,,0.06,3.07,0.45,,93.9,,93.3,84.6,0.218,0.378,0.36,0.259,0.424,0.206,,,,0.182,0.182,0.115,93.0,90.0,95.0,85.0,106.0,104.0,0.1,0.1,-0.77,-3.66,88.9,78.2,0.161,0.29,0.228,0.375,0.875,0.267,,,,,,,,,,,,,,,
