,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
33,2024-06-19,745561,Single,single,False,701538,624133,Jackson Merrill,Ranger Suárez,0,ce97941e-479d-496f-b8d1-8df375c7438b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
34,2024-06-19,745561,Double Play,double_play,True,543309,624133,Kyle Higashioka,Ranger Suárez,1,27a540cf-5a08-4944-a672-6ff653037c4a,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
35,2024-06-19,745561,Bunt Pop Out,field_out,True,642180,624133,Tyler Wade,Ranger Suárez,0,56598ac1-13ed-4583-8134-e0b666fc90a1,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
36,2024-06-19,745561,Strikeout,strikeout,True,656941,663362,Kyle Schwarber,Matt Waldron,0,aaf58d8b-1a17-4556-9ac8-475bae4d4c82,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
37,2024-06-19,745561,Strikeout,strikeout,True,681082,663362,Bryson Stott,Matt Waldron,0,e90092cc-0949-4059-bffe-69b04150702b,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
38,2024-06-19,745561,Groundout,field_out,True,547180,663362,Bryce Harper,Matt Waldron,0,e67e84e3-ec3b-4630-bc07-af09b16154c3,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
39,2024-06-19,745561,Groundout,field_out,True,650333,624133,Luis Arraez,Ranger Suárez,0,979a0ac8-cf84-46e1-86f5-5276fe79392f,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
40,2024-06-19,745561,Single,single,False,665487,624133,Fernando Tatis Jr.,Ranger Suárez,0,ba0de77b-c849-4f4c-803f-590aed86ea89,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
41,2024-06-19,745561,Flyout,field_out,True,595777,624133,Jurickson Profar,Ranger Suárez,0,9b2e86fc-ac01-4ed7-8be4-1cf6f287469b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
42,2024-06-19,745561,Single,single,False,592518,624133,Manny Machado,Ranger Suárez,1,87d60317-2926-41d2-b1c2-0472bebe4266,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
43,2024-06-19,745561,Strikeout,strikeout,True,456781,624133,Donovan Solano,Ranger Suárez,0,1ebdcc98-f016-4eaf-954e-0bed38fd2599,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,,,,
44,2024-06-19,745561,Lineout,field_out,True,664761,663362,Alec Bohm,Matt Waldron,0,59b146ab-8a2b-40a6-b130-d5d09bf89891,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
45,2024-06-19,745561,Single,single,False,592206,663362,Nick Castellanos,Matt Waldron,0,cf363e7c-854e-4c69-afad-09623b312cb9,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
46,2024-06-19,745561,Strikeout,strikeout,True,669016,663362,Brandon Marsh,Matt Waldron,0,adeacb05-1abc-40e9-a1cf-49de12686122,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
47,2024-06-19,745561,Lineout,field_out,True,624641,663362,Edmundo Sosa,Matt Waldron,0,7a16c055-4e90-4c70-bfe9-4756cdb3639e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
48,2024-06-19,745561,Groundout,field_out,True,673490,689147,Ha-Seong Kim,Orion Kerkering,0,17aa0b66-ca77-4a16-86b7-2f553f111487,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.175,0.216,0.27,0.275,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,,,,
49,2024-06-19,745561,Hit By Pitch,hit_by_pitch,False,701538,689147,Jackson Merrill,Orion Kerkering,0,8aff06c5-a72d-4d19-8323-e72a7e1d66a4,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.175,0.216,0.27,0.275,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,,,,
50,2024-06-19,745561,Strikeout,strikeout,True,543309,689147,Kyle Higashioka,Orion Kerkering,0,9cad927b-6c7a-46a8-988f-b03ea3363036,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.175,0.216,0.27,0.275,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,,,,
51,2024-06-19,745561,Single,single,False,642180,689147,Tyler Wade,Orion Kerkering,1,89b78662-c4eb-4db2-8f32-e417566c9402,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.175,0.216,0.27,0.275,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,,,,
52,2024-06-19,745561,Single,single,False,650333,689147,Luis Arraez,Orion Kerkering,1,64560fb7-91eb-4965-8225-d8d7889fd0f5,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.175,0.216,0.27,0.275,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,,,,
53,2024-06-19,745561,Groundout,field_out,True,665487,689147,Fernando Tatis Jr.,Orion Kerkering,0,971d0bbb-d49d-4281-901a-91a32c233032,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.175,0.216,0.27,0.275,,,,,,,,,,,,,,,,0.264,0.319,0.275,,,,,,,,,
54,2024-06-19,745561,Flyout,field_out,True,621311,663362,David Dahl,Matt Waldron,0,74f15b26-9a9c-4df8-9ccb-587557195c47,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
55,2024-06-19,745561,Groundout,field_out,True,665561,663362,Rafael Marchán,Matt Waldron,0,eedfcc16-0594-43c7-b64e-c7f5d0ea5e6f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
56,2024-06-19,745561,Strikeout,strikeout,True,656941,663362,Kyle Schwarber,Matt Waldron,0,191f5fcf-ac8c-44d3-957c-690235456742,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,
57,2024-06-19,745561,Single,single,False,595777,622554,Jurickson Profar,Seranthony Domínguez,0,07cbf415-7043-48f5-ac3b-713057ed05be,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,,,,,,,0.133,0.383,0.379,,,,,,,,,
58,2024-06-19,745561,Single,single,False,592518,622554,Manny Machado,Seranthony Domínguez,1,26aa48bd-49bf-47ee-a794-2cfc887be80c,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,,,,,,,0.133,0.383,0.379,,,,,,,,,
59,2024-06-19,745561,Strikeout,strikeout,True,456781,622554,Donovan Solano,Seranthony Domínguez,0,622f607e-ee4c-4a1c-b9e7-86560b726ca6,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,,,,,,,0.133,0.383,0.379,,,,,,,,,
60,2024-06-19,745561,Field Error,field_error,False,673490,622554,Ha-Seong Kim,Seranthony Domínguez,1,7347307c-6286-449a-810e-40a279c250a2,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,,,,,,,0.133,0.383,0.379,,,,,,,,,
61,2024-06-19,745561,Pop Out,field_out,True,701538,642397,Jackson Merrill,Gregory Soto,0,2ddfc493-f58f-4932-88d1-190985f1e6b8,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.311,0.444,0.121,0.417,0.417,0.333,,,,,,,,,,,,,,,,0.222,0.222,0.294,,,,,,,,,
62,2024-06-19,745561,Triple,triple,False,543309,642397,Kyle Higashioka,Gregory Soto,1,fa257efc-cfd9-498a-a3bd-e4bcb7a6b530,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.311,0.444,0.121,0.417,0.417,0.333,,,,,,,,,,,,,,,,0.222,0.222,0.294,,,,,,,,,
63,2024-06-19,745561,Walk,walk,False,642180,642397,Tyler Wade,Gregory Soto,0,2f5abc87-ddc0-4b78-b62c-51f35de7ba38,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.311,0.444,0.121,0.417,0.417,0.333,,,,,,,,,,,,,,,,0.222,0.222,0.294,,,,,,,,,
64,2024-06-19,745561,Groundout,field_out,True,650333,642397,Luis Arraez,Gregory Soto,0,57ef61cc-edb1-4449-be6f-a593d9d395fc,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.311,0.444,0.121,0.417,0.417,0.333,,,,,,,,,,,,,,,,0.222,0.222,0.294,,,,,,,,,
65,2024-06-19,745561,Strikeout,strikeout,True,681082,669093,Bryson Stott,Jeremiah Estrada,0,c064fd2e-23b9-4096-9ab7-662769f07b9d,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,160.0,100.0,108.0,,,,113.0,100.0,103.0,,,,,0.547,,0.231,,,1.41,,,2.2,,,97.1,,,,89.6,,,,,0.179,0.358,0.32,,,,,,,,,,,,,,,,0.231,0.231,0.349,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509
66,2024-06-19,745561,Home Run,home_run,False,547180,669093,Bryce Harper,Jeremiah Estrada,0,e1c893da-1755-42e5-b768-9f7522de5497,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,160.0,100.0,108.0,,,,113.0,100.0,103.0,,,,,0.547,,0.231,,,1.41,,,2.2,,,97.1,,,,89.6,,,,,0.179,0.358,0.32,,,,,,,,,,,,,,,,0.231,0.231,0.349,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509
67,2024-06-19,745561,Strikeout,strikeout,True,664761,669093,Alec Bohm,Jeremiah Estrada,0,1ffda3e8-f8fd-4433-b103-ddffa6e99e54,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,160.0,100.0,108.0,,,,113.0,100.0,103.0,,,,,0.547,,0.231,,,1.41,,,2.2,,,97.1,,,,89.6,,,,,0.179,0.358,0.32,,,,,,,,,,,,,,,,0.231,0.231,0.349,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509
68,2024-06-19,745561,Strikeout,strikeout,True,592206,669093,Nick Castellanos,Jeremiah Estrada,0,507ecfdd-09eb-4c51-8dd6-cb46b3008c1c,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,160.0,100.0,108.0,,,,113.0,100.0,103.0,,,,,0.547,,0.231,,,1.41,,,2.2,,,97.1,,,,89.6,,,,,0.179,0.358,0.32,,,,,,,,,,,,,,,,0.231,0.231,0.349,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509
69,2024-06-19,745561,Lineout,field_out,True,665487,614179,Fernando Tatis Jr.,José Ruiz,0,77621f83-914a-46a9-a59b-81e6f4179105,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,,0.047,0.426,0.038,-0.88,,1.67,-1.48,-2.08,-2.94,96.3,,90.4,95.8,91.9,86.3,0.25,0.357,0.143,0.273,0.545,0.323,0.339,0.536,0.343,0.25,0.5,0.167,,,,,,,,,,0.333,0.333,0.375,,,,,,,,,
70,2024-06-19,745561,Single,single,False,640492,614179,José Azocar,José Ruiz,0,70951e68-452a-43f3-88d5-dd3ffaafab7e,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,,0.047,0.426,0.038,-0.88,,1.67,-1.48,-2.08,-2.94,96.3,,90.4,95.8,91.9,86.3,0.25,0.357,0.143,0.273,0.545,0.323,0.339,0.536,0.343,0.25,0.5,0.167,,,,,,,,,,0.333,0.333,0.375,,,,,,,,,
