,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vCU,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-07,745186,Flyout,field_out,True,669357,676130,Nolan Gorman,José Buttó,0,a58762d9-5603-477f-af5b-ce4c743b0a77,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
11,2024-05-07,745186,Flyout,field_out,True,621466,571945,DJ Stewart,Miles Mikolas,0,edb97a6c-d939-42ce-8fac-abad90070920,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
12,2024-05-07,745186,Catcher Interference,catcher_interf,False,502110,571945,J.D. Martinez,Miles Mikolas,0,25bf9bfe-a095-42e6-a5d2-51128353ef64,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
13,2024-05-07,745186,Flyout,field_out,True,683146,571945,Brett Baty,Miles Mikolas,0,f0e0a19b-d185-4436-83a4-c7eb62e6d706,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
14,2024-05-07,745186,Single,single,False,643446,571945,Jeff McNeil,Miles Mikolas,1,2a573d56-53c2-462e-b946-f5960b85ae9c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
15,2024-05-07,745186,Groundout,field_out,True,621512,571945,Tomás Nido,Miles Mikolas,0,c92157e2-6958-4157-8154-c7cc153a8392,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
16,2024-05-07,745186,Walk,walk,False,543063,676130,Brandon Crawford,José Buttó,0,9736564a-bc5c-487c-b0d0-7597000f31c4,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
17,2024-05-07,745186,Single,single,False,672279,676130,Michael Siani,José Buttó,1,f5a19036-f6ae-4aa9-a790-8cf8bcfb9be8,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
18,2024-05-07,745186,Strikeout,strikeout,True,680977,676130,Brendan Donovan,José Buttó,0,ae3b43ae-c07d-4553-99ad-10fb5fc6d2a5,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
19,2024-05-07,745186,Forceout,force_out,True,663457,676130,Lars Nootbaar,José Buttó,1,55f2ed7f-e003-4cc2-93d4-f4b912cad90b,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
20,2024-05-07,745186,Forceout,force_out,True,671056,676130,Iván Herrera,José Buttó,1,9e9cf870-2ab4-46c4-9a19-327c8caf1876,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
21,2024-05-07,745186,Flyout,field_out,True,607043,571945,Brandon Nimmo,Miles Mikolas,0,70e186fd-c508-42c0-9cbe-ad388b726c7d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
22,2024-05-07,745186,Groundout,field_out,True,516782,571945,Starling Marte,Miles Mikolas,0,b8a2c9a6-2054-4894-a03a-30ddcae8a7bd,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
23,2024-05-07,745186,Single,single,False,596019,571945,Francisco Lindor,Miles Mikolas,0,73ecb419-bb15-498d-9f34-2481a15ef063,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
24,2024-05-07,745186,Forceout,force_out,True,624413,571945,Pete Alonso,Miles Mikolas,1,80276cec-903c-4f53-91a2-55b6a79d0202,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
25,2024-05-07,745186,Single,single,False,571448,676130,Nolan Arenado,José Buttó,0,67f6218d-248a-4d3c-a9e6-6d3ad7612c1f,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
26,2024-05-07,745186,Flyout,field_out,True,502671,676130,Paul Goldschmidt,José Buttó,0,8e3830a1-f4f9-4b2f-a012-7986ccfef441,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
27,2024-05-07,745186,Grounded Into DP,grounded_into_double_play,True,676475,676130,Alec Burleson,José Buttó,1,40cd6834-7ad2-469c-a204-171c56a3bb4f,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
28,2024-05-07,745186,Strikeout,strikeout,True,621466,571945,DJ Stewart,Miles Mikolas,0,75f06886-3619-418a-b4ba-735b1b71bb28,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
29,2024-05-07,745186,Groundout,field_out,True,502110,571945,J.D. Martinez,Miles Mikolas,0,94d21341-c3b0-4a0e-b119-b9895675d8b2,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
30,2024-05-07,745186,Strikeout,strikeout,True,683146,571945,Brett Baty,Miles Mikolas,0,03918496-f5da-4ed6-8298-6821278b7639,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,,,,
31,2024-05-07,745186,Lineout,field_out,True,669357,676130,Nolan Gorman,José Buttó,0,91de7acc-9171-4b28-bc89-d1a1cfb0bdff,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
32,2024-05-07,745186,Groundout,field_out,True,543063,676130,Brandon Crawford,José Buttó,0,f86d7376-65cd-4566-b7e4-343af3504b18,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
33,2024-05-07,745186,Groundout,field_out,True,672279,676130,Michael Siani,José Buttó,0,5f49e274-e188-47ee-ba34-be1260012793,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,,,0.191,1.91,2.43,1.27,,,-0.09,93.7,86.6,92.9,84.2,,,0.111,0.222,0.151,0.25,0.375,0.25,0.174,0.217,0.281,,,,0.146,0.341,0.411,,,,,,,,,,,,,,,,,,,,,
