,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
30,2024-09-16,747067,Lineout,field_out,True,570482,808967,Gio Urshela,Yoshinobu Yamamoto,0,464a86a9-f8e2-41c6-b9e8-7ce797aaec4b,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,,,,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,0.03,0.405,0.052,0.033,0.231,,0.91,1.76,-1.77,2.01,0.99,,95.5,91.4,,94.9,86.5,78.0,0.252,0.417,0.186,0.215,0.385,0.331,0.364,0.545,0.136,,,,0.118,0.118,0.32,,,,0.267,0.333,0.243,121.0,111.0,118.0,0.248,0.09,90.2,0.184,0.287,0.375,,,,,,
31,2024-09-16,747067,Double,double,False,669242,608331,Tommy Edman,Max Fried,0,14ccdecf-21da-4405-b485-34674dca17ff,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
32,2024-09-16,747067,Single,single,False,500743,608331,Miguel Rojas,Max Fried,1,08e2d087-57ac-4155-826c-fc2a20646809,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
33,2024-09-16,747067,Hit By Pitch,hit_by_pitch,False,571970,608331,Max Muncy,Max Fried,1,fe735699-749c-4375-a5a5-875c2a7750b8,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
34,2024-09-16,747067,Flyout,field_out,True,571771,608331,Enrique Hernández,Max Fried,1,73af8986-92c4-46e5-969d-46f12ee7756b,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
35,2024-09-16,747067,Forceout,force_out,True,660271,608331,Shohei Ohtani,Max Fried,1,a135f7e2-2b96-4d1a-8450-6ee0059fcf3b,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
36,2024-09-16,747067,Strikeout,strikeout,True,605141,608331,Mookie Betts,Max Fried,0,b86d313b-d32b-4fe9-adf4-7bc0c735ac41,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
37,2024-09-16,747067,Lineout,field_out,True,593160,623465,Whit Merrifield,Evan Phillips,0,a694c1e7-32c5-47c7-9e09-c2d9ee4b71d2,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.78,3.4,50.0,102.0,121.0,107.0,0.741,10.44,2.88,8.1,1.08,1.04,0.281,0.311,0.185,0.259,0.445,,,,,,,115.0,106.0,106.0,97.0,93.0,100.0,140.0,103.0,115.0,101.0,95.0,93.0,0.105,0.349,0.153,0.393,,,1.51,-0.61,-2.17,0.03,,,96.2,92.8,,95.6,85.0,,0.208,0.292,0.362,,,,0.421,0.632,0.119,,,,,,,0.191,0.33,0.302,0.29,0.516,0.159,,,,,,,,,,,,,,,
38,2024-09-16,747067,Groundout,field_out,True,671739,623465,Michael Harris II,Evan Phillips,0,76cdb538-ec09-473c-95d0-9273dc0e6320,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.78,3.4,50.0,102.0,121.0,107.0,0.741,10.44,2.88,8.1,1.08,1.04,0.281,0.311,0.185,0.259,0.445,,,,,,,115.0,106.0,106.0,97.0,93.0,100.0,140.0,103.0,115.0,101.0,95.0,93.0,0.105,0.349,0.153,0.393,,,1.51,-0.61,-2.17,0.03,,,96.2,92.8,,95.6,85.0,,0.208,0.292,0.362,,,,0.421,0.632,0.119,,,,,,,0.191,0.33,0.302,0.29,0.516,0.159,,,,,,,,,,,,,,,
39,2024-09-16,747067,Flyout,field_out,True,624585,623465,Jorge Soler,Evan Phillips,0,16ddc35b-63b2-4540-b76c-410290a914cd,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.78,3.4,50.0,102.0,121.0,107.0,0.741,10.44,2.88,8.1,1.08,1.04,0.281,0.311,0.185,0.259,0.445,,,,,,,115.0,106.0,106.0,97.0,93.0,100.0,140.0,103.0,115.0,101.0,95.0,93.0,0.105,0.349,0.153,0.393,,,1.51,-0.61,-2.17,0.03,,,96.2,92.8,,95.6,85.0,,0.208,0.292,0.362,,,,0.421,0.632,0.119,,,,,,,0.191,0.33,0.302,0.29,0.516,0.159,,,,,,,,,,,,,,,
40,2024-09-16,747067,Groundout,field_out,True,606192,608331,Teoscar Hernández,Max Fried,0,c273d66b-52b0-44ed-a1d9-cfa4760f93eb,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
41,2024-09-16,747067,Strikeout,strikeout,True,518692,608331,Freddie Freeman,Max Fried,0,a5c0bdd3-dd5b-4369-9541-567ef5ab2a17,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
42,2024-09-16,747067,Flyout,field_out,True,669257,608331,Will Smith,Max Fried,0,fff1b199-1552-4525-8c88-f89ed7ebf12f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,0.333,0.524,0.296,,,,,,,,,,,,,,,
43,2024-09-16,747067,Flyout,field_out,True,542303,595014,Marcell Ozuna,Blake Treinen,0,a61f7791-f9dc-4c07-9dc1-eef32c99af71,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.16,2.53,41.2,102.0,91.0,105.0,0.75,10.58,2.16,7.13,1.08,1.14,0.243,0.439,0.168,0.29,0.42,,,,,,,69.0,106.0,101.0,77.0,103.0,104.0,135.0,100.0,109.0,34.0,102.0,101.0,0.338,0.109,0.172,0.381,,,-1.47,-0.95,-0.37,2.33,,,94.2,90.8,,94.6,83.8,,0.286,0.5,0.125,,,,0.246,0.404,0.148,,,,,,,0.13,0.188,0.491,0.375,0.875,0.203,,,,,,,,,,,,,,,
44,2024-09-16,747067,Flyout,field_out,True,621566,595014,Matt Olson,Blake Treinen,0,2606f677-83a0-417f-91fc-447666d92af3,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.16,2.53,41.2,102.0,91.0,105.0,0.75,10.58,2.16,7.13,1.08,1.14,0.243,0.439,0.168,0.29,0.42,,,,,,,69.0,106.0,101.0,77.0,103.0,104.0,135.0,100.0,109.0,34.0,102.0,101.0,0.338,0.109,0.172,0.381,,,-1.47,-0.95,-0.37,2.33,,,94.2,90.8,,94.6,83.8,,0.286,0.5,0.125,,,,0.246,0.404,0.148,,,,,,,0.13,0.188,0.491,0.375,0.875,0.203,,,,,,,,,,,,,,,
45,2024-09-16,747067,Strikeout,strikeout,True,657656,595014,Ramón Laureano,Blake Treinen,0,d99378bb-6b1c-4c34-9bf8-bd7f277166f9,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.16,2.53,41.2,102.0,91.0,105.0,0.75,10.58,2.16,7.13,1.08,1.14,0.243,0.439,0.168,0.29,0.42,,,,,,,69.0,106.0,101.0,77.0,103.0,104.0,135.0,100.0,109.0,34.0,102.0,101.0,0.338,0.109,0.172,0.381,,,-1.47,-0.95,-0.37,2.33,,,94.2,90.8,,94.6,83.8,,0.286,0.5,0.125,,,,0.246,0.404,0.148,,,,,,,0.13,0.188,0.491,0.375,0.875,0.203,,,,,,,,,,,,,,,
46,2024-09-16,747067,Flyout,field_out,True,669242,678226,Tommy Edman,Daysbel Hernández,0,fa37c448-ea82-434d-b389-e65597c6c0f3,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,0.192,0.192,0.323,,,,,,,,,,,,,,,,,,,,,
47,2024-09-16,747067,Walk,walk,False,500743,678226,Miguel Rojas,Daysbel Hernández,0,2b244e30-ab83-41a6-b44f-c80724ce6eeb,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,0.192,0.192,0.323,,,,,,,,,,,,,,,,,,,,,
48,2024-09-16,747067,Walk,walk,False,571970,678226,Max Muncy,Daysbel Hernández,1,ff59983f-d301-4cfe-91bf-a1e0297f199c,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,0.192,0.192,0.323,,,,,,,,,,,,,,,,,,,,,
49,2024-09-16,747067,Walk,walk,False,666158,678226,Gavin Lux,Daysbel Hernández,1,64439201-de3e-499b-a8d2-4b5ce123f6c2,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,0.192,0.192,0.323,,,,,,,,,,,,,,,,,,,,,
50,2024-09-16,747067,Fielders Choice,fielders_choice,False,660271,607481,Shohei Ohtani,Aaron Bummer,1,1730ea8b-31d0-4a2d-98b9-54b56174b374,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.71,2.65,53.1,102.0,100.0,99.0,0.761,11.31,2.7,9.96,0.34,3.35,0.257,0.378,0.182,0.23,0.422,83.0,89.0,88.0,122.0,96.0,100.0,88.0,106.0,94.0,88.0,103.0,95.0,117.0,101.0,105.0,75.0,96.0,87.0,0.403,0.095,0.052,0.414,0.024,0.012,1.82,-4.45,-0.22,0.55,-1.82,-1.23,93.7,87.4,84.2,93.2,82.3,82.2,0.2,0.24,0.244,0.0,0.0,0.2,0.362,0.487,0.104,0.333,0.333,0.125,,,,0.213,0.258,0.445,0.385,0.692,0.235,,,,,,,,,,,,,,,
51,2024-09-16,747067,Sac Fly,sac_fly,True,605141,607481,Mookie Betts,Aaron Bummer,1,21b26667-0154-43e3-b8f2-6443585b2e10,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.71,2.65,53.1,102.0,100.0,99.0,0.761,11.31,2.7,9.96,0.34,3.35,0.257,0.378,0.182,0.23,0.422,83.0,89.0,88.0,122.0,96.0,100.0,88.0,106.0,94.0,88.0,103.0,95.0,117.0,101.0,105.0,75.0,96.0,87.0,0.403,0.095,0.052,0.414,0.024,0.012,1.82,-4.45,-0.22,0.55,-1.82,-1.23,93.7,87.4,84.2,93.2,82.3,82.2,0.2,0.24,0.244,0.0,0.0,0.2,0.362,0.487,0.104,0.333,0.333,0.125,,,,0.213,0.258,0.445,0.385,0.692,0.235,,,,,,,,,,,,,,,
52,2024-09-16,747067,Single,single,False,606192,607481,Teoscar Hernández,Aaron Bummer,1,b7310b7f-9914-4cbf-9c3b-03f484a1d38a,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.71,2.65,53.1,102.0,100.0,99.0,0.761,11.31,2.7,9.96,0.34,3.35,0.257,0.378,0.182,0.23,0.422,83.0,89.0,88.0,122.0,96.0,100.0,88.0,106.0,94.0,88.0,103.0,95.0,117.0,101.0,105.0,75.0,96.0,87.0,0.403,0.095,0.052,0.414,0.024,0.012,1.82,-4.45,-0.22,0.55,-1.82,-1.23,93.7,87.4,84.2,93.2,82.3,82.2,0.2,0.24,0.244,0.0,0.0,0.2,0.362,0.487,0.104,0.333,0.333,0.125,,,,0.213,0.258,0.445,0.385,0.692,0.235,,,,,,,,,,,,,,,
53,2024-09-16,747067,Home Run,home_run,False,518692,607481,Freddie Freeman,Aaron Bummer,1,e3176e26-00c8-4583-a3d4-b6aa63d413b5,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.71,2.65,53.1,102.0,100.0,99.0,0.761,11.31,2.7,9.96,0.34,3.35,0.257,0.378,0.182,0.23,0.422,83.0,89.0,88.0,122.0,96.0,100.0,88.0,106.0,94.0,88.0,103.0,95.0,117.0,101.0,105.0,75.0,96.0,87.0,0.403,0.095,0.052,0.414,0.024,0.012,1.82,-4.45,-0.22,0.55,-1.82,-1.23,93.7,87.4,84.2,93.2,82.3,82.2,0.2,0.24,0.244,0.0,0.0,0.2,0.362,0.487,0.104,0.333,0.333,0.125,,,,0.213,0.258,0.445,0.385,0.692,0.235,,,,,,,,,,,,,,,
54,2024-09-16,747067,Lineout,field_out,True,669257,607481,Will Smith,Aaron Bummer,0,fedfe1d1-0241-47e1-a53d-7fddb8858dc2,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.71,2.65,53.1,102.0,100.0,99.0,0.761,11.31,2.7,9.96,0.34,3.35,0.257,0.378,0.182,0.23,0.422,83.0,89.0,88.0,122.0,96.0,100.0,88.0,106.0,94.0,88.0,103.0,95.0,117.0,101.0,105.0,75.0,96.0,87.0,0.403,0.095,0.052,0.414,0.024,0.012,1.82,-4.45,-0.22,0.55,-1.82,-1.23,93.7,87.4,84.2,93.2,82.3,82.2,0.2,0.24,0.244,0.0,0.0,0.2,0.362,0.487,0.104,0.333,0.333,0.125,,,,0.213,0.258,0.445,0.385,0.692,0.235,,,,,,,,,,,,,,,
55,2024-09-16,747067,Walk,walk,False,669221,543339,Sean Murphy,Daniel Hudson,0,d46342f3-a5fe-4c43-b400-c85531dbe165,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,,,,0.05,0.503,,0.409,,0.038,1.05,,-1.94,1.18,,1.28,95.1,,88.8,95.1,88.1,,0.214,0.388,0.27,,,,0.4,0.467,0.12,0.0,0.0,0.167,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,,,,
56,2024-09-16,747067,Flyout,field_out,True,606115,543339,Orlando Arcia,Daniel Hudson,0,cb3aa442-1137-4bdc-9035-550ba1a7d811,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,,,,0.05,0.503,,0.409,,0.038,1.05,,-1.94,1.18,,1.28,95.1,,88.8,95.1,88.1,,0.214,0.388,0.27,,,,0.4,0.467,0.12,0.0,0.0,0.167,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,,,,
57,2024-09-16,747067,Lineout,field_out,True,570482,543339,Gio Urshela,Daniel Hudson,0,95526c7f-6863-4f23-908a-dbb2978bcd44,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,,,,0.05,0.503,,0.409,,0.038,1.05,,-1.94,1.18,,1.28,95.1,,88.8,95.1,88.1,,0.214,0.388,0.27,,,,0.4,0.467,0.12,0.0,0.0,0.167,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,,,,
58,2024-09-16,747067,Strikeout,strikeout,True,624415,543339,Cavan Biggio,Daniel Hudson,0,b7b7cbc5-9cd0-4b49-896c-a30005a21340,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,,,,0.05,0.503,,0.409,,0.038,1.05,,-1.94,1.18,,1.28,95.1,,88.8,95.1,88.1,,0.214,0.388,0.27,,,,0.4,0.467,0.12,0.0,0.0,0.167,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,,,,
59,2024-09-16,747067,Groundout,field_out,True,669242,592426,Tommy Edman,Luke Jackson,0,afcd49df-1580-4e62-ac7a-17415d05028c,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.12,4.3,51.0,94.0,128.0,106.0,0.722,9.53,4.41,8.65,1.24,1.67,0.181,0.41,0.125,0.333,0.389,,,,136.0,107.0,119.0,98.0,96.0,96.0,,,,144.0,91.0,110.0,92.0,87.0,73.0,,0.32,0.009,0.526,0.145,,-0.46,-3.28,,-0.1,0.45,,94.7,90.6,,,87.3,84.5,0.245,0.367,0.243,0.25,0.344,0.246,,,,,,,0.254,0.439,0.312,,,,,,,,,,,,,,,,,,,,,
60,2024-09-16,747067,Strikeout,strikeout,True,595281,592426,Kevin Kiermaier,Luke Jackson,0,2400a071-49c3-4c84-afe7-b624b2f3c080,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.12,4.3,51.0,94.0,128.0,106.0,0.722,9.53,4.41,8.65,1.24,1.67,0.181,0.41,0.125,0.333,0.389,,,,136.0,107.0,119.0,98.0,96.0,96.0,,,,144.0,91.0,110.0,92.0,87.0,73.0,,0.32,0.009,0.526,0.145,,-0.46,-3.28,,-0.1,0.45,,94.7,90.6,,,87.3,84.5,0.245,0.367,0.243,0.25,0.344,0.246,,,,,,,0.254,0.439,0.312,,,,,,,,,,,,,,,,,,,,,
61,2024-09-16,747067,Lineout,field_out,True,571970,592426,Max Muncy,Luke Jackson,0,78189ccf-bbe3-49a2-9abd-547cac0dc889,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.12,4.3,51.0,94.0,128.0,106.0,0.722,9.53,4.41,8.65,1.24,1.67,0.181,0.41,0.125,0.333,0.389,,,,136.0,107.0,119.0,98.0,96.0,96.0,,,,144.0,91.0,110.0,92.0,87.0,73.0,,0.32,0.009,0.526,0.145,,-0.46,-3.28,,-0.1,0.45,,94.7,90.6,,,87.3,84.5,0.245,0.367,0.243,0.25,0.344,0.246,,,,,,,0.254,0.439,0.312,,,,,,,,,,,,,,,,,,,,,
62,2024-09-16,747067,Flyout,field_out,True,642201,641703,Eli White,Brent Honeywell,0,9d5d7ae6-b2f1-4770-baa3-f43f9f651541,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,2.76,5.29,32.2,100.0,78.0,93.0,0.866,4.68,2.76,7.71,0.83,1.11,0.287,0.347,0.129,0.317,0.461,126.0,131.0,126.0,,,,64.0,94.0,83.0,68.0,128.0,116.0,107.0,104.0,109.0,,,,0.045,0.465,,0.233,,0.006,0.45,,1.6,3.01,,15.07,94.7,,84.9,94.6,85.5,,0.283,0.453,0.117,,,,0.167,0.167,0.333,,,,0.148,0.259,0.179,,,,,,,,,,,,,,,,80.6,0.251,-1.78,0.32,0.4,0.156
63,2024-09-16,747067,Groundout,field_out,True,594807,641703,Adam Duvall,Brent Honeywell,0,1b863956-a908-4284-9d23-56bf78a0d1d2,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,2.76,5.29,32.2,100.0,78.0,93.0,0.866,4.68,2.76,7.71,0.83,1.11,0.287,0.347,0.129,0.317,0.461,126.0,131.0,126.0,,,,64.0,94.0,83.0,68.0,128.0,116.0,107.0,104.0,109.0,,,,0.045,0.465,,0.233,,0.006,0.45,,1.6,3.01,,15.07,94.7,,84.9,94.6,85.5,,0.283,0.453,0.117,,,,0.167,0.167,0.333,,,,0.148,0.259,0.179,,,,,,,,,,,,,,,,80.6,0.251,-1.78,0.32,0.4,0.156
64,2024-09-16,747067,Flyout,field_out,True,542303,641703,Marcell Ozuna,Brent Honeywell,0,279e6a31-3ee5-4d48-a198-73690a26b4c7,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,2.76,5.29,32.2,100.0,78.0,93.0,0.866,4.68,2.76,7.71,0.83,1.11,0.287,0.347,0.129,0.317,0.461,126.0,131.0,126.0,,,,64.0,94.0,83.0,68.0,128.0,116.0,107.0,104.0,109.0,,,,0.045,0.465,,0.233,,0.006,0.45,,1.6,3.01,,15.07,94.7,,84.9,94.6,85.5,,0.283,0.453,0.117,,,,0.167,0.167,0.333,,,,0.148,0.259,0.179,,,,,,,,,,,,,,,,80.6,0.251,-1.78,0.32,0.4,0.156
