,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
33,2024-09-11,745127,Strikeout,strikeout,True,571912,458681,Luke Maile,Lance Lynn,1,b6443f2f-97b3-4368-9360-e4083e5c8bbf,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.96,4.85,111.1,99.0,83.0,94.0,0.794,8.41,3.4,8.81,1.21,0.88,0.237,0.385,0.16,0.305,0.399,61.0,87.0,81.0,88.0,70.0,71.0,86.0,102.0,97.0,66.0,94.0,85.0,102.0,102.0,109.0,91.0,100.0,93.0,0.164,0.476,0.223,0.013,0.062,0.062,0.94,-1.11,-0.75,-1.61,-2.17,-3.0,92.3,88.2,84.8,91.2,82.0,80.4,0.198,0.381,0.293,0.316,0.429,0.258,0.289,0.487,0.105,0.216,0.351,0.196,0.333,0.333,0.216,0.25,0.25,0.0,,,,,,,,,,,,
34,2024-09-11,745127,Single,single,False,663697,458681,Jonathan India,Lance Lynn,1,837cfcfb-82ec-43a3-9a92-4a6bd5e596aa,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.96,4.85,111.1,99.0,83.0,94.0,0.794,8.41,3.4,8.81,1.21,0.88,0.237,0.385,0.16,0.305,0.399,61.0,87.0,81.0,88.0,70.0,71.0,86.0,102.0,97.0,66.0,94.0,85.0,102.0,102.0,109.0,91.0,100.0,93.0,0.164,0.476,0.223,0.013,0.062,0.062,0.94,-1.11,-0.75,-1.61,-2.17,-3.0,92.3,88.2,84.8,91.2,82.0,80.4,0.198,0.381,0.293,0.316,0.429,0.258,0.289,0.487,0.105,0.216,0.351,0.196,0.333,0.333,0.216,0.25,0.25,0.0,,,,,,,,,,,,
35,2024-09-11,745127,Strikeout,strikeout,True,682829,458681,Elly De La Cruz,Lance Lynn,0,01a1363c-0597-4289-af3c-52a01b57aa80,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.96,4.85,111.1,99.0,83.0,94.0,0.794,8.41,3.4,8.81,1.21,0.88,0.237,0.385,0.16,0.305,0.399,61.0,87.0,81.0,88.0,70.0,71.0,86.0,102.0,97.0,66.0,94.0,85.0,102.0,102.0,109.0,91.0,100.0,93.0,0.164,0.476,0.223,0.013,0.062,0.062,0.94,-1.11,-0.75,-1.61,-2.17,-3.0,92.3,88.2,84.8,91.2,82.0,80.4,0.198,0.381,0.293,0.316,0.429,0.258,0.289,0.487,0.105,0.216,0.351,0.196,0.333,0.333,0.216,0.25,0.25,0.0,,,,,,,,,,,,
36,2024-09-11,745127,Flyout,field_out,True,668715,458681,Spencer Steer,Lance Lynn,0,806b80fe-154e-4728-8b6d-8a23395b8809,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,3.96,4.85,111.1,99.0,83.0,94.0,0.794,8.41,3.4,8.81,1.21,0.88,0.237,0.385,0.16,0.305,0.399,61.0,87.0,81.0,88.0,70.0,71.0,86.0,102.0,97.0,66.0,94.0,85.0,102.0,102.0,109.0,91.0,100.0,93.0,0.164,0.476,0.223,0.013,0.062,0.062,0.94,-1.11,-0.75,-1.61,-2.17,-3.0,92.3,88.2,84.8,91.2,82.0,80.4,0.198,0.381,0.293,0.316,0.429,0.258,0.289,0.487,0.105,0.216,0.351,0.196,0.333,0.333,0.216,0.25,0.25,0.0,,,,,,,,,,,,
37,2024-09-11,745127,Strikeout,strikeout,True,686780,682227,Pedro Pagés,Brandon Williamson,0,62eea0b8-b2de-4e71-880d-b747decf3631,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.08,3.95,13.0,95.0,69.0,86.0,0.816,7.62,2.08,4.85,1.38,0.93,0.265,0.382,0.029,0.441,0.42,76.0,96.0,99.0,75.0,52.0,51.0,57.0,104.0,87.0,,,,136.0,128.0,110.0,68.0,98.0,85.0,,0.231,0.471,0.005,0.072,0.221,0.91,1.89,,-2.43,-4.76,2.77,92.8,90.1,83.9,,82.2,75.8,0.25,0.333,0.167,0.154,0.385,0.156,,,,,,,0.0,0.0,0.353,,,,,,,,,,,,,,,
38,2024-09-11,745127,Pop Out,field_out,True,672279,682227,Michael Siani,Brandon Williamson,0,8ebea1a8-30d5-447e-ad9e-0ebd2342456b,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.08,3.95,13.0,95.0,69.0,86.0,0.816,7.62,2.08,4.85,1.38,0.93,0.265,0.382,0.029,0.441,0.42,76.0,96.0,99.0,75.0,52.0,51.0,57.0,104.0,87.0,,,,136.0,128.0,110.0,68.0,98.0,85.0,,0.231,0.471,0.005,0.072,0.221,0.91,1.89,,-2.43,-4.76,2.77,92.8,90.1,83.9,,82.2,75.8,0.25,0.333,0.167,0.154,0.385,0.156,,,,,,,0.0,0.0,0.353,,,,,,,,,,,,,,,
39,2024-09-11,745127,Strikeout,strikeout,True,691026,682227,Masyn Winn,Brandon Williamson,0,b101389e-0a9e-4872-8714-d9edb21cda5c,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.08,3.95,13.0,95.0,69.0,86.0,0.816,7.62,2.08,4.85,1.38,0.93,0.265,0.382,0.029,0.441,0.42,76.0,96.0,99.0,75.0,52.0,51.0,57.0,104.0,87.0,,,,136.0,128.0,110.0,68.0,98.0,85.0,,0.231,0.471,0.005,0.072,0.221,0.91,1.89,,-2.43,-4.76,2.77,92.8,90.1,83.9,,82.2,75.8,0.25,0.333,0.167,0.154,0.385,0.156,,,,,,,0.0,0.0,0.353,,,,,,,,,,,,,,,
40,2024-09-11,745127,Flyout,field_out,True,670770,669461,TJ Friedl,Matthew Liberatore,0,24663f77-92be-49bd-98c0-8ac108434e28,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.46,4.15,80.2,101.0,98.0,100.0,0.775,7.92,3.01,7.81,1.0,1.09,0.221,0.355,0.152,0.29,0.463,52.0,89.0,91.0,132.0,101.0,107.0,72.0,99.0,91.0,79.0,108.0,103.0,139.0,102.0,108.0,96.0,106.0,105.0,0.201,0.283,0.13,0.275,0.064,0.047,0.38,-1.9,-0.45,2.2,0.06,2.54,94.7,91.4,87.8,95.4,87.5,78.2,0.228,0.526,0.185,0.432,0.622,0.224,0.263,0.447,0.149,0.15,0.15,0.267,0.0,0.0,0.2,,,,0.173,0.224,0.393,,,,,,,,,
41,2024-09-11,745127,Groundout,field_out,True,664034,669461,Ty France,Matthew Liberatore,0,9839f5f5-df8a-44ea-abe5-9d8555b1cdda,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.46,4.15,80.2,101.0,98.0,100.0,0.775,7.92,3.01,7.81,1.0,1.09,0.221,0.355,0.152,0.29,0.463,52.0,89.0,91.0,132.0,101.0,107.0,72.0,99.0,91.0,79.0,108.0,103.0,139.0,102.0,108.0,96.0,106.0,105.0,0.201,0.283,0.13,0.275,0.064,0.047,0.38,-1.9,-0.45,2.2,0.06,2.54,94.7,91.4,87.8,95.4,87.5,78.2,0.228,0.526,0.185,0.432,0.622,0.224,0.263,0.447,0.149,0.15,0.15,0.267,0.0,0.0,0.2,,,,0.173,0.224,0.393,,,,,,,,,
42,2024-09-11,745127,Groundout,field_out,True,669289,669461,Santiago Espinal,Matthew Liberatore,0,a596ce00-b8c8-4b44-9abf-ac26ff319041,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.46,4.15,80.2,101.0,98.0,100.0,0.775,7.92,3.01,7.81,1.0,1.09,0.221,0.355,0.152,0.29,0.463,52.0,89.0,91.0,132.0,101.0,107.0,72.0,99.0,91.0,79.0,108.0,103.0,139.0,102.0,108.0,96.0,106.0,105.0,0.201,0.283,0.13,0.275,0.064,0.047,0.38,-1.9,-0.45,2.2,0.06,2.54,94.7,91.4,87.8,95.4,87.5,78.2,0.228,0.526,0.185,0.432,0.622,0.224,0.263,0.447,0.149,0.15,0.15,0.267,0.0,0.0,0.2,,,,0.173,0.224,0.393,,,,,,,,,
43,2024-09-11,745127,Strikeout,strikeout,True,663609,518585,Luken Baker,Fernando Cruz,0,e14103b3-b1a9-4d64-bbd3-c7c0cbc1238e,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.99,3.98,61.1,95.0,115.0,101.0,0.632,14.53,4.4,7.48,1.17,0.94,0.201,0.455,0.179,0.358,0.385,,,,,,,90.0,98.0,92.0,,,,,,,82.0,95.0,95.0,,0.319,0.258,,,,0.08,-2.13,,,,,94.7,88.6,,,,,0.3,0.5,0.148,0.34,0.78,0.285,,,,,,,,,,,,,,,,154.0,93.0,111.0,0.423,1.82,81.6,0.117,0.153,0.587
44,2024-09-11,745127,Flyout,field_out,True,502671,518585,Paul Goldschmidt,Fernando Cruz,0,ad1de331-ed8b-48da-9b3d-d7eb0eb798a3,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.99,3.98,61.1,95.0,115.0,101.0,0.632,14.53,4.4,7.48,1.17,0.94,0.201,0.455,0.179,0.358,0.385,,,,,,,90.0,98.0,92.0,,,,,,,82.0,95.0,95.0,,0.319,0.258,,,,0.08,-2.13,,,,,94.7,88.6,,,,,0.3,0.5,0.148,0.34,0.78,0.285,,,,,,,,,,,,,,,,154.0,93.0,111.0,0.423,1.82,81.6,0.117,0.153,0.587
45,2024-09-11,745127,Strikeout,strikeout,True,571448,518585,Nolan Arenado,Fernando Cruz,0,968a6c0c-63bf-46d7-82c1-b2807c51f6a7,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.99,3.98,61.1,95.0,115.0,101.0,0.632,14.53,4.4,7.48,1.17,0.94,0.201,0.455,0.179,0.358,0.385,,,,,,,90.0,98.0,92.0,,,,,,,82.0,95.0,95.0,,0.319,0.258,,,,0.08,-2.13,,,,,94.7,88.6,,,,,0.3,0.5,0.148,0.34,0.78,0.285,,,,,,,,,,,,,,,,154.0,93.0,111.0,0.423,1.82,81.6,0.117,0.153,0.587
46,2024-09-11,745127,Pop Out,field_out,True,642708,669461,Amed Rosario,Matthew Liberatore,0,b5329cd0-0cf8-44db-a385-6b6d9240da4a,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.46,4.15,80.2,101.0,98.0,100.0,0.775,7.92,3.01,7.81,1.0,1.09,0.221,0.355,0.152,0.29,0.463,52.0,89.0,91.0,132.0,101.0,107.0,72.0,99.0,91.0,79.0,108.0,103.0,139.0,102.0,108.0,96.0,106.0,105.0,0.201,0.283,0.13,0.275,0.064,0.047,0.38,-1.9,-0.45,2.2,0.06,2.54,94.7,91.4,87.8,95.4,87.5,78.2,0.228,0.526,0.185,0.432,0.622,0.224,0.263,0.447,0.149,0.15,0.15,0.267,0.0,0.0,0.2,,,,0.173,0.224,0.393,,,,,,,,,
47,2024-09-11,745127,Strikeout,strikeout,True,682622,552640,Noelvi Marte,Andrew Kittredge,0,4ab28e14-a91b-4f5b-90fe-1e709b0061eb,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.92,4.33,64.2,106.0,116.0,111.0,0.736,8.63,2.78,7.52,1.25,1.22,0.189,0.428,0.167,0.294,0.426,,,,,,,101.0,111.0,112.0,98.0,102.0,102.0,133.0,108.0,118.0,171.0,88.0,76.0,0.38,0.12,0.006,0.494,,,0.17,-5.78,-0.11,1.41,,,94.0,88.2,,94.7,88.2,,0.226,0.355,0.217,,,,0.294,0.424,0.127,,,,,,,,,,0.174,0.38,0.415,,,,,,,,,
48,2024-09-11,745127,Strikeout,strikeout,True,571912,552640,Luke Maile,Andrew Kittredge,0,121252f7-d099-4ad0-a4b6-8950eadfd9af,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.92,4.33,64.2,106.0,116.0,111.0,0.736,8.63,2.78,7.52,1.25,1.22,0.189,0.428,0.167,0.294,0.426,,,,,,,101.0,111.0,112.0,98.0,102.0,102.0,133.0,108.0,118.0,171.0,88.0,76.0,0.38,0.12,0.006,0.494,,,0.17,-5.78,-0.11,1.41,,,94.0,88.2,,94.7,88.2,,0.226,0.355,0.217,,,,0.294,0.424,0.127,,,,,,,,,,0.174,0.38,0.415,,,,,,,,,
49,2024-09-11,745127,Strikeout,strikeout,True,680977,518585,Brendan Donovan,Fernando Cruz,0,8af44f27-9314-4005-94e7-c451f98192d6,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.99,3.98,61.1,95.0,115.0,101.0,0.632,14.53,4.4,7.48,1.17,0.94,0.201,0.455,0.179,0.358,0.385,,,,,,,90.0,98.0,92.0,,,,,,,82.0,95.0,95.0,,0.319,0.258,,,,0.08,-2.13,,,,,94.7,88.6,,,,,0.3,0.5,0.148,0.34,0.78,0.285,,,,,,,,,,,,,,,,154.0,93.0,111.0,0.423,1.82,81.6,0.117,0.153,0.587
50,2024-09-11,745127,Single,single,False,691023,518585,Jordan Walker,Fernando Cruz,0,0a529ba7-60c9-40a0-9c66-3b2dbfdee247,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.99,3.98,61.1,95.0,115.0,101.0,0.632,14.53,4.4,7.48,1.17,0.94,0.201,0.455,0.179,0.358,0.385,,,,,,,90.0,98.0,92.0,,,,,,,82.0,95.0,95.0,,0.319,0.258,,,,0.08,-2.13,,,,,94.7,88.6,,,,,0.3,0.5,0.148,0.34,0.78,0.285,,,,,,,,,,,,,,,,154.0,93.0,111.0,0.423,1.82,81.6,0.117,0.153,0.587
51,2024-09-11,745127,Strikeout,strikeout,True,695336,518585,Thomas Saggese,Fernando Cruz,0,6cb294da-8de1-419b-a1a3-73a2a836a33c,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.99,3.98,61.1,95.0,115.0,101.0,0.632,14.53,4.4,7.48,1.17,0.94,0.201,0.455,0.179,0.358,0.385,,,,,,,90.0,98.0,92.0,,,,,,,82.0,95.0,95.0,,0.319,0.258,,,,0.08,-2.13,,,,,94.7,88.6,,,,,0.3,0.5,0.148,0.34,0.78,0.285,,,,,,,,,,,,,,,,154.0,93.0,111.0,0.423,1.82,81.6,0.117,0.153,0.587
52,2024-09-11,745127,Pop Out,field_out,True,671056,608718,Iván Herrera,Brent Suter,0,32b77de3-5da6-4e3f-a40b-b87bf7dea4dd,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.19,3.95,62.0,100.0,103.0,104.0,0.808,7.11,1.45,8.13,1.31,1.11,0.286,0.37,0.185,0.265,0.418,107.0,100.0,114.0,,,,117.0,101.0,110.0,85.0,91.0,79.0,86.0,106.0,109.0,,,,0.205,0.432,,0.169,,0.194,0.99,,0.12,0.02,,0.34,85.9,,75.6,87.3,78.4,,0.257,0.396,0.174,,,,0.233,0.488,0.177,,,,0.208,0.333,0.279,,,,0.227,0.432,0.262,,,,,,,,,
53,2024-09-11,745127,Groundout,field_out,True,663697,552640,Jonathan India,Andrew Kittredge,0,c9a8bcf8-6f4b-4369-a03b-edbffd9d0d0d,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.92,4.33,64.2,106.0,116.0,111.0,0.736,8.63,2.78,7.52,1.25,1.22,0.189,0.428,0.167,0.294,0.426,,,,,,,101.0,111.0,112.0,98.0,102.0,102.0,133.0,108.0,118.0,171.0,88.0,76.0,0.38,0.12,0.006,0.494,,,0.17,-5.78,-0.11,1.41,,,94.0,88.2,,94.7,88.2,,0.226,0.355,0.217,,,,0.294,0.424,0.127,,,,,,,,,,0.174,0.38,0.415,,,,,,,,,
54,2024-09-11,745127,Strikeout,strikeout,True,682829,668941,Elly De La Cruz,JoJo Romero,0,a238fd47-2473-4ac2-bdf1-d3c93a622076,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.64,4.92,58.0,96.0,86.0,96.0,0.762,7.91,2.17,7.45,1.09,1.51,0.267,0.436,0.152,0.309,0.405,72.0,98.0,91.0,,,,71.0,98.0,92.0,70.0,99.0,94.0,115.0,92.0,102.0,,,,0.392,0.1,,0.337,,0.171,-2.09,,0.97,2.45,,-3.13,95.0,,85.9,94.0,84.0,,0.353,0.412,0.14,,,,0.275,0.412,0.087,,,,0.342,0.658,0.289,,,,0.089,0.19,0.434,,,,,,,,,
55,2024-09-11,745127,Groundout,field_out,True,668715,668941,Spencer Steer,JoJo Romero,0,4182f0c4-6b6e-4a53-9f42-1835f88a72ab,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.64,4.92,58.0,96.0,86.0,96.0,0.762,7.91,2.17,7.45,1.09,1.51,0.267,0.436,0.152,0.309,0.405,72.0,98.0,91.0,,,,71.0,98.0,92.0,70.0,99.0,94.0,115.0,92.0,102.0,,,,0.392,0.1,,0.337,,0.171,-2.09,,0.97,2.45,,-3.13,95.0,,85.9,94.0,84.0,,0.353,0.412,0.14,,,,0.275,0.412,0.087,,,,0.342,0.658,0.289,,,,0.089,0.19,0.434,,,,,,,,,
56,2024-09-11,745127,Single,single,False,672279,571656,Michael Siani,Buck Farmer,0,ce7c248e-ffd6-4a43-9251-3a242f30ded7,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,3.17,4.33,65.1,99.0,93.0,100.0,0.763,8.82,3.72,7.3,0.96,0.84,0.233,0.428,0.189,0.283,0.395,110.0,104.0,108.0,,,,52.0,93.0,81.0,75.0,93.0,91.0,120.0,102.0,111.0,,,,0.234,0.211,,0.342,,0.214,0.46,,0.81,1.36,,-0.92,92.7,,86.8,92.5,82.2,,0.2,0.378,0.155,,,,0.277,0.446,0.165,,,,0.281,0.386,0.336,,,,0.137,0.315,0.364,,,,,,,,,
57,2024-09-11,745127,Strikeout,strikeout,True,691026,571656,Masyn Winn,Buck Farmer,1,2d9ae08c-7e15-4c20-a3aa-1fd813ba3f8e,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,3.17,4.33,65.1,99.0,93.0,100.0,0.763,8.82,3.72,7.3,0.96,0.84,0.233,0.428,0.189,0.283,0.395,110.0,104.0,108.0,,,,52.0,93.0,81.0,75.0,93.0,91.0,120.0,102.0,111.0,,,,0.234,0.211,,0.342,,0.214,0.46,,0.81,1.36,,-0.92,92.7,,86.8,92.5,82.2,,0.2,0.378,0.155,,,,0.277,0.446,0.165,,,,0.281,0.386,0.336,,,,0.137,0.315,0.364,,,,,,,,,
58,2024-09-11,745127,Hit By Pitch,hit_by_pitch,False,676475,571656,Alec Burleson,Buck Farmer,0,b7bd80a2-7882-4ee1-ab4e-c4fb2e2c53b4,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,3.17,4.33,65.1,99.0,93.0,100.0,0.763,8.82,3.72,7.3,0.96,0.84,0.233,0.428,0.189,0.283,0.395,110.0,104.0,108.0,,,,52.0,93.0,81.0,75.0,93.0,91.0,120.0,102.0,111.0,,,,0.234,0.211,,0.342,,0.214,0.46,,0.81,1.36,,-0.92,92.7,,86.8,92.5,82.2,,0.2,0.378,0.155,,,,0.277,0.446,0.165,,,,0.281,0.386,0.336,,,,0.137,0.315,0.364,,,,,,,,,
59,2024-09-11,745127,Double,double,False,502671,571656,Paul Goldschmidt,Buck Farmer,1,dd6a861f-1495-4b59-b29f-579489fd4f86,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,3.17,4.33,65.1,99.0,93.0,100.0,0.763,8.82,3.72,7.3,0.96,0.84,0.233,0.428,0.189,0.283,0.395,110.0,104.0,108.0,,,,52.0,93.0,81.0,75.0,93.0,91.0,120.0,102.0,111.0,,,,0.234,0.211,,0.342,,0.214,0.46,,0.81,1.36,,-0.92,92.7,,86.8,92.5,82.2,,0.2,0.378,0.155,,,,0.277,0.446,0.165,,,,0.281,0.386,0.336,,,,0.137,0.315,0.364,,,,,,,,,
60,2024-09-11,745127,Intent Walk,intent_walk,False,571448,571656,Nolan Arenado,Buck Farmer,0,07451276-0616-1033-000c-f08cd117d70a,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,3.17,4.33,65.1,99.0,93.0,100.0,0.763,8.82,3.72,7.3,0.96,0.84,0.233,0.428,0.189,0.283,0.395,110.0,104.0,108.0,,,,52.0,93.0,81.0,75.0,93.0,91.0,120.0,102.0,111.0,,,,0.234,0.211,,0.342,,0.214,0.46,,0.81,1.36,,-0.92,92.7,,86.8,92.5,82.2,,0.2,0.378,0.155,,,,0.277,0.446,0.165,,,,0.281,0.386,0.336,,,,0.137,0.315,0.364,,,,,,,,,
61,2024-09-11,745127,Lineout,field_out,True,680977,458677,Brendan Donovan,Justin Wilson,0,ff72f830-7b48-4010-a23f-2bc6f7ca2565,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,5.08,3.82,44.1,103.0,104.0,103.0,0.786,9.95,2.23,9.54,1.83,0.78,0.369,0.362,0.2,0.346,0.452,,,,,,,101.0,104.0,103.0,,,,130.0,106.0,109.0,86.0,102.0,100.0,,0.492,0.251,0.247,,,-2.0,2.4,,-0.69,,,95.4,92.3,,,88.4,,0.316,0.605,0.281,0.22,0.38,0.135,,,,,,,,,,,,,0.24,0.34,0.356,45.0,60.0,87.0,0.011,2.14,86.4,,,
62,2024-09-11,745127,Flyout,field_out,True,691023,458677,Jordan Walker,Justin Wilson,0,3a8f413a-7c76-440f-8bb8-6bb0fbc21280,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,5.08,3.82,44.1,103.0,104.0,103.0,0.786,9.95,2.23,9.54,1.83,0.78,0.369,0.362,0.2,0.346,0.452,,,,,,,101.0,104.0,103.0,,,,130.0,106.0,109.0,86.0,102.0,100.0,,0.492,0.251,0.247,,,-2.0,2.4,,-0.69,,,95.4,92.3,,,88.4,,0.316,0.605,0.281,0.22,0.38,0.135,,,,,,,,,,,,,0.24,0.34,0.356,45.0,60.0,87.0,0.011,2.14,86.4,,,
63,2024-09-11,745127,Lineout,field_out,True,670770,664854,TJ Friedl,Ryan Helsley,0,cc74836a-1572-4e60-b654-8a87e7463739,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.19,2.76,61.2,100.0,146.0,111.0,0.676,10.51,3.36,7.01,0.44,0.92,0.282,0.333,0.167,0.295,0.465,,,,105.0,99.0,113.0,134.0,98.0,105.0,,,,163.0,102.0,118.0,,,,,0.459,,0.483,0.058,,0.34,,,2.9,0.48,,99.6,,,,89.2,81.0,0.287,0.383,0.19,,,,,,,0.167,0.417,0.357,,,,,,,0.164,0.19,0.504,,,,,,,,,
64,2024-09-11,745127,Flyout,field_out,True,664034,664854,Ty France,Ryan Helsley,0,d9e5dac3-e9ff-43fb-a231-9f10c3f860c7,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.19,2.76,61.2,100.0,146.0,111.0,0.676,10.51,3.36,7.01,0.44,0.92,0.282,0.333,0.167,0.295,0.465,,,,105.0,99.0,113.0,134.0,98.0,105.0,,,,163.0,102.0,118.0,,,,,0.459,,0.483,0.058,,0.34,,,2.9,0.48,,99.6,,,,89.2,81.0,0.287,0.383,0.19,,,,,,,0.167,0.417,0.357,,,,,,,0.164,0.19,0.504,,,,,,,,,
65,2024-09-11,745127,Strikeout,strikeout,True,669289,664854,Santiago Espinal,Ryan Helsley,0,48c08965-8268-45d0-850b-0dd3a0564641,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.19,2.76,61.2,100.0,146.0,111.0,0.676,10.51,3.36,7.01,0.44,0.92,0.282,0.333,0.167,0.295,0.465,,,,105.0,99.0,113.0,134.0,98.0,105.0,,,,163.0,102.0,118.0,,,,,0.459,,0.483,0.058,,0.34,,,2.9,0.48,,99.6,,,,89.2,81.0,0.287,0.383,0.19,,,,,,,0.167,0.417,0.357,,,,,,,0.164,0.19,0.504,,,,,,,,,
