,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
35,2024-04-16,745837,Strikeout,strikeout,True,682626,683003,Francisco Alvarez,Jared Jones,0,54079429-975c-4c2a-a93d-717520d925fd,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,,,,,0.498,0.073,0.068,0.34,,-1.54,-3.19,97.3,89.7,,80.3,,,,0.364,0.818,0.28,0.303,0.576,0.241,0.214,0.403,0.273,,,,126.0,104.0,111.0,0.361,1.59,88.6,0.194,0.313,0.398,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-16,745837,Lineout,field_out,True,643446,683003,Jeff McNeil,Jared Jones,0,6ef468ce-fc2f-4037-b2ab-b1ac8a9c5e13,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,,,,,0.498,0.073,0.068,0.34,,-1.54,-3.19,97.3,89.7,,80.3,,,,0.364,0.818,0.28,0.303,0.576,0.241,0.214,0.403,0.273,,,,126.0,104.0,111.0,0.361,1.59,88.6,0.194,0.313,0.398,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-16,745837,Strikeout,strikeout,True,658668,657585,Edward Olivares,Reed Garrett,0,bc56459a-d085-4d2d-a61a-473ca781f5fe,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
38,2024-04-16,745837,Strikeout,strikeout,True,457705,657585,Andrew McCutchen,Reed Garrett,0,d0e76b89-618b-4ecb-b155-572b1c1669f0,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
39,2024-04-16,745837,Strikeout,strikeout,True,572191,657585,Michael A. Taylor,Reed Garrett,0,10ad55ce-f912-41ed-a410-466e4fcccefb,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
40,2024-04-16,745837,Pop Out,field_out,True,664056,682847,Harrison Bader,Luis L. Ortiz,0,413cc6d0-f0f2-44d4-b677-9b5e86774b53,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
41,2024-04-16,745837,Flyout,field_out,True,553882,682847,Omar Narváez,Luis L. Ortiz,0,5c5700a2-396b-4806-9f1d-4174c83e6a69,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
42,2024-04-16,745837,Groundout,field_out,True,607043,682847,Brandon Nimmo,Luis L. Ortiz,0,78a5f9c0-d6bf-4bc3-aa92-54e95609b0ac,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
43,2024-04-16,745837,Strikeout,strikeout,True,665833,657585,Oneil Cruz,Reed Garrett,0,816b0a91-6040-47b4-b773-adda51700256,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
44,2024-04-16,745837,Walk,walk,False,680779,657585,Henry Davis,Reed Garrett,0,0801dca6-5f31-4610-8ede-50df9b56ff96,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
45,2024-04-16,745837,Strikeout,strikeout,True,675961,657585,Alika Williams,Reed Garrett,0,7b210312-fb83-4e69-b850-f7d861fca5aa,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
46,2024-04-16,745837,Single,single,False,656582,657585,Connor Joe,Reed Garrett,1,55b3456c-cb55-4f74-bb92-559cf9605fd6,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
47,2024-04-16,745837,Strikeout,strikeout,True,668804,657585,Bryan Reynolds,Reed Garrett,1,03789be1-5d25-4d57-9be6-60956cdcec0e,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,0.123,0.162,,,-4.83,-2.61,,,96.4,,96.2,,0.4,0.733,0.25,,,,,,,0.44,0.84,0.269,,,,120.0,97.0,105.0,0.208,1.05,84.7,0.167,0.208,0.333,109.0,93.0,89.0,122.0,93.0,101.0,0.234,0.273,0.88,1.93,91.3,87.9,0.129,0.145,0.529,0.273,0.485,0.353,,,,,,
48,2024-04-16,745837,Groundout,field_out,True,516782,682847,Starling Marte,Luis L. Ortiz,0,397b1bee-4801-4b20-8f48-dbe6c79cf48d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
49,2024-04-16,745837,Walk,walk,False,596019,682847,Francisco Lindor,Luis L. Ortiz,0,5c933072-75bd-474f-b3de-a522331693fa,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
50,2024-04-16,745837,Single,single,False,624413,682847,Pete Alonso,Luis L. Ortiz,1,ed334e6a-a100-48e1-a93c-a0c5e03d9a17,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
51,2024-04-16,745837,Double,double,False,621563,682847,Joey Wendle,Luis L. Ortiz,1,f7668a7c-7755-4ae8-9b77-0d729d8241ae,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
52,2024-04-16,745837,Flyout,field_out,True,682626,682847,Francisco Alvarez,Luis L. Ortiz,0,3ab07a93-9ec6-4cf6-b703-78dcb2fab7db,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,,,,0.219,0.297,0.268,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,,,
53,2024-04-16,745837,Double,double,False,643446,669796,Jeff McNeil,Jose E. Hernandez,1,b3b2548a-ddaa-4f7d-bc22-33dab19a27c8,669796.0,joseehernandez,"Hernandez, Jose E.",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.556,0.2,,,,,,,,,,0.167,0.417,0.414,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-04-16,745837,Intent Walk,intent_walk,False,664056,669796,Harrison Bader,Jose E. Hernandez,0,07458376-0556-1033-000c-f08cd117d70a,669796.0,joseehernandez,"Hernandez, Jose E.",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.556,0.2,,,,,,,,,,0.167,0.417,0.414,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-04-16,745837,Walk,walk,False,553882,669796,Omar Narváez,Jose E. Hernandez,1,bf6c4172-edb6-4dba-af02-f0bf5936e415,669796.0,joseehernandez,"Hernandez, Jose E.",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.556,0.2,,,,,,,,,,0.167,0.417,0.414,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-04-16,745837,Lineout,field_out,True,607043,669796,Brandon Nimmo,Jose E. Hernandez,0,98f5d851-b278-4a4d-bf23-2a41d8e20f34,669796.0,joseehernandez,"Hernandez, Jose E.",Left,Jose E. Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.556,0.2,,,,,,,,,,0.167,0.417,0.414,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-04-16,745837,Groundout,field_out,True,669707,605347,Jared Triolo,Jorge López,0,a6331091-b19e-4316-bde5-7ba732cd60ad,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,,,,74.0,104.0,93.0,109.0,95.0,96.0,0.403,0.18,,0.121,3.79,-1.1,,2.89,95.4,87.2,95.2,,0.4,0.556,0.12,0.267,0.6,0.19,0.1,0.1,0.278,0.167,0.3,0.207,,,,137.0,99.0,108.0,0.173,1.14,86.2,0.158,0.211,0.2,,,,,,,,,,,,,,,,,,,116.0,96.0,102.0,0.124,-2.64,82.8
58,2024-04-16,745837,Strikeout,strikeout,True,669261,605347,Jack Suwinski,Jorge López,0,f6d2cca9-467f-4117-861a-ae1d40436182,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,,,,74.0,104.0,93.0,109.0,95.0,96.0,0.403,0.18,,0.121,3.79,-1.1,,2.89,95.4,87.2,95.2,,0.4,0.556,0.12,0.267,0.6,0.19,0.1,0.1,0.278,0.167,0.3,0.207,,,,137.0,99.0,108.0,0.173,1.14,86.2,0.158,0.211,0.2,,,,,,,,,,,,,,,,,,,116.0,96.0,102.0,0.124,-2.64,82.8
59,2024-04-16,745837,Groundout,field_out,True,457705,605347,Andrew McCutchen,Jorge López,0,84d5bdf0-0ed1-45a3-92e8-4bb2603b1a0b,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,,,,74.0,104.0,93.0,109.0,95.0,96.0,0.403,0.18,,0.121,3.79,-1.1,,2.89,95.4,87.2,95.2,,0.4,0.556,0.12,0.267,0.6,0.19,0.1,0.1,0.278,0.167,0.3,0.207,,,,137.0,99.0,108.0,0.173,1.14,86.2,0.158,0.211,0.2,,,,,,,,,,,,,,,,,,,116.0,96.0,102.0,0.124,-2.64,82.8
60,2024-04-16,745837,Strikeout,strikeout,True,516782,656924,Starling Marte,Ryder Ryan,0,aade2a33-b966-4189-9b99-3687d840eee4,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,,,,64.0,92.0,81.0,96.0,97.0,93.0,0.434,0.146,,,1.95,-0.88,,,94.2,,94.4,,0.321,0.464,0.156,,,,,,,0.0,0.0,0.19,,,,111.0,96.0,105.0,0.42,-0.66,84.1,0.233,0.433,0.328,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-04-16,745837,Strikeout,strikeout,True,596019,656924,Francisco Lindor,Ryder Ryan,0,a767bd74-fbc3-4964-a8dd-23be09e2d390,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,,,,64.0,92.0,81.0,96.0,97.0,93.0,0.434,0.146,,,1.95,-0.88,,,94.2,,94.4,,0.321,0.464,0.156,,,,,,,0.0,0.0,0.19,,,,111.0,96.0,105.0,0.42,-0.66,84.1,0.233,0.433,0.328,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-04-16,745837,Flyout,field_out,True,624413,656924,Pete Alonso,Ryder Ryan,0,34b4d37a-7b18-4d4f-829b-1a8b0f5e701c,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,,,,64.0,92.0,81.0,96.0,97.0,93.0,0.434,0.146,,,1.95,-0.88,,,94.2,,94.4,,0.321,0.464,0.156,,,,,,,0.0,0.0,0.19,,,,111.0,96.0,105.0,0.42,-0.66,84.1,0.233,0.433,0.328,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-04-16,745837,Strikeout,strikeout,True,642133,622098,Rowdy Tellez,Drew Smith,0,fa2f7267-426b-4695-b9bb-2a20130d3d61,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,66.0,86.0,80.0,81.0,86.0,88.0,119.0,102.0,105.0,,,,0.027,0.436,0.076,0.052,-0.3,4.01,2.65,-3.56,94.7,85.3,94.6,76.7,,,,,,,0.333,0.333,0.2,0.226,0.452,0.26,,,,101.0,119.0,113.0,0.14,1.34,84.6,0.231,0.308,0.321,150.0,99.0,108.0,,,,0.268,,-2.33,,89.1,,,,,0.389,0.611,0.358,,,,,,
64,2024-04-16,745837,Pop Out,field_out,True,665833,622098,Oneil Cruz,Drew Smith,0,03e865c0-2243-4914-a934-63ac99922b0a,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,66.0,86.0,80.0,81.0,86.0,88.0,119.0,102.0,105.0,,,,0.027,0.436,0.076,0.052,-0.3,4.01,2.65,-3.56,94.7,85.3,94.6,76.7,,,,,,,0.333,0.333,0.2,0.226,0.452,0.26,,,,101.0,119.0,113.0,0.14,1.34,84.6,0.231,0.308,0.321,150.0,99.0,108.0,,,,0.268,,-2.33,,89.1,,,,,0.389,0.611,0.358,,,,,,
65,2024-04-16,745837,Strikeout,strikeout,True,680779,622098,Henry Davis,Drew Smith,0,4e483d81-8e95-4086-8a71-b184edefd4c0,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,66.0,86.0,80.0,81.0,86.0,88.0,119.0,102.0,105.0,,,,0.027,0.436,0.076,0.052,-0.3,4.01,2.65,-3.56,94.7,85.3,94.6,76.7,,,,,,,0.333,0.333,0.2,0.226,0.452,0.26,,,,101.0,119.0,113.0,0.14,1.34,84.6,0.231,0.308,0.321,150.0,99.0,108.0,,,,0.268,,-2.33,,89.1,,,,,0.389,0.611,0.358,,,,,,
