,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
35,2024-05-07,746559,Single,single,False,663898,690986,Brendan Rodgers,Kyle Harrison,0,1af95a54-4eae-499b-a9ae-06404305c94b,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
36,2024-05-07,746559,Strikeout,strikeout,True,656248,690986,Sean Bouchard,Kyle Harrison,0,0d89ff37-474d-43d2-b2c2-c91245a36cd6,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
37,2024-05-07,746559,Flyout,field_out,True,607732,690986,Jacob Stallings,Kyle Harrison,0,9533ebe5-7ca4-49b9-9513-0f6cd24c525a,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
38,2024-05-07,746559,Pop Out,field_out,True,527038,621389,Wilmer Flores,Ty Blach,0,7464820b-5ddd-4a91-914a-5d2769cdf875,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
39,2024-05-07,746559,Strikeout,strikeout,True,573262,621389,Mike Yastrzemski,Ty Blach,0,8ae85039-30a4-4d78-b267-ccb741b141fb,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
40,2024-05-07,746559,Groundout,field_out,True,656305,621389,Matt Chapman,Ty Blach,0,ba33e65b-acbd-4ddd-97ab-95415a931281,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
41,2024-05-07,746559,Groundout,field_out,True,660707,690986,Elehuris Montero,Kyle Harrison,0,67aa0ed2-b854-4912-a9da-5fb2776a4246,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
42,2024-05-07,746559,Flyout,field_out,True,687597,690986,Jordan Beck,Kyle Harrison,0,8c3b2f1d-6e66-4296-8b4f-8861673bac37,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
43,2024-05-07,746559,Groundout,field_out,True,686668,690986,Brenton Doyle,Kyle Harrison,0,19be24d6-d2c8-4a34-b87f-99921ed6560e,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
44,2024-05-07,746559,Flyout,field_out,True,666165,621389,Blake Sabol,Ty Blach,0,180c39a0-2528-48ea-93fe-7c1ac664e137,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
45,2024-05-07,746559,Single,single,False,605113,621389,Nick Ahmed,Ty Blach,0,12f4ce1b-2c5c-4957-9dd3-3a505da0f9d8,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
46,2024-05-07,746559,Grounded Into DP,grounded_into_double_play,True,808982,621389,Jung Hoo Lee,Ty Blach,1,e3296cec-ebbd-4a2b-a4c8-da2ff781f24f,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
47,2024-05-07,746559,Groundout,field_out,True,678662,690986,Ezequiel Tovar,Kyle Harrison,0,b6d2a7af-a38c-4e63-b88f-70ec6de2b361,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
48,2024-05-07,746559,Single,single,False,641857,690986,Ryan McMahon,Kyle Harrison,0,4c2e07e6-71d4-44b7-a4a3-e8683d6468d0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
49,2024-05-07,746559,Flyout,field_out,True,553869,690986,Elias Díaz,Kyle Harrison,0,1521db31-a95e-479e-ac94-af67042c03c0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
50,2024-05-07,746559,Forceout,force_out,True,663898,690986,Brendan Rodgers,Kyle Harrison,1,89085921-c346-4f34-874b-801505a286df,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
51,2024-05-07,746559,Single,single,False,642731,621389,Thairo Estrada,Ty Blach,0,c29b0894-3299-4906-8528-7cf241a7f1a1,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
52,2024-05-07,746559,Walk,walk,False,664774,621389,LaMonte Wade Jr.,Ty Blach,1,006de963-b6af-4c92-bc58-1e673aeca997,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
53,2024-05-07,746559,Single,single,False,624424,621389,Michael Conforto,Ty Blach,1,6cc563d6-c0c7-4296-8fd6-c4c6d1f8b9ef,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
54,2024-05-07,746559,Flyout,field_out,True,527038,621389,Wilmer Flores,Ty Blach,1,8410cc2c-1fae-4fe6-9326-d0c263c1b7a8,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
55,2024-05-07,746559,Strikeout,strikeout,True,573262,621389,Mike Yastrzemski,Ty Blach,0,9c9b5b80-09ef-44bb-9a65-7c6c457a69aa,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,77.0,106.0,90.0,,,,0.51,,,0.122,0.247,,-1.47,,-0.42,-2.76,,80.0,89.1,,79.2,0.376,0.576,0.092,,,,,,,0.174,0.348,0.191,0.367,0.517,0.217,,,,79.0,107.0,89.0,0.121,0.63,83.2,0.211,0.5,0.203
56,2024-05-07,746559,Flyout,field_out,True,656305,683232,Matt Chapman,Nick Mears,0,e730b0e0-f486-4c4d-b1d1-d3e519568afe,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,
57,2024-05-07,746559,Groundout,field_out,True,656248,690986,Sean Bouchard,Kyle Harrison,0,fd23ce94-e467-4433-8311-697a7af048c2,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
58,2024-05-07,746559,Walk,walk,False,607732,690986,Jacob Stallings,Kyle Harrison,0,b93d46c8-abd8-4847-a720-250f65d1045c,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
59,2024-05-07,746559,Lineout,field_out,True,660707,690986,Elehuris Montero,Kyle Harrison,0,115d0b9a-cd80-4531-8dfb-6a6f58a4a0f9,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
60,2024-05-07,746559,Groundout,field_out,True,687597,690986,Jordan Beck,Kyle Harrison,0,a28cdeac-f9f8-4272-93a1-8bd8033aa2d0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,0.61,0.004,0.186,0.2,0.69,,-11.76,-0.51,-2.37,92.7,85.4,,88.2,81.3,,,,0.333,0.667,0.5,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,
61,2024-05-07,746559,Strikeout,strikeout,True,666165,683232,Blake Sabol,Nick Mears,0,b8c196fc-f792-49bf-ab41-84f0628ade1d,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,
62,2024-05-07,746559,Strikeout,strikeout,True,605113,683232,Nick Ahmed,Nick Mears,0,98b225f5-12c3-408e-9067-4be0bda3e621,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,
63,2024-05-07,746559,Single,single,False,808982,683232,Jung Hoo Lee,Nick Mears,0,d1549f3f-f509-4cd3-9ad2-170a789e23fb,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,
64,2024-05-07,746559,Strikeout,strikeout,True,642731,683232,Thairo Estrada,Nick Mears,0,ddfba631-ec9d-4144-ac03-a3cec00970fd,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,
65,2024-05-07,746559,Strikeout,strikeout,True,686668,676254,Brenton Doyle,Ryan Walker,0,6225bb0c-8d73-4bfc-8fd6-5c0bc89fd51b,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,0.537,0.008,0.456,,,-6.38,1.69,1.39,,,94.2,,95.2,83.6,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,
66,2024-05-07,746559,Strikeout,strikeout,True,678662,676254,Ezequiel Tovar,Ryan Walker,0,73e9e73c-cec7-4f32-81b5-1ad199a4fbe6,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,0.537,0.008,0.456,,,-6.38,1.69,1.39,,,94.2,,95.2,83.6,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,
67,2024-05-07,746559,Strikeout,strikeout,True,641857,676254,Ryan McMahon,Ryan Walker,0,8bc9ac62-2bd2-4eff-89a3-4f2664c98147,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,0.537,0.008,0.456,,,-6.38,1.69,1.39,,,94.2,,95.2,83.6,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,
68,2024-05-07,746559,Strikeout,strikeout,True,664774,641755,LaMonte Wade Jr.,Tyler Kinley,0,2ddd9a5a-7864-48ca-853a-802225a70f8a,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.366,0.589,,0.043,-3.61,-2.92,-0.4,,0.7,95.8,87.2,93.9,89.6,,,,,0.226,0.5,0.404,0.431,0.621,0.106,,,,0.0,0.0,0.636,,,,,,,,,,,,
69,2024-05-07,746559,Flyout,field_out,True,624424,641755,Michael Conforto,Tyler Kinley,0,979d521d-d449-4b32-9d33-c009bc8c59b7,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.366,0.589,,0.043,-3.61,-2.92,-0.4,,0.7,95.8,87.2,93.9,89.6,,,,,0.226,0.5,0.404,0.431,0.621,0.106,,,,0.0,0.0,0.636,,,,,,,,,,,,
70,2024-05-07,746559,Groundout,field_out,True,527038,641755,Wilmer Flores,Tyler Kinley,0,cc40b358-34fa-498c-8c83-918d5bfcabe9,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.366,0.589,,0.043,-3.61,-2.92,-0.4,,0.7,95.8,87.2,93.9,89.6,,,,,0.226,0.5,0.404,0.431,0.621,0.106,,,,0.0,0.0,0.636,,,,,,,,,,,,
71,2024-05-07,746559,Groundout,field_out,True,553869,666808,Elias Díaz,Camilo Doval,0,1ed7c67f-0a26-4049-b056-1cffcfcb9524,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,0.14,,0.487,,,,-1.95,0.2,,,,,98.0,88.7,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
72,2024-05-07,746559,Walk,walk,False,663898,666808,Brendan Rodgers,Camilo Doval,0,c9587406-fd49-4ee1-ac1c-fd3d993daec0,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,0.14,,0.487,,,,-1.95,0.2,,,,,98.0,88.7,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
73,2024-05-07,746559,Walk,walk,False,656248,666808,Sean Bouchard,Camilo Doval,1,e7603982-dd94-47f3-bb2b-007240ea3ead,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,0.14,,0.487,,,,-1.95,0.2,,,,,98.0,88.7,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
74,2024-05-07,746559,Strikeout,strikeout,True,607732,666808,Jacob Stallings,Camilo Doval,0,f8607350-8020-4d71-8d8c-bf154d1eaa74,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,0.14,,0.487,,,,-1.95,0.2,,,,,98.0,88.7,,0.333,0.476,0.175,0.216,0.311,0.468,,,,,,,,,,,,,94.0,102.0,95.0,0.373,-0.42,99.6,0.26,0.5,0.241
