,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
36,2024-07-05,745237,Strikeout,strikeout,True,663728,592332,Cal Raleigh,Kevin Gausman,0,478f54b5-99fb-4862-b7ac-6e7edf72db65,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
37,2024-07-05,745237,Pop Out,field_out,True,677594,592332,Julio Rodríguez,Kevin Gausman,0,f207da6a-01f2-4d18-99c8-4ed8db40a09f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
38,2024-07-05,745237,Strikeout,strikeout,True,670042,592332,Luke Raley,Kevin Gausman,0,e92f0da3-c78d-43d3-ba74-298069389c32,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
39,2024-07-05,745237,Groundout,field_out,True,676391,622491,Ernie Clement,Luis Castillo,0,a29d1f74-a9e1-4564-bff6-7a2d7350dd64,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-07-05,745237,Home Run,home_run,False,595281,622491,Kevin Kiermaier,Luis Castillo,0,c3f0dcc2-bcc4-4aec-804c-6e42718c9b74,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-07-05,745237,Single,single,False,687462,622491,Spencer Horwitz,Luis Castillo,0,13da1da2-4c49-4e83-be77-59f1397346ff,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-07-05,745237,Grounded Into DP,grounded_into_double_play,True,666182,622491,Bo Bichette,Luis Castillo,1,e740b91e-3adb-4fcd-854e-406988a2390b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-07-05,745237,Single,single,False,664034,592332,Ty France,Kevin Gausman,0,7c35f053-30da-41f5-b94d-4c9507d46880,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
44,2024-07-05,745237,Flyout,field_out,True,686527,592332,Dominic Canzone,Kevin Gausman,0,12c824d8-38fc-4cb6-b962-825f0b7968e9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
45,2024-07-05,745237,Strikeout,strikeout,True,664238,592332,Dylan Moore,Kevin Gausman,0,7e698735-1ebd-4c08-a6e8-fa465a49e50b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
46,2024-07-05,745237,Strikeout,strikeout,True,668942,592332,Josh Rojas,Kevin Gausman,0,8ffd8265-e3e7-4eb6-9499-090b67940090,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,0.048,0.543,0.082,,-0.1,-1.31,-2.39,,93.9,,93.5,83.1,0.298,0.521,0.198,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,
47,2024-07-05,745237,Strikeout,strikeout,True,665489,622491,Vladimir Guerrero Jr.,Luis Castillo,0,eb72845e-c818-46ff-ad51-49f468d0e1a7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-07-05,745237,Strikeout,strikeout,True,643376,622491,Danny Jansen,Luis Castillo,0,371ebed1-ed53-4df0-a86d-35a1db86d889,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-07-05,745237,Walk,walk,False,662139,622491,Daulton Varsho,Luis Castillo,0,47b62e18-a332-4d22-882e-34b3b663eb0d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-07-05,745237,Strikeout,strikeout,True,676914,608723,Davis Schneider,Austin Voth,0,17a50105-5521-454b-a4af-fb71f5749ed3,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,,,,89.0,102.0,99.0,,,,113.0,97.0,102.0,,0.243,0.28,,2.04,,-0.04,,93.6,,,81.2,0.156,0.25,0.227,0.171,0.488,0.256,,,,,,,,,,,,,,,,95.0,98.0,99.0,101.0,102.0,95.0,0.324,0.153,0.62,2.5,89.1,75.4,0.256,0.465,0.307,0.125,0.125,0.405
51,2024-07-05,745237,Single,single,False,641487,663878,J.P. Crawford,Nate Pearson,0,61b8e97e-848a-4c0b-9c36-539bbf176907,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,0.012,0.448,0.412,,-2.31,-30.79,0.95,,97.6,,97.4,87.7,0.342,0.548,0.182,0.212,0.385,0.42,0.667,2.667,0.167,,,,76.0,153.0,162.0,0.002,16.57,88.3,,,,132.0,92.0,102.0,,,,,0.127,,-0.74,,80.8,,,,0.158,0.316,0.381
52,2024-07-05,745237,Strikeout,strikeout,True,641598,663878,Mitch Garver,Nate Pearson,0,b769dd80-9939-4677-ab5a-12cd6c94e2b2,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,0.012,0.448,0.412,,-2.31,-30.79,0.95,,97.6,,97.4,87.7,0.342,0.548,0.182,0.212,0.385,0.42,0.667,2.667,0.167,,,,76.0,153.0,162.0,0.002,16.57,88.3,,,,132.0,92.0,102.0,,,,,0.127,,-0.74,,80.8,,,,0.158,0.316,0.381
53,2024-07-05,745237,Single,single,False,663728,663878,Cal Raleigh,Nate Pearson,1,b37cde04-b66d-414c-8243-e82ee302b6ac,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,0.012,0.448,0.412,,-2.31,-30.79,0.95,,97.6,,97.4,87.7,0.342,0.548,0.182,0.212,0.385,0.42,0.667,2.667,0.167,,,,76.0,153.0,162.0,0.002,16.57,88.3,,,,132.0,92.0,102.0,,,,,0.127,,-0.74,,80.8,,,,0.158,0.316,0.381
54,2024-07-05,745237,Flyout,field_out,True,677594,663878,Julio Rodríguez,Nate Pearson,0,16291abb-0fb6-4d36-952f-bb0bfe5bcc3f,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,0.012,0.448,0.412,,-2.31,-30.79,0.95,,97.6,,97.4,87.7,0.342,0.548,0.182,0.212,0.385,0.42,0.667,2.667,0.167,,,,76.0,153.0,162.0,0.002,16.57,88.3,,,,132.0,92.0,102.0,,,,,0.127,,-0.74,,80.8,,,,0.158,0.316,0.381
55,2024-07-05,745237,Strikeout,strikeout,True,571745,650893,Mitch Haniger,Génesis Cabrera,0,8d9d0c40-4319-4412-a5ec-b8e8ee6a089d,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,89.0,85.0,81.0,,,,0.199,0.204,,0.08,-6.56,-3.97,,3.0,95.6,88.1,95.4,,0.429,0.829,0.13,,,,0.429,0.643,0.094,0.091,0.091,0.5,,,,,,,,,,91.0,91.0,93.0,82.0,100.0,92.0,0.375,0.142,3.47,1.75,88.4,78.9,0.123,0.175,0.351,0.111,0.111,0.24
56,2024-07-05,745237,Strikeout,strikeout,True,680718,592773,Addison Barger,Ryne Stanek,0,6a578dd5-94d4-4798-9a07-f58b319b3755,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,0.083,0.544,0.165,,0.75,3.28,-0.58,,98.2,,96.3,88.2,0.228,0.342,0.228,0.278,0.5,0.451,0.2,0.3,0.214,,,,102.0,100.0,111.0,0.208,-1.31,89.3,0.2,0.325,0.449,,,,,,,,,,,,,,,,,,
57,2024-07-05,745237,Groundout,field_out,True,676391,592773,Ernie Clement,Ryne Stanek,0,30e171ee-f0f0-4673-b44c-7cea993016f7,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,0.083,0.544,0.165,,0.75,3.28,-0.58,,98.2,,96.3,88.2,0.228,0.342,0.228,0.278,0.5,0.451,0.2,0.3,0.214,,,,102.0,100.0,111.0,0.208,-1.31,89.3,0.2,0.325,0.449,,,,,,,,,,,,,,,,,,
58,2024-07-05,745237,Groundout,field_out,True,543807,592773,George Springer,Ryne Stanek,0,7c649cce-1712-401d-aee2-624d4aa6cd15,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,0.083,0.544,0.165,,0.75,3.28,-0.58,,98.2,,96.3,88.2,0.228,0.342,0.228,0.278,0.5,0.451,0.2,0.3,0.214,,,,102.0,100.0,111.0,0.208,-1.31,89.3,0.2,0.325,0.449,,,,,,,,,,,,,,,,,,
59,2024-07-05,745237,Pop Out,field_out,True,664034,647315,Ty France,Zach Pop,0,48e6d029-b045-4d6f-b8fc-8d1125feb8aa,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,0.731,,0.145,0.002,,-0.94,0.31,-3.7,,87.4,96.3,86.3,,,,0.143,0.214,0.24,0.279,0.5,0.207,,,,,,,,,,,,,,,,95.0,92.0,94.0,0.119,0.002,-3.48,3.88,93.7,82.8,0.273,0.818,0.25,,,
60,2024-07-05,745237,Strikeout,strikeout,True,686527,647315,Dominic Canzone,Zach Pop,0,61bf5f06-024b-4a27-a387-42d260ae3a4e,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,0.731,,0.145,0.002,,-0.94,0.31,-3.7,,87.4,96.3,86.3,,,,0.143,0.214,0.24,0.279,0.5,0.207,,,,,,,,,,,,,,,,95.0,92.0,94.0,0.119,0.002,-3.48,3.88,93.7,82.8,0.273,0.818,0.25,,,
61,2024-07-05,745237,Walk,walk,False,664238,647315,Dylan Moore,Zach Pop,0,e9ade3b7-888f-413e-aeaf-fa9dd1c29f85,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,0.731,,0.145,0.002,,-0.94,0.31,-3.7,,87.4,96.3,86.3,,,,0.143,0.214,0.24,0.279,0.5,0.207,,,,,,,,,,,,,,,,95.0,92.0,94.0,0.119,0.002,-3.48,3.88,93.7,82.8,0.273,0.818,0.25,,,
62,2024-07-05,745237,Walk,walk,False,668942,647315,Josh Rojas,Zach Pop,1,9cc30317-8c42-4803-81d0-cd9fcccf3604,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,0.731,,0.145,0.002,,-0.94,0.31,-3.7,,87.4,96.3,86.3,,,,0.143,0.214,0.24,0.279,0.5,0.207,,,,,,,,,,,,,,,,95.0,92.0,94.0,0.119,0.002,-3.48,3.88,93.7,82.8,0.273,0.818,0.25,,,
63,2024-07-05,745237,Walk,walk,False,641487,647315,J.P. Crawford,Zach Pop,1,fb5893a4-07df-48d4-b3bc-b4ba8cce4030,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,0.731,,0.145,0.002,,-0.94,0.31,-3.7,,87.4,96.3,86.3,,,,0.143,0.214,0.24,0.279,0.5,0.207,,,,,,,,,,,,,,,,95.0,92.0,94.0,0.119,0.002,-3.48,3.88,93.7,82.8,0.273,0.818,0.25,,,
64,2024-07-05,745237,Flyout,field_out,True,641598,647315,Mitch Garver,Zach Pop,0,b063c2ff-af7a-42a0-9bfa-57292f0ff714,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,0.731,,0.145,0.002,,-0.94,0.31,-3.7,,87.4,96.3,86.3,,,,0.143,0.214,0.24,0.279,0.5,0.207,,,,,,,,,,,,,,,,95.0,92.0,94.0,0.119,0.002,-3.48,3.88,93.7,82.8,0.273,0.818,0.25,,,
65,2024-07-05,745237,Groundout,field_out,True,687462,662253,Spencer Horwitz,Andrés Muñoz,0,5a726bc0-a2e1-4dcf-b848-7a445ac7bea9,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.41,2.68,38.1,96.0,118.0,100.0,0.646,10.8,4.23,5.17,0.47,1.96,0.326,0.314,0.198,0.267,0.323,,,,95.0,96.0,94.0,107.0,90.0,93.0,136.0,98.0,107.0,0.239,0.276,0.485,,1.8,1.38,1.77,,98.4,,97.5,87.6,0.167,0.278,0.203,0.159,0.217,0.437,0.185,0.185,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-07-05,745237,Groundout,field_out,True,666182,662253,Bo Bichette,Andrés Muñoz,0,846100c0-6df7-4bdd-aae6-9a80e99b1986,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.41,2.68,38.1,96.0,118.0,100.0,0.646,10.8,4.23,5.17,0.47,1.96,0.326,0.314,0.198,0.267,0.323,,,,95.0,96.0,94.0,107.0,90.0,93.0,136.0,98.0,107.0,0.239,0.276,0.485,,1.8,1.38,1.77,,98.4,,97.5,87.6,0.167,0.278,0.203,0.159,0.217,0.437,0.185,0.185,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-07-05,745237,Groundout,field_out,True,665489,662253,Vladimir Guerrero Jr.,Andrés Muñoz,0,ee0d086c-12be-4cc5-af2d-5976e1000c63,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.41,2.68,38.1,96.0,118.0,100.0,0.646,10.8,4.23,5.17,0.47,1.96,0.326,0.314,0.198,0.267,0.323,,,,95.0,96.0,94.0,107.0,90.0,93.0,136.0,98.0,107.0,0.239,0.276,0.485,,1.8,1.38,1.77,,98.4,,97.5,87.6,0.167,0.278,0.203,0.159,0.217,0.437,0.185,0.185,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
