,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
10,2024-08-22,746998,Pop Out,field_out,True,668939,681293,Adley Rutschman,Spencer Arrighetti,0,1e4eb13f-1c0a-450d-a96d-b95d3866e892,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
11,2024-08-22,746998,Double,double,False,663624,681293,Ryan Mountcastle,Spencer Arrighetti,0,7dac6510-4206-4eed-9ae4-be0ba67194e2,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
12,2024-08-22,746998,Groundout,field_out,True,702616,681293,Jackson Holliday,Spencer Arrighetti,1,e4492a3c-0613-4dd8-9539-582321528bed,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
13,2024-08-22,746998,Pop Out,field_out,True,656775,681293,Cedric Mullins,Spencer Arrighetti,0,b64c7b37-76ea-4e08-9a8e-389339af8b61,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
14,2024-08-22,746998,Walk,walk,False,676694,669203,Jake Meyers,Corbin Burnes,0,0ddfeb98-ba24-42c7-9eb2-0b2778efb467,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-22,746998,Grounded Into DP,grounded_into_double_play,True,694376,669203,Shay Whitcomb,Corbin Burnes,1,888cb863-e535-4025-9632-15f92c024cd4,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-22,746998,Strikeout,strikeout,True,643289,669203,Mauricio Dubón,Corbin Burnes,0,32160da6-8b53-4ecf-b9c3-f188c9797da3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-22,746998,Flyout,field_out,True,602104,681293,Ramón Urías,Spencer Arrighetti,0,c4e95b3d-4afd-47df-8742-33c928a0e81e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
18,2024-08-22,746998,Strikeout,strikeout,True,681297,681293,Colton Cowser,Spencer Arrighetti,0,3c05a3a3-96a5-4d43-8c10-cd78d034b0af,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
19,2024-08-22,746998,Walk,walk,False,623993,681293,Anthony Santander,Spencer Arrighetti,0,faa75dbe-46f1-4f24-aa53-be85913f382d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
20,2024-08-22,746998,Groundout,field_out,True,683002,681293,Gunnar Henderson,Spencer Arrighetti,0,7630a465-46bf-442f-ba1a-28f62dcd4617,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
21,2024-08-22,746998,Walk,walk,False,514888,669203,Jose Altuve,Corbin Burnes,0,13c146ab-b705-4554-ad4d-1847ab288203,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-22,746998,Pop Out,field_out,True,608324,669203,Alex Bregman,Corbin Burnes,1,73f123ef-f690-4f71-99bd-10ca1ba38310,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-22,746998,Single,single,False,670541,669203,Yordan Alvarez,Corbin Burnes,1,3e5df443-5cff-4c6a-a836-246b3e026d6d,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-22,746998,Forceout,force_out,True,673237,669203,Yainer Diaz,Corbin Burnes,1,f24e2ffc-15b6-459e-a560-b037feafbb5e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-22,746998,Single,single,False,605170,669203,Victor Caratini,Corbin Burnes,1,76b6355e-1260-4f70-9361-ae7aca3774dc,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-22,746998,Single,single,False,592325,669203,Ben Gamel,Corbin Burnes,1,cd11a676-7888-424a-83c2-dc670f3e5fdf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-22,746998,Lineout,field_out,True,676694,669203,Jake Meyers,Corbin Burnes,0,d8fecaa7-041f-4969-8d7c-ef22ede84d9d,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-22,746998,Lineout,field_out,True,656811,681293,Ryan O'Hearn,Spencer Arrighetti,0,c480361b-bfde-4507-a78c-4dc9096d2c4d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
29,2024-08-22,746998,Single,single,False,668939,681293,Adley Rutschman,Spencer Arrighetti,0,53efc034-6d43-4649-bf56-eddaac757bbc,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
30,2024-08-22,746998,Lineout,field_out,True,663624,681293,Ryan Mountcastle,Spencer Arrighetti,0,fa5e3b38-0755-49b1-ae7d-e02f9786769c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
31,2024-08-22,746998,Strikeout,strikeout,True,702616,681293,Jackson Holliday,Spencer Arrighetti,0,f2ff91a6-4401-4cd6-9089-34981ff658d4,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,113.0,100.0,105.0,,,,116.0,92.0,100.0,63.0,100.0,98.0,,0.194,0.113,0.195,0.086,0.98,,1.47,0.92,-2.98,88.2,85.4,,81.0,78.4,0.245,0.439,0.239,0.152,0.263,0.419,,,,0.429,0.571,0.38,,,,89.0,100.0,99.0,0.412,-0.95,94.1,0.29,0.489,0.209,0.107,0.214,0.413,,,,,,,,,,,,
32,2024-08-22,746998,Groundout,field_out,True,694376,669203,Shay Whitcomb,Corbin Burnes,0,206e9c66-1754-4373-8c85-e60709a447a6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,
