,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,SL%,wFC/C,wFS/C,wSI/C,wSL/C,vFC,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CH%,wFA/C,wCH/C,vFA,vCH,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
38,2024-06-29,746940,Single,single,False,673490,690544,Ha-Seong Kim,Bailey Horn,0,1b074cfb-ca69-4498-a8a9-501b37c5593c,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
39,2024-06-29,746940,Home Run,home_run,False,664954,690544,Brett Sullivan,Bailey Horn,1,549ce0b3-03f1-4ebd-b40d-d2369db8fcce,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
40,2024-06-29,746940,Strikeout,strikeout,True,669369,690544,Bryce Johnson,Bailey Horn,0,1c149ab5-6834-4c02-92f6-99a28b5d0941,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
41,2024-06-29,746940,Single,single,False,657136,650633,Connor Wong,Michael King,0,98a758bc-7ede-4c77-a654-bee5198d26e5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
42,2024-06-29,746940,Walk,walk,False,665839,650633,Enmanuel Valdez,Michael King,1,fd345dbc-26bc-42fb-bd8c-28fca136001d,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
43,2024-06-29,746940,Strikeout,strikeout,True,642086,650633,Dominic Smith,Michael King,0,77c48047-7c01-40cb-b4f8-cfe41ea19ecf,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
44,2024-06-29,746940,Grounded Into DP,grounded_into_double_play,True,678882,650633,Ceddanne Rafaela,Michael King,1,181be5c4-9eee-4d58-ac15-6b9d50f4295e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
45,2024-06-29,746940,Double,double,False,650333,690544,Luis Arraez,Bailey Horn,0,bdef3b7a-bf61-467a-816f-235ebfe15bd0,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
46,2024-06-29,746940,Groundout,field_out,True,595777,690544,Jurickson Profar,Bailey Horn,1,b83ed5c5-3528-425d-9bd8-42d148f3dea0,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
47,2024-06-29,746940,Pop Out,field_out,True,630105,690544,Jake Cronenworth,Bailey Horn,0,66763271-0f65-4ef8-963e-11f3426a71f0,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
48,2024-06-29,746940,Groundout,field_out,True,592518,690544,Manny Machado,Bailey Horn,0,662d75f5-5c45-4e1e-a037-b57f37b391af,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
49,2024-06-29,746940,Home Run,home_run,False,680776,650633,Jarren Duran,Michael King,0,6ee20f7e-6c71-490b-ae3d-130bb22cd5fd,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
50,2024-06-29,746940,Single,single,False,677800,650633,Wilyer Abreu,Michael King,0,99a6b432-8f16-408b-9603-143e805d22ac,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
51,2024-06-29,746940,Strikeout,strikeout,True,641933,650633,Tyler O'Neill,Michael King,0,0e1d9ed3-ea6b-4712-9711-f665e5f044d0,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
52,2024-06-29,746940,Grounded Into DP,grounded_into_double_play,True,646240,650633,Rafael Devers,Michael King,1,a3535745-bc03-4066-b990-08bee2b68433,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,,,0.243,,,1.03,-0.06,,,92.8,82.8,0.381,0.714,0.237,0.2,0.42,0.188,,,,,,,89.0,103.0,98.0,83.0,105.0,102.0,0.254,0.245,-1.2,1.28,93.5,86.6,0.198,0.267,0.355,0.269,0.452,0.201,,,,,,
53,2024-06-29,746940,Groundout,field_out,True,456781,690544,Donovan Solano,Bailey Horn,0,4cf3d662-e392-4d67-9d7b-fa136bf91741,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
54,2024-06-29,746940,Groundout,field_out,True,701538,690544,Jackson Merrill,Bailey Horn,0,7054adeb-1bb3-4fc8-99bb-4931ca509376,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
55,2024-06-29,746940,Walk,walk,False,673490,690544,Ha-Seong Kim,Bailey Horn,0,5d261b01-75bb-49b3-9e5b-09cfdd188d35,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
56,2024-06-29,746940,Single,single,False,664954,690544,Brett Sullivan,Bailey Horn,1,8b33778d-c380-49e5-b3d4-0e8c3e7cee40,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
57,2024-06-29,746940,Walk,walk,False,669369,690544,Bryce Johnson,Bailey Horn,1,e1fe8bb7-2053-41e7-b01c-3eae5a3de47c,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
58,2024-06-29,746940,Strikeout,strikeout,True,650333,690544,Luis Arraez,Bailey Horn,0,44f1c5c6-dfc7-4691-b24e-c9aa50fa95d0,690544.0,baileyhorn,Horn,Left,Bailey Horn,BOS,2.45,2.62,7.1,97.0,114.0,106.0,0.765,7.36,2.45,8.59,1.23,3.5,0.13,0.391,0.304,0.13,0.547,,,,131.0,96.0,114.0,83.0,80.0,78.0,,,,,0.093,,0.617,0.07,,,1.98,87.8,,,81.7,0.227,0.273,0.233,,,,,,,,,,,,,84.0,97.0,89.0,0.196,,-6.36,,94.6,,,,,0.5,1.25,0.083,99.0,115.0,110.0,0.093,3.63,77.0
59,2024-06-29,746940,Groundout,field_out,True,807799,673513,Masataka Yoshida,Yuki Matsui,0,59c8cbe4-f3f8-49f2-8a23-59d947fbb8ab,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,108.0,95.0,98.0,,,,120.0,93.0,91.0,,,0.288,0.306,,0.51,,0.54,,86.4,,84.6,0.167,0.167,0.2,,,,0.182,0.25,0.426,,,,,,,116.0,94.0,101.0,0.394,,0.49,,92.1,,,,,0.236,0.345,0.145,66.0,73.0,79.0,0.013,0.65,74.8
60,2024-06-29,746940,Strikeout,strikeout,True,657136,673513,Connor Wong,Yuki Matsui,0,8f1a3f38-f717-48af-8854-9d10e93ae87a,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,108.0,95.0,98.0,,,,120.0,93.0,91.0,,,0.288,0.306,,0.51,,0.54,,86.4,,84.6,0.167,0.167,0.2,,,,0.182,0.25,0.426,,,,,,,116.0,94.0,101.0,0.394,,0.49,,92.1,,,,,0.236,0.345,0.145,66.0,73.0,79.0,0.013,0.65,74.8
61,2024-06-29,746940,Double,double,False,665839,673513,Enmanuel Valdez,Yuki Matsui,0,1c90c419-83f8-444e-a331-6dcaf2017b8a,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,108.0,95.0,98.0,,,,120.0,93.0,91.0,,,0.288,0.306,,0.51,,0.54,,86.4,,84.6,0.167,0.167,0.2,,,,0.182,0.25,0.426,,,,,,,116.0,94.0,101.0,0.394,,0.49,,92.1,,,,,0.236,0.345,0.145,66.0,73.0,79.0,0.013,0.65,74.8
62,2024-06-29,746940,Strikeout,strikeout,True,642086,673513,Dominic Smith,Yuki Matsui,0,ab64e17e-bdd8-47e0-bb48-2c8210d180e6,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,108.0,95.0,98.0,,,,120.0,93.0,91.0,,,0.288,0.306,,0.51,,0.54,,86.4,,84.6,0.167,0.167,0.2,,,,0.182,0.25,0.426,,,,,,,116.0,94.0,101.0,0.394,,0.49,,92.1,,,,,0.236,0.345,0.145,66.0,73.0,79.0,0.013,0.65,74.8
63,2024-06-29,746940,Strikeout,strikeout,True,642180,677161,Tyler Wade,Zack Kelly,0,f9468b41-7c69-4495-af45-539c26a249f7,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,,,,129.0,104.0,115.0,89.0,105.0,107.0,,,,,0.189,,0.255,2.03,,,2.66,90.2,,,82.3,0.111,0.222,0.385,,,,,,,0.192,0.308,0.271,107.0,105.0,112.0,107.0,97.0,93.0,0.317,0.239,-0.36,1.3,96.2,83.4,0.111,0.259,0.29,0.195,0.268,0.19,,,,,,
64,2024-06-29,746940,Field Error,field_error,False,630105,677161,Jake Cronenworth,Zack Kelly,0,67aad7eb-66d1-482d-a18b-0851b8ae43d1,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,,,,129.0,104.0,115.0,89.0,105.0,107.0,,,,,0.189,,0.255,2.03,,,2.66,90.2,,,82.3,0.111,0.222,0.385,,,,,,,0.192,0.308,0.271,107.0,105.0,112.0,107.0,97.0,93.0,0.317,0.239,-0.36,1.3,96.2,83.4,0.111,0.259,0.29,0.195,0.268,0.19,,,,,,
65,2024-06-29,746940,Strikeout,strikeout,True,592518,677161,Manny Machado,Zack Kelly,0,aa680ac5-cf1e-4512-b09e-3b7fc48a75b1,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,,,,129.0,104.0,115.0,89.0,105.0,107.0,,,,,0.189,,0.255,2.03,,,2.66,90.2,,,82.3,0.111,0.222,0.385,,,,,,,0.192,0.308,0.271,107.0,105.0,112.0,107.0,97.0,93.0,0.317,0.239,-0.36,1.3,96.2,83.4,0.111,0.259,0.29,0.195,0.268,0.19,,,,,,
66,2024-06-29,746940,Single,single,False,444482,677161,David Peralta,Zack Kelly,1,7487baf8-845b-4360-a4c8-04dc36ee11c3,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,,,,129.0,104.0,115.0,89.0,105.0,107.0,,,,,0.189,,0.255,2.03,,,2.66,90.2,,,82.3,0.111,0.222,0.385,,,,,,,0.192,0.308,0.271,107.0,105.0,112.0,107.0,97.0,93.0,0.317,0.239,-0.36,1.3,96.2,83.4,0.111,0.259,0.29,0.195,0.268,0.19,,,,,,
67,2024-06-29,746940,Double,double,False,701538,677161,Jackson Merrill,Zack Kelly,1,0e9af60c-c9a2-4236-8b1e-66611949686a,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,,,,129.0,104.0,115.0,89.0,105.0,107.0,,,,,0.189,,0.255,2.03,,,2.66,90.2,,,82.3,0.111,0.222,0.385,,,,,,,0.192,0.308,0.271,107.0,105.0,112.0,107.0,97.0,93.0,0.317,0.239,-0.36,1.3,96.2,83.4,0.111,0.259,0.29,0.195,0.268,0.19,,,,,,
68,2024-06-29,746940,Groundout,field_out,True,673490,677161,Ha-Seong Kim,Zack Kelly,0,c3535027-c595-46f1-a6fd-8e40069a3cac,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,,,,129.0,104.0,115.0,89.0,105.0,107.0,,,,,0.189,,0.255,2.03,,,2.66,90.2,,,82.3,0.111,0.222,0.385,,,,,,,0.192,0.308,0.271,107.0,105.0,112.0,107.0,97.0,93.0,0.317,0.239,-0.36,1.3,96.2,83.4,0.111,0.259,0.29,0.195,0.268,0.19,,,,,,
69,2024-06-29,746940,Groundout,field_out,True,678882,656354,Ceddanne Rafaela,Austin Davis,0,98c33398-d109-4d11-bba5-e1b46c23db1a,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,65.0,89.0,78.0,124.0,93.0,100.0,93.0,92.0,93.0,,,,0.395,0.371,,0.234,-0.15,,1.48,-2.8,88.6,,92.3,80.4,0.333,0.5,0.25,0.333,0.333,0.067,,,,0.2,0.3,0.143,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-06-29,746940,Hit By Pitch,hit_by_pitch,False,663853,656354,Romy Gonzalez,Austin Davis,0,71e2873a-bbaf-43fa-a9e8-2759bb22a364,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,65.0,89.0,78.0,124.0,93.0,100.0,93.0,92.0,93.0,,,,0.395,0.371,,0.234,-0.15,,1.48,-2.8,88.6,,92.3,80.4,0.333,0.5,0.25,0.333,0.333,0.067,,,,0.2,0.3,0.143,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-06-29,746940,Strikeout,strikeout,True,677800,656354,Wilyer Abreu,Austin Davis,0,3940106f-3925-4ff6-9a4a-f0ee1083e90e,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,65.0,89.0,78.0,124.0,93.0,100.0,93.0,92.0,93.0,,,,0.395,0.371,,0.234,-0.15,,1.48,-2.8,88.6,,92.3,80.4,0.333,0.5,0.25,0.333,0.333,0.067,,,,0.2,0.3,0.143,,,,,,,,,,,,,,,,,,,,,,,,
72,2024-06-29,746940,Strikeout,strikeout,True,641933,656354,Tyler O'Neill,Austin Davis,0,66f0811c-a7a3-404b-8fa0-a5b4a4628506,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,65.0,89.0,78.0,124.0,93.0,100.0,93.0,92.0,93.0,,,,0.395,0.371,,0.234,-0.15,,1.48,-2.8,88.6,,92.3,80.4,0.333,0.5,0.25,0.333,0.333,0.067,,,,0.2,0.3,0.143,,,,,,,,,,,,,,,,,,,,,,,,
73,2024-06-29,746940,Flyout,field_out,True,664954,642086,Brett Sullivan,Dominic Smith,0,2a5287ea-7282-46f0-ac60-1321d61e620b,642086.0,dominicsmith,"Smith, Do",Left,Dominic Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2024-06-29,746940,Flyout,field_out,True,669369,642086,Bryce Johnson,Dominic Smith,0,35dee7df-3a10-49c8-91d9-ee5465aacb09,642086.0,dominicsmith,"Smith, Do",Left,Dominic Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-06-29,746940,Single,single,False,650333,642086,Luis Arraez,Dominic Smith,0,23ce50fc-da64-4084-b7aa-a616509ff518,642086.0,dominicsmith,"Smith, Do",Left,Dominic Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2024-06-29,746940,Lineout,field_out,True,642180,642086,Tyler Wade,Dominic Smith,0,eb589722-a584-40e4-8e82-a56aac895abd,642086.0,dominicsmith,"Smith, Do",Left,Dominic Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2024-06-29,746940,Strikeout,strikeout,True,646240,660853,Rafael Devers,Enyel De Los Santos,0,3aa33cf9-10d3-4472-8b4d-93c82805e78a,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,,,,112.0,104.0,107.0,,,,,,,,,,0.473,,,,0.77,,,,86.5,0.164,0.377,0.479,,,,,,,,,,84.0,94.0,85.0,80.0,111.0,101.0,0.471,0.056,-2.56,1.97,95.5,87.6,0.0,0.0,0.412,0.346,0.718,0.219,,,,,,
78,2024-06-29,746940,Walk,walk,False,624512,660853,Reese McGuire,Enyel De Los Santos,0,480de63f-bc5f-4c6f-b85a-e997c469dab9,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,,,,112.0,104.0,107.0,,,,,,,,,,0.473,,,,0.77,,,,86.5,0.164,0.377,0.479,,,,,,,,,,84.0,94.0,85.0,80.0,111.0,101.0,0.471,0.056,-2.56,1.97,95.5,87.6,0.0,0.0,0.412,0.346,0.718,0.219,,,,,,
79,2024-06-29,746940,Pop Out,field_out,True,657136,660853,Connor Wong,Enyel De Los Santos,0,e3deefa4-2e80-46bc-abe8-ed477a7e7cc3,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,,,,112.0,104.0,107.0,,,,,,,,,,0.473,,,,0.77,,,,86.5,0.164,0.377,0.479,,,,,,,,,,84.0,94.0,85.0,80.0,111.0,101.0,0.471,0.056,-2.56,1.97,95.5,87.6,0.0,0.0,0.412,0.346,0.718,0.219,,,,,,
