,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
37,2024-08-28,745211,Walk,walk,False,641487,641302,J.P. Crawford,Tyler Alexander,0,25e4e7d1-25e5-42eb-b38b-ab37fa2ef0c8,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
38,2024-08-28,745211,Home Run,home_run,False,677594,641302,Julio Rodríguez,Tyler Alexander,1,ecaa87dc-2fed-4ded-bb7b-7827fa115147,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
39,2024-08-28,745211,Pop Out,field_out,True,663728,641302,Cal Raleigh,Tyler Alexander,0,2df0ca89-29f0-4cc7-8cba-e5ef047524f3,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
40,2024-08-28,745211,Single,single,False,664040,622491,Brandon Lowe,Luis Castillo,0,4eae78bc-ef20-4e11-a6ef-2a869158be00,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
41,2024-08-28,745211,Pop Out,field_out,True,691406,622491,Junior Caminero,Luis Castillo,0,b0ea7af7-a132-416a-8b44-7ce637920630,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
42,2024-08-28,745211,Single,single,False,666624,622491,Christopher Morel,Luis Castillo,1,711ea9a6-699d-4127-9bfd-7becb1d9df89,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
43,2024-08-28,745211,Strikeout,strikeout,True,666139,622491,Josh Lowe,Luis Castillo,0,5c3dc0d9-399f-46d7-bc86-a852e29f983d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
44,2024-08-28,745211,Single,single,False,666185,622491,Dylan Carlson,Luis Castillo,1,cf94e91d-bea3-4d8d-91cf-3aef1c2fdd5b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,
45,2024-08-28,745211,Pop Out,field_out,True,676609,608723,José Caballero,Austin Voth,0,90f91bc3-9443-4481-8829-cc333dcf6035,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,,0.239,0.264,,2.21,,-0.52,,93.5,,,80.9,0.156,0.244,0.247,,,,,,,,,,99.0,102.0,95.0,0.323,1.21,89.0,0.204,0.49,0.287,0.242,0.419,0.287,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
46,2024-08-28,745211,Flyout,field_out,True,668227,641302,Randy Arozarena,Tyler Alexander,0,a257e5ad-f666-4b39-9d54-50583fdb7e45,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
47,2024-08-28,745211,Single,single,False,593871,641302,Jorge Polanco,Tyler Alexander,0,167c88e6-ea32-42e0-99bf-4d64014ff57a,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
48,2024-08-28,745211,Lineout,field_out,True,670042,641302,Luke Raley,Tyler Alexander,0,992d72f2-a52a-450f-9723-6d232f6b2bb7,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
49,2024-08-28,745211,Strikeout,strikeout,True,664238,641302,Dylan Moore,Tyler Alexander,0,1570b0ff-4649-4aa3-bc2e-b20c30933f7c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
50,2024-08-28,745211,Strikeout,strikeout,True,666163,608723,Ben Rortvedt,Austin Voth,0,61d5463f-a97e-4409-9cc8-db694743cdea,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,,0.239,0.264,,2.21,,-0.52,,93.5,,,80.9,0.156,0.244,0.247,,,,,,,,,,99.0,102.0,95.0,0.323,1.21,89.0,0.204,0.49,0.287,0.242,0.419,0.287,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
51,2024-08-28,745211,Strikeout,strikeout,True,642350,608723,Jose Siri,Austin Voth,0,01bc4e6e-ecb6-4451-ba75-0cd2307b4ffa,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,,0.239,0.264,,2.21,,-0.52,,93.5,,,80.9,0.156,0.244,0.247,,,,,,,,,,99.0,102.0,95.0,0.323,1.21,89.0,0.204,0.49,0.287,0.242,0.419,0.287,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
52,2024-08-28,745211,Strikeout,strikeout,True,650490,608723,Yandy Díaz,Austin Voth,0,48c3168f-3365-4d45-b0dc-78a4ab234df0,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.02,3.06,53.2,100.0,100.0,99.0,0.719,8.89,2.01,6.37,1.34,0.77,0.222,0.514,0.174,0.25,0.395,,,,91.0,102.0,99.0,,,,112.0,96.0,101.0,,0.239,0.264,,2.21,,-0.52,,93.5,,,80.9,0.156,0.244,0.247,,,,,,,,,,99.0,102.0,95.0,0.323,1.21,89.0,0.204,0.49,0.287,0.242,0.419,0.287,94.0,100.0,100.0,0.174,1.46,75.3,0.15,0.25,0.456
53,2024-08-28,745211,Pop Out,field_out,True,641598,641302,Mitch Garver,Tyler Alexander,0,7fd4658e-c412-481a-a1cb-e510accf0896,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
54,2024-08-28,745211,Flyout,field_out,True,645302,641302,Victor Robles,Tyler Alexander,0,e6d050ff-db8d-42b7-9901-60a54f90666d,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
55,2024-08-28,745211,Strikeout,strikeout,True,641487,641302,J.P. Crawford,Tyler Alexander,0,5eb02700-960c-4f9a-8d5a-5ddbd54cb384,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
56,2024-08-28,745211,Groundout,field_out,True,664040,676092,Brandon Lowe,Collin Snider,0,36f13ef9-1987-4fa6-be5a-7021b4850fe3,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,0.055,0.368,0.387,,2.57,8.87,0.32,,94.0,,94.6,82.4,0.158,0.211,0.372,0.0,0.0,0.071,,,,,,,114.0,104.0,94.0,0.19,-1.37,89.9,0.227,0.409,0.313,0.375,0.542,0.267,,,,,,,,,
57,2024-08-28,745211,Groundout,field_out,True,691406,676092,Junior Caminero,Collin Snider,0,cd8eb4f1-ce96-4039-b81a-a25d657a0331,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,0.055,0.368,0.387,,2.57,8.87,0.32,,94.0,,94.6,82.4,0.158,0.211,0.372,0.0,0.0,0.071,,,,,,,114.0,104.0,94.0,0.19,-1.37,89.9,0.227,0.409,0.313,0.375,0.542,0.267,,,,,,,,,
58,2024-08-28,745211,Strikeout,strikeout,True,666624,676092,Christopher Morel,Collin Snider,0,87871565-d2a6-42a1-beb0-05d07a1d9728,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,0.055,0.368,0.387,,2.57,8.87,0.32,,94.0,,94.6,82.4,0.158,0.211,0.372,0.0,0.0,0.071,,,,,,,114.0,104.0,94.0,0.19,-1.37,89.9,0.227,0.409,0.313,0.375,0.542,0.267,,,,,,,,,
59,2024-08-28,745211,Lineout,field_out,True,677594,641302,Julio Rodríguez,Tyler Alexander,0,ffc997dd-1031-442f-86bb-c99a21662d9e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
60,2024-08-28,745211,Flyout,field_out,True,663728,641302,Cal Raleigh,Tyler Alexander,0,ba61f135-d9af-4a45-a980-3dfb926b3c90,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
61,2024-08-28,745211,Home Run,home_run,False,668227,641302,Randy Arozarena,Tyler Alexander,0,0eda6ee3-ac57-41ff-b5e1-95a1b0202eab,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
62,2024-08-28,745211,Pop Out,field_out,True,593871,641302,Jorge Polanco,Tyler Alexander,0,f8b3884c-7369-4cd6-8098-cb3c937df899,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.48,5.24,85.1,106.0,95.0,105.0,0.819,7.7,2.21,9.49,2.11,0.6,0.275,0.375,0.156,0.353,0.453,102.0,104.0,106.0,91.0,110.0,104.0,60.0,112.0,105.0,114.0,107.0,109.0,0.123,0.221,0.186,0.145,-0.14,-0.62,0.09,-2.7,89.4,81.2,89.5,77.4,0.213,0.48,0.248,0.267,0.467,0.068,,,,0.333,0.51,0.2,96.0,103.0,101.0,0.325,-0.36,84.8,0.277,0.446,0.182,0.276,0.551,0.199,,,,,,,,,
63,2024-08-28,745211,Strikeout,strikeout,True,666139,662253,Josh Lowe,Andrés Muñoz,0,60e163e4-4d6e-4089-b573-dbaad924fc5c,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,,,,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,0.212,0.307,0.481,,1.16,1.24,2.19,,98.3,,97.4,87.6,0.174,0.326,0.205,0.167,0.167,0.453,0.135,0.219,0.478,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-08-28,745211,Strikeout,strikeout,True,666185,662253,Dylan Carlson,Andrés Muñoz,0,095b84ef-a479-4d98-bd8f-4408b4a210b5,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,,,,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,0.212,0.307,0.481,,1.16,1.24,2.19,,98.3,,97.4,87.6,0.174,0.326,0.205,0.167,0.167,0.453,0.135,0.219,0.478,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-08-28,745211,Pop Out,field_out,True,676609,662253,José Caballero,Andrés Muñoz,0,091a67f2-d787-4a46-bddc-986b0079db79,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,,,,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,0.212,0.307,0.481,,1.16,1.24,2.19,,98.3,,97.4,87.6,0.174,0.326,0.205,0.167,0.167,0.453,0.135,0.219,0.478,,,,,,,,,,,,,,,,,,,,,,,,
