,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,FC%,wFC/C,vFC
36,2024-05-29,746467,Groundout,field_out,True,595879,683003,Javier Báez,Jared Jones,0,d113d623-09b7-4c1a-8c6f-4481710eba79,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,,,,0.498,0.361,,0.068,0.34,,1.59,,-3.19,97.3,89.7,,88.6,,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,0.364,0.818,0.28,99.0,96.0,99.0,0.073,-1.54,80.3,,,,,,
37,2024-05-29,746467,Walk,walk,False,668670,683003,Jake Rogers,Jared Jones,0,34483840-89e7-4a52-a3b8-8a1dcdddda22,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,,,,0.498,0.361,,0.068,0.34,,1.59,,-3.19,97.3,89.7,,88.6,,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,0.364,0.818,0.28,99.0,96.0,99.0,0.073,-1.54,80.3,,,,,,
38,2024-05-29,746467,Fielders Choice,fielders_choice,False,672761,683003,Wenceel Pérez,Jared Jones,1,b39e6b05-df3f-43c8-af45-869703987aad,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,,,,0.498,0.361,,0.068,0.34,,1.59,,-3.19,97.3,89.7,,88.6,,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,0.364,0.818,0.28,99.0,96.0,99.0,0.073,-1.54,80.3,,,,,,
39,2024-05-29,746467,Home Run,home_run,False,663837,683003,Matt Vierling,Jared Jones,1,d70e5d8e-73d1-449e-bb5f-d9f409bd8670,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,,,,0.498,0.361,,0.068,0.34,,1.59,,-3.19,97.3,89.7,,88.6,,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,0.364,0.818,0.28,99.0,96.0,99.0,0.073,-1.54,80.3,,,,,,
40,2024-05-29,746467,Double,double,False,682985,683003,Riley Greene,Jared Jones,0,1b4e805a-b26e-412b-9146-9f32d3407cea,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,,,,0.498,0.361,,0.068,0.34,,1.59,,-3.19,97.3,89.7,,88.6,,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,0.364,0.818,0.28,99.0,96.0,99.0,0.073,-1.54,80.3,,,,,,
41,2024-05-29,746467,Single,single,False,592192,682847,Mark Canha,Luis L. Ortiz,0,3cfe0d5d-dbce-45c8-8460-407cea4bbe99,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
42,2024-05-29,746467,Single,single,False,570482,682847,Gio Urshela,Luis L. Ortiz,1,fd799ef8-6bdf-481e-9b21-0084117e656e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
43,2024-05-29,746467,Pop Out,field_out,True,690993,682847,Colt Keith,Luis L. Ortiz,0,f3d7dd4a-e223-4545-adc4-da5315f52e9e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
44,2024-05-29,746467,Lineout,field_out,True,679529,682847,Spencer Torkelson,Luis L. Ortiz,0,0127294b-e031-4007-8898-e7b1c2004fce,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
45,2024-05-29,746467,Groundout,field_out,True,668804,669373,Bryan Reynolds,Tarik Skubal,0,37382607-75a5-4444-81eb-6f4efeb1ba46,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,
46,2024-05-29,746467,Groundout,field_out,True,656582,669373,Connor Joe,Tarik Skubal,0,7f066207-6818-495c-af6a-bb53c642ebcf,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,
47,2024-05-29,746467,Groundout,field_out,True,658668,669373,Edward Olivares,Tarik Skubal,0,7b50a2e0-f295-441d-9422-33d75d81a8e4,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,
48,2024-05-29,746467,Field Error,field_error,False,595879,682847,Javier Báez,Luis L. Ortiz,1,4fc69226-f14a-4ad5-be67-89499e8f789c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
49,2024-05-29,746467,Single,single,False,668670,682847,Jake Rogers,Luis L. Ortiz,1,7e4de3cb-5858-47a1-af08-d7b1d61e3fe7,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
50,2024-05-29,746467,Forceout,force_out,True,672761,682847,Wenceel Pérez,Luis L. Ortiz,1,abdad445-b9f7-483d-a7eb-02d4a57ba080,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
51,2024-05-29,746467,Single,single,False,663837,682847,Matt Vierling,Luis L. Ortiz,1,e630da52-7185-4949-8b6f-12ec59c71ce0,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
52,2024-05-29,746467,Strikeout,strikeout,True,682985,682847,Riley Greene,Luis L. Ortiz,0,da0eebf3-a78e-4386-b5fd-12621cf73748,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
53,2024-05-29,746467,Strikeout,strikeout,True,592192,682847,Mark Canha,Luis L. Ortiz,0,79676222-b670-493e-93d8-43332416cda7,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
54,2024-05-29,746467,Flyout,field_out,True,663647,669373,Ke'Bryan Hayes,Tarik Skubal,0,6af699ca-c90c-4197-9797-4acac259bf8b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,
55,2024-05-29,746467,Strikeout,strikeout,True,693304,669373,Nick Gonzales,Tarik Skubal,0,a9ff72b4-4622-45de-b803-03bd430a7fbe,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,
56,2024-05-29,746467,Flyout,field_out,True,518735,669373,Yasmani Grandal,Tarik Skubal,0,da5d5d5e-4f0f-4ba1-a483-2584d9fcd8ef,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,
57,2024-05-29,746467,Groundout,field_out,True,570482,682847,Gio Urshela,Luis L. Ortiz,0,46e067c4-4709-49ce-a9b1-d7ffa893911a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
58,2024-05-29,746467,Strikeout,strikeout,True,690993,682847,Colt Keith,Luis L. Ortiz,0,4f010dbd-55e9-4651-9763-277d2bbb1f19,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
59,2024-05-29,746467,Flyout,field_out,True,679529,682847,Spencer Torkelson,Luis L. Ortiz,0,0b45b42f-34c8-4d24-ab82-f564f1afdd53,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.297,0.268,0.25,0.353,0.134,0.21,0.346,0.293,,,,,,,,,,0.286,0.343,0.187,,,
60,2024-05-29,746467,Strikeout,strikeout,True,572191,669438,Michael A. Taylor,Mason Englert,0,c9ee9590-8280-474a-9ad7-a485fad6af33,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,,,,0.111,0.274,0.127,,0.292,-1.7,-7.72,2.82,,-0.87,92.7,86.0,91.1,84.5,,0.278,0.5,0.36,0.292,0.667,0.085,0.375,1.0,0.167,0.214,0.214,0.52,0.167,0.333,0.3,83.0,111.0,119.0,0.048,2.47,81.5,0.3,0.7,0.261,0.148,-1.66,88.5
61,2024-05-29,746467,Groundout,field_out,True,675961,669438,Alika Williams,Mason Englert,0,8ac4f523-0c0e-473e-ba0a-f63c24fd2f5f,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,,,,0.111,0.274,0.127,,0.292,-1.7,-7.72,2.82,,-0.87,92.7,86.0,91.1,84.5,,0.278,0.5,0.36,0.292,0.667,0.085,0.375,1.0,0.167,0.214,0.214,0.52,0.167,0.333,0.3,83.0,111.0,119.0,0.048,2.47,81.5,0.3,0.7,0.261,0.148,-1.66,88.5
62,2024-05-29,746467,Groundout,field_out,True,457705,669438,Andrew McCutchen,Mason Englert,0,3cf42e4d-c18d-4fcc-812a-499e86223797,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,,,,0.111,0.274,0.127,,0.292,-1.7,-7.72,2.82,,-0.87,92.7,86.0,91.1,84.5,,0.278,0.5,0.36,0.292,0.667,0.085,0.375,1.0,0.167,0.214,0.214,0.52,0.167,0.333,0.3,83.0,111.0,119.0,0.048,2.47,81.5,0.3,0.7,0.261,0.148,-1.66,88.5
63,2024-05-29,746467,Lineout,field_out,True,595879,693312,Javier Báez,Kyle Nicolas,0,b1b3a3ba-9c81-40db-b043-d8ab63f92de9,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,124.0,88.0,88.0,,,,138.0,107.0,110.0,,,,0.005,0.571,0.244,,,1.21,-6.82,0.68,,,97.7,,94.8,91.1,,,,,0.193,0.246,0.222,,,,0.189,0.243,0.369,0.25,0.313,0.485,128.0,87.0,92.0,0.179,-0.99,85.3,,,,,,
64,2024-05-29,746467,Single,single,False,668670,693312,Jake Rogers,Kyle Nicolas,0,49f54a6f-989f-4684-87e3-c7737fd048c8,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,124.0,88.0,88.0,,,,138.0,107.0,110.0,,,,0.005,0.571,0.244,,,1.21,-6.82,0.68,,,97.7,,94.8,91.1,,,,,0.193,0.246,0.222,,,,0.189,0.243,0.369,0.25,0.313,0.485,128.0,87.0,92.0,0.179,-0.99,85.3,,,,,,
65,2024-05-29,746467,Strikeout,strikeout,True,672761,693312,Wenceel Pérez,Kyle Nicolas,0,bebb0544-ac4d-43ba-9577-ca4d435fdefc,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,124.0,88.0,88.0,,,,138.0,107.0,110.0,,,,0.005,0.571,0.244,,,1.21,-6.82,0.68,,,97.7,,94.8,91.1,,,,,0.193,0.246,0.222,,,,0.189,0.243,0.369,0.25,0.313,0.485,128.0,87.0,92.0,0.179,-0.99,85.3,,,,,,
66,2024-05-29,746467,Flyout,field_out,True,668731,693312,Akil Baddoo,Kyle Nicolas,0,89eda507-0a8a-4d3b-a447-dee4c80f7c56,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,124.0,88.0,88.0,,,,138.0,107.0,110.0,,,,0.005,0.571,0.244,,,1.21,-6.82,0.68,,,97.7,,94.8,91.1,,,,,0.193,0.246,0.222,,,,0.189,0.243,0.369,0.25,0.313,0.485,128.0,87.0,92.0,0.179,-0.99,85.3,,,,,,
67,2024-05-29,746467,Groundout,field_out,True,678225,669438,Ji Hwan Bae,Mason Englert,0,d54980d2-498e-4cc2-b208-e97780c7e783,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,,,,0.111,0.274,0.127,,0.292,-1.7,-7.72,2.82,,-0.87,92.7,86.0,91.1,84.5,,0.278,0.5,0.36,0.292,0.667,0.085,0.375,1.0,0.167,0.214,0.214,0.52,0.167,0.333,0.3,83.0,111.0,119.0,0.048,2.47,81.5,0.3,0.7,0.261,0.148,-1.66,88.5
68,2024-05-29,746467,Groundout,field_out,True,642133,669438,Rowdy Tellez,Mason Englert,0,5be42a0e-1ce3-410a-9757-9dfd778b28a4,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,,,,0.111,0.274,0.127,,0.292,-1.7,-7.72,2.82,,-0.87,92.7,86.0,91.1,84.5,,0.278,0.5,0.36,0.292,0.667,0.085,0.375,1.0,0.167,0.214,0.214,0.52,0.167,0.333,0.3,83.0,111.0,119.0,0.048,2.47,81.5,0.3,0.7,0.261,0.148,-1.66,88.5
69,2024-05-29,746467,Strikeout,strikeout,True,667428,669438,Grant Koch,Mason Englert,0,c7faa3d3-ecfd-43f0-b56b-1ecc56c3a920,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,,,,0.111,0.274,0.127,,0.292,-1.7,-7.72,2.82,,-0.87,92.7,86.0,91.1,84.5,,0.278,0.5,0.36,0.292,0.667,0.085,0.375,1.0,0.167,0.214,0.214,0.52,0.167,0.333,0.3,83.0,111.0,119.0,0.048,2.47,81.5,0.3,0.7,0.261,0.148,-1.66,88.5
