,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
12,2024-08-19,746351,Lineout,field_out,True,680776,579328,Jarren Duran,Yusei Kikuchi,0,4e388eb1-6f1f-499c-a0ab-35b60b00132c,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-19,746351,Caught Stealing 2B,caught_stealing_2b,True,641933,579328,Tyler O'Neill,Yusei Kikuchi,0,8a2eefb5-04e3-4fa6-a70a-d453b385b09e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-19,746351,Strikeout,strikeout,True,665161,656557,Jeremy Peña,Tanner Houck,0,d9b7ccaf-9c61-40de-a8e2-a625ebef75be,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
15,2024-08-19,746351,Single,single,False,605170,656557,Victor Caratini,Tanner Houck,0,afb36821-f43e-407a-8929-4d82da3a8c2e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
16,2024-08-19,746351,Flyout,field_out,True,676694,656557,Jake Meyers,Tanner Houck,0,75a6c128-d653-4469-abfb-764f575aa42a,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
17,2024-08-19,746351,Strikeout,strikeout,True,663550,656557,Trey Cabbage,Tanner Houck,0,fe267c7b-c01b-4a36-9b5f-959979b0032b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
18,2024-08-19,746351,Walk,walk,False,641933,579328,Tyler O'Neill,Yusei Kikuchi,0,2753e0a9-4a6a-4c66-a811-54da4e9003ea,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-19,746351,Grounded Into DP,grounded_into_double_play,True,608701,579328,Rob Refsnyder,Yusei Kikuchi,1,b63f5088-b356-46eb-b420-8a57eceed695,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-19,746351,Lineout,field_out,True,646240,579328,Rafael Devers,Yusei Kikuchi,0,29ebaf00-c855-410d-9653-e885a63bebfb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-19,746351,Pop Out,field_out,True,643289,656557,Mauricio Dubón,Tanner Houck,0,59275730-db41-46ca-848f-839a195ec737,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
22,2024-08-19,746351,Strikeout,strikeout,True,694376,656557,Shay Whitcomb,Tanner Houck,0,626c9192-12e4-416a-ab00-bea58960bf34,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
23,2024-08-19,746351,Groundout,field_out,True,514888,656557,Jose Altuve,Tanner Houck,0,f683dff7-15c0-42c6-a74c-1b27c6b203d0,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
24,2024-08-19,746351,Single,single,False,663853,579328,Romy Gonzalez,Yusei Kikuchi,0,d242f816-a4e9-4b5d-8195-4e6147af9ac0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-19,746351,Single,single,False,643376,579328,Danny Jansen,Yusei Kikuchi,1,cac53537-b50c-43c0-9e15-432f8c735a52,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-19,746351,Strikeout,strikeout,True,671213,579328,Triston Casas,Yusei Kikuchi,0,372c9b7b-feb1-479f-ab03-9df41f800135,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-19,746351,Grounded Into DP,grounded_into_double_play,True,657136,579328,Connor Wong,Yusei Kikuchi,1,25de3320-c17f-468b-bdcb-9ccaa4f479fd,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-19,746351,Double,double,False,670541,656557,Yordan Alvarez,Tanner Houck,0,312c77d9-8a58-4ff8-92fc-13b024b1fdac,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
29,2024-08-19,746351,Single,single,False,673237,656557,Yainer Diaz,Tanner Houck,1,74b70047-cdc1-41d1-9599-992692fbcc04,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
30,2024-08-19,746351,Fielders Choice Out,fielders_choice_out,True,665161,656557,Jeremy Peña,Tanner Houck,1,a5b7fced-2923-4c67-abda-9cfcdea09f37,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
31,2024-08-19,746351,Single,single,False,605170,656557,Victor Caratini,Tanner Houck,1,49ab6269-20b6-46f8-ae0e-2b6b86fbb710,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
32,2024-08-19,746351,Strikeout,strikeout,True,676694,656557,Jake Meyers,Tanner Houck,0,64bf67e7-e816-48aa-8e72-c6f3b34e0e83,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
33,2024-08-19,746351,Strikeout,strikeout,True,663550,656557,Trey Cabbage,Tanner Houck,0,45de47d5-0240-4e7f-8767-9a9746e274e8,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,-0.97,1.79,0.36,87.1,88.4,93.5,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,
34,2024-08-19,746351,Strikeout,strikeout,True,678882,579328,Ceddanne Rafaela,Yusei Kikuchi,0,89fe5d6b-fab2-4a76-becf-f29bcf3b702d,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.39,4.11,143.2,102.0,110.0,105.0,0.736,10.34,2.51,8.96,1.32,1.06,0.27,0.39,0.119,0.37,0.447,101.0,94.0,92.0,99.0,105.0,105.0,116.0,103.0,108.0,112.0,100.0,108.0,0.487,0.203,0.194,0.116,-0.2,1.2,-0.4,-0.27,95.6,87.0,88.7,82.8,0.29,0.525,0.27,0.201,0.271,0.297,0.283,0.434,0.282,0.194,0.254,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
