,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
39,2024-09-03,745615,Strikeout,strikeout,True,668227,669372,Randy Arozarena,J.T. Ginn,0,973bbad5-12e5-46d6-b353-fd18e8008566,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,0.238,0.429,0.197,0.136,0.273,0.349,0.4,0.6,0.417,,,,,,,,,,,,,,,
40,2024-09-03,745615,Flyout,field_out,True,671732,622491,Lawrence Butler,Luis Castillo,0,deeaf9d0-6ada-43fd-8e72-6d51d5b98ce9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
41,2024-09-03,745615,Strikeout,strikeout,True,667670,622491,Brent Rooker,Luis Castillo,0,12dbf24f-1dba-4da8-8d68-ecf67a6dbebe,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
42,2024-09-03,745615,Flyout,field_out,True,668709,622491,JJ Bleday,Luis Castillo,0,e7693ed5-b8bd-4756-b4e5-f4f408e32e27,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
43,2024-09-03,745615,Strikeout,strikeout,True,670042,663687,Luke Raley,Hogan Harris,0,74a32248-e50a-4cd3-8b52-8da636dc9122,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
44,2024-09-03,745615,Walk,walk,False,593871,663687,Jorge Polanco,Hogan Harris,0,eaa022c4-71a3-4779-b8b1-dda522dab0d5,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
45,2024-09-03,745615,Sac Bunt,sac_bunt,True,645302,663687,Victor Robles,Hogan Harris,1,d633ee83-fecf-461b-add1-d20795bde179,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
46,2024-09-03,745615,Flyout,field_out,True,641598,663687,Mitch Garver,Hogan Harris,0,9e4468b0-d75c-487e-b3e5-6e64796dce82,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
47,2024-09-03,745615,Lineout,field_out,True,669127,622491,Shea Langeliers,Luis Castillo,0,8bf256a7-21ec-4d18-8821-b8a8883df27b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
48,2024-09-03,745615,Single,single,False,664913,622491,Seth Brown,Luis Castillo,0,c88e67df-a54c-478e-8a77-296d23fec00f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
49,2024-09-03,745615,Pop Out,field_out,True,680869,622491,Zack Gelof,Luis Castillo,0,6fc38838-3673-4ec0-8ea3-df4d9eae1454,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
50,2024-09-03,745615,Strikeout,strikeout,True,656484,622491,Tristan Gray,Luis Castillo,0,0528b3e2-8aa4-460a-b39e-86c6fd665bd4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.97,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,109.0,0.179,0.454,0.224,0.143,0.98,-0.41,0.66,-1.62,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,0.203,0.365,0.273,,,,,,,,,,,,
51,2024-09-03,745615,Strikeout,strikeout,True,664238,663687,Dylan Moore,Hogan Harris,0,e574fdb5-4196-434a-bbcc-84b46d9506d0,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
52,2024-09-03,745615,Pop Out,field_out,True,641487,663687,J.P. Crawford,Hogan Harris,0,dccadc5f-22a1-4a1b-9d87-ab6eb5e733f6,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
53,2024-09-03,745615,Groundout,field_out,True,677594,663687,Julio Rodríguez,Hogan Harris,0,2a7ab41a-1482-4acb-97db-f56a237d32ae,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
54,2024-09-03,745615,Strikeout,strikeout,True,680474,700187,Max Schuemann,Troy Taylor,0,fa9eecbc-776e-4a79-b510-299756778009,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.59,2.85,11.1,100.0,84.0,103.0,0.776,9.53,2.38,3.97,1.59,0.53,0.25,0.429,0.286,0.286,0.409,99.0,80.0,93.0,73.0,94.0,92.0,,,,109.0,108.0,113.0,,0.616,0.366,0.018,2.32,,0.47,6.34,96.8,88.6,,84.0,,,,,,,,,,0.125,0.292,0.15,,,,,,,,,,0.133,0.333,0.385
55,2024-09-03,745615,Pop Out,field_out,True,805779,700187,Jacob Wilson,Troy Taylor,0,dcb7de9b-4c1a-4f9d-8f84-c3eff222b6c4,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.59,2.85,11.1,100.0,84.0,103.0,0.776,9.53,2.38,3.97,1.59,0.53,0.25,0.429,0.286,0.286,0.409,99.0,80.0,93.0,73.0,94.0,92.0,,,,109.0,108.0,113.0,,0.616,0.366,0.018,2.32,,0.47,6.34,96.8,88.6,,84.0,,,,,,,,,,0.125,0.292,0.15,,,,,,,,,,0.133,0.333,0.385
56,2024-09-03,745615,Strikeout,strikeout,True,671732,700187,Lawrence Butler,Troy Taylor,0,eda8db3c-faab-43ef-bbf0-9ee6cfae61ce,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.59,2.85,11.1,100.0,84.0,103.0,0.776,9.53,2.38,3.97,1.59,0.53,0.25,0.429,0.286,0.286,0.409,99.0,80.0,93.0,73.0,94.0,92.0,,,,109.0,108.0,113.0,,0.616,0.366,0.018,2.32,,0.47,6.34,96.8,88.6,,84.0,,,,,,,,,,0.125,0.292,0.15,,,,,,,,,,0.133,0.333,0.385
57,2024-09-03,745615,Lineout,field_out,True,663728,663687,Cal Raleigh,Hogan Harris,0,610bd1b6-1149-482d-b06e-50fe6eeb5f3a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
58,2024-09-03,745615,Walk,walk,False,668227,663687,Randy Arozarena,Hogan Harris,0,0d8a02c7-a52c-4cf4-8795-1fd1f5921f6f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
59,2024-09-03,745615,Strikeout Double Play,strikeout_double_play,True,457759,663687,Justin Turner,Hogan Harris,1,1ba4030c-02cd-4eed-a641-9fd971b51126,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,,,,0.265,0.529,0.219,0.147,0.176,0.268,0.279,0.451,0.152,59.0,101.0,104.0,0.15,0.48,72.6,0.194,0.222,0.344,,,
60,2024-09-03,745615,Strikeout,strikeout,True,667670,663423,Brent Rooker,Trent Thornton,0,c470118f-ed99-42f2-8846-48743ebd3570,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.99,3.67,65.1,101.0,113.0,110.0,0.758,9.51,2.48,8.54,1.1,0.94,0.246,0.425,0.156,0.291,0.445,104.0,133.0,130.0,119.0,103.0,110.0,85.0,90.0,84.0,116.0,101.0,113.0,0.1,0.182,0.572,0.027,-0.17,-0.33,0.6,-4.41,95.5,87.9,94.7,85.7,0.278,0.611,0.18,0.22,0.373,0.259,0.385,0.385,0.063,0.316,0.553,0.293,114.0,106.0,115.0,0.12,-2.38,82.4,0.27,0.541,0.328,0.218,0.321,0.284
61,2024-09-03,745615,Walk,walk,False,668709,663423,JJ Bleday,Trent Thornton,0,a655d55b-8d11-4b57-b50f-0f31145aefff,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.99,3.67,65.1,101.0,113.0,110.0,0.758,9.51,2.48,8.54,1.1,0.94,0.246,0.425,0.156,0.291,0.445,104.0,133.0,130.0,119.0,103.0,110.0,85.0,90.0,84.0,116.0,101.0,113.0,0.1,0.182,0.572,0.027,-0.17,-0.33,0.6,-4.41,95.5,87.9,94.7,85.7,0.278,0.611,0.18,0.22,0.373,0.259,0.385,0.385,0.063,0.316,0.553,0.293,114.0,106.0,115.0,0.12,-2.38,82.4,0.27,0.541,0.328,0.218,0.321,0.284
62,2024-09-03,745615,Single,single,False,669127,663423,Shea Langeliers,Trent Thornton,1,e3d4efbe-4b79-4594-a50d-45123ed382d2,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.99,3.67,65.1,101.0,113.0,110.0,0.758,9.51,2.48,8.54,1.1,0.94,0.246,0.425,0.156,0.291,0.445,104.0,133.0,130.0,119.0,103.0,110.0,85.0,90.0,84.0,116.0,101.0,113.0,0.1,0.182,0.572,0.027,-0.17,-0.33,0.6,-4.41,95.5,87.9,94.7,85.7,0.278,0.611,0.18,0.22,0.373,0.259,0.385,0.385,0.063,0.316,0.553,0.293,114.0,106.0,115.0,0.12,-2.38,82.4,0.27,0.541,0.328,0.218,0.321,0.284
63,2024-09-03,745615,Single,single,False,664913,663423,Seth Brown,Trent Thornton,1,7919c515-f550-4ac4-84ba-a4db66da9a35,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.99,3.67,65.1,101.0,113.0,110.0,0.758,9.51,2.48,8.54,1.1,0.94,0.246,0.425,0.156,0.291,0.445,104.0,133.0,130.0,119.0,103.0,110.0,85.0,90.0,84.0,116.0,101.0,113.0,0.1,0.182,0.572,0.027,-0.17,-0.33,0.6,-4.41,95.5,87.9,94.7,85.7,0.278,0.611,0.18,0.22,0.373,0.259,0.385,0.385,0.063,0.316,0.553,0.293,114.0,106.0,115.0,0.12,-2.38,82.4,0.27,0.541,0.328,0.218,0.321,0.284
