,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
33,2024-07-09,745393,Home Run,home_run,False,677594,800049,Julio Rodríguez,Adam Mazur,0,0b047267-7615-4609-8157-f3dae08f766a,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.34,0.64,0.131,0.224,0.347,0.244,0.364,0.818,0.083,0.429,0.429,0.083,0.429,0.571,0.316,,,,,,,,,,,,,,,,,,
34,2024-07-09,745393,Groundout,field_out,True,663728,800049,Cal Raleigh,Adam Mazur,0,766bd8d0-ce07-4bda-bcc3-835e50b0b209,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.34,0.64,0.131,0.224,0.347,0.244,0.364,0.818,0.083,0.429,0.429,0.083,0.429,0.571,0.316,,,,,,,,,,,,,,,,,,
35,2024-07-09,745393,Double,double,False,686527,800049,Dominic Canzone,Adam Mazur,0,8710c304-aa94-49f9-863b-253c2ca411ab,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.34,0.64,0.131,0.224,0.347,0.244,0.364,0.818,0.083,0.429,0.429,0.083,0.429,0.571,0.316,,,,,,,,,,,,,,,,,,
36,2024-07-09,745393,Walk,walk,False,593871,800049,Jorge Polanco,Adam Mazur,0,2ad7369d-9f6b-4109-b9fd-82979f6f5243,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,91.0,90.0,79.0,124.0,98.0,108.0,0.04,0.382,0.347,0.132,0.099,-3.09,-4.98,1.08,-2.61,-2.66,94.7,90.0,93.9,86.8,80.7,0.34,0.64,0.131,0.224,0.347,0.244,0.364,0.818,0.083,0.429,0.429,0.083,0.429,0.571,0.316,,,,,,,,,,,,,,,,,,
37,2024-07-09,745393,Strikeout,strikeout,True,664034,663568,Ty France,Stephen Kolek,0,45bc90f1-9824-44c9-96bf-eda2a952acf7,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,123.0,102.0,110.0,0.409,0.131,0.202,,0.068,2.23,0.15,-3.35,,0.72,95.8,88.8,95.2,85.8,,0.111,0.111,0.254,0.286,0.429,0.242,,,,0.329,0.371,0.187,0.214,0.214,0.182,95.0,107.0,100.0,,,,0.189,,-1.23,,92.2,,0.359,0.487,0.185,,,
38,2024-07-09,745393,Pop Out,field_out,True,592518,669302,Manny Machado,Logan Gilbert,0,2d0d6b2b-3bd2-465f-b5e4-38506668edc2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
39,2024-07-09,745393,Groundout,field_out,True,456781,669302,Donovan Solano,Logan Gilbert,0,373754ad-01f1-4d7f-8829-cba5d59c2e27,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
40,2024-07-09,745393,Flyout,field_out,True,701538,669302,Jackson Merrill,Logan Gilbert,0,7ae96d15-39cb-4ab2-a907-ed468221899c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
41,2024-07-09,745393,Groundout,field_out,True,668942,663568,Josh Rojas,Stephen Kolek,0,08bda0fd-aaa5-447b-b034-7096e69584b2,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,123.0,102.0,110.0,0.409,0.131,0.202,,0.068,2.23,0.15,-3.35,,0.72,95.8,88.8,95.2,85.8,,0.111,0.111,0.254,0.286,0.429,0.242,,,,0.329,0.371,0.187,0.214,0.214,0.182,95.0,107.0,100.0,,,,0.189,,-1.23,,92.2,,0.359,0.487,0.185,,,
42,2024-07-09,745393,Strikeout,strikeout,True,641487,663568,J.P. Crawford,Stephen Kolek,0,9924962d-7946-4e99-a9ae-ff1ebb20eb83,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,123.0,102.0,110.0,0.409,0.131,0.202,,0.068,2.23,0.15,-3.35,,0.72,95.8,88.8,95.2,85.8,,0.111,0.111,0.254,0.286,0.429,0.242,,,,0.329,0.371,0.187,0.214,0.214,0.182,95.0,107.0,100.0,,,,0.189,,-1.23,,92.2,,0.359,0.487,0.185,,,
43,2024-07-09,745393,Strikeout,strikeout,True,641598,663568,Mitch Garver,Stephen Kolek,0,759c4542-ed53-44ea-ac89-d1b9140fe994,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,123.0,102.0,110.0,0.409,0.131,0.202,,0.068,2.23,0.15,-3.35,,0.72,95.8,88.8,95.2,85.8,,0.111,0.111,0.254,0.286,0.429,0.242,,,,0.329,0.371,0.187,0.214,0.214,0.182,95.0,107.0,100.0,,,,0.189,,-1.23,,92.2,,0.359,0.487,0.185,,,
44,2024-07-09,745393,Groundout,field_out,True,673490,669302,Ha-Seong Kim,Logan Gilbert,0,63715d83-1a6d-4816-b7f8-b00293e83d9e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
45,2024-07-09,745393,Strikeout,strikeout,True,444482,669302,David Peralta,Logan Gilbert,0,0b699fa6-773a-4414-b9f9-6cd4676ea9c8,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
46,2024-07-09,745393,Walk,walk,False,543309,669302,Kyle Higashioka,Logan Gilbert,0,c6e4ecad-2afc-4b8d-9621-4bc0f7831b4e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
47,2024-07-09,745393,Flyout,field_out,True,650333,669302,Luis Arraez,Logan Gilbert,0,d12243cf-5e1e-4dde-8b31-547553273d0e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
48,2024-07-09,745393,Strikeout,strikeout,True,670042,673513,Luke Raley,Yuki Matsui,0,6b67dc0d-8a60-45a1-afa5-02adeaa1cb8f,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,0.236,0.345,0.145,0.167,0.167,0.2,,,,,,,,,,,,,120.0,93.0,91.0,,0.288,,0.51,,86.4,,,,0.182,0.25,0.426
49,2024-07-09,745393,Double,double,False,677594,673513,Julio Rodríguez,Yuki Matsui,0,b9d3fb3c-322b-4416-a8cd-33a8427a01ef,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,0.236,0.345,0.145,0.167,0.167,0.2,,,,,,,,,,,,,120.0,93.0,91.0,,0.288,,0.51,,86.4,,,,0.182,0.25,0.426
50,2024-07-09,745393,Home Run,home_run,False,663728,673513,Cal Raleigh,Yuki Matsui,1,207e9bfe-8fb0-4306-b213-e344636aa58d,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,0.236,0.345,0.145,0.167,0.167,0.2,,,,,,,,,,,,,120.0,93.0,91.0,,0.288,,0.51,,86.4,,,,0.182,0.25,0.426
51,2024-07-09,745393,Strikeout,strikeout,True,645302,673513,Victor Robles,Yuki Matsui,0,d9e8d2d7-415d-4af2-bf7e-1530a0bbdb62,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,0.236,0.345,0.145,0.167,0.167,0.2,,,,,,,,,,,,,120.0,93.0,91.0,,0.288,,0.51,,86.4,,,,0.182,0.25,0.426
52,2024-07-09,745393,Single,single,False,593871,673513,Jorge Polanco,Yuki Matsui,0,91fded93-b6e1-40c3-879f-f70183876839,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,0.236,0.345,0.145,0.167,0.167,0.2,,,,,,,,,,,,,120.0,93.0,91.0,,0.288,,0.51,,86.4,,,,0.182,0.25,0.426
53,2024-07-09,745393,Forceout,force_out,True,664034,673513,Ty France,Yuki Matsui,1,88745201-2d06-487f-8b10-7a3d59250bee,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,0.236,0.345,0.145,0.167,0.167,0.2,,,,,,,,,,,,,120.0,93.0,91.0,,0.288,,0.51,,86.4,,,,0.182,0.25,0.426
54,2024-07-09,745393,Strikeout,strikeout,True,595777,669302,Jurickson Profar,Logan Gilbert,0,918c0a8a-49e8-4676-93a5-fef18f0a6396,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
55,2024-07-09,745393,Home Run,home_run,False,630105,669302,Jake Cronenworth,Logan Gilbert,0,d7ae1a77-e22c-4ac6-b2d3-d1be5f5ceb28,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
56,2024-07-09,745393,Strikeout,strikeout,True,592518,669302,Manny Machado,Logan Gilbert,0,1be54928-7b93-4cae-92b4-7dc0077f25d9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
57,2024-07-09,745393,Strikeout,strikeout,True,456781,669302,Donovan Solano,Logan Gilbert,0,bb502c6e-0076-4a26-ba6c-f4570ae4eb43,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
58,2024-07-09,745393,Single,single,False,668942,656354,Josh Rojas,Austin Davis,0,e2d5981e-1f12-480d-9486-1e032782f24b,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,,,,65.0,89.0,78.0,124.0,93.0,100.0,0.395,,0.234,,,,1.48,-2.8,,,,,92.3,80.4,,,,,0.333,0.5,0.25,,,,0.333,0.333,0.067,,,,93.0,92.0,93.0,,,,0.371,,-0.15,,88.6,,0.2,0.3,0.143,,,
59,2024-07-09,745393,Grounded Into DP,grounded_into_double_play,True,641487,656354,J.P. Crawford,Austin Davis,1,130007de-965c-4609-8d19-ef1734709e30,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,,,,65.0,89.0,78.0,124.0,93.0,100.0,0.395,,0.234,,,,1.48,-2.8,,,,,92.3,80.4,,,,,0.333,0.5,0.25,,,,0.333,0.333,0.067,,,,93.0,92.0,93.0,,,,0.371,,-0.15,,88.6,,0.2,0.3,0.143,,,
60,2024-07-09,745393,Groundout,field_out,True,641598,656354,Mitch Garver,Austin Davis,0,e245a391-7809-4c2d-a2bd-55582eb5e4a0,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,,,,,,,65.0,89.0,78.0,124.0,93.0,100.0,0.395,,0.234,,,,1.48,-2.8,,,,,92.3,80.4,,,,,0.333,0.5,0.25,,,,0.333,0.333,0.067,,,,93.0,92.0,93.0,,,,0.371,,-0.15,,88.6,,0.2,0.3,0.143,,,
61,2024-07-09,745393,Lineout,field_out,True,701538,669302,Jackson Merrill,Logan Gilbert,0,426e4e5e-12d9-4c93-aedd-5a08b75a407f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
62,2024-07-09,745393,Strikeout,strikeout,True,673490,669302,Ha-Seong Kim,Logan Gilbert,0,9f93968f-aff9-4872-acb3-3a849c6d93e7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
63,2024-07-09,745393,Single,single,False,444482,669302,David Peralta,Logan Gilbert,0,628a1ecd-ef78-4ea5-a524-52b41a13322d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
64,2024-07-09,745393,Home Run,home_run,False,543309,669302,Kyle Higashioka,Logan Gilbert,1,8e0943e2-0045-4335-aed5-13acc45a47fe,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,,,,,,,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468
65,2024-07-09,745393,Groundout,field_out,True,650333,642048,Luis Arraez,Tayler Saucedo,0,39c0289f-5e53-489b-8d1c-f56cdc948451,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,117.0,71.0,72.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.039,0.236,-3.21,3.61,-1.03,-1.32,0.11,91.9,85.3,91.4,82.6,76.1,0.0,0.0,0.25,0.0,0.0,0.75,,,,0.17,0.17,0.21,0.308,0.308,0.358,,,,,,,,,,,,,,,,,,
66,2024-07-09,745393,Hit By Pitch,hit_by_pitch,False,670042,593974,Luke Raley,Wandy Peralta,0,3e080f1a-3a3b-4e55-95aa-12fda8a85ca0,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,,,,117.0,98.0,94.0,66.0,93.0,86.0,78.0,95.0,104.0,0.385,0.094,0.102,,0.419,-7.01,2.2,-2.55,,0.44,95.4,88.7,95.2,88.9,,0.417,1.0,0.16,0.333,0.667,0.3,,,,0.25,0.269,0.13,0.185,0.352,0.221,,,,,,,,,,,,,,,,,,
67,2024-07-09,745393,Grounded Into DP,grounded_into_double_play,True,664238,593974,Dylan Moore,Wandy Peralta,1,de00da2e-c36c-4731-807b-479ef832758c,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,,,,117.0,98.0,94.0,66.0,93.0,86.0,78.0,95.0,104.0,0.385,0.094,0.102,,0.419,-7.01,2.2,-2.55,,0.44,95.4,88.7,95.2,88.9,,0.417,1.0,0.16,0.333,0.667,0.3,,,,0.25,0.269,0.13,0.185,0.352,0.221,,,,,,,,,,,,,,,,,,
68,2024-07-09,745393,Double,double,False,663728,593974,Cal Raleigh,Wandy Peralta,0,f983d44b-b234-4916-b552-216d5b24fc53,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,,,,117.0,98.0,94.0,66.0,93.0,86.0,78.0,95.0,104.0,0.385,0.094,0.102,,0.419,-7.01,2.2,-2.55,,0.44,95.4,88.7,95.2,88.9,,0.417,1.0,0.16,0.333,0.667,0.3,,,,0.25,0.269,0.13,0.185,0.352,0.221,,,,,,,,,,,,,,,,,,
