,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
24,2024-09-07,745775,Flyout,field_out,True,596019,596001,Francisco Lindor,Jakob Junis,0,1e5ebbb4-1de3-468e-bf90-5a0d5d31ddf8,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
25,2024-09-07,745775,Flyout,field_out,True,607043,596001,Brandon Nimmo,Jakob Junis,0,44f60173-deb4-4334-b6bb-df3d3b1a0b2a,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
26,2024-09-07,745775,Walk,walk,False,668901,596001,Mark Vientos,Jakob Junis,0,dd001398-cead-412d-bc78-26859c20f210,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
27,2024-09-07,745775,Flyout,field_out,True,624413,596001,Pete Alonso,Jakob Junis,0,9094f800-b972-4f44-b2e2-7a78f333d78f,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
28,2024-09-07,745775,Flyout,field_out,True,669289,500779,Santiago Espinal,Jose Quintana,0,b867496d-620f-43bd-af2d-7e77292e50fb,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.09,4.65,152.0,98.0,83.0,93.0,0.802,6.99,3.49,8.29,1.3,1.27,0.223,0.42,0.173,0.335,0.335,70.0,100.0,98.0,110.0,102.0,100.0,70.0,91.0,85.0,75.0,98.0,91.0,0.292,0.229,0.282,0.198,-0.28,0.14,0.02,0.19,90.6,85.7,90.7,77.6,0.27,0.478,0.132,0.265,0.449,0.258,0.22,0.43,0.17,0.223,0.286,0.345,0.171,0.371,0.27,,,,,,,,,,,,,,,,,,,,,
29,2024-09-07,745775,Strikeout,strikeout,True,642708,500779,Amed Rosario,Jose Quintana,0,90c6a36b-95e2-45f3-9a81-40bf3b965514,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.09,4.65,152.0,98.0,83.0,93.0,0.802,6.99,3.49,8.29,1.3,1.27,0.223,0.42,0.173,0.335,0.335,70.0,100.0,98.0,110.0,102.0,100.0,70.0,91.0,85.0,75.0,98.0,91.0,0.292,0.229,0.282,0.198,-0.28,0.14,0.02,0.19,90.6,85.7,90.7,77.6,0.27,0.478,0.132,0.265,0.449,0.258,0.22,0.43,0.17,0.223,0.286,0.345,0.171,0.371,0.27,,,,,,,,,,,,,,,,,,,,,
30,2024-09-07,745775,Groundout,field_out,True,641584,500779,Jake Fraley,Jose Quintana,0,4a198125-0dd9-496c-ab0d-7e89b0b364c3,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.09,4.65,152.0,98.0,83.0,93.0,0.802,6.99,3.49,8.29,1.3,1.27,0.223,0.42,0.173,0.335,0.335,70.0,100.0,98.0,110.0,102.0,100.0,70.0,91.0,85.0,75.0,98.0,91.0,0.292,0.229,0.282,0.198,-0.28,0.14,0.02,0.19,90.6,85.7,90.7,77.6,0.27,0.478,0.132,0.265,0.449,0.258,0.22,0.43,0.17,0.223,0.286,0.345,0.171,0.371,0.27,,,,,,,,,,,,,,,,,,,,,
31,2024-09-07,745775,Groundout,field_out,True,608385,596001,Jesse Winker,Jakob Junis,0,685a1798-d3f1-4703-80ea-508938840062,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
32,2024-09-07,745775,Flyout,field_out,True,502110,596001,J.D. Martinez,Jakob Junis,0,c63fc969-b44c-4019-9963-20904c32ba81,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
33,2024-09-07,745775,Double,double,False,578428,596001,Jose Iglesias,Jakob Junis,0,1ef0dc76-aac6-435c-895d-ad68769ea6ce,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
34,2024-09-07,745775,Strikeout,strikeout,True,682626,596001,Francisco Alvarez,Jakob Junis,0,249ed4cd-7ff8-4c0c-bcf3-9a9a5696208f,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,79.0,110.0,103.0,0.361,0.081,,0.083,2.0,1.47,,-4.21,92.8,86.4,92.1,,0.273,0.379,0.191,,,,0.133,0.133,0.31,0.278,0.833,0.241,,,,121.0,108.0,117.0,97.0,119.0,106.0,0.005,0.47,6.03,1.91,90.0,83.0,0.169,0.301,0.321,0.25,0.25,0.0,,,
