,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-05-18,747036,Strikeout,strikeout,True,664034,680570,Ty France,Grayson Rodriguez,0,e71b5de7-0d3d-4d40-bae3-2b1e4bc23fac,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-18,747036,Groundout,field_out,True,683002,622491,Gunnar Henderson,Luis Castillo,0,a058aa59-95b8-404b-b3da-34d2cf552a9b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,,0.154,0.96,-0.32,1.27,,-1.2,95.4,88.1,95.5,85.8,,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,,,,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-05-18,747036,Lineout,field_out,True,668939,622491,Adley Rutschman,Luis Castillo,0,fa87b870-cc70-4674-bd0f-7d19abd9a407,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,,0.154,0.96,-0.32,1.27,,-1.2,95.4,88.1,95.5,85.8,,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,,,,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-05-18,747036,Lineout,field_out,True,656811,622491,Ryan O'Hearn,Luis Castillo,0,191e8bf5-20f0-4acd-b500-91a71d73acf6,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,,0.154,0.96,-0.32,1.27,,-1.2,95.4,88.1,95.5,85.8,,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,,,,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-18,747036,Strikeout,strikeout,True,649966,680570,Luis Urías,Grayson Rodriguez,0,b8cff515-8708-4ed6-92af-04040a0afa23,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-18,747036,Walk,walk,False,668942,680570,Josh Rojas,Grayson Rodriguez,0,d5954acd-ebd5-4cdf-9436-9dca3397e354,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-18,747036,Single,single,False,677594,680570,Julio Rodríguez,Grayson Rodriguez,1,754bbd1b-fd58-40cb-a986-305ec037110c,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-18,747036,Lineout,field_out,True,663728,680570,Cal Raleigh,Grayson Rodriguez,1,22d21c3e-928d-4840-8efd-e46ea3fbbb3b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-05-18,747036,Strikeout,strikeout,True,641598,680570,Mitch Garver,Grayson Rodriguez,0,1ee26fa1-e9eb-4b09-942c-159e7b661013,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.158,0.211,-0.19,3.9,-1.35,0.36,1.25,96.1,83.1,96.4,86.6,81.2,0.278,0.373,0.258,0.163,0.327,0.379,0.275,0.623,0.346,0.25,0.386,0.272,0.25,0.375,0.278,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-05-18,747036,Flyout,field_out,True,623993,622491,Anthony Santander,Luis Castillo,0,2f580dab-5563-41b1-aedd-0483009d6d50,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,,0.154,0.96,-0.32,1.27,,-1.2,95.4,88.1,95.5,85.8,,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,,,,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-05-18,747036,Pop Out,field_out,True,676059,622491,Jordan Westburg,Luis Castillo,0,505794c3-dbf8-4905-b134-a02d5ff33bfb,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,,0.154,0.96,-0.32,1.27,,-1.2,95.4,88.1,95.5,85.8,,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,,,,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-05-18,747036,Walk,walk,False,681297,622491,Colton Cowser,Luis Castillo,0,ea59bb42-d5bb-4ddd-af61-b3f7065fc959,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,,0.154,0.96,-0.32,1.27,,-1.2,95.4,88.1,95.5,85.8,,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,,,,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-05-18,747036,Pop Out,field_out,True,669720,622491,Austin Hays,Luis Castillo,0,37ee3b24-c25b-4d17-8870-9f638ff0feb4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,,0.154,0.96,-0.32,1.27,,-1.2,95.4,88.1,95.5,85.8,,0.2,0.357,0.278,0.289,0.526,0.244,0.189,0.311,0.351,,,,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-05-18,747036,Single,single,False,670042,543056,Luke Raley,Danny Coulombe,0,e016277b-03b1-4419-9714-cfe8f7122352,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,0.12,0.14,0.293,,,2.6,4.84,2.27,,,91.3,,90.8,81.9,,0.091,0.091,0.1,,,,0.15,0.2,0.375,0.118,0.294,0.241,0.0,0.0,0.095,109.0,119.0,154.0,80.0,104.0,94.0,0.321,0.127,1.95,0.95,85.9,79.5,0.233,0.5,0.262,,,,,,,,,
48,2024-05-18,747036,Double,double,False,664238,543056,Dylan Moore,Danny Coulombe,1,7e1bc9fa-5189-4c79-b5f3-fa880edd8719,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,0.12,0.14,0.293,,,2.6,4.84,2.27,,,91.3,,90.8,81.9,,0.091,0.091,0.1,,,,0.15,0.2,0.375,0.118,0.294,0.241,0.0,0.0,0.095,109.0,119.0,154.0,80.0,104.0,94.0,0.321,0.127,1.95,0.95,85.9,79.5,0.233,0.5,0.262,,,,,,,,,
49,2024-05-18,747036,Groundout,field_out,True,571745,543056,Mitch Haniger,Danny Coulombe,1,b48141bb-95ac-4b6b-8b4d-8829703e0159,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,0.12,0.14,0.293,,,2.6,4.84,2.27,,,91.3,,90.8,81.9,,0.091,0.091,0.1,,,,0.15,0.2,0.375,0.118,0.294,0.241,0.0,0.0,0.095,109.0,119.0,154.0,80.0,104.0,94.0,0.321,0.127,1.95,0.95,85.9,79.5,0.233,0.5,0.262,,,,,,,,,
50,2024-05-18,747036,Double,double,False,664034,544150,Ty France,Albert Suárez,1,dfab9b5a-4b2c-40ef-8bdf-f352063eb5dd,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,,,,,,,,0.529,,0.092,0.178,0.49,,,-0.29,1.03,95.1,85.9,,,78.5,0.241,0.38,0.214,0.19,0.293,0.228,,,,0.238,0.333,0.205,,,,,,,73.0,101.0,91.0,0.2,,-0.22,,86.4,,0.283,0.413,0.302,,,,,,,,,
51,2024-05-18,747036,Flyout,field_out,True,649966,544150,Luis Urías,Albert Suárez,0,3d39aec9-a7b9-40fa-b04c-a99d8d89e47b,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,,,,,,,,0.529,,0.092,0.178,0.49,,,-0.29,1.03,95.1,85.9,,,78.5,0.241,0.38,0.214,0.19,0.293,0.228,,,,0.238,0.333,0.205,,,,,,,73.0,101.0,91.0,0.2,,-0.22,,86.4,,0.283,0.413,0.302,,,,,,,,,
52,2024-05-18,747036,Groundout,field_out,True,668942,544150,Josh Rojas,Albert Suárez,0,0ce61f3d-9acb-4bea-aaaf-bea6e717b84e,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,,,,,,,,0.529,,0.092,0.178,0.49,,,-0.29,1.03,95.1,85.9,,,78.5,0.241,0.38,0.214,0.19,0.293,0.228,,,,0.238,0.333,0.205,,,,,,,73.0,101.0,91.0,0.2,,-0.22,,86.4,,0.283,0.413,0.302,,,,,,,,,
53,2024-05-18,747036,Groundout,field_out,True,656775,642100,Cedric Mullins,Gabe Speier,0,b9a895a3-dd96-4efb-9b72-af79feafb9e1,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,6.06,3.31,16.1,99.0,92.0,94.0,0.714,12.12,5.51,7.71,0.55,0.82,0.195,0.512,0.244,0.244,0.443,92.0,71.0,73.0,,,,91.0,105.0,102.0,88.0,96.0,91.0,100.0,96.0,90.0,0.351,0.338,0.297,,0.014,2.5,-2.55,0.26,,3.54,93.5,88.1,93.2,82.0,,0.111,0.167,0.286,,,,0.174,0.217,0.462,,,,0.471,0.647,0.178,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-05-18,747036,Single,single,False,622761,642100,Jorge Mateo,Gabe Speier,0,1f8b2c78-4eaf-4ede-ac8e-65453b0e71ed,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,6.06,3.31,16.1,99.0,92.0,94.0,0.714,12.12,5.51,7.71,0.55,0.82,0.195,0.512,0.244,0.244,0.443,92.0,71.0,73.0,,,,91.0,105.0,102.0,88.0,96.0,91.0,100.0,96.0,90.0,0.351,0.338,0.297,,0.014,2.5,-2.55,0.26,,3.54,93.5,88.1,93.2,82.0,,0.111,0.167,0.286,,,,0.174,0.217,0.462,,,,0.471,0.647,0.178,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-05-18,747036,Walk,walk,False,683002,642100,Gunnar Henderson,Gabe Speier,1,84f96f4c-f6f3-48e8-8495-3fa5ce82b8ad,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,6.06,3.31,16.1,99.0,92.0,94.0,0.714,12.12,5.51,7.71,0.55,0.82,0.195,0.512,0.244,0.244,0.443,92.0,71.0,73.0,,,,91.0,105.0,102.0,88.0,96.0,91.0,100.0,96.0,90.0,0.351,0.338,0.297,,0.014,2.5,-2.55,0.26,,3.54,93.5,88.1,93.2,82.0,,0.111,0.167,0.286,,,,0.174,0.217,0.462,,,,0.471,0.647,0.178,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-05-18,747036,Strikeout,strikeout,True,668939,592773,Adley Rutschman,Ryne Stanek,0,f2ca2fee-ae01-49f4-b0a2-b90f0830d402,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,,,,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,0.083,0.544,0.165,,,0.75,3.28,-0.58,,,98.2,,96.3,88.2,,0.228,0.342,0.228,,,,0.278,0.5,0.451,,,,0.2,0.3,0.214,,,,,,,,,,,,,,,,102.0,100.0,111.0,0.208,-1.31,89.3,0.2,0.325,0.449
57,2024-05-18,747036,Groundout,field_out,True,656811,592773,Ryan O'Hearn,Ryne Stanek,0,450311c3-be7d-44ad-bb0d-7b802d196084,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,,,,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,0.083,0.544,0.165,,,0.75,3.28,-0.58,,,98.2,,96.3,88.2,,0.228,0.342,0.228,,,,0.278,0.5,0.451,,,,0.2,0.3,0.214,,,,,,,,,,,,,,,,102.0,100.0,111.0,0.208,-1.31,89.3,0.2,0.325,0.449
58,2024-05-18,747036,Single,single,False,677594,666974,Julio Rodríguez,Yennier Cano,0,2454ee2a-369b-490a-ad4e-f84060b25ce8,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,0.498,0.115,0.107,,0.279,2.39,0.62,-3.54,,0.32,96.5,90.7,95.8,87.0,,0.077,0.077,0.406,0.176,0.294,0.317,0.3,0.9,0.526,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-05-18,747036,Double,double,False,663728,666974,Cal Raleigh,Yennier Cano,1,c0a75d8a-d2bb-47b4-8a8d-19b9f3e0df81,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,0.498,0.115,0.107,,0.279,2.39,0.62,-3.54,,0.32,96.5,90.7,95.8,87.0,,0.077,0.077,0.406,0.176,0.294,0.317,0.3,0.9,0.526,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-05-18,747036,Groundout,field_out,True,641598,666974,Mitch Garver,Yennier Cano,1,19695092-6355-4bac-a2fe-d5858ea6e200,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,0.498,0.115,0.107,,0.279,2.39,0.62,-3.54,,0.32,96.5,90.7,95.8,87.0,,0.077,0.077,0.406,0.176,0.294,0.317,0.3,0.9,0.526,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-05-18,747036,Groundout,field_out,True,670042,672335,Luke Raley,Cionel Pérez,0,a8943c3b-7a6d-40eb-bd95-627f0aa403a9,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,,,,101.0,86.0,83.0,92.0,97.0,97.0,94.0,98.0,105.0,0.373,0.222,0.405,,,-1.5,0.35,1.36,,,96.6,,96.2,83.4,,0.318,0.409,0.186,,,,0.171,0.317,0.365,,,,0.227,0.273,0.156,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-05-18,747036,Double,double,False,664238,672335,Dylan Moore,Cionel Pérez,1,19b686f7-a5bc-44af-bfce-f24291fdd0cb,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,,,,101.0,86.0,83.0,92.0,97.0,97.0,94.0,98.0,105.0,0.373,0.222,0.405,,,-1.5,0.35,1.36,,,96.6,,96.2,83.4,,0.318,0.409,0.186,,,,0.171,0.317,0.365,,,,0.227,0.273,0.156,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-05-18,747036,Groundout,field_out,True,571745,672335,Mitch Haniger,Cionel Pérez,0,bd5db8a1-2046-4377-8dde-2bfd5b4242f4,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,,,,101.0,86.0,83.0,92.0,97.0,97.0,94.0,98.0,105.0,0.373,0.222,0.405,,,-1.5,0.35,1.36,,,96.6,,96.2,83.4,,0.318,0.409,0.186,,,,0.171,0.317,0.365,,,,0.227,0.273,0.156,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-05-18,747036,Lineout,field_out,True,623993,663423,Anthony Santander,Trent Thornton,0,c867f695-4662-41fc-950e-265fdec20166,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,116.0,101.0,118.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.09,0.027,-0.04,2.1,1.33,2.67,-4.87,95.6,88.0,94.7,85.7,82.0,0.273,0.545,0.302,0.375,0.375,0.091,0.194,0.306,0.267,0.111,0.167,0.382,0.176,0.353,0.178,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-05-18,747036,Strikeout,strikeout,True,676059,663423,Jordan Westburg,Trent Thornton,0,bba93220-4aab-4fd3-8ad5-1ae8d3e28dc1,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,116.0,101.0,118.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.09,0.027,-0.04,2.1,1.33,2.67,-4.87,95.6,88.0,94.7,85.7,82.0,0.273,0.545,0.302,0.375,0.375,0.091,0.194,0.306,0.267,0.111,0.167,0.382,0.176,0.353,0.178,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-05-18,747036,Walk,walk,False,681297,663423,Colton Cowser,Trent Thornton,0,13f14b49-1dd9-47a7-a5d4-984cdfb7594e,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,116.0,101.0,118.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.09,0.027,-0.04,2.1,1.33,2.67,-4.87,95.6,88.0,94.7,85.7,82.0,0.273,0.545,0.302,0.375,0.375,0.091,0.194,0.306,0.267,0.111,0.167,0.382,0.176,0.353,0.178,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-05-18,747036,Flyout,field_out,True,669720,663423,Austin Hays,Trent Thornton,0,98173ead-3e16-4075-8d1a-2620c74e30c1,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,116.0,101.0,118.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.09,0.027,-0.04,2.1,1.33,2.67,-4.87,95.6,88.0,94.7,85.7,82.0,0.273,0.545,0.302,0.375,0.375,0.091,0.194,0.306,0.267,0.111,0.167,0.382,0.176,0.353,0.178,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-05-18,747036,Groundout,field_out,True,664034,672335,Ty France,Cionel Pérez,0,4ee15b54-8228-40ad-a263-9275404d1f1f,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,,,,101.0,86.0,83.0,92.0,97.0,97.0,94.0,98.0,105.0,0.373,0.222,0.405,,,-1.5,0.35,1.36,,,96.6,,96.2,83.4,,0.318,0.409,0.186,,,,0.171,0.317,0.365,,,,0.227,0.273,0.156,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-05-18,747036,Walk,walk,False,649966,672335,Luis Urías,Cionel Pérez,0,d1a7c369-7b18-431b-ae69-4993da22f4b9,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,,,,101.0,86.0,83.0,92.0,97.0,97.0,94.0,98.0,105.0,0.373,0.222,0.405,,,-1.5,0.35,1.36,,,96.6,,96.2,83.4,,0.318,0.409,0.186,,,,0.171,0.317,0.365,,,,0.227,0.273,0.156,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-05-18,747036,Strikeout,strikeout,True,668942,672335,Josh Rojas,Cionel Pérez,0,b493346b-5fd8-438b-be72-dc7cbd76399e,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,,,,101.0,86.0,83.0,92.0,97.0,97.0,94.0,98.0,105.0,0.373,0.222,0.405,,,-1.5,0.35,1.36,,,96.6,,96.2,83.4,,0.318,0.409,0.186,,,,0.171,0.317,0.365,,,,0.227,0.273,0.156,,,,,,,,,,,,,,,,,,,,,,,,
