,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vCU,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
33,2024-06-11,745170,Groundout,field_out,True,642133,571945,Rowdy Tellez,Miles Mikolas,0,51737d6a-7b16-47bb-8066-6b3f868b2469,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
34,2024-06-11,745170,Walk,walk,False,518735,571945,Yasmani Grandal,Miles Mikolas,0,3856de4a-7ce6-4aa9-ae0b-c90bde231fc0,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
35,2024-06-11,745170,Strikeout,strikeout,True,669261,571945,Jack Suwinski,Miles Mikolas,0,727d8cab-10ea-498c-86f0-c076873754fe,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
36,2024-06-11,745170,Flyout,field_out,True,457705,571945,Andrew McCutchen,Miles Mikolas,0,91c01269-7527-4987-be79-854f44d6ec93,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
37,2024-06-11,745170,Lineout,field_out,True,691026,694973,Masyn Winn,Paul Skenes,0,1c4f9d9d-45dd-4adc-b4e3-88c879657ab6,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.109,,0.035,0.0,4.1,0.33,0.6,,-2.49,99.1,87.6,94.1,85.1,82.4,,0.157,0.193,0.302,0.135,0.378,0.263,0.239,0.402,0.303,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,
38,2024-06-11,745170,Single,single,False,676475,694973,Alec Burleson,Paul Skenes,0,efd5d6bd-90be-4c01-8419-d14f069f3f95,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.109,,0.035,0.0,4.1,0.33,0.6,,-2.49,99.1,87.6,94.1,85.1,82.4,,0.157,0.193,0.302,0.135,0.378,0.263,0.239,0.402,0.303,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,
39,2024-06-11,745170,Grounded Into DP,grounded_into_double_play,True,502671,694973,Paul Goldschmidt,Paul Skenes,1,93d622a0-a557-4eb1-a812-f62e5bcaa542,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.109,,0.035,0.0,4.1,0.33,0.6,,-2.49,99.1,87.6,94.1,85.1,82.4,,0.157,0.193,0.302,0.135,0.378,0.263,0.239,0.402,0.303,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,
40,2024-06-11,745170,Triple,triple,False,668804,571945,Bryan Reynolds,Miles Mikolas,0,7e123975-e405-4b2a-bc0c-707c7044e028,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
41,2024-06-11,745170,Hit By Pitch,hit_by_pitch,False,656582,571945,Connor Joe,Miles Mikolas,0,9cd528ad-b77b-479a-b229-170c97c3f93f,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
42,2024-06-11,745170,Strikeout,strikeout,True,665833,571945,Oneil Cruz,Miles Mikolas,0,093ea490-67ce-4328-9a30-972864a2ffa7,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
43,2024-06-11,745170,Double Play,double_play,True,663647,571945,Ke'Bryan Hayes,Miles Mikolas,1,437a85ce-b47d-4108-9775-98045d790213,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.119,0.002,0.098,-0.41,3.63,-2.01,-2.69,1.43,-1.48,93.0,85.6,92.3,85.3,76.3,68.8,0.19,0.281,0.101,0.217,0.391,0.27,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,,,,,,,,,,,,,,,,,,
44,2024-06-11,745170,Strikeout,strikeout,True,669357,694973,Nolan Gorman,Paul Skenes,0,7aa1fa93-d6d3-44e6-866b-c5b289fb2989,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.109,,0.035,0.0,4.1,0.33,0.6,,-2.49,99.1,87.6,94.1,85.1,82.4,,0.157,0.193,0.302,0.135,0.378,0.263,0.239,0.402,0.303,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,
45,2024-06-11,745170,Double,double,False,571448,694973,Nolan Arenado,Paul Skenes,0,6d650be7-46f4-4080-97b3-cd7f0e6e5423,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.109,,0.035,0.0,4.1,0.33,0.6,,-2.49,99.1,87.6,94.1,85.1,82.4,,0.157,0.193,0.302,0.135,0.378,0.263,0.239,0.402,0.303,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,,,,,,,
46,2024-06-11,745170,Flyout,field_out,True,680977,547973,Brendan Donovan,Aroldis Chapman,1,957fc950-2ed8-452c-ac23-24d3ed2cde69,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,,,,97.0,80.0,82.0,228.0,109.0,122.0,100.0,86.0,102.0,0.263,0.342,0.286,,,,-0.41,-1.42,0.1,,,,97.5,,99.3,86.6,,,0.222,0.467,0.316,0.207,0.276,0.311,0.185,0.333,0.265,,,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514,,,,,,,,,
47,2024-06-11,745170,Lineout,field_out,True,665877,547973,José Fermín,Aroldis Chapman,0,8be8dbc5-860d-418f-94af-18820a90a6c2,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,,,,97.0,80.0,82.0,228.0,109.0,122.0,100.0,86.0,102.0,0.263,0.342,0.286,,,,-0.41,-1.42,0.1,,,,97.5,,99.3,86.6,,,0.222,0.467,0.316,0.207,0.276,0.311,0.185,0.333,0.265,,,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514,,,,,,,,,
48,2024-06-11,745170,Double,double,False,693304,668941,Nick Gonzales,JoJo Romero,0,84e61ab9-a245-48c4-b0a6-fbfe531f3d5e,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,,,,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,0.373,0.119,0.326,,,0.182,-2.34,1.52,3.5,,,-4.01,95.0,85.9,93.7,83.9,,,0.259,0.315,0.098,0.059,0.118,0.448,0.357,0.429,0.132,,,,0.379,0.759,0.27,,,,,,,,,,,,,,,,,,
49,2024-06-11,745170,Fielders Choice Out,fielders_choice_out,True,572191,668941,Michael A. Taylor,JoJo Romero,1,edc9df61-b4bf-44bc-8913-42f0e7f825e5,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,,,,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,0.373,0.119,0.326,,,0.182,-2.34,1.52,3.5,,,-4.01,95.0,85.9,93.7,83.9,,,0.259,0.315,0.098,0.059,0.118,0.448,0.357,0.429,0.132,,,,0.379,0.759,0.27,,,,,,,,,,,,,,,,,,
50,2024-06-11,745170,Grounded Into DP,grounded_into_double_play,True,518735,668941,Yasmani Grandal,JoJo Romero,1,b720bf0f-7d50-4e5f-8886-21527f7f0652,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,,,,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,0.373,0.119,0.326,,,0.182,-2.34,1.52,3.5,,,-4.01,95.0,85.9,93.7,83.9,,,0.259,0.315,0.098,0.059,0.118,0.448,0.357,0.429,0.132,,,,0.379,0.759,0.27,,,,,,,,,,,,,,,,,,
51,2024-06-11,745170,Groundout,field_out,True,686780,670059,Pedro Pagés,Colin Holderman,0,89ad2194-4688-475d-aec7-c3e6bc09eb73,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,0.268,,0.471,,,,,0.35,1.38,,,,,,97.0,84.9,,,0.205,0.385,0.111,0.154,0.169,0.409,,,,,,,,,,,,,,,,,,,103.0,90.0,89.0,0.261,-0.13,92.4,0.29,0.387,0.253
52,2024-06-11,745170,Groundout,field_out,True,672279,670059,Michael Siani,Colin Holderman,0,32da8be7-1862-4b70-9c87-038605a8705a,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,0.268,,0.471,,,,,0.35,1.38,,,,,,97.0,84.9,,,0.205,0.385,0.111,0.154,0.169,0.409,,,,,,,,,,,,,,,,,,,103.0,90.0,89.0,0.261,-0.13,92.4,0.29,0.387,0.253
53,2024-06-11,745170,Single,single,False,691026,670059,Masyn Winn,Colin Holderman,0,48ff06bb-8519-4b6c-9eec-9fbd7e8871bf,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,0.268,,0.471,,,,,0.35,1.38,,,,,,97.0,84.9,,,0.205,0.385,0.111,0.154,0.169,0.409,,,,,,,,,,,,,,,,,,,103.0,90.0,89.0,0.261,-0.13,92.4,0.29,0.387,0.253
54,2024-06-11,745170,Single,single,False,676475,670059,Alec Burleson,Colin Holderman,1,5047deb3-a5be-4069-a1c1-00ada957069b,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,0.268,,0.471,,,,,0.35,1.38,,,,,,97.0,84.9,,,0.205,0.385,0.111,0.154,0.169,0.409,,,,,,,,,,,,,,,,,,,103.0,90.0,89.0,0.261,-0.13,92.4,0.29,0.387,0.253
55,2024-06-11,745170,Lineout,field_out,True,502671,670059,Paul Goldschmidt,Colin Holderman,0,bb018afc-aa32-4fa8-a7a9-b6deb757b9dc,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,0.268,,0.471,,,,,0.35,1.38,,,,,,97.0,84.9,,,0.205,0.385,0.111,0.154,0.169,0.409,,,,,,,,,,,,,,,,,,,103.0,90.0,89.0,0.261,-0.13,92.4,0.29,0.387,0.253
56,2024-06-11,745170,Walk,walk,False,669261,664854,Jack Suwinski,Ryan Helsley,0,c241d8b7-702b-4e9b-9ed7-430a56aefc52,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,0.444,0.49,0.066,,,-0.33,,3.01,4.93,,,99.4,,,88.7,80.7,,,,,0.169,0.181,0.479,0.3,0.4,0.188,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,
57,2024-06-11,745170,Single,single,False,457705,664854,Andrew McCutchen,Ryan Helsley,1,4aa03f7a-1fd1-4bea-be62-b7977d647cc4,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,0.444,0.49,0.066,,,-0.33,,3.01,4.93,,,99.4,,,88.7,80.7,,,,,0.169,0.181,0.479,0.3,0.4,0.188,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,
58,2024-06-11,745170,Walk,walk,False,668804,664854,Bryan Reynolds,Ryan Helsley,1,87a3fac6-fc70-4372-96fb-43a229afbf2b,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,0.444,0.49,0.066,,,-0.33,,3.01,4.93,,,99.4,,,88.7,80.7,,,,,0.169,0.181,0.479,0.3,0.4,0.188,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,
59,2024-06-11,745170,Fielders Choice,fielders_choice,False,656582,664854,Connor Joe,Ryan Helsley,1,6deaafd0-7844-4025-bfa2-4fde37944ea5,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,0.444,0.49,0.066,,,-0.33,,3.01,4.93,,,99.4,,,88.7,80.7,,,,,0.169,0.181,0.479,0.3,0.4,0.188,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,
60,2024-06-11,745170,Sac Fly,sac_fly,True,665833,664854,Oneil Cruz,Ryan Helsley,1,a58029ba-9ea8-4131-8d4d-fb23504096a9,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,0.444,0.49,0.066,,,-0.33,,3.01,4.93,,,99.4,,,88.7,80.7,,,,,0.169,0.181,0.479,0.3,0.4,0.188,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,
61,2024-06-11,745170,Flyout,field_out,True,663647,664854,Ke'Bryan Hayes,Ryan Helsley,0,15dc1a9a-c676-476b-aa68-a66252081e49,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,0.444,0.49,0.066,,,-0.33,,3.01,4.93,,,99.4,,,88.7,80.7,,,,,0.169,0.181,0.479,0.3,0.4,0.188,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,
62,2024-06-11,745170,Strikeout,strikeout,True,693304,664854,Nick Gonzales,Ryan Helsley,0,e64b613b-89b4-4816-a997-f42f1f13d5e9,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,,,,147.0,101.0,116.0,,0.444,0.49,0.066,,,-0.33,,3.01,4.93,,,99.4,,,88.7,80.7,,,,,0.169,0.181,0.479,0.3,0.4,0.188,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,
63,2024-06-11,745170,Home Run,home_run,False,669357,670280,Nolan Gorman,David Bednar,0,f03545ba-67f0-4741-84cc-b494b1e421db,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,0.597,,0.207,,,0.22,,,1.61,,,97.0,,,,77.0,,,,,,,,0.256,0.439,0.244,0.0,0.0,0.167,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,
64,2024-06-11,745170,Strikeout,strikeout,True,571448,670280,Nolan Arenado,David Bednar,0,f0f02de1-f475-4507-8926-02ca2440862e,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,0.597,,0.207,,,0.22,,,1.61,,,97.0,,,,77.0,,,,,,,,0.256,0.439,0.244,0.0,0.0,0.167,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,
65,2024-06-11,745170,Pop Out,field_out,True,680977,670280,Brendan Donovan,David Bednar,0,e7ff71b7-3880-490b-9629-4857a68f203e,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,0.597,,0.207,,,0.22,,,1.61,,,97.0,,,,77.0,,,,,,,,0.256,0.439,0.244,0.0,0.0,0.167,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,
66,2024-06-11,745170,Walk,walk,False,665877,670280,José Fermín,David Bednar,0,931f84b2-50df-436d-870f-3785edca1d3a,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,0.597,,0.207,,,0.22,,,1.61,,,97.0,,,,77.0,,,,,,,,0.256,0.439,0.244,0.0,0.0,0.167,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,
67,2024-06-11,745170,Catcher Interference,catcher_interf,False,671056,670280,Iván Herrera,David Bednar,1,2adf40d6-5ad1-4bdb-9b5b-f6b3700523c8,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,0.597,,0.207,,,0.22,,,1.61,,,97.0,,,,77.0,,,,,,,,0.256,0.439,0.244,0.0,0.0,0.167,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,
68,2024-06-11,745170,Strikeout,strikeout,True,672279,670280,Michael Siani,David Bednar,0,b579d8bc-9ad1-4579-9aa1-64fc16402e5a,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,0.597,,0.207,,,0.22,,,1.61,,,97.0,,,,77.0,,,,,,,,0.256,0.439,0.244,0.0,0.0,0.167,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,
