,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
18,2024-08-17,746841,Flyout,field_out,True,543807,663878,George Springer,Nate Pearson,0,05f04047-6172-4942-b8db-36473267b4aa,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
19,2024-08-17,746841,Pop Out,field_out,True,662139,663878,Daulton Varsho,Nate Pearson,0,ddbd7987-8bbd-4313-b803-4e7322da6447,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
20,2024-08-17,746841,Flyout,field_out,True,664023,605135,Ian Happ,Chris Bassitt,0,c5eb646f-0b25-42be-80ae-d17d65a411c0,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.142,0.054,-2.74,0.09,-0.18,0.3,-2.04,92.6,84.6,92.5,77.5,70.9,0.286,0.476,0.256,0.333,0.633,0.102,0.332,0.429,0.123,0.292,0.583,0.154,0.2,0.286,0.29,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.76,-1.95,89.7,84.1,0.165,0.303,0.272,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
21,2024-08-17,746841,Strikeout,strikeout,True,683737,605135,Michael Busch,Chris Bassitt,0,2602fca7-b8f9-4782-bf3c-de7885d44332,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.142,0.054,-2.74,0.09,-0.18,0.3,-2.04,92.6,84.6,92.5,77.5,70.9,0.286,0.476,0.256,0.333,0.633,0.102,0.332,0.429,0.123,0.292,0.583,0.154,0.2,0.286,0.29,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.76,-1.95,89.7,84.1,0.165,0.303,0.272,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
22,2024-08-17,746841,Flyout,field_out,True,673548,605135,Seiya Suzuki,Chris Bassitt,0,7da5a817-d0c7-40bd-aa67-47373ab516d3,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.142,0.054,-2.74,0.09,-0.18,0.3,-2.04,92.6,84.6,92.5,77.5,70.9,0.286,0.476,0.256,0.333,0.633,0.102,0.332,0.429,0.123,0.292,0.583,0.154,0.2,0.286,0.29,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.76,-1.95,89.7,84.1,0.165,0.303,0.272,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
23,2024-08-17,746841,Double,double,False,665489,663878,Vladimir Guerrero Jr.,Nate Pearson,0,19b4a3ac-f5bd-4898-8cfb-d8f9c9f5e9d8,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
24,2024-08-17,746841,Walk,walk,False,672386,663878,Alejandro Kirk,Nate Pearson,0,ed2cbdf8-19da-4770-9bba-b838241c108a,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
25,2024-08-17,746841,Pop Out,field_out,True,676391,663878,Ernie Clement,Nate Pearson,0,bc28b50b-2ac0-4f6e-8f3c-360655f7f7a9,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
26,2024-08-17,746841,Walk,walk,False,695238,663878,Will Wagner,Nate Pearson,1,71d425c8-7bb2-4851-bbda-7676668edad3,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
27,2024-08-17,746841,Strikeout,strikeout,True,676914,663878,Davis Schneider,Nate Pearson,0,3ff3ed5b-8fea-4f09-84c6-773b0dadb756,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
28,2024-08-17,746841,Flyout,field_out,True,672642,663878,Steward Berroa,Nate Pearson,0,0cea5f95-5d1b-455c-8aa6-4cea1be87aeb,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,0.5,2.0,0.125,,,,0.2,0.32,0.37,,,,76.0,153.0,162.0,,0.001,,16.54,,88.3,,,,,,,,,,,,,,,
29,2024-08-17,746841,Strikeout,strikeout,True,641355,605135,Cody Bellinger,Chris Bassitt,0,992ba5b1-3ec9-41a9-92f7-b837b5bbd38b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.142,0.054,-2.74,0.09,-0.18,0.3,-2.04,92.6,84.6,92.5,77.5,70.9,0.286,0.476,0.256,0.333,0.633,0.102,0.332,0.429,0.123,0.292,0.583,0.154,0.2,0.286,0.29,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.76,-1.95,89.7,84.1,0.165,0.303,0.272,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
30,2024-08-17,746841,Flyout,field_out,True,670623,605135,Isaac Paredes,Chris Bassitt,0,4112cd25-5a12-464c-a3eb-444631332d6f,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,0.407,0.039,0.118,0.142,0.054,-2.74,0.09,-0.18,0.3,-2.04,92.6,84.6,92.5,77.5,70.9,0.286,0.476,0.256,0.333,0.633,0.102,0.332,0.429,0.123,0.292,0.583,0.154,0.2,0.286,0.29,78.0,102.0,93.0,93.0,90.0,86.0,0.196,0.044,0.76,-1.95,89.7,84.1,0.165,0.303,0.272,0.182,0.273,0.459,0.276,0.31,0.167,,,,,,
