,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff
35,2024-09-06,746993,Lineout,field_out,True,670764,665152,Taylor Walls,Dean Kremer,0,97363520-b62c-484a-9ba2-5fddda07758a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,99.0,103.0,99.0,71.0,98.0,98.0,0.151,0.316,0.241,0.18,0.113,-0.46,0.46,0.46,0.48,0.57,93.3,86.9,84.0,92.3,77.0,0.256,0.537,0.214,0.25,0.339,0.226,0.244,0.359,0.074,0.125,0.225,0.353,0.206,0.265,0.176,,,,,,,,,,,,,,,,,,
36,2024-09-06,746993,Groundout,field_out,True,650490,665152,Yandy Díaz,Dean Kremer,0,436cf632-a500-4274-907c-c9a5c59c08cc,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,99.0,103.0,99.0,71.0,98.0,98.0,0.151,0.316,0.241,0.18,0.113,-0.46,0.46,0.46,0.48,0.57,93.3,86.9,84.0,92.3,77.0,0.256,0.537,0.214,0.25,0.339,0.226,0.244,0.359,0.074,0.125,0.225,0.353,0.206,0.265,0.176,,,,,,,,,,,,,,,,,,
37,2024-09-06,746993,Strikeout,strikeout,True,666018,665152,Jonathan Aranda,Dean Kremer,0,b85fed72-8477-43f6-8fd4-9e514d5eb1d8,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,99.0,103.0,99.0,71.0,98.0,98.0,0.151,0.316,0.241,0.18,0.113,-0.46,0.46,0.46,0.48,0.57,93.3,86.9,84.0,92.3,77.0,0.256,0.537,0.214,0.25,0.339,0.226,0.244,0.359,0.074,0.125,0.225,0.353,0.206,0.265,0.176,,,,,,,,,,,,,,,,,,
38,2024-09-06,746993,Home Run,home_run,False,683002,669358,Gunnar Henderson,Shane Baz,0,e7a4f97b-cb7b-4778-b2ba-a36cb3a03882,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.27,4.05,55.0,98.0,113.0,101.0,0.784,7.53,3.76,7.36,0.98,0.9,0.291,0.405,0.133,0.361,0.441,115.0,100.0,105.0,119.0,99.0,100.0,,,,,,,,,,,0.47,,,0.171,-0.14,,,,1.3,95.7,,,,84.1,0.292,0.427,0.222,,,,,,,,,,0.191,0.255,0.276,86.0,99.0,96.0,110.0,97.0,101.0,0.257,0.101,0.52,2.93,88.4,87.5,0.167,0.375,0.22,0.111,0.111,0.297
39,2024-09-06,746993,Flyout,field_out,True,668939,669358,Adley Rutschman,Shane Baz,0,2427f115-1370-40ad-bca0-f65bda1f669d,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.27,4.05,55.0,98.0,113.0,101.0,0.784,7.53,3.76,7.36,0.98,0.9,0.291,0.405,0.133,0.361,0.441,115.0,100.0,105.0,119.0,99.0,100.0,,,,,,,,,,,0.47,,,0.171,-0.14,,,,1.3,95.7,,,,84.1,0.292,0.427,0.222,,,,,,,,,,0.191,0.255,0.276,86.0,99.0,96.0,110.0,97.0,101.0,0.257,0.101,0.52,2.93,88.4,87.5,0.167,0.375,0.22,0.111,0.111,0.297
40,2024-09-06,746993,Strikeout,strikeout,True,656811,669358,Ryan O'Hearn,Shane Baz,0,e0a878b7-b1c8-4330-9540-8b4895ee305b,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.27,4.05,55.0,98.0,113.0,101.0,0.784,7.53,3.76,7.36,0.98,0.9,0.291,0.405,0.133,0.361,0.441,115.0,100.0,105.0,119.0,99.0,100.0,,,,,,,,,,,0.47,,,0.171,-0.14,,,,1.3,95.7,,,,84.1,0.292,0.427,0.222,,,,,,,,,,0.191,0.255,0.276,86.0,99.0,96.0,110.0,97.0,101.0,0.257,0.101,0.52,2.93,88.4,87.5,0.167,0.375,0.22,0.111,0.111,0.297
41,2024-09-06,746993,Groundout,field_out,True,623993,669358,Anthony Santander,Shane Baz,0,c4756708-3fec-47df-b5e4-7b53599a1a58,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.27,4.05,55.0,98.0,113.0,101.0,0.784,7.53,3.76,7.36,0.98,0.9,0.291,0.405,0.133,0.361,0.441,115.0,100.0,105.0,119.0,99.0,100.0,,,,,,,,,,,0.47,,,0.171,-0.14,,,,1.3,95.7,,,,84.1,0.292,0.427,0.222,,,,,,,,,,0.191,0.255,0.276,86.0,99.0,96.0,110.0,97.0,101.0,0.257,0.101,0.52,2.93,88.4,87.5,0.167,0.375,0.22,0.111,0.111,0.297
42,2024-09-06,746993,Single,single,False,691406,665152,Junior Caminero,Dean Kremer,0,ad160ac3-2f75-48b4-9611-78347b0536be,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,99.0,103.0,99.0,71.0,98.0,98.0,0.151,0.316,0.241,0.18,0.113,-0.46,0.46,0.46,0.48,0.57,93.3,86.9,84.0,92.3,77.0,0.256,0.537,0.214,0.25,0.339,0.226,0.244,0.359,0.074,0.125,0.225,0.353,0.206,0.265,0.176,,,,,,,,,,,,,,,,,,
43,2024-09-06,746993,Single,single,False,666185,665152,Dylan Carlson,Dean Kremer,1,3779218a-0f11-4333-a8fa-920f08ca3680,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,99.0,103.0,99.0,71.0,98.0,98.0,0.151,0.316,0.241,0.18,0.113,-0.46,0.46,0.46,0.48,0.57,93.3,86.9,84.0,92.3,77.0,0.256,0.537,0.214,0.25,0.339,0.226,0.244,0.359,0.074,0.125,0.225,0.353,0.206,0.265,0.176,,,,,,,,,,,,,,,,,,
44,2024-09-06,746993,Fielders Choice,fielders_choice,False,666139,665152,Josh Lowe,Dean Kremer,1,dfb38401-6e47-4240-95f0-6b55409202cc,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,90.0,99.0,96.0,89.0,99.0,97.0,79.0,105.0,97.0,99.0,103.0,99.0,71.0,98.0,98.0,0.151,0.316,0.241,0.18,0.113,-0.46,0.46,0.46,0.48,0.57,93.3,86.9,84.0,92.3,77.0,0.256,0.537,0.214,0.25,0.339,0.226,0.244,0.359,0.074,0.125,0.225,0.353,0.206,0.265,0.176,,,,,,,,,,,,,,,,,,
45,2024-09-06,746993,Strikeout,strikeout,True,676356,666974,Jonny DeLuca,Yennier Cano,0,f020338c-0e0c-40cc-ba0b-b70eabdb4eb4,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.67,3.51,54.0,106.0,116.0,107.0,0.747,9.5,3.33,8.0,1.0,3.03,0.153,0.451,0.181,0.326,0.391,,,,64.0,105.0,92.0,113.0,103.0,107.0,,,,,,,0.521,0.105,,,,1.19,,,1.02,,96.6,,,96.0,,0.133,0.133,0.333,,,,0.274,0.4,0.208,,,,,,,135.0,117.0,110.0,143.0,98.0,112.0,0.122,0.252,-1.64,0.08,90.9,87.1,0.227,0.5,0.485,0.217,0.333,0.321
46,2024-09-06,746993,Strikeout,strikeout,True,676609,666974,José Caballero,Yennier Cano,0,7ce4b19d-1f98-4c27-a9cb-62350b16f929,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.67,3.51,54.0,106.0,116.0,107.0,0.747,9.5,3.33,8.0,1.0,3.03,0.153,0.451,0.181,0.326,0.391,,,,64.0,105.0,92.0,113.0,103.0,107.0,,,,,,,0.521,0.105,,,,1.19,,,1.02,,96.6,,,96.0,,0.133,0.133,0.333,,,,0.274,0.4,0.208,,,,,,,135.0,117.0,110.0,143.0,98.0,112.0,0.122,0.252,-1.64,0.08,90.9,87.1,0.227,0.5,0.485,0.217,0.333,0.321
47,2024-09-06,746993,Pop Out,field_out,True,666163,666974,Ben Rortvedt,Yennier Cano,0,14d12fb7-25df-4595-9e4a-4692e06ac903,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.67,3.51,54.0,106.0,116.0,107.0,0.747,9.5,3.33,8.0,1.0,3.03,0.153,0.451,0.181,0.326,0.391,,,,64.0,105.0,92.0,113.0,103.0,107.0,,,,,,,0.521,0.105,,,,1.19,,,1.02,,96.6,,,96.0,,0.133,0.133,0.333,,,,0.274,0.4,0.208,,,,,,,135.0,117.0,110.0,143.0,98.0,112.0,0.122,0.252,-1.64,0.08,90.9,87.1,0.227,0.5,0.485,0.217,0.333,0.321
48,2024-09-06,746993,Single,single,False,681297,663992,Colton Cowser,Richard Lovelady,0,0ecb4116-df91-4675-b133-66b9ab4ffcc6,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,4.4,4.46,28.2,97.0,100.0,98.0,0.784,6.59,2.83,9.1,0.94,1.34,0.25,0.38,0.185,0.348,0.427,,,,62.0,102.0,100.0,100.0,91.0,88.0,,,,,,,0.345,0.191,,,,-3.45,,,-0.31,,92.3,,,92.2,,0.444,0.833,0.268,,,,0.286,0.343,0.145,,,,,,,,,,116.0,99.0,105.0,0.464,,2.12,,,85.6,0.19,0.276,0.262,,,
49,2024-09-06,746993,Flyout,field_out,True,650391,663992,Eloy Jiménez,Richard Lovelady,0,b3a16fb0-0ea8-43ab-b172-fe401efd3fe9,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,4.4,4.46,28.2,97.0,100.0,98.0,0.784,6.59,2.83,9.1,0.94,1.34,0.25,0.38,0.185,0.348,0.427,,,,62.0,102.0,100.0,100.0,91.0,88.0,,,,,,,0.345,0.191,,,,-3.45,,,-0.31,,92.3,,,92.2,,0.444,0.833,0.268,,,,0.286,0.343,0.145,,,,,,,,,,116.0,99.0,105.0,0.464,,2.12,,,85.6,0.19,0.276,0.262,,,
50,2024-09-06,746993,Flyout,field_out,True,656775,663992,Cedric Mullins,Richard Lovelady,0,4fbb0558-a538-404c-9ce9-7a478f48f17f,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,4.4,4.46,28.2,97.0,100.0,98.0,0.784,6.59,2.83,9.1,0.94,1.34,0.25,0.38,0.185,0.348,0.427,,,,62.0,102.0,100.0,100.0,91.0,88.0,,,,,,,0.345,0.191,,,,-3.45,,,-0.31,,92.3,,,92.2,,0.444,0.833,0.268,,,,0.286,0.343,0.145,,,,,,,,,,116.0,99.0,105.0,0.464,,2.12,,,85.6,0.19,0.276,0.262,,,
51,2024-09-06,746993,Groundout,field_out,True,702616,663992,Jackson Holliday,Richard Lovelady,0,71e6ae55-12a1-43bf-8d9d-1e7ff8487858,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,4.4,4.46,28.2,97.0,100.0,98.0,0.784,6.59,2.83,9.1,0.94,1.34,0.25,0.38,0.185,0.348,0.427,,,,62.0,102.0,100.0,100.0,91.0,88.0,,,,,,,0.345,0.191,,,,-3.45,,,-0.31,,92.3,,,92.2,,0.444,0.833,0.268,,,,0.286,0.343,0.145,,,,,,,,,,116.0,99.0,105.0,0.464,,2.12,,,85.6,0.19,0.276,0.262,,,
52,2024-09-06,746993,Strikeout,strikeout,True,670764,672335,Taylor Walls,Cionel Pérez,0,d3a362bd-6e8b-40ab-bd68-4f3602c534aa,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.88,3.62,46.1,93.0,97.0,94.0,0.786,7.96,4.86,6.99,0.0,1.82,0.258,0.447,0.197,0.311,0.425,,,,101.0,92.0,88.0,91.0,94.0,94.0,,,,,,,0.376,0.25,,,,-0.36,,,0.95,,96.5,,,96.1,,0.262,0.31,0.184,,,,0.2,0.257,0.208,,,,,,,,,,98.0,94.0,100.0,0.373,,0.49,,,83.2,0.186,0.322,0.322,,,
53,2024-09-06,746993,Groundout,field_out,True,650490,672335,Yandy Díaz,Cionel Pérez,0,47d4bb31-76ad-4a6b-b79c-8a2a209ffbee,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.88,3.62,46.1,93.0,97.0,94.0,0.786,7.96,4.86,6.99,0.0,1.82,0.258,0.447,0.197,0.311,0.425,,,,101.0,92.0,88.0,91.0,94.0,94.0,,,,,,,0.376,0.25,,,,-0.36,,,0.95,,96.5,,,96.1,,0.262,0.31,0.184,,,,0.2,0.257,0.208,,,,,,,,,,98.0,94.0,100.0,0.373,,0.49,,,83.2,0.186,0.322,0.322,,,
54,2024-09-06,746993,Field Error,field_error,False,666018,672335,Jonathan Aranda,Cionel Pérez,0,a1b97878-c3ae-4b85-9c2e-98c3f5aaa050,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.88,3.62,46.1,93.0,97.0,94.0,0.786,7.96,4.86,6.99,0.0,1.82,0.258,0.447,0.197,0.311,0.425,,,,101.0,92.0,88.0,91.0,94.0,94.0,,,,,,,0.376,0.25,,,,-0.36,,,0.95,,96.5,,,96.1,,0.262,0.31,0.184,,,,0.2,0.257,0.208,,,,,,,,,,98.0,94.0,100.0,0.373,,0.49,,,83.2,0.186,0.322,0.322,,,
55,2024-09-06,746993,Strikeout,strikeout,True,691406,622554,Junior Caminero,Seranthony Domínguez,1,e1065527-63cc-4497-b8d8-98df890f50a1,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.13,3.39,52.1,98.0,129.0,104.0,0.749,10.49,2.75,7.39,1.89,0.72,0.261,0.373,0.218,0.268,0.438,,,,129.0,97.0,99.0,105.0,101.0,106.0,,,,,,,0.183,0.403,,,,-0.07,,,0.33,,97.7,,,98.0,,0.225,0.451,0.224,,,,0.275,0.35,0.08,,,,,,,18.0,101.0,100.0,142.0,99.0,108.0,0.402,0.012,0.34,-7.35,91.4,88.5,0.165,0.418,0.39,,,
56,2024-09-06,746993,Single,single,False,656896,655889,Emmanuel Rivera,Manuel Rodríguez,0,45654bc7-79de-4d62-a90f-29053c352dcc,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.18,3.12,33.0,98.0,122.0,102.0,0.753,8.18,3.0,6.0,0.55,1.38,0.18,0.393,0.135,0.258,0.421,,,,90.0,88.0,86.0,105.0,94.0,94.0,,,,,,,0.307,0.215,,,,2.12,,,-0.72,,96.8,,,96.8,,0.087,0.087,0.292,,,,0.333,0.4,0.13,,,,,,,,,,145.0,105.0,116.0,0.478,,2.18,,,89.3,0.161,0.29,0.328,,,
57,2024-09-06,746993,Flyout,field_out,True,683002,655889,Gunnar Henderson,Manuel Rodríguez,1,0b30c1b8-d36a-4194-983c-f19742fdd4b9,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.18,3.12,33.0,98.0,122.0,102.0,0.753,8.18,3.0,6.0,0.55,1.38,0.18,0.393,0.135,0.258,0.421,,,,90.0,88.0,86.0,105.0,94.0,94.0,,,,,,,0.307,0.215,,,,2.12,,,-0.72,,96.8,,,96.8,,0.087,0.087,0.292,,,,0.333,0.4,0.13,,,,,,,,,,145.0,105.0,116.0,0.478,,2.18,,,89.3,0.161,0.29,0.328,,,
58,2024-09-06,746993,Flyout,field_out,True,668939,655889,Adley Rutschman,Manuel Rodríguez,0,cbbf43c9-9174-4048-b283-8797f17bee52,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.18,3.12,33.0,98.0,122.0,102.0,0.753,8.18,3.0,6.0,0.55,1.38,0.18,0.393,0.135,0.258,0.421,,,,90.0,88.0,86.0,105.0,94.0,94.0,,,,,,,0.307,0.215,,,,2.12,,,-0.72,,96.8,,,96.8,,0.087,0.087,0.292,,,,0.333,0.4,0.13,,,,,,,,,,145.0,105.0,116.0,0.478,,2.18,,,89.3,0.161,0.29,0.328,,,
59,2024-09-06,746993,Groundout,field_out,True,656811,655889,Ryan O'Hearn,Manuel Rodríguez,0,38f45b54-8928-4025-8cac-6b692f5dbb39,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.18,3.12,33.0,98.0,122.0,102.0,0.753,8.18,3.0,6.0,0.55,1.38,0.18,0.393,0.135,0.258,0.421,,,,90.0,88.0,86.0,105.0,94.0,94.0,,,,,,,0.307,0.215,,,,2.12,,,-0.72,,96.8,,,96.8,,0.087,0.087,0.292,,,,0.333,0.4,0.13,,,,,,,,,,145.0,105.0,116.0,0.478,,2.18,,,89.3,0.161,0.29,0.328,,,
60,2024-09-06,746993,Lineout,field_out,True,666185,622554,Dylan Carlson,Seranthony Domínguez,0,6fc878cd-98b6-4af0-9809-e605cf57c37a,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.13,3.39,52.1,98.0,129.0,104.0,0.749,10.49,2.75,7.39,1.89,0.72,0.261,0.373,0.218,0.268,0.438,,,,129.0,97.0,99.0,105.0,101.0,106.0,,,,,,,0.183,0.403,,,,-0.07,,,0.33,,97.7,,,98.0,,0.225,0.451,0.224,,,,0.275,0.35,0.08,,,,,,,18.0,101.0,100.0,142.0,99.0,108.0,0.402,0.012,0.34,-7.35,91.4,88.5,0.165,0.418,0.39,,,
61,2024-09-06,746993,Single,single,False,666139,622554,Josh Lowe,Seranthony Domínguez,0,1d99643d-234d-4e2d-9626-65ac30f69207,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.13,3.39,52.1,98.0,129.0,104.0,0.749,10.49,2.75,7.39,1.89,0.72,0.261,0.373,0.218,0.268,0.438,,,,129.0,97.0,99.0,105.0,101.0,106.0,,,,,,,0.183,0.403,,,,-0.07,,,0.33,,97.7,,,98.0,,0.225,0.451,0.224,,,,0.275,0.35,0.08,,,,,,,18.0,101.0,100.0,142.0,99.0,108.0,0.402,0.012,0.34,-7.35,91.4,88.5,0.165,0.418,0.39,,,
62,2024-09-06,746993,Fielders Choice,fielders_choice,False,676356,622554,Jonny DeLuca,Seranthony Domínguez,1,58c3259f-380d-481a-af23-20c74a77636d,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.13,3.39,52.1,98.0,129.0,104.0,0.749,10.49,2.75,7.39,1.89,0.72,0.261,0.373,0.218,0.268,0.438,,,,129.0,97.0,99.0,105.0,101.0,106.0,,,,,,,0.183,0.403,,,,-0.07,,,0.33,,97.7,,,98.0,,0.225,0.451,0.224,,,,0.275,0.35,0.08,,,,,,,18.0,101.0,100.0,142.0,99.0,108.0,0.402,0.012,0.34,-7.35,91.4,88.5,0.165,0.418,0.39,,,
63,2024-09-06,746993,Strikeout,strikeout,True,676609,622554,José Caballero,Seranthony Domínguez,1,4d2f7120-f63f-466b-bc8d-a799d8f9ee81,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.13,3.39,52.1,98.0,129.0,104.0,0.749,10.49,2.75,7.39,1.89,0.72,0.261,0.373,0.218,0.268,0.438,,,,129.0,97.0,99.0,105.0,101.0,106.0,,,,,,,0.183,0.403,,,,-0.07,,,0.33,,97.7,,,98.0,,0.225,0.451,0.224,,,,0.275,0.35,0.08,,,,,,,18.0,101.0,100.0,142.0,99.0,108.0,0.402,0.012,0.34,-7.35,91.4,88.5,0.165,0.418,0.39,,,
64,2024-09-06,746993,Pop Out,field_out,True,666163,622554,Ben Rortvedt,Seranthony Domínguez,0,7a2ffc17-66a8-47f2-832c-6087561e16dd,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.13,3.39,52.1,98.0,129.0,104.0,0.749,10.49,2.75,7.39,1.89,0.72,0.261,0.373,0.218,0.268,0.438,,,,129.0,97.0,99.0,105.0,101.0,106.0,,,,,,,0.183,0.403,,,,-0.07,,,0.33,,97.7,,,98.0,,0.225,0.451,0.224,,,,0.275,0.35,0.08,,,,,,,18.0,101.0,100.0,142.0,99.0,108.0,0.402,0.012,0.34,-7.35,91.4,88.5,0.165,0.418,0.39,,,
