,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff
35,2024-09-07,746344,Flyout,field_out,True,514888,593958,Jose Altuve,Eduardo Rodriguez,0,0563532c-5d7d-4366-8281-db01488992c5,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,,,,59.0,101.0,89.0,105.0,106.0,100.0,0.426,0.074,,0.259,-0.52,-3.01,,0.63,91.8,86.8,83.8,,0.282,0.538,0.206,0.286,0.714,0.0,,,,0.237,0.395,0.254,82.0,113.0,96.0,74.0,104.0,93.0,0.089,0.153,-2.39,-3.99,88.6,91.4,0.333,0.625,0.128,0.385,0.385,0.095,,,
36,2024-09-07,746344,Single,single,False,670541,593958,Yordan Alvarez,Eduardo Rodriguez,1,1325b44a-7433-43b1-aab0-9e6a8bc8a1a5,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,,,,59.0,101.0,89.0,105.0,106.0,100.0,0.426,0.074,,0.259,-0.52,-3.01,,0.63,91.8,86.8,83.8,,0.282,0.538,0.206,0.286,0.714,0.0,,,,0.237,0.395,0.254,82.0,113.0,96.0,74.0,104.0,93.0,0.089,0.153,-2.39,-3.99,88.6,91.4,0.333,0.625,0.128,0.385,0.385,0.095,,,
37,2024-09-07,746344,Fielders Choice,fielders_choice,False,673237,593958,Yainer Diaz,Eduardo Rodriguez,1,6a05e26e-3d4a-4361-8ef8-ff0e3814b608,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,,,,59.0,101.0,89.0,105.0,106.0,100.0,0.426,0.074,,0.259,-0.52,-3.01,,0.63,91.8,86.8,83.8,,0.282,0.538,0.206,0.286,0.714,0.0,,,,0.237,0.395,0.254,82.0,113.0,96.0,74.0,104.0,93.0,0.089,0.153,-2.39,-3.99,88.6,91.4,0.333,0.625,0.128,0.385,0.385,0.095,,,
38,2024-09-07,746344,Walk,walk,False,608324,593958,Alex Bregman,Eduardo Rodriguez,1,66cae3eb-8147-42d6-b774-181c731d944d,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,,,,59.0,101.0,89.0,105.0,106.0,100.0,0.426,0.074,,0.259,-0.52,-3.01,,0.63,91.8,86.8,83.8,,0.282,0.538,0.206,0.286,0.714,0.0,,,,0.237,0.395,0.254,82.0,113.0,96.0,74.0,104.0,93.0,0.089,0.153,-2.39,-3.99,88.6,91.4,0.333,0.625,0.128,0.385,0.385,0.095,,,
39,2024-09-07,746344,Flyout,field_out,True,665161,593958,Jeremy Peña,Eduardo Rodriguez,0,2a70a743-0771-4797-9f4c-3c1a6c8b122d,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,,,,59.0,101.0,89.0,105.0,106.0,100.0,0.426,0.074,,0.259,-0.52,-3.01,,0.63,91.8,86.8,83.8,,0.282,0.538,0.206,0.286,0.714,0.0,,,,0.237,0.395,0.254,82.0,113.0,96.0,74.0,104.0,93.0,0.089,0.153,-2.39,-3.99,88.6,91.4,0.333,0.625,0.128,0.385,0.385,0.095,,,
40,2024-09-07,746344,Strikeout,strikeout,False,645444,579328,Jose Herrera,Yusei Kikuchi,1,58211509-66a5-4fb1-a791-078ddc4b864b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
41,2024-09-07,746344,Strikeout,strikeout,True,606466,579328,Ketel Marte,Yusei Kikuchi,0,f0ea73c5-59b3-4091-9b61-2e74dd436589,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
42,2024-09-07,746344,Single,single,False,682998,579328,Corbin Carroll,Yusei Kikuchi,1,dede8a27-efdd-4aec-9d33-8471f645d283,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
43,2024-09-07,746344,Forceout,force_out,True,545341,579328,Randal Grichuk,Yusei Kikuchi,1,efca3509-610c-4f42-a70a-d1e0af3775c5,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
44,2024-09-07,746344,Flyout,field_out,True,572233,579328,Christian Walker,Yusei Kikuchi,0,f9029e35-7dc3-42de-ab08-7392f3b2cf11,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
45,2024-09-07,746344,Groundout,field_out,True,605170,571670,Victor Caratini,Dylan Floro,0,84e41038-ab20-4370-9f6d-66ee9a3edeac,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
46,2024-09-07,746344,Strikeout,strikeout,True,676694,571670,Jake Meyers,Dylan Floro,0,c0d2aea3-f284-4e23-bc6d-9b722db14c8d,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
47,2024-09-07,746344,Groundout,field_out,True,592325,571670,Ben Gamel,Dylan Floro,0,4214bc57-8811-40ca-8b8e-ed851b393bdf,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
48,2024-09-07,746344,Home Run,home_run,False,553993,579328,Eugenio Suárez,Yusei Kikuchi,0,6d534cfd-0dd9-4418-ac96-9fd93c18642c,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
49,2024-09-07,746344,Groundout,field_out,True,664983,579328,Jake McCarthy,Yusei Kikuchi,0,26c86433-ea94-458b-b17b-40f15018c41b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
50,2024-09-07,746344,Strikeout,strikeout,True,621028,579328,Kevin Newman,Yusei Kikuchi,0,4fb4d1ee-8e48-476d-9a34-990fe39a0a41,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
51,2024-09-07,746344,Groundout,field_out,True,672695,579328,Geraldo Perdomo,Yusei Kikuchi,0,e79e7bd4-bb91-4be9-afc1-e59b58bb36b9,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,
52,2024-09-07,746344,Single,single,False,676801,571670,Chas McCormick,Dylan Floro,0,e64d73a0-c691-4933-8560-cb7ee371e26f,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
53,2024-09-07,746344,Single,single,False,514888,571670,Jose Altuve,Dylan Floro,1,2c86fb44-c8e9-4d46-b7ea-1f47aa3e5fc6,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
54,2024-09-07,746344,Lineout,field_out,True,670541,571670,Yordan Alvarez,Dylan Floro,0,727c9371-623c-415c-b50d-565f775789ff,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
55,2024-09-07,746344,Single,single,False,673237,571670,Yainer Diaz,Dylan Floro,1,71a6d9d4-8ce0-4441-a1e7-9dea6d7dd4a1,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
56,2024-09-07,746344,Single,single,False,608324,571670,Alex Bregman,Dylan Floro,1,68ff2643-2a77-4213-8521-5bee8e3b1f9a,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
57,2024-09-07,746344,Home Run,home_run,False,665161,571670,Jeremy Peña,Dylan Floro,1,08d721fa-48f3-494d-b66f-1e69d12d81bf,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,3.29,3.41,65.2,104.0,75.0,95.0,0.832,6.44,1.92,8.22,0.41,1.43,0.305,0.36,0.13,0.305,0.442,60.0,110.0,95.0,,,,83.0,105.0,96.0,75.0,98.0,91.0,0.161,0.272,,0.086,2.89,0.86,,-0.78,89.8,83.8,83.4,,0.146,0.146,0.2,0.218,0.291,0.327,,,,0.318,0.318,0.275,75.0,106.0,96.0,,,,0.481,,,1.55,,90.0,,,,0.278,0.381,0.071,,,
58,2024-09-07,746344,Flyout,field_out,True,605170,573009,Victor Caratini,Joe Mantiply,0,e2dd8a0a-4adf-4bee-a7d0-bc058a43b24d,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,3.59,3.36,52.2,104.0,79.0,98.0,0.759,7.69,2.73,7.86,0.17,1.47,0.234,0.442,0.156,0.338,0.4,63.0,105.0,102.0,83.0,100.0,99.0,100.0,101.0,92.0,,,,0.043,,0.264,0.264,1.91,,-0.35,-0.16,89.4,81.0,,79.2,0.0,0.0,0.231,,,,0.245,0.429,0.385,0.264,0.358,0.297,85.0,106.0,96.0,,,,0.428,,,3.05,,89.0,,,,0.215,0.323,0.159,,,
59,2024-09-07,746344,Strikeout,strikeout,True,676694,573009,Jake Meyers,Joe Mantiply,0,474a334a-dd0a-4cc0-937e-5b27e5a78d1f,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,3.59,3.36,52.2,104.0,79.0,98.0,0.759,7.69,2.73,7.86,0.17,1.47,0.234,0.442,0.156,0.338,0.4,63.0,105.0,102.0,83.0,100.0,99.0,100.0,101.0,92.0,,,,0.043,,0.264,0.264,1.91,,-0.35,-0.16,89.4,81.0,,79.2,0.0,0.0,0.231,,,,0.245,0.429,0.385,0.264,0.358,0.297,85.0,106.0,96.0,,,,0.428,,,3.05,,89.0,,,,0.215,0.323,0.159,,,
60,2024-09-07,746344,Single,single,False,645444,657571,Jose Herrera,Caleb Ferguson,0,6296a6bf-4304-431a-9655-7c962603bc43,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,97.0,90.0,90.0,104.0,98.0,0.084,0.269,1.93,-1.05,89.0,94.0,0.137,0.157,0.347,0.357,0.357,0.211,0.262,0.286,0.293
61,2024-09-07,746344,Hit By Pitch,hit_by_pitch,False,606466,657571,Ketel Marte,Caleb Ferguson,1,6cad69bc-69f2-4a0a-aad5-f6e01844a045,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,97.0,90.0,90.0,104.0,98.0,0.084,0.269,1.93,-1.05,89.0,94.0,0.137,0.157,0.347,0.357,0.357,0.211,0.262,0.286,0.293
62,2024-09-07,746344,Groundout,field_out,True,682998,657571,Corbin Carroll,Caleb Ferguson,1,c3b95fb7-458d-4abb-bef8-400ce0212cef,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,97.0,90.0,90.0,104.0,98.0,0.084,0.269,1.93,-1.05,89.0,94.0,0.137,0.157,0.347,0.357,0.357,0.211,0.262,0.286,0.293
63,2024-09-07,746344,Flyout,field_out,True,545341,657571,Randal Grichuk,Caleb Ferguson,0,1f7f0945-daab-43ee-a7bf-92b4e8ae991e,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,97.0,90.0,90.0,104.0,98.0,0.084,0.269,1.93,-1.05,89.0,94.0,0.137,0.157,0.347,0.357,0.357,0.211,0.262,0.286,0.293
64,2024-09-07,746344,Single,single,False,572233,657571,Christian Walker,Caleb Ferguson,1,ed142abd-8715-4874-9591-907814ad39bd,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,97.0,90.0,90.0,104.0,98.0,0.084,0.269,1.93,-1.05,89.0,94.0,0.137,0.157,0.347,0.357,0.357,0.211,0.262,0.286,0.293
65,2024-09-07,746344,Flyout,field_out,True,553993,650556,Eugenio Suárez,Bryan Abreu,0,533365b8-eb0f-4e43-8fc6-8cb6f8471087,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.39,3.54,69.0,96.0,126.0,102.0,0.696,12.0,4.04,7.43,1.04,0.96,0.253,0.367,0.145,0.325,0.407,101.0,76.0,78.0,,,,127.0,94.0,97.0,126.0,98.0,107.0,0.468,0.527,,0.005,-0.88,1.44,,-4.55,96.6,89.9,86.1,,0.272,0.518,0.259,0.181,0.229,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-09-07,746344,Strikeout,strikeout,True,592325,677944,Ben Gamel,Slade Cecconi,0,7501b733-7350-420e-8e42-a5f856a4b132,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.6,4.52,76.1,105.0,102.0,105.0,0.814,7.55,1.89,10.49,1.89,0.69,0.294,0.359,0.165,0.339,0.484,103.0,98.0,100.0,102.0,100.0,105.0,95.0,109.0,105.0,117.0,102.0,106.0,0.549,0.239,0.088,0.124,-1.36,-1.23,-0.91,-0.56,94.3,81.8,85.0,75.2,0.323,0.575,0.162,0.282,0.5,0.209,0.158,0.368,0.295,0.227,0.432,0.269,,,,,,,,,,,,,,,,,,,,,
67,2024-09-07,746344,Flyout,field_out,True,676801,677944,Chas McCormick,Slade Cecconi,0,05310b48-1070-4883-aec6-baf7595dac4b,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.6,4.52,76.1,105.0,102.0,105.0,0.814,7.55,1.89,10.49,1.89,0.69,0.294,0.359,0.165,0.339,0.484,103.0,98.0,100.0,102.0,100.0,105.0,95.0,109.0,105.0,117.0,102.0,106.0,0.549,0.239,0.088,0.124,-1.36,-1.23,-0.91,-0.56,94.3,81.8,85.0,75.2,0.323,0.575,0.162,0.282,0.5,0.209,0.158,0.368,0.295,0.227,0.432,0.269,,,,,,,,,,,,,,,,,,,,,
68,2024-09-07,746344,Home Run,home_run,False,514888,677944,Jose Altuve,Slade Cecconi,0,0f7db266-7fe5-46f3-a324-917cf0258d86,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.6,4.52,76.1,105.0,102.0,105.0,0.814,7.55,1.89,10.49,1.89,0.69,0.294,0.359,0.165,0.339,0.484,103.0,98.0,100.0,102.0,100.0,105.0,95.0,109.0,105.0,117.0,102.0,106.0,0.549,0.239,0.088,0.124,-1.36,-1.23,-0.91,-0.56,94.3,81.8,85.0,75.2,0.323,0.575,0.162,0.282,0.5,0.209,0.158,0.368,0.295,0.227,0.432,0.269,,,,,,,,,,,,,,,,,,,,,
69,2024-09-07,746344,Strikeout,strikeout,True,670541,677944,Yordan Alvarez,Slade Cecconi,0,92a61ead-dd6c-4ffa-8a92-38304d19134b,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.6,4.52,76.1,105.0,102.0,105.0,0.814,7.55,1.89,10.49,1.89,0.69,0.294,0.359,0.165,0.339,0.484,103.0,98.0,100.0,102.0,100.0,105.0,95.0,109.0,105.0,117.0,102.0,106.0,0.549,0.239,0.088,0.124,-1.36,-1.23,-0.91,-0.56,94.3,81.8,85.0,75.2,0.323,0.575,0.162,0.282,0.5,0.209,0.158,0.368,0.295,0.227,0.432,0.269,,,,,,,,,,,,,,,,,,,,,
70,2024-09-07,746344,Single,single,False,664983,669854,Jake McCarthy,Ronel Blanco,0,7aba3e59-28d0-495b-a788-1b2439fcf6e3,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.22,0.476,0.199,0.183,0.288,0.326,0.063,0.063,0.4,0.192,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
71,2024-09-07,746344,Strikeout,strikeout,True,641645,669854,Luis Guillorme,Ronel Blanco,0,01f7dcc3-4c3f-49bc-a0e2-b09f8d7c6145,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.22,0.476,0.199,0.183,0.288,0.326,0.063,0.063,0.4,0.192,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
72,2024-09-07,746344,Walk,walk,False,672695,669854,Geraldo Perdomo,Ronel Blanco,1,3120dac4-917c-4426-8b54-917e7560ca9c,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.22,0.476,0.199,0.183,0.288,0.326,0.063,0.063,0.4,0.192,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
