,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
18,2024-08-07,745709,Home Run,home_run,False,665828,669721,Oswaldo Cabrera,Davis Daniel,0,00abd569-98b1-4acc-bf25-f7bee9edfb68,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-07,745709,Groundout,field_out,True,657077,669721,Alex Verdugo,Davis Daniel,0,49ff1043-c726-4349-b71b-da3adfa9a771,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-07,745709,Groundout,field_out,True,665742,669721,Juan Soto,Davis Daniel,0,b86e7a9a-6d51-459a-b757-31237744dcae,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-07,745709,Groundout,field_out,True,687263,661563,Zach Neto,Luis Gil,0,589b988c-fb3b-4642-823d-92a8248260fb,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-07,745709,Flyout,field_out,True,681351,661563,Logan O'Hoppe,Luis Gil,0,c513762f-f173-4420-a24e-a90fb433fc14,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-07,745709,Walk,walk,False,641432,661563,Willie Calhoun,Luis Gil,0,69ea19eb-c620-4873-9f13-593965f7d134,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-07,745709,Flyout,field_out,True,607680,661563,Kevin Pillar,Luis Gil,0,ceca50b4-d472-4709-a6a1-e74dd957d827,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-07,745709,Single,single,False,592450,669721,Aaron Judge,Davis Daniel,0,8f8ffcdf-6ad8-47f8-a422-0a19e155b302,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-07,745709,Double,double,False,669224,669721,Austin Wells,Davis Daniel,1,37c5389a-2087-417f-b62f-8861bfdf1276,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-07,745709,Strikeout,strikeout,True,665862,669721,Jazz Chisholm Jr.,Davis Daniel,0,0933395c-5d2a-4c40-b3a1-1967040ecd30,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-07,745709,Pop Out,field_out,True,683011,669721,Anthony Volpe,Davis Daniel,0,02337c23-46c6-4364-855a-7667e833087e,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-07,745709,Strikeout,strikeout,True,663757,669721,Trent Grisham,Davis Daniel,0,f3b131b3-a6af-479b-a2f4-276903e06cd7,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-07,745709,Walk,walk,False,543685,661563,Anthony Rendon,Luis Gil,0,33eb6268-2665-4345-a88f-8d9273ea98ae,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-07,745709,Strikeout,strikeout,True,666160,661563,Mickey Moniak,Luis Gil,0,b30a3b0c-8be8-4911-9735-96aad4fcfb90,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-07,745709,Strikeout,strikeout,True,592273,661563,Brandon Drury,Luis Gil,0,081e68f3-1b17-433e-898a-95185d55ab5d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-07,745709,Walk,walk,False,666176,661563,Jo Adell,Luis Gil,1,b12e74a5-48ac-42d2-8dbd-6cfdcb5fd4fc,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-07,745709,Flyout,field_out,True,694384,661563,Nolan Schanuel,Luis Gil,0,c3fc3ff2-98c0-41a1-8307-ff0355f758e7,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-07,745709,Walk,walk,False,700250,669721,Ben Rice,Davis Daniel,0,fd171766-bb4a-47d1-9bb9-57f9065ce129,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-07,745709,Flyout,field_out,True,665828,669721,Oswaldo Cabrera,Davis Daniel,0,02fe5c14-27eb-43e7-a07a-29dfe85eb6bc,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-08-07,745709,Double,double,False,657077,669721,Alex Verdugo,Davis Daniel,1,04b0ccc2-6d63-4358-8ece-5295df611f0f,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.205,-1.03,-0.39,-2.84,91.5,84.6,81.8,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,94.0,89.0,85.0,0.077,2.16,74.3,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
