,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-09-24,745526,Single,single,False,663538,621383,Nico Hoerner,Tanner Banks,1,a971d3ba-bf0c-4630-9fc6-5d7f3878fea7,621383.0,tannerbanks,Banks,Left,Tanner Banks,- - -,3.98,3.39,72.1,102.0,97.0,100.0,0.759,9.71,3.11,8.59,0.75,1.49,0.273,0.337,0.146,0.268,0.435,86.0,98.0,99.0,117.0,110.0,108.0,85.0,106.0,104.0,76.0,102.0,91.0,109.0,95.0,93.0,0.084,0.31,0.327,0.149,0.129,0.31,0.59,-0.07,1.27,-1.88,93.5,86.3,92.1,87.9,82.1,0.207,0.305,0.282,0.293,0.415,0.258,0.196,0.261,0.279,0.279,0.512,0.159,0.292,0.292,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-24,745526,Single,single,False,691718,621383,Pete Crow-Armstrong,Tanner Banks,1,1905e5e8-9dd0-406f-856f-07ba500532ea,621383.0,tannerbanks,Banks,Left,Tanner Banks,- - -,3.98,3.39,72.1,102.0,97.0,100.0,0.759,9.71,3.11,8.59,0.75,1.49,0.273,0.337,0.146,0.268,0.435,86.0,98.0,99.0,117.0,110.0,108.0,85.0,106.0,104.0,76.0,102.0,91.0,109.0,95.0,93.0,0.084,0.31,0.327,0.149,0.129,0.31,0.59,-0.07,1.27,-1.88,93.5,86.3,92.1,87.9,82.1,0.207,0.305,0.282,0.293,0.415,0.258,0.196,0.261,0.279,0.279,0.512,0.159,0.292,0.292,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-24,745526,Walk,walk,False,665804,592836,Miguel Amaya,Taijuan Walker,1,5c16ddf3-d582-47cc-968a-fc6f99c7b036,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
13,2024-09-24,745526,Walk,walk,False,664023,592836,Ian Happ,Taijuan Walker,1,b8563cec-b870-441e-bcbe-a6d8a7416fdd,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
14,2024-09-24,745526,Groundout,field_out,True,621020,592836,Dansby Swanson,Taijuan Walker,1,4c91b032-15d0-4021-b5f2-6b8f46ad29ca,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
15,2024-09-24,745526,Single,single,False,673548,592836,Seiya Suzuki,Taijuan Walker,1,1226647b-f38a-4f34-8b27-1c7653ebffa8,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
16,2024-09-24,745526,Single,single,False,641355,592836,Cody Bellinger,Taijuan Walker,1,57908fd0-cd11-4628-9076-26066a0b247b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
17,2024-09-24,745526,Flyout,field_out,True,670623,592836,Isaac Paredes,Taijuan Walker,0,3b075e12-f522-4842-a2f2-59b532772e0a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
18,2024-09-24,745526,Double,double,False,592206,657006,Nick Castellanos,Justin Steele,0,95adcb96-7e3e-4516-a287-c395f9c95ef2,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-24,745526,Flyout,field_out,True,669720,657006,Austin Hays,Justin Steele,1,f8b77fe7-add6-42f5-894f-11a055a4de2c,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-24,745526,Strikeout,strikeout,True,624641,657006,Edmundo Sosa,Justin Steele,0,c8123e00-bf62-4982-a213-a48247f454cc,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-24,745526,Single,single,False,596117,657006,Garrett Stubbs,Justin Steele,1,171af51b-ae92-4f63-861b-62fa5752e530,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-24,745526,Lineout,field_out,True,679032,657006,Johan Rojas,Justin Steele,0,784d85d1-dd2a-4acf-b651-9e1db4f33461,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-24,745526,Strikeout,strikeout,True,643565,592836,Mike Tauchman,Taijuan Walker,0,74dfd6f9-755a-41cb-b144-893e4a0d2397,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
24,2024-09-24,745526,Double,double,False,663538,592836,Nico Hoerner,Taijuan Walker,0,06cc79e8-0d91-47d7-8230-9c455aa17cbd,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
25,2024-09-24,745526,Flyout,field_out,True,691718,592836,Pete Crow-Armstrong,Taijuan Walker,0,646fd49c-076b-4ed7-9e75-3fb0e896fe3a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
26,2024-09-24,745526,Pop Out,field_out,True,665804,592836,Miguel Amaya,Taijuan Walker,0,9a6d2fc1-d849-44fa-a6a5-79e9696e56bf,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
27,2024-09-24,745526,Strikeout,strikeout,True,656941,657006,Kyle Schwarber,Justin Steele,0,a7f4a634-1cde-4440-8fee-88c6de0786f6,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-24,745526,Groundout,field_out,True,607208,657006,Trea Turner,Justin Steele,0,a572f02f-0aff-43f6-9e2c-d728f00a9144,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-24,745526,Groundout,field_out,True,547180,657006,Bryce Harper,Justin Steele,0,ac168d3c-dc02-4026-8a28-acebeb29bf84,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.72,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.022,0.033,0.38,0.43,1.81,2.76,0.32,91.6,86.2,91.6,83.3,79.9,0.253,0.396,0.221,0.16,0.243,0.282,0.0,0.0,0.2,0.222,0.222,0.172,0.292,0.458,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-24,745526,Walk,walk,False,664023,592836,Ian Happ,Taijuan Walker,0,b37981b4-bd25-4fd0-a2ed-6feb711f05f0,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
31,2024-09-24,745526,Double,double,False,621020,592836,Dansby Swanson,Taijuan Walker,1,f2e4f77f-0720-4717-957d-481b675a2fee,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.12,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.172,0.31,0.149,,,,0.378,0.684,0.082,95.0,91.0,87.0,108.0,101.0,106.0,0.094,0.219,-4.99,-4.16,87.3,86.7,0.38,0.652,0.163,0.157,0.314,0.28,0.435,1.087,0.093,,,,,,
