,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,FF_slg,FF_whiff,vSC (sc),SC%,wSC/C
25,2024-07-23,746524,Flyout,field_out,True,668845,681867,Aaron Schunk,Cooper Criswell,0,7ab9ae9b-8de4-49cd-992f-ff5a93b54171,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,82.0,104.0,93.0,0.275,0.151,,0.274,-0.09,1.59,,0.48,86.1,84.5,89.2,,0.28,0.44,0.051,0.263,0.364,0.19,0.161,0.355,0.346,,,,112.0,97.0,100.0,0.3,-1.5,76.9,0.284,0.463,0.196,,,,,,,,,,,,,,,
26,2024-07-23,746524,Pop Out,field_out,True,453568,681867,Charlie Blackmon,Cooper Criswell,0,efcd4c22-3ac3-4d15-900e-daa80863a6c0,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,82.0,104.0,93.0,0.275,0.151,,0.274,-0.09,1.59,,0.48,86.1,84.5,89.2,,0.28,0.44,0.051,0.263,0.364,0.19,0.161,0.355,0.346,,,,112.0,97.0,100.0,0.3,-1.5,76.9,0.284,0.463,0.196,,,,,,,,,,,,,,,
27,2024-07-23,746524,Groundout,field_out,True,678662,681867,Ezequiel Tovar,Cooper Criswell,0,46892b25-ee20-43f1-9aa4-52bf668b7023,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,82.0,104.0,93.0,0.275,0.151,,0.274,-0.09,1.59,,0.48,86.1,84.5,89.2,,0.28,0.44,0.051,0.263,0.364,0.19,0.161,0.355,0.346,,,,112.0,97.0,100.0,0.3,-1.5,76.9,0.284,0.463,0.196,,,,,,,,,,,,,,,
28,2024-07-23,746524,Walk,walk,False,642197,683627,Jamie Westbrook,Anthony Molina,0,8ac45945-ca4a-42c1-bf6e-b984e24af8ad,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,116.0,106.0,109.0,,,,,,,,,0.033,0.226,,,-1.52,0.42,,84.9,,82.4,,,,0.172,0.276,0.235,,,,0.286,0.286,0.25,89.0,108.0,107.0,0.254,-0.81,88.5,0.313,0.438,0.122,76.0,99.0,93.0,0.486,0.001,-1.67,3.84,94.6,76.8,0.368,0.529,0.137,,,
29,2024-07-23,746524,Walk,walk,False,680776,683627,Jarren Duran,Anthony Molina,1,f911c04f-174a-4db9-bdda-c122829226ad,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,116.0,106.0,109.0,,,,,,,,,0.033,0.226,,,-1.52,0.42,,84.9,,82.4,,,,0.172,0.276,0.235,,,,0.286,0.286,0.25,89.0,108.0,107.0,0.254,-0.81,88.5,0.313,0.438,0.122,76.0,99.0,93.0,0.486,0.001,-1.67,3.84,94.6,76.8,0.368,0.529,0.137,,,
30,2024-07-23,746524,Lineout,field_out,True,608701,683627,Rob Refsnyder,Anthony Molina,0,06b3b79e-ac97-4e56-b48e-552be59c0042,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,116.0,106.0,109.0,,,,,,,,,0.033,0.226,,,-1.52,0.42,,84.9,,82.4,,,,0.172,0.276,0.235,,,,0.286,0.286,0.25,89.0,108.0,107.0,0.254,-0.81,88.5,0.313,0.438,0.122,76.0,99.0,93.0,0.486,0.001,-1.67,3.84,94.6,76.8,0.368,0.529,0.137,,,
31,2024-07-23,746524,Groundout,field_out,True,657136,683627,Connor Wong,Anthony Molina,1,4f8910f1-4f29-44c1-a427-c13d09453523,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,116.0,106.0,109.0,,,,,,,,,0.033,0.226,,,-1.52,0.42,,84.9,,82.4,,,,0.172,0.276,0.235,,,,0.286,0.286,0.25,89.0,108.0,107.0,0.254,-0.81,88.5,0.313,0.438,0.122,76.0,99.0,93.0,0.486,0.001,-1.67,3.84,94.6,76.8,0.368,0.529,0.137,,,
32,2024-07-23,746524,Walk,walk,False,646240,683627,Rafael Devers,Anthony Molina,0,a1248a97-a7b1-43b3-9df6-085796b8a6ab,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,116.0,106.0,109.0,,,,,,,,,0.033,0.226,,,-1.52,0.42,,84.9,,82.4,,,,0.172,0.276,0.235,,,,0.286,0.286,0.25,89.0,108.0,107.0,0.254,-0.81,88.5,0.313,0.438,0.122,76.0,99.0,93.0,0.486,0.001,-1.67,3.84,94.6,76.8,0.368,0.529,0.137,,,
33,2024-07-23,746524,Strikeout,strikeout,True,641933,683627,Tyler O'Neill,Anthony Molina,0,014e40d0-d368-4c82-b55f-64fbd494a34e,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.34,5.3,38.1,100.0,85.0,97.0,0.868,4.93,4.46,11.03,0.7,1.62,0.286,0.338,0.15,0.361,0.435,94.0,91.0,92.0,116.0,106.0,109.0,,,,,,,,,0.033,0.226,,,-1.52,0.42,,84.9,,82.4,,,,0.172,0.276,0.235,,,,0.286,0.286,0.25,89.0,108.0,107.0,0.254,-0.81,88.5,0.313,0.438,0.122,76.0,99.0,93.0,0.486,0.001,-1.67,3.84,94.6,76.8,0.368,0.529,0.137,,,
34,2024-07-23,746524,Single,single,False,663898,681867,Brendan Rodgers,Cooper Criswell,0,b2a9ef78-fc13-4967-a310-cd576ed3df9e,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,82.0,104.0,93.0,0.275,0.151,,0.274,-0.09,1.59,,0.48,86.1,84.5,89.2,,0.28,0.44,0.051,0.263,0.364,0.19,0.161,0.355,0.346,,,,112.0,97.0,100.0,0.3,-1.5,76.9,0.284,0.463,0.196,,,,,,,,,,,,,,,
35,2024-07-23,746524,Grounded Into DP,grounded_into_double_play,True,686668,681867,Brenton Doyle,Cooper Criswell,1,2a6f8d5d-1694-4c3b-90a9-cefff9553c9d,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,82.0,104.0,93.0,0.275,0.151,,0.274,-0.09,1.59,,0.48,86.1,84.5,89.2,,0.28,0.44,0.051,0.263,0.364,0.19,0.161,0.355,0.346,,,,112.0,97.0,100.0,0.3,-1.5,76.9,0.284,0.463,0.196,,,,,,,,,,,,,,,
36,2024-07-23,746524,Strikeout,strikeout,True,592178,681867,Kris Bryant,Cooper Criswell,0,b56da868-c417-44cd-b82b-75ac472aeb77,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,82.0,104.0,93.0,0.275,0.151,,0.274,-0.09,1.59,,0.48,86.1,84.5,89.2,,0.28,0.44,0.051,0.263,0.364,0.19,0.161,0.355,0.346,,,,112.0,97.0,100.0,0.3,-1.5,76.9,0.284,0.463,0.196,,,,,,,,,,,,,,,
