,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff
36,2024-05-14,746799,Groundout,field_out,True,682928,607200,CJ Abrams,Erick Fedde,0,be3034ab-140f-4000-b8d3-252171086f30,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
37,2024-05-14,746799,Single,single,False,702358,607200,Trey Lipscomb,Erick Fedde,0,a9906143-a819-4fae-adee-880d1083e879,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
38,2024-05-14,746799,Lineout,field_out,True,592696,607200,Eddie Rosario,Erick Fedde,0,30e68bca-aeae-4b60-b9a1-d32be244d98c,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
39,2024-05-14,746799,Single,single,False,502054,680730,Tommy Pham,Mitchell Parker,0,5446b9d4-6d28-4857-addc-ad0f5af88bef,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,79.0,102.0,97.0,,,,106.0,106.0,110.0,,,,,0.49,,0.09,,0.85,,,-1.59,,92.6,,,,84.6,,,,,,,,,,0.243,0.514,0.35,98.0,98.0,98.0,88.0,96.0,95.0,0.173,0.246,-0.37,1.0,85.8,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361
40,2024-05-14,746799,Walk,walk,False,683734,680730,Andrew Vaughn,Mitchell Parker,1,82b864e3-62ba-4959-913e-f64a54128131,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,79.0,102.0,97.0,,,,106.0,106.0,110.0,,,,,0.49,,0.09,,0.85,,,-1.59,,92.6,,,,84.6,,,,,,,,,,0.243,0.514,0.35,98.0,98.0,98.0,88.0,96.0,95.0,0.173,0.246,-0.37,1.0,85.8,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361
41,2024-05-14,746799,Single,single,False,650391,680730,Eloy Jiménez,Mitchell Parker,1,cedafb0e-3088-42c1-b0c2-8a1af31a4950,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,79.0,102.0,97.0,,,,106.0,106.0,110.0,,,,,0.49,,0.09,,0.85,,,-1.59,,92.6,,,,84.6,,,,,,,,,,0.243,0.514,0.35,98.0,98.0,98.0,88.0,96.0,95.0,0.173,0.246,-0.37,1.0,85.8,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361
42,2024-05-14,746799,Grounded Into DP,grounded_into_double_play,True,657557,607179,Paul DeJong,Jordan Weems,1,fc6b40f2-bfb1-45ab-99cb-9761cb00b113,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,104.0,82.0,96.0,100.0,94.0,90.0,,,,122.0,99.0,103.0,,,,,0.605,,0.358,0.028,0.22,,,-0.74,-14.18,96.1,,87.4,,87.7,,,,,,,0.8,1.0,0.333,0.241,0.466,0.289,144.0,94.0,115.0,,,,,0.009,,-8.86,,79.7,0.247,0.371,0.173,,,,,,
43,2024-05-14,746799,Flyout,field_out,True,643217,607179,Andrew Benintendi,Jordan Weems,0,d0916fa9-e1ab-4173-8947-d2b1e923e01d,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,104.0,82.0,96.0,100.0,94.0,90.0,,,,122.0,99.0,103.0,,,,,0.605,,0.358,0.028,0.22,,,-0.74,-14.18,96.1,,87.4,,87.7,,,,,,,0.8,1.0,0.333,0.241,0.466,0.289,144.0,94.0,115.0,,,,,0.009,,-8.86,,79.7,0.247,0.371,0.173,,,,,,
44,2024-05-14,746799,Lineout,field_out,True,608841,607200,Joey Meneses,Erick Fedde,0,19535aed-f6e3-4225-81b4-6dc8158f101b,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
45,2024-05-14,746799,Groundout,field_out,True,671277,607200,Luis García Jr.,Erick Fedde,0,24d17682-66b2-4002-8d57-058ff6b03f4c,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
46,2024-05-14,746799,Flyout,field_out,True,660688,607200,Keibert Ruiz,Erick Fedde,0,04c6dd3a-dd3a-4c0d-ab50-2da8b60cd1eb,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
47,2024-05-14,746799,Groundout,field_out,True,621545,606930,Zach Remillard,Jacob Barnes,0,20f75e3c-e61e-4c56-9586-5bba8ee9eb2d,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.52,4.64,38.1,102.0,97.0,102.0,0.753,7.28,2.35,7.98,1.17,0.95,0.289,0.342,0.175,0.281,0.399,,,,105.0,105.0,109.0,,,,97.0,85.0,94.0,89.0,100.0,95.0,,0.484,0.497,0.019,,0.15,0.83,,-0.03,,95.3,89.8,,,83.6,,,,0.242,0.379,0.349,,,,,,,,,,,,,,,,,,,0.237,0.421,0.2,,,,,,
48,2024-05-14,746799,Walk,walk,False,542364,606930,Rafael Ortega,Jacob Barnes,0,68e6d62c-d7ec-4c27-b599-bbfe0feaa800,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.52,4.64,38.1,102.0,97.0,102.0,0.753,7.28,2.35,7.98,1.17,0.95,0.289,0.342,0.175,0.281,0.399,,,,105.0,105.0,109.0,,,,97.0,85.0,94.0,89.0,100.0,95.0,,0.484,0.497,0.019,,0.15,0.83,,-0.03,,95.3,89.8,,,83.6,,,,0.242,0.379,0.349,,,,,,,,,,,,,,,,,,,0.237,0.421,0.2,,,,,,
49,2024-05-14,746799,Strikeout,strikeout,True,455117,606930,Martín Maldonado,Jacob Barnes,0,da26f427-667b-4c89-8b78-160e59586279,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.52,4.64,38.1,102.0,97.0,102.0,0.753,7.28,2.35,7.98,1.17,0.95,0.289,0.342,0.175,0.281,0.399,,,,105.0,105.0,109.0,,,,97.0,85.0,94.0,89.0,100.0,95.0,,0.484,0.497,0.019,,0.15,0.83,,-0.03,,95.3,89.8,,,83.6,,,,0.242,0.379,0.349,,,,,,,,,,,,,,,,,,,0.237,0.421,0.2,,,,,,
50,2024-05-14,746799,Flyout,field_out,True,670032,606930,Nicky Lopez,Jacob Barnes,1,cf9ed30d-48f6-4626-b4f3-54eb0f5da03e,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.52,4.64,38.1,102.0,97.0,102.0,0.753,7.28,2.35,7.98,1.17,0.95,0.289,0.342,0.175,0.281,0.399,,,,105.0,105.0,109.0,,,,97.0,85.0,94.0,89.0,100.0,95.0,,0.484,0.497,0.019,,0.15,0.83,,-0.03,,95.3,89.8,,,83.6,,,,0.242,0.379,0.349,,,,,,,,,,,,,,,,,,,0.237,0.421,0.2,,,,,,
51,2024-05-14,746799,Pop Out,field_out,True,608385,673929,Jesse Winker,Jordan Leasure,0,2cc57f26-2c37-4111-9442-021faa583800,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,,,,,,,,,,0.419,0.744,0.28,96.0,98.0,100.0,,,,,0.114,,-1.88,,78.6,0.169,0.308,0.257,0.25,0.583,0.273,,,
52,2024-05-14,746799,Walk,walk,False,545121,673929,Ildemaro Vargas,Jordan Leasure,0,f922711d-ef42-4d06-a1df-04a605b1235d,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,,,,,,,,,,0.419,0.744,0.28,96.0,98.0,100.0,,,,,0.114,,-1.88,,78.6,0.169,0.308,0.257,0.25,0.583,0.273,,,
53,2024-05-14,746799,Single,single,False,696285,673929,Jacob Young,Jordan Leasure,1,f26903a0-8322-49a7-b5f1-b763644c640c,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,,,,,,,,,,0.419,0.744,0.28,96.0,98.0,100.0,,,,,0.114,,-1.88,,78.6,0.169,0.308,0.257,0.25,0.583,0.273,,,
54,2024-05-14,746799,Pop Out,field_out,True,682928,673929,CJ Abrams,Jordan Leasure,0,8674783a-a33f-443d-be7f-7ee7cf99679d,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,,,,,,,,,,0.419,0.744,0.28,96.0,98.0,100.0,,,,,0.114,,-1.88,,78.6,0.169,0.308,0.257,0.25,0.583,0.273,,,
55,2024-05-14,746799,Strikeout,strikeout,True,702358,673929,Trey Lipscomb,Jordan Leasure,0,d0217b36-c43a-47d8-b899-5a0717c23fdd,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,,0.95,,,-5.4,,96.1,,,,88.2,,,,,,,,,,0.419,0.744,0.28,96.0,98.0,100.0,,,,,0.114,,-1.88,,78.6,0.169,0.308,0.257,0.25,0.583,0.273,,,
56,2024-05-14,746799,Groundout,field_out,True,502054,671131,Tommy Pham,Jackson Rutledge,0,4ff6eadf-deea-438b-a4db-7ac9b151c830,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,WSN,4.76,6.54,5.2,97.0,96.0,93.0,0.744,11.12,3.18,7.94,1.59,1.2,0.2,0.4,0.133,0.333,0.427,,,,113.0,111.0,105.0,89.0,96.0,88.0,115.0,116.0,114.0,95.0,84.0,80.0,0.398,0.107,0.194,0.262,,-1.06,-2.44,-2.31,4.34,,96.0,88.3,,95.2,83.4,0.3,0.8,0.125,0.333,0.333,0.286,,,,0.0,0.0,0.667,,,,94.0,97.0,111.0,0.039,,-0.35,,85.6,,0.25,0.5,0.333,,,,,,
57,2024-05-14,746799,Home Run,home_run,False,683734,671131,Andrew Vaughn,Jackson Rutledge,0,697aeff4-c6da-4feb-a4e8-28784f7f686d,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,WSN,4.76,6.54,5.2,97.0,96.0,93.0,0.744,11.12,3.18,7.94,1.59,1.2,0.2,0.4,0.133,0.333,0.427,,,,113.0,111.0,105.0,89.0,96.0,88.0,115.0,116.0,114.0,95.0,84.0,80.0,0.398,0.107,0.194,0.262,,-1.06,-2.44,-2.31,4.34,,96.0,88.3,,95.2,83.4,0.3,0.8,0.125,0.333,0.333,0.286,,,,0.0,0.0,0.667,,,,94.0,97.0,111.0,0.039,,-0.35,,85.6,,0.25,0.5,0.333,,,,,,
58,2024-05-14,746799,Double,double,False,650391,671131,Eloy Jiménez,Jackson Rutledge,0,8d7496e5-4976-4870-99f1-4ad06bc24f31,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,WSN,4.76,6.54,5.2,97.0,96.0,93.0,0.744,11.12,3.18,7.94,1.59,1.2,0.2,0.4,0.133,0.333,0.427,,,,113.0,111.0,105.0,89.0,96.0,88.0,115.0,116.0,114.0,95.0,84.0,80.0,0.398,0.107,0.194,0.262,,-1.06,-2.44,-2.31,4.34,,96.0,88.3,,95.2,83.4,0.3,0.8,0.125,0.333,0.333,0.286,,,,0.0,0.0,0.667,,,,94.0,97.0,111.0,0.039,,-0.35,,85.6,,0.25,0.5,0.333,,,,,,
59,2024-05-14,746799,Strikeout,strikeout,True,657557,671131,Paul DeJong,Jackson Rutledge,1,397ffb53-5f57-41eb-acd6-0b7b30b31547,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,WSN,4.76,6.54,5.2,97.0,96.0,93.0,0.744,11.12,3.18,7.94,1.59,1.2,0.2,0.4,0.133,0.333,0.427,,,,113.0,111.0,105.0,89.0,96.0,88.0,115.0,116.0,114.0,95.0,84.0,80.0,0.398,0.107,0.194,0.262,,-1.06,-2.44,-2.31,4.34,,96.0,88.3,,95.2,83.4,0.3,0.8,0.125,0.333,0.333,0.286,,,,0.0,0.0,0.667,,,,94.0,97.0,111.0,0.039,,-0.35,,85.6,,0.25,0.5,0.333,,,,,,
60,2024-05-14,746799,Strikeout,strikeout,True,592696,656629,Eddie Rosario,Michael Kopech,0,111325ec-aff6-47c4-8715-e37ab9ee5330,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,,,,0.2,0.2,0.231,,,,0.28,0.4,0.297,,,,,,,,,,,,,0.22,0.422,0.322,,,,,,
61,2024-05-14,746799,Walk,walk,False,608841,656629,Joey Meneses,Michael Kopech,0,74904a2b-ff38-4717-9f1b-d6ab4034226e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,,,,0.2,0.2,0.231,,,,0.28,0.4,0.297,,,,,,,,,,,,,0.22,0.422,0.322,,,,,,
62,2024-05-14,746799,Walk,walk,False,671277,656629,Luis García Jr.,Michael Kopech,1,7d47c4a1-ec61-4f21-99cd-d43cb4f4e815,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,,,,0.2,0.2,0.231,,,,0.28,0.4,0.297,,,,,,,,,,,,,0.22,0.422,0.322,,,,,,
63,2024-05-14,746799,Pop Out,field_out,True,660688,656629,Keibert Ruiz,Michael Kopech,1,fdb24ba5-f81e-4349-a611-89be6dcb2633,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,,,,0.2,0.2,0.231,,,,0.28,0.4,0.297,,,,,,,,,,,,,0.22,0.422,0.322,,,,,,
64,2024-05-14,746799,Lineout,field_out,True,608385,656629,Jesse Winker,Michael Kopech,0,8188e408-eeb3-4162-9c3a-bd84604cc05d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,95.0,106.0,98.0,,0.795,0.107,0.096,0.001,0.09,0.67,,-2.76,-3.7,98.6,91.3,73.5,,86.5,,,,0.2,0.2,0.231,,,,0.28,0.4,0.297,,,,,,,,,,,,,0.22,0.422,0.322,,,,,,
