,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
35,2024-10-06,775319,Lineout,field_out,True,607043,650911,Brandon Nimmo,Cristopher Sánchez,0,39e04fad-763a-4274-a079-ca228c0d3e82,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,0.357,2.59,-0.55,0.65,1.56,86.5,85.1,94.5,84.4,0.345,0.481,0.131,0.177,0.22,0.348,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-10-06,775319,Strikeout,strikeout,True,592663,622663,J.T. Realmuto,Luis Severino,0,79ac2e84-a6a0-4916-a69c-fe50e2453f24,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
37,2024-10-06,775319,Flyout,field_out,True,669016,622663,Brandon Marsh,Luis Severino,0,4a149073-d5b7-4954-9b59-a95a4174d42e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
38,2024-10-06,775319,Groundout,field_out,True,624641,622663,Edmundo Sosa,Luis Severino,0,cb305919-7b63-4781-bc93-ff42db81c5a9,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
39,2024-10-06,775319,Home Run,home_run,False,624413,614179,Pete Alonso,José Ruiz,0,5ab2cbcf-221f-4560-837a-174d3553b08e,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.71,4.14,51.0,102.0,104.0,103.0,0.752,9.18,3.0,9.0,1.41,1.32,0.245,0.415,0.109,0.361,0.428,100.0,94.0,97.0,77.0,98.0,93.0,134.0,64.0,70.0,,,,0.24,,0.038,0.033,,0.72,-1.15,-1.24,,89.9,95.8,92.3,0.26,0.38,0.119,0.2,0.4,0.375,0.333,0.333,0.4,105.0,102.0,104.0,0.276,-0.47,96.3,0.26,0.52,0.298,,,,,,,118.0,106.0,109.0,0.414,-0.37,86.2,0.261,0.398,0.337,,,,,,,,,
40,2024-10-06,775319,Groundout,field_out,True,578428,614179,Jose Iglesias,José Ruiz,0,f3ba262d-5d66-40a2-b334-3f0b48cca880,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.71,4.14,51.0,102.0,104.0,103.0,0.752,9.18,3.0,9.0,1.41,1.32,0.245,0.415,0.109,0.361,0.428,100.0,94.0,97.0,77.0,98.0,93.0,134.0,64.0,70.0,,,,0.24,,0.038,0.033,,0.72,-1.15,-1.24,,89.9,95.8,92.3,0.26,0.38,0.119,0.2,0.4,0.375,0.333,0.333,0.4,105.0,102.0,104.0,0.276,-0.47,96.3,0.26,0.52,0.298,,,,,,,118.0,106.0,109.0,0.414,-0.37,86.2,0.261,0.398,0.337,,,,,,,,,
41,2024-10-06,775319,Single,single,False,502110,614179,J.D. Martinez,José Ruiz,0,d11750d8-0096-45de-a961-78989708e6d4,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.71,4.14,51.0,102.0,104.0,103.0,0.752,9.18,3.0,9.0,1.41,1.32,0.245,0.415,0.109,0.361,0.428,100.0,94.0,97.0,77.0,98.0,93.0,134.0,64.0,70.0,,,,0.24,,0.038,0.033,,0.72,-1.15,-1.24,,89.9,95.8,92.3,0.26,0.38,0.119,0.2,0.4,0.375,0.333,0.333,0.4,105.0,102.0,104.0,0.276,-0.47,96.3,0.26,0.52,0.298,,,,,,,118.0,106.0,109.0,0.414,-0.37,86.2,0.261,0.398,0.337,,,,,,,,,
42,2024-10-06,775319,Lineout,field_out,True,516782,614179,Starling Marte,José Ruiz,0,e9d3b800-5433-4666-ab88-c646c6b94524,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.71,4.14,51.0,102.0,104.0,103.0,0.752,9.18,3.0,9.0,1.41,1.32,0.245,0.415,0.109,0.361,0.428,100.0,94.0,97.0,77.0,98.0,93.0,134.0,64.0,70.0,,,,0.24,,0.038,0.033,,0.72,-1.15,-1.24,,89.9,95.8,92.3,0.26,0.38,0.119,0.2,0.4,0.375,0.333,0.333,0.4,105.0,102.0,104.0,0.276,-0.47,96.3,0.26,0.52,0.298,,,,,,,118.0,106.0,109.0,0.414,-0.37,86.2,0.261,0.398,0.337,,,,,,,,,
43,2024-10-06,775319,Single,single,False,682626,614179,Francisco Alvarez,José Ruiz,1,34d31e80-db34-4922-b552-a9f8dba313ed,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.71,4.14,51.0,102.0,104.0,103.0,0.752,9.18,3.0,9.0,1.41,1.32,0.245,0.415,0.109,0.361,0.428,100.0,94.0,97.0,77.0,98.0,93.0,134.0,64.0,70.0,,,,0.24,,0.038,0.033,,0.72,-1.15,-1.24,,89.9,95.8,92.3,0.26,0.38,0.119,0.2,0.4,0.375,0.333,0.333,0.4,105.0,102.0,104.0,0.276,-0.47,96.3,0.26,0.52,0.298,,,,,,,118.0,106.0,109.0,0.414,-0.37,86.2,0.261,0.398,0.337,,,,,,,,,
44,2024-10-06,775319,Lineout,field_out,True,664056,614179,Harrison Bader,José Ruiz,0,498eaa2c-e75d-4c6c-9f09-43be4f2a6334,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.71,4.14,51.0,102.0,104.0,103.0,0.752,9.18,3.0,9.0,1.41,1.32,0.245,0.415,0.109,0.361,0.428,100.0,94.0,97.0,77.0,98.0,93.0,134.0,64.0,70.0,,,,0.24,,0.038,0.033,,0.72,-1.15,-1.24,,89.9,95.8,92.3,0.26,0.38,0.119,0.2,0.4,0.375,0.333,0.333,0.4,105.0,102.0,104.0,0.276,-0.47,96.3,0.26,0.52,0.298,,,,,,,118.0,106.0,109.0,0.414,-0.37,86.2,0.261,0.398,0.337,,,,,,,,,
45,2024-10-06,775319,Flyout,field_out,True,665019,622663,Kody Clemens,Luis Severino,0,3bc75fcf-5b6d-4863-ab82-c61c17fe87c7,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
46,2024-10-06,775319,Groundout,field_out,True,656941,622663,Kyle Schwarber,Luis Severino,0,c33e2310-5b04-4660-9402-aeb314a3feaa,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
47,2024-10-06,775319,Single,single,False,607208,622663,Trea Turner,Luis Severino,0,75f69476-9fac-480f-8549-031358100a86,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
48,2024-10-06,775319,Home Run,home_run,False,547180,622663,Bryce Harper,Luis Severino,1,59af8816-b04c-4c06-b2ca-4eeae908166b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
49,2024-10-06,775319,Home Run,home_run,False,592206,622663,Nick Castellanos,Luis Severino,0,5db9bed4-a569-4a6d-8036-827c22834a63,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
50,2024-10-06,775319,Strikeout,strikeout,True,681082,622663,Bryson Stott,Luis Severino,0,c09a650e-e753-4544-8bab-841840677833,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.081,0.242,0.075,1.05,1.24,0.26,-3.63,92.6,86.1,95.6,85.6,0.278,0.414,0.122,0.358,0.66,0.186,0.263,0.342,0.284,101.0,104.0,102.0,0.355,0.15,96.2,0.243,0.392,0.218,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,
51,2024-10-06,775319,Strikeout,strikeout,True,596019,689147,Francisco Lindor,Orion Kerkering,0,0cde0bf1-65f5-4848-8941-fa08f7f4b2c1,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.29,3.19,63.0,102.0,128.0,111.0,0.747,10.57,2.43,7.29,0.29,2.13,0.241,0.418,0.133,0.253,0.45,,,,99.0,97.0,100.0,143.0,102.0,118.0,,,,0.152,,0.557,,,1.52,0.75,,,,96.4,86.2,0.213,0.255,0.16,,,,,,,114.0,102.0,104.0,0.292,0.66,97.6,0.224,0.328,0.278,0.226,0.306,0.311,,,,,,,,,,,,,,,,,,,,,
52,2024-10-06,775319,Strikeout,strikeout,True,668901,689147,Mark Vientos,Orion Kerkering,0,ba9f5bd0-fc8a-42e5-b603-d72d04590f9a,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.29,3.19,63.0,102.0,128.0,111.0,0.747,10.57,2.43,7.29,0.29,2.13,0.241,0.418,0.133,0.253,0.45,,,,99.0,97.0,100.0,143.0,102.0,118.0,,,,0.152,,0.557,,,1.52,0.75,,,,96.4,86.2,0.213,0.255,0.16,,,,,,,114.0,102.0,104.0,0.292,0.66,97.6,0.224,0.328,0.278,0.226,0.306,0.311,,,,,,,,,,,,,,,,,,,,,
53,2024-10-06,775319,Home Run,home_run,False,607043,689147,Brandon Nimmo,Orion Kerkering,0,c234ed73-c0e8-41b2-97ab-855bdcee6bf8,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.29,3.19,63.0,102.0,128.0,111.0,0.747,10.57,2.43,7.29,0.29,2.13,0.241,0.418,0.133,0.253,0.45,,,,99.0,97.0,100.0,143.0,102.0,118.0,,,,0.152,,0.557,,,1.52,0.75,,,,96.4,86.2,0.213,0.255,0.16,,,,,,,114.0,102.0,104.0,0.292,0.66,97.6,0.224,0.328,0.278,0.226,0.306,0.311,,,,,,,,,,,,,,,,,,,,,
54,2024-10-06,775319,Walk,walk,False,624413,689147,Pete Alonso,Orion Kerkering,0,62c4d58d-9de2-46b5-b53f-e45d72e5cc7c,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.29,3.19,63.0,102.0,128.0,111.0,0.747,10.57,2.43,7.29,0.29,2.13,0.241,0.418,0.133,0.253,0.45,,,,99.0,97.0,100.0,143.0,102.0,118.0,,,,0.152,,0.557,,,1.52,0.75,,,,96.4,86.2,0.213,0.255,0.16,,,,,,,114.0,102.0,104.0,0.292,0.66,97.6,0.224,0.328,0.278,0.226,0.306,0.311,,,,,,,,,,,,,,,,,,,,,
55,2024-10-06,775319,Strikeout,strikeout,True,578428,689147,Jose Iglesias,Orion Kerkering,1,b636e265-7d5b-4e94-bd8c-aee8c25cdbf1,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.29,3.19,63.0,102.0,128.0,111.0,0.747,10.57,2.43,7.29,0.29,2.13,0.241,0.418,0.133,0.253,0.45,,,,99.0,97.0,100.0,143.0,102.0,118.0,,,,0.152,,0.557,,,1.52,0.75,,,,96.4,86.2,0.213,0.255,0.16,,,,,,,114.0,102.0,104.0,0.292,0.66,97.6,0.224,0.328,0.278,0.226,0.306,0.311,,,,,,,,,,,,,,,,,,,,,
56,2024-10-06,775319,Hit By Pitch,hit_by_pitch,False,592663,676130,J.T. Realmuto,José Buttó,0,5149a5d6-99b4-4831-8f5d-927ccb05b239,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,0.23,,0.235,0.22,,1.41,1.14,0.06,,87.1,93.5,84.0,0.179,0.304,0.161,0.156,0.312,0.426,0.192,0.346,0.426,107.0,93.0,94.0,0.315,2.14,94.2,0.157,0.2,0.319,0.176,0.235,0.262,,,,,,,,,,,,,,,,,,,,,
57,2024-10-06,775319,Flyout,field_out,True,669016,676130,Brandon Marsh,José Buttó,0,433a524d-3c40-4071-8382-1ddef9e33e85,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,0.23,,0.235,0.22,,1.41,1.14,0.06,,87.1,93.5,84.0,0.179,0.304,0.161,0.156,0.312,0.426,0.192,0.346,0.426,107.0,93.0,94.0,0.315,2.14,94.2,0.157,0.2,0.319,0.176,0.235,0.262,,,,,,,,,,,,,,,,,,,,,
58,2024-10-06,775319,Pop Out,field_out,True,664761,676130,Alec Bohm,José Buttó,0,995ebfb9-a56c-4e32-9bf2-0ddaca612157,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,0.23,,0.235,0.22,,1.41,1.14,0.06,,87.1,93.5,84.0,0.179,0.304,0.161,0.156,0.312,0.426,0.192,0.346,0.426,107.0,93.0,94.0,0.315,2.14,94.2,0.157,0.2,0.319,0.176,0.235,0.262,,,,,,,,,,,,,,,,,,,,,
59,2024-10-06,775319,Single,single,False,665019,676130,Kody Clemens,José Buttó,1,8d132867-3c3b-4c6a-93d2-1f5815a58bfa,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,0.23,,0.235,0.22,,1.41,1.14,0.06,,87.1,93.5,84.0,0.179,0.304,0.161,0.156,0.312,0.426,0.192,0.346,0.426,107.0,93.0,94.0,0.315,2.14,94.2,0.157,0.2,0.319,0.176,0.235,0.262,,,,,,,,,,,,,,,,,,,,,
60,2024-10-06,775319,Strikeout,strikeout,True,656941,621242,Kyle Schwarber,Edwin Díaz,0,db687bc8-a840-4aec-af0f-6f3c579f77a4,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,3.52,2.49,53.2,95.0,126.0,105.0,0.647,14.09,3.35,6.04,1.17,1.07,0.193,0.505,0.22,0.266,0.423,,,,,,,133.0,98.0,112.0,,,,,,0.479,,,,0.87,,,,,89.6,,,,,,,0.186,0.345,0.394,120.0,92.0,100.0,0.521,0.64,97.5,0.19,0.304,0.366,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-10-06,775319,Groundout,field_out,True,502110,608032,J.D. Martinez,Carlos Estévez,0,4312204b-1784-4a80-b48e-900ccf7366d4,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,- - -,2.45,3.19,55.0,104.0,112.0,106.0,0.759,8.18,1.96,6.22,0.82,0.66,0.275,0.329,0.141,0.336,0.496,81.0,100.0,96.0,,,,130.0,103.0,111.0,,,,,,0.281,0.104,,,1.36,2.33,,89.4,,89.4,,,,0.143,0.19,0.37,0.196,0.37,0.268,108.0,105.0,105.0,0.611,1.58,96.8,0.198,0.313,0.23,,,,,,,132.0,80.0,97.0,0.004,2.18,83.2,,,,,,,,,,,,
62,2024-10-06,775319,Strikeout,strikeout,True,516782,608032,Starling Marte,Carlos Estévez,0,a9d6a0ce-ae29-4371-a88d-c934779ad4b2,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,- - -,2.45,3.19,55.0,104.0,112.0,106.0,0.759,8.18,1.96,6.22,0.82,0.66,0.275,0.329,0.141,0.336,0.496,81.0,100.0,96.0,,,,130.0,103.0,111.0,,,,,,0.281,0.104,,,1.36,2.33,,89.4,,89.4,,,,0.143,0.19,0.37,0.196,0.37,0.268,108.0,105.0,105.0,0.611,1.58,96.8,0.198,0.313,0.23,,,,,,,132.0,80.0,97.0,0.004,2.18,83.2,,,,,,,,,,,,
63,2024-10-06,775319,Lineout,field_out,True,682626,608032,Francisco Alvarez,Carlos Estévez,0,975973c3-1f50-439f-802c-9c3d2677676f,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,- - -,2.45,3.19,55.0,104.0,112.0,106.0,0.759,8.18,1.96,6.22,0.82,0.66,0.275,0.329,0.141,0.336,0.496,81.0,100.0,96.0,,,,130.0,103.0,111.0,,,,,,0.281,0.104,,,1.36,2.33,,89.4,,89.4,,,,0.143,0.19,0.37,0.196,0.37,0.268,108.0,105.0,105.0,0.611,1.58,96.8,0.198,0.313,0.23,,,,,,,132.0,80.0,97.0,0.004,2.18,83.2,,,,,,,,,,,,
64,2024-10-06,775319,Strikeout,strikeout,True,607208,621242,Trea Turner,Edwin Díaz,0,f5c16da7-dd2f-4f19-8185-242dcdf8618a,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,3.52,2.49,53.2,95.0,126.0,105.0,0.647,14.09,3.35,6.04,1.17,1.07,0.193,0.505,0.22,0.266,0.423,,,,,,,133.0,98.0,112.0,,,,,,0.479,,,,0.87,,,,,89.6,,,,,,,0.186,0.345,0.394,120.0,92.0,100.0,0.521,0.64,97.5,0.19,0.304,0.366,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-10-06,775319,Walk,walk,False,547180,621242,Bryce Harper,Edwin Díaz,0,7b729714-c55d-4683-a0ed-f8aa2d975a5a,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,3.52,2.49,53.2,95.0,126.0,105.0,0.647,14.09,3.35,6.04,1.17,1.07,0.193,0.505,0.22,0.266,0.423,,,,,,,133.0,98.0,112.0,,,,,,0.479,,,,0.87,,,,,89.6,,,,,,,0.186,0.345,0.394,120.0,92.0,100.0,0.521,0.64,97.5,0.19,0.304,0.366,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-10-06,775319,Single,single,False,592206,621242,Nick Castellanos,Edwin Díaz,1,55a27a12-840e-4e13-93be-7ed2e1241abd,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,3.52,2.49,53.2,95.0,126.0,105.0,0.647,14.09,3.35,6.04,1.17,1.07,0.193,0.505,0.22,0.266,0.423,,,,,,,133.0,98.0,112.0,,,,,,0.479,,,,0.87,,,,,89.6,,,,,,,0.186,0.345,0.394,120.0,92.0,100.0,0.521,0.64,97.5,0.19,0.304,0.366,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-10-06,775319,Triple,triple,False,681082,621242,Bryson Stott,Edwin Díaz,1,ee18b05f-95b5-4e0c-9613-badf136dd173,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,3.52,2.49,53.2,95.0,126.0,105.0,0.647,14.09,3.35,6.04,1.17,1.07,0.193,0.505,0.22,0.266,0.423,,,,,,,133.0,98.0,112.0,,,,,,0.479,,,,0.87,,,,,89.6,,,,,,,0.186,0.345,0.394,120.0,92.0,100.0,0.521,0.64,97.5,0.19,0.304,0.366,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-10-06,775319,Fielders Choice,fielders_choice,False,592663,656731,J.T. Realmuto,Tylor Megill,1,325870d5-91a7-4327-b050-87e9f141bc30,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.2,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.191,0.33,0.421,130.0,94.0,112.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,0.098,0.136,0.132,0.015,-1.19,3.24,-0.85,-4.39,90.1,87.2,94.6,85.1,0.206,0.206,0.184,0.5,0.5,0.111,0.233,0.302,0.291,112.0,99.0,101.0,0.467,0.29,95.7,0.228,0.35,0.292,0.25,1.0,0.167,0.326,0.565,0.27,91.0,77.0,82.0,0.078,-0.37,78.0,0.188,0.313,0.333,105.0,93.0,107.0,0.073,-1.25,84.7,0.143,0.393,0.429
69,2024-10-06,775319,Strikeout,strikeout,True,669016,656731,Brandon Marsh,Tylor Megill,0,855ab587-c306-45fb-9f2b-25cbec3c5dc1,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.2,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.191,0.33,0.421,130.0,94.0,112.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,0.098,0.136,0.132,0.015,-1.19,3.24,-0.85,-4.39,90.1,87.2,94.6,85.1,0.206,0.206,0.184,0.5,0.5,0.111,0.233,0.302,0.291,112.0,99.0,101.0,0.467,0.29,95.7,0.228,0.35,0.292,0.25,1.0,0.167,0.326,0.565,0.27,91.0,77.0,82.0,0.078,-0.37,78.0,0.188,0.313,0.333,105.0,93.0,107.0,0.073,-1.25,84.7,0.143,0.393,0.429
70,2024-10-06,775319,Pop Out,field_out,True,664761,656731,Alec Bohm,Tylor Megill,0,ac7fe5f5-6c87-43de-af54-f1a2da83a1eb,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.2,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.191,0.33,0.421,130.0,94.0,112.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,0.098,0.136,0.132,0.015,-1.19,3.24,-0.85,-4.39,90.1,87.2,94.6,85.1,0.206,0.206,0.184,0.5,0.5,0.111,0.233,0.302,0.291,112.0,99.0,101.0,0.467,0.29,95.7,0.228,0.35,0.292,0.25,1.0,0.167,0.326,0.565,0.27,91.0,77.0,82.0,0.078,-0.37,78.0,0.188,0.313,0.333,105.0,93.0,107.0,0.073,-1.25,84.7,0.143,0.393,0.429
71,2024-10-06,775319,Strikeout,strikeout,True,664056,621381,Harrison Bader,Matt Strahm,0,1a795810-8094-4465-8048-d491cee326aa,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.87,2.43,62.2,106.0,104.0,109.0,0.759,11.35,1.58,5.17,0.57,0.63,0.248,0.418,0.17,0.277,0.493,,,,95.0,105.0,102.0,118.0,103.0,108.0,90.0,98.0,94.0,0.146,0.118,0.195,,1.75,1.48,0.66,,88.4,,93.4,81.5,0.242,0.273,0.192,,,,0.114,0.257,0.324,105.0,110.0,115.0,0.541,2.42,93.4,0.159,0.286,0.268,,,,0.182,0.273,0.282,,,,,,,,,,,,,,,,,,
