,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSL/C,wCU/C,vFA,vFC,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FS%,wFS/C,vFS
20,2024-07-10,746934,Walk,walk,False,667670,601713,Brent Rooker,Nick Pivetta,1,f486ee70-7da7-4088-874a-27a500c3e50e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
21,2024-07-10,746934,Walk,walk,False,669127,601713,Shea Langeliers,Nick Pivetta,1,c7d675ca-dcd3-496e-9a53-674e738fb6c0,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
22,2024-07-10,746934,Double,double,False,671732,601713,Lawrence Butler,Nick Pivetta,1,c44cefff-60f0-43ed-a08d-187f3b612f74,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
23,2024-07-10,746934,Strikeout,strikeout,True,680869,601713,Zack Gelof,Nick Pivetta,0,935bae86-9df2-4f46-a6d8-1a50448922c7,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
24,2024-07-10,746934,Groundout,field_out,True,680776,676664,Jarren Duran,JP Sears,0,e7ffa012-d401-48ca-9744-b08a4ba91121,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
25,2024-07-10,746934,Groundout,field_out,True,608701,676664,Rob Refsnyder,JP Sears,0,386448b9-2d3b-4f8a-b3b6-da19b3ad9e77,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
26,2024-07-10,746934,Flyout,field_out,True,641933,676664,Tyler O'Neill,JP Sears,0,fd3c2fa8-7f51-4c48-9bbb-0a6d3f6221dc,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
27,2024-07-10,746934,Strikeout,strikeout,True,663527,601713,Tyler Nevin,Nick Pivetta,0,c9fd20ef-14da-41c1-a1a3-88cfcd2dcee7,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
28,2024-07-10,746934,Strikeout,strikeout,True,695391,601713,Brett Harris,Nick Pivetta,0,6acbec01-c761-498b-b8ad-4b516fcd450a,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
29,2024-07-10,746934,Strikeout,strikeout,True,680474,601713,Max Schuemann,Nick Pivetta,0,eb19eb56-67d6-43e5-bebb-181fcc305943,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
30,2024-07-10,746934,Flyout,field_out,True,646240,676664,Rafael Devers,JP Sears,0,c961de75-7723-4524-b377-7e215824f57a,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
31,2024-07-10,746934,Strikeout,strikeout,True,657136,676664,Connor Wong,JP Sears,0,9721d62f-52cf-45da-ab41-445b9f9896ab,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
32,2024-07-10,746934,Strikeout,strikeout,True,663853,676664,Romy Gonzalez,JP Sears,0,6b53a9a0-a9d6-471b-a946-4f465cd918d0,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
33,2024-07-10,746934,Strikeout,strikeout,True,668709,601713,JJ Bleday,Nick Pivetta,0,98c1ed64-0c88-41a3-9f22-048f8fa7b4a3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
34,2024-07-10,746934,Strikeout,strikeout,True,609280,601713,Miguel Andujar,Nick Pivetta,0,d09859fe-8e70-483b-a2d0-83fad0ac8559,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
35,2024-07-10,746934,Strikeout,strikeout,True,667670,601713,Brent Rooker,Nick Pivetta,0,540d76ef-1e62-48a3-ba6d-30bb56ee9a6a,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
36,2024-07-10,746934,Groundout,field_out,True,807799,676664,Masataka Yoshida,JP Sears,0,cabbe39f-4ff1-4305-8a5d-1dfaffc1eddb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
37,2024-07-10,746934,Field Error,field_error,False,642197,676664,Jamie Westbrook,JP Sears,0,1007144c-3d93-435d-b7ca-578be8a499cc,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,,-1.73,,0.08,,92.2,,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,,,,,,,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.304,0.354,0.219,0.298,0.447,0.132,,,
