,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
34,2024-05-30,746225,Groundout,field_out,True,683011,663776,Anthony Volpe,Patrick Sandoval,0,8e582046-cfd3-4b7f-bf33-c9735d5d31f0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,
35,2024-05-30,746225,Walk,walk,False,665742,663776,Juan Soto,Patrick Sandoval,0,d1f33109-acbb-47c8-95a6-ffe1d95120fb,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,
36,2024-05-30,746225,Strikeout,strikeout,True,592450,663776,Aaron Judge,Patrick Sandoval,0,1ffcac1e-9a3d-45d1-b320-7e8b48bee448,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,
37,2024-05-30,746225,Lineout,field_out,True,519317,663776,Giancarlo Stanton,Patrick Sandoval,1,39fae3b1-8d5e-4745-b4e0-1e05bea098da,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.208,0.292,0.385,0.235,0.471,0.281,0.413,0.565,0.142,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,,,,
38,2024-05-30,746225,Lineout,field_out,True,657061,607074,Cole Tucker,Carlos Rodón,0,dfac7d6b-1778-4214-a396-b9839993cbb7,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,
39,2024-05-30,746225,Strikeout,strikeout,True,677347,607074,Kyren Paris,Carlos Rodón,0,076ae5d4-0188-49fa-90c2-6f7aee0a5cab,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,
40,2024-05-30,746225,Groundout,field_out,True,694384,607074,Nolan Schanuel,Carlos Rodón,0,0b2b234a-9ffb-4450-ad39-989306c4789f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,
41,2024-05-30,746225,Walk,walk,False,657077,643256,Alex Verdugo,Adam Cimber,0,0a067b25-566d-4f72-b668-8d9b500a23b0,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,,,,,,,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,0.358,0.315,0.327,,,-0.71,-0.13,1.56,,,85.0,,85.3,73.4,,,,,0.071,0.071,0.192,0.333,0.455,0.159,0.292,0.375,0.127,,,,,,,,,,,,,,,
42,2024-05-30,746225,Single,single,False,518934,643256,DJ LeMahieu,Adam Cimber,1,c20e4798-cb18-4707-a0a5-d89e51fefe7a,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,,,,,,,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,0.358,0.315,0.327,,,-0.71,-0.13,1.56,,,85.0,,85.3,73.4,,,,,0.071,0.071,0.192,0.333,0.455,0.159,0.292,0.375,0.127,,,,,,,,,,,,,,,
43,2024-05-30,746225,Pop Out,field_out,True,650402,643256,Gleyber Torres,Adam Cimber,0,6d774d38-678e-46a0-bbb8-94d37065769a,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,,,,,,,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,0.358,0.315,0.327,,,-0.71,-0.13,1.56,,,85.0,,85.3,73.4,,,,,0.071,0.071,0.192,0.333,0.455,0.159,0.292,0.375,0.127,,,,,,,,,,,,,,,
44,2024-05-30,746225,Walk,walk,False,624431,643256,Jose Trevino,Adam Cimber,1,db62885d-edfe-4cea-a9c9-a2825d17fe4a,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,,,,,,,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,0.358,0.315,0.327,,,-0.71,-0.13,1.56,,,85.0,,85.3,73.4,,,,,0.071,0.071,0.192,0.333,0.455,0.159,0.292,0.375,0.127,,,,,,,,,,,,,,,
45,2024-05-30,746225,Walk,walk,False,665828,643256,Oswaldo Cabrera,Adam Cimber,1,c933eec2-fbf5-4149-ac36-3579dd4bb875,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,,,,,,,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,0.358,0.315,0.327,,,-0.71,-0.13,1.56,,,85.0,,85.3,73.4,,,,,0.071,0.071,0.192,0.333,0.455,0.159,0.292,0.375,0.127,,,,,,,,,,,,,,,
46,2024-05-30,746225,Walk,walk,False,683011,643256,Anthony Volpe,Adam Cimber,1,021b6080-ab10-49a2-b1f0-7d05bd9238f0,643256.0,adamcimber,Cimber,Right,Adam Cimber,LAA,7.03,5.47,24.1,92.0,88.0,97.0,0.853,7.03,5.18,7.4,0.37,1.43,0.176,0.412,0.132,0.353,0.438,,,,,,,109.0,97.0,102.0,110.0,98.0,95.0,44.0,84.0,95.0,0.358,0.315,0.327,,,-0.71,-0.13,1.56,,,85.0,,85.3,73.4,,,,,0.071,0.071,0.192,0.333,0.455,0.159,0.292,0.375,0.127,,,,,,,,,,,,,,,
47,2024-05-30,746225,Triple,triple,False,665742,660761,Juan Soto,José Suarez,1,cc108fd2-345a-45db-ab36-fc2c60d1cac3,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
48,2024-05-30,746225,Strikeout,strikeout,True,592450,660761,Aaron Judge,José Suarez,0,2554621f-3963-4458-b153-5566bcfcf2e9,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
49,2024-05-30,746225,Groundout,field_out,True,519317,660761,Giancarlo Stanton,José Suarez,0,bbc163a5-d505-4361-9b89-109e60f5c0e5,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
50,2024-05-30,746225,Walk,walk,False,650859,607074,Luis Rengifo,Carlos Rodón,0,9cc5fcdd-3414-4adb-8430-b34da1a926a7,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,
51,2024-05-30,746225,Single,single,False,621493,607074,Taylor Ward,Carlos Rodón,1,412f6833-801c-4595-af0f-fc994d1c81c7,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,
52,2024-05-30,746225,Double,double,False,607680,607074,Kevin Pillar,Carlos Rodón,1,f18013c3-44a4-44bb-8903-d29d0ef63a58,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.261,0.531,0.202,0.333,0.4,0.35,100.0,83.0,83.0,0.056,-3.1,91.8,0.353,0.647,0.255,,,
53,2024-05-30,746225,Strikeout,strikeout,True,681351,641656,Logan O'Hoppe,Ian Hamilton,0,bfe0ac69-19b7-4301-8399-28bf63963c36,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,0.247,0.224,0.53,,,1.11,-3.02,-0.09,,,96.3,,95.6,88.4,,,,,0.254,0.343,0.454,0.5,0.615,0.122,0.136,0.273,0.24,,,,,,,,,,,,,,,
54,2024-05-30,746225,Strikeout,strikeout,True,666176,641656,Jo Adell,Ian Hamilton,0,a20963ed-f935-4215-b731-439cadd53934,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,0.247,0.224,0.53,,,1.11,-3.02,-0.09,,,96.3,,95.6,88.4,,,,,0.254,0.343,0.454,0.5,0.615,0.122,0.136,0.273,0.24,,,,,,,,,,,,,,,
55,2024-05-30,746225,Walk,walk,False,687263,641656,Zach Neto,Ian Hamilton,0,5265bbbd-2a53-4cec-a24b-9ad771defb8e,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,0.247,0.224,0.53,,,1.11,-3.02,-0.09,,,96.3,,95.6,88.4,,,,,0.254,0.343,0.454,0.5,0.615,0.122,0.136,0.273,0.24,,,,,,,,,,,,,,,
56,2024-05-30,746225,Single,single,False,641432,657571,Willie Calhoun,Caleb Ferguson,1,7752301f-3613-4946-b5f8-897d8a8e8d92,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,67.0,96.0,95.0,89.0,106.0,100.0,81.0,93.0,84.0,129.0,42.0,60.0,0.056,0.548,0.004,0.113,,-0.82,-6.72,-2.71,-1.56,,93.7,,93.6,79.1,80.9,,,,,,,1.0,1.0,0.429,0.284,0.554,0.217,,,,89.0,108.0,102.0,0.28,2.27,88.7,0.067,0.067,0.424,0.357,0.429,0.296
57,2024-05-30,746225,Forceout,force_out,True,677347,657571,Kyren Paris,Caleb Ferguson,1,4c302635-6f1b-4366-a1ab-19babf740ffe,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,67.0,96.0,95.0,89.0,106.0,100.0,81.0,93.0,84.0,129.0,42.0,60.0,0.056,0.548,0.004,0.113,,-0.82,-6.72,-2.71,-1.56,,93.7,,93.6,79.1,80.9,,,,,,,1.0,1.0,0.429,0.284,0.554,0.217,,,,89.0,108.0,102.0,0.28,2.27,88.7,0.067,0.067,0.424,0.357,0.429,0.296
58,2024-05-30,746225,Groundout,field_out,True,657077,660761,Alex Verdugo,José Suarez,0,c81cb6b8-53c0-461b-8a59-00e9fe2b5043,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
59,2024-05-30,746225,Walk,walk,False,518934,660761,DJ LeMahieu,José Suarez,0,67e8ef4d-8967-46e8-aca5-51a21b52608d,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
60,2024-05-30,746225,Double,double,False,650402,660761,Gleyber Torres,José Suarez,1,4b4f96e2-a291-4a61-891a-122da5125f85,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
61,2024-05-30,746225,Sac Fly,sac_fly,True,624431,660761,Jose Trevino,José Suarez,1,e851c243-8825-468c-a909-986d1846f7d9,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
62,2024-05-30,746225,Groundout,field_out,True,665828,660761,Oswaldo Cabrera,José Suarez,0,2bd3916b-7be2-4f8d-9777-43141603a7e2,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
63,2024-05-30,746225,Hit By Pitch,hit_by_pitch,False,694384,592454,Nolan Schanuel,Tommy Kahnle,0,68429f6e-0c6d-4410-9be6-d905e3fb99ec,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,2.79,4.48,19.1,98.0,116.0,100.0,0.619,11.17,4.19,7.45,1.86,2.45,0.143,0.49,0.163,0.286,0.362,128.0,100.0,105.0,,,,86.0,95.0,89.0,77.0,106.0,103.0,115.0,94.0,93.0,0.017,0.226,0.104,,0.652,-3.17,-31.31,1.25,,1.86,94.3,87.8,93.3,86.4,,0.173,0.308,0.441,0.143,0.286,0.077,,,,0.333,0.75,0.346,,,,,,,,,,,,,,,
64,2024-05-30,746225,Forceout,force_out,True,650859,592454,Luis Rengifo,Tommy Kahnle,1,e8017432-9174-4413-815d-52fcbed5893d,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,2.79,4.48,19.1,98.0,116.0,100.0,0.619,11.17,4.19,7.45,1.86,2.45,0.143,0.49,0.163,0.286,0.362,128.0,100.0,105.0,,,,86.0,95.0,89.0,77.0,106.0,103.0,115.0,94.0,93.0,0.017,0.226,0.104,,0.652,-3.17,-31.31,1.25,,1.86,94.3,87.8,93.3,86.4,,0.173,0.308,0.441,0.143,0.286,0.077,,,,0.333,0.75,0.346,,,,,,,,,,,,,,,
65,2024-05-30,746225,Walk,walk,False,621493,592454,Taylor Ward,Tommy Kahnle,1,56d012b9-e195-42d3-85b7-d71ca97c332a,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,2.79,4.48,19.1,98.0,116.0,100.0,0.619,11.17,4.19,7.45,1.86,2.45,0.143,0.49,0.163,0.286,0.362,128.0,100.0,105.0,,,,86.0,95.0,89.0,77.0,106.0,103.0,115.0,94.0,93.0,0.017,0.226,0.104,,0.652,-3.17,-31.31,1.25,,1.86,94.3,87.8,93.3,86.4,,0.173,0.308,0.441,0.143,0.286,0.077,,,,0.333,0.75,0.346,,,,,,,,,,,,,,,
66,2024-05-30,746225,Grounded Into DP,grounded_into_double_play,True,607680,592454,Kevin Pillar,Tommy Kahnle,1,132a7f6b-48cd-44c3-917c-dc9c9946f9f5,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,2.79,4.48,19.1,98.0,116.0,100.0,0.619,11.17,4.19,7.45,1.86,2.45,0.143,0.49,0.163,0.286,0.362,128.0,100.0,105.0,,,,86.0,95.0,89.0,77.0,106.0,103.0,115.0,94.0,93.0,0.017,0.226,0.104,,0.652,-3.17,-31.31,1.25,,1.86,94.3,87.8,93.3,86.4,,0.173,0.308,0.441,0.143,0.286,0.077,,,,0.333,0.75,0.346,,,,,,,,,,,,,,,
67,2024-05-30,746225,Groundout,field_out,True,683011,660761,Anthony Volpe,José Suarez,0,4abf6217-624e-4830-a036-794b7fac71ce,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
68,2024-05-30,746225,Strikeout,strikeout,True,665742,660761,Juan Soto,José Suarez,0,094aa00b-2c8d-4bac-af17-891ff5391297,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
69,2024-05-30,746225,Strikeout,strikeout,True,592450,660761,Aaron Judge,José Suarez,0,2980d6fa-f351-4ea9-bc02-a9ab9d369666,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.255,0.431,0.329,0.286,0.5,0.212,0.5,1.045,0.136,0.36,0.76,0.311,,,,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143,,,
70,2024-05-30,746225,Groundout,field_out,True,681351,543859,Logan O'Hoppe,Michael Tonkin,0,c9d390ad-27b4-4cae-ad7a-b54ec500300b,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,,,,114.0,105.0,108.0,98.0,98.0,97.0,108.0,98.0,103.0,0.13,0.394,0.476,,,0.92,0.04,0.95,,,93.0,,92.4,83.0,,,,,0.5,0.5,0.375,0.333,0.5,0.191,0.176,0.311,0.213,,,,,,,,,,,,,,,
