,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff
35,2024-06-30,745072,Flyout,field_out,True,656577,571578,Alex Jackson,Patrick Corbin,0,e939e0ca-e7c0-41bd-825f-da171ac52355,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
36,2024-06-30,745072,Double,double,False,650490,571578,Yandy Díaz,Patrick Corbin,0,c876f62d-2ca5-4cc7-b6fd-a94a0bb8e2c9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
37,2024-06-30,745072,Single,single,False,668227,571578,Randy Arozarena,Patrick Corbin,1,ddd1fcd8-deef-4021-b61c-7c0c1542aa0a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
38,2024-06-30,745072,Forceout,force_out,True,642708,571578,Amed Rosario,Patrick Corbin,1,5717d3b2-6584-42e5-a08c-98357c61fcb5,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
39,2024-06-30,745072,Walk,walk,False,682928,671737,CJ Abrams,Taj Bradley,0,44069ebb-7f76-4ac6-87a5-22f3edd02b93,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-06-30,745072,Flyout,field_out,True,657041,671737,Lane Thomas,Taj Bradley,0,3fd967c9-0013-49a5-b2c2-779bdcbf6422,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-06-30,745072,Strikeout,strikeout,True,608385,671737,Jesse Winker,Taj Bradley,0,9d5e387b-4409-486b-9747-939d38f7cd79,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-06-30,745072,Single,single,False,623912,671737,Harold Ramírez,Taj Bradley,1,abf4b779-7036-4862-9008-efae26009f02,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-06-30,745072,Flyout,field_out,True,671277,621363,Luis García Jr.,Colin Poche,0,e74429e6-7123-4452-abc3-7b9e911f87df,621363.0,colinpoche,Poche,Left,Colin Poche,TBR,3.24,4.07,25.0,94.0,89.0,98.0,0.821,7.92,2.88,6.48,1.8,0.62,0.188,0.493,0.159,0.348,0.421,,,,98.0,90.0,95.0,,,,,,,0.695,,,,1.3,,,,91.1,,,,0.194,0.387,0.144,,,,,,,,,,,,,,,,68.0,103.0,104.0,,0.305,,,0.38,,,,83.1,,,,0.214,0.393,0.431,,,
44,2024-06-30,745072,Double,double,False,670623,571578,Isaac Paredes,Patrick Corbin,0,984b3827-53da-4474-bc34-ee4a26f1a7ba,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
45,2024-06-30,745072,Groundout,field_out,True,642350,571578,Jose Siri,Patrick Corbin,0,2ceae7db-a375-4286-8ec5-ff3f2e3da972,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
46,2024-06-30,745072,Lineout,field_out,True,676356,571578,Jonny DeLuca,Patrick Corbin,0,3e56ebc8-7c9f-4429-afa6-aba99da699c9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
47,2024-06-30,745072,Walk,walk,False,676609,571578,José Caballero,Patrick Corbin,0,8074f119-dbe0-46de-b60f-12f4475f2e5f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
48,2024-06-30,745072,Strikeout,strikeout,True,670764,571578,Taylor Walls,Patrick Corbin,0,ee6fa806-288d-4f77-a3fc-2eb87b1d4889,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,79.0,106.0,99.0,,,,0.103,0.179,,,-1.09,0.23,,,91.3,84.5,,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275
49,2024-06-30,745072,Strikeout,strikeout,True,608841,592094,Joey Meneses,Jason Adam,0,69cd2395-d19c-431a-99ad-0fe07724ffd9,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,,,,122.0,101.0,103.0,,,,,,,0.412,,,,1.79,,,,95.4,,,,0.154,0.269,0.228,,,,,,,,,,138.0,101.0,117.0,,,,132.0,88.0,92.0,,0.353,0.235,,1.35,2.24,89.6,,81.9,,,,0.143,0.286,0.429,0.13,0.196,0.405
50,2024-06-30,745072,Flyout,field_out,True,545121,592094,Ildemaro Vargas,Jason Adam,0,e6346e38-7805-40ba-85ee-6fec576af511,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,,,,122.0,101.0,103.0,,,,,,,0.412,,,,1.79,,,,95.4,,,,0.154,0.269,0.228,,,,,,,,,,138.0,101.0,117.0,,,,132.0,88.0,92.0,,0.353,0.235,,1.35,2.24,89.6,,81.9,,,,0.143,0.286,0.429,0.13,0.196,0.405
51,2024-06-30,745072,Flyout,field_out,True,686452,592094,Drew Millas,Jason Adam,0,e467bb4a-40a6-426a-8849-74cecb058f50,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,,,,122.0,101.0,103.0,,,,,,,0.412,,,,1.79,,,,95.4,,,,0.154,0.269,0.228,,,,,,,,,,138.0,101.0,117.0,,,,132.0,88.0,92.0,,0.353,0.235,,1.35,2.24,89.6,,81.9,,,,0.143,0.286,0.429,0.13,0.196,0.405
52,2024-06-30,745072,Flyout,field_out,True,656577,607179,Alex Jackson,Jordan Weems,0,3a2d1e53-3e22-4b46-8713-5570a8fbbca4,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,144.0,94.0,115.0,100.0,94.0,90.0,,,,,,,0.605,,,0.009,0.22,,,-8.86,96.1,,,79.7,0.247,0.371,0.173,,,,,,,,,,104.0,82.0,96.0,,,,122.0,99.0,103.0,,0.358,0.028,,-0.74,-14.18,87.4,,87.7,,,,0.241,0.466,0.289,0.8,1.0,0.333
53,2024-06-30,745072,Groundout,field_out,True,650490,607179,Yandy Díaz,Jordan Weems,0,d4ae71f7-4c0a-4e16-acf2-572bcf1b1cbc,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,144.0,94.0,115.0,100.0,94.0,90.0,,,,,,,0.605,,,0.009,0.22,,,-8.86,96.1,,,79.7,0.247,0.371,0.173,,,,,,,,,,104.0,82.0,96.0,,,,122.0,99.0,103.0,,0.358,0.028,,-0.74,-14.18,87.4,,87.7,,,,0.241,0.466,0.289,0.8,1.0,0.333
54,2024-06-30,745072,Home Run,home_run,False,668227,607179,Randy Arozarena,Jordan Weems,0,07f27ef2-1d19-4da7-8cc3-c9c598eab2a0,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,144.0,94.0,115.0,100.0,94.0,90.0,,,,,,,0.605,,,0.009,0.22,,,-8.86,96.1,,,79.7,0.247,0.371,0.173,,,,,,,,,,104.0,82.0,96.0,,,,122.0,99.0,103.0,,0.358,0.028,,-0.74,-14.18,87.4,,87.7,,,,0.241,0.466,0.289,0.8,1.0,0.333
55,2024-06-30,745072,Strikeout,strikeout,True,642708,607179,Amed Rosario,Jordan Weems,0,97e7e4c0-cf59-4ead-b9f8-1b22be4e86e1,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,144.0,94.0,115.0,100.0,94.0,90.0,,,,,,,0.605,,,0.009,0.22,,,-8.86,96.1,,,79.7,0.247,0.371,0.173,,,,,,,,,,104.0,82.0,96.0,,,,122.0,99.0,103.0,,0.358,0.028,,-0.74,-14.18,87.4,,87.7,,,,0.241,0.466,0.289,0.8,1.0,0.333
56,2024-06-30,745072,Strikeout,strikeout,True,696285,664076,Jacob Young,Garrett Cleavinger,0,619638ab-6e08-4d2d-8fb2-7623d8500da4,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,114.0,95.0,97.0,,,,0.213,0.31,,,1.12,1.15,,,96.1,90.8,,,0.115,0.231,0.235,,,,0.231,0.333,0.321,,,,,,,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.389,,-2.87,0.08,,,95.5,83.8,0.364,0.636,0.148,0.265,0.294,0.328,,,
57,2024-06-30,745072,Walk,walk,False,682928,664076,CJ Abrams,Garrett Cleavinger,0,229a70b1-937b-4a6d-b43f-7782b94e35bb,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,114.0,95.0,97.0,,,,0.213,0.31,,,1.12,1.15,,,96.1,90.8,,,0.115,0.231,0.235,,,,0.231,0.333,0.321,,,,,,,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.389,,-2.87,0.08,,,95.5,83.8,0.364,0.636,0.148,0.265,0.294,0.328,,,
58,2024-06-30,745072,Hit By Pitch,hit_by_pitch,False,657041,664076,Lane Thomas,Garrett Cleavinger,1,6b1c9a01-970f-4ed5-a9f2-a506cf0df998,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,114.0,95.0,97.0,,,,0.213,0.31,,,1.12,1.15,,,96.1,90.8,,,0.115,0.231,0.235,,,,0.231,0.333,0.321,,,,,,,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.389,,-2.87,0.08,,,95.5,83.8,0.364,0.636,0.148,0.265,0.294,0.328,,,
59,2024-06-30,745072,Strikeout,strikeout,True,608385,664076,Jesse Winker,Garrett Cleavinger,0,0687b0d7-036b-48ee-975a-48cf3466e848,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,114.0,95.0,97.0,,,,0.213,0.31,,,1.12,1.15,,,96.1,90.8,,,0.115,0.231,0.235,,,,0.231,0.333,0.321,,,,,,,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.389,,-2.87,0.08,,,95.5,83.8,0.364,0.636,0.148,0.265,0.294,0.328,,,
60,2024-06-30,745072,Strikeout,strikeout,True,623912,664076,Harold Ramírez,Garrett Cleavinger,0,84fe95a1-6ac5-4b27-8644-48eb60152e88,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,114.0,95.0,97.0,,,,0.213,0.31,,,1.12,1.15,,,96.1,90.8,,,0.115,0.231,0.235,,,,0.231,0.333,0.321,,,,,,,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.389,,-2.87,0.08,,,95.5,83.8,0.364,0.636,0.148,0.265,0.294,0.328,,,
61,2024-06-30,745072,Flyout,field_out,True,670623,663432,Isaac Paredes,Tanner Rainey,0,b63eda7d-21cf-4db5-a6eb-cfae604f8fca,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,,,,109.0,97.0,100.0,,,,,,,0.68,,,,-0.62,,,,93.7,,,,0.253,0.518,0.22,,,,,,,,,,87.0,76.0,73.0,,,,102.0,85.0,89.0,,0.295,0.025,,-2.34,-6.91,85.6,,86.4,,,,0.286,0.286,0.5,,,
62,2024-06-30,745072,Strikeout,strikeout,True,642350,663432,Jose Siri,Tanner Rainey,0,427e7693-8ee2-4757-98dd-6429570ae30b,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,,,,109.0,97.0,100.0,,,,,,,0.68,,,,-0.62,,,,93.7,,,,0.253,0.518,0.22,,,,,,,,,,87.0,76.0,73.0,,,,102.0,85.0,89.0,,0.295,0.025,,-2.34,-6.91,85.6,,86.4,,,,0.286,0.286,0.5,,,
63,2024-06-30,745072,Pop Out,field_out,True,676356,663432,Jonny DeLuca,Tanner Rainey,0,341b6917-53aa-45f1-8c82-40ca8abd3a17,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,,,,109.0,97.0,100.0,,,,,,,0.68,,,,-0.62,,,,93.7,,,,0.253,0.518,0.22,,,,,,,,,,87.0,76.0,73.0,,,,102.0,85.0,89.0,,0.295,0.025,,-2.34,-6.91,85.6,,86.4,,,,0.286,0.286,0.5,,,
64,2024-06-30,745072,Groundout,field_out,True,671277,664208,Luis García Jr.,Phil Maton,0,4586675e-e805-4c38-918b-fc8e2f56a4e5,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,99.0,92.0,106.0,,,,81.0,96.0,96.0,,,,,0.349,,0.272,,1.7,,-1.67,,88.3,,74.2,,,,,,,0.186,0.209,0.301,0.163,0.349,0.391,,,,42.0,104.0,96.0,151.0,93.0,103.0,0.06,0.32,,3.81,-1.93,,,87.2,81.6,0.125,0.125,0.211,0.333,1.333,0.111,,,
65,2024-06-30,745072,Strikeout,strikeout,True,608841,664208,Joey Meneses,Phil Maton,0,a9e3130b-9c9a-4bfb-9cd0-d56c4cb78127,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,99.0,92.0,106.0,,,,81.0,96.0,96.0,,,,,0.349,,0.272,,1.7,,-1.67,,88.3,,74.2,,,,,,,0.186,0.209,0.301,0.163,0.349,0.391,,,,42.0,104.0,96.0,151.0,93.0,103.0,0.06,0.32,,3.81,-1.93,,,87.2,81.6,0.125,0.125,0.211,0.333,1.333,0.111,,,
66,2024-06-30,745072,Groundout,field_out,True,545121,664208,Ildemaro Vargas,Phil Maton,0,b0d495a3-0967-4e9e-801d-5dbb8fe14342,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,99.0,92.0,106.0,,,,81.0,96.0,96.0,,,,,0.349,,0.272,,1.7,,-1.67,,88.3,,74.2,,,,,,,0.186,0.209,0.301,0.163,0.349,0.391,,,,42.0,104.0,96.0,151.0,93.0,103.0,0.06,0.32,,3.81,-1.93,,,87.2,81.6,0.125,0.125,0.211,0.333,1.333,0.111,,,
