,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
31,2024-04-25,746564,Groundout,field_out,True,595909,666745,Jake Cave,Jhony Brito,0,0af3307c-24f9-4904-acfe-b2183b3cadfa,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
32,2024-04-25,746564,Walk,walk,False,666703,641712,Eguy Rosario,Dakota Hudson,0,53095f1c-500e-46d9-b1c0-05b42645cc16,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-25,746564,Single,single,False,640492,641712,José Azocar,Dakota Hudson,1,60d73328-8e92-4521-b680-1756e38b9147,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-25,746564,Double,double,False,593428,641712,Xander Bogaerts,Dakota Hudson,1,d7162fa2-ac36-4e15-8674-60c2bd974a22,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-25,746564,Strikeout,strikeout,True,665487,641712,Fernando Tatis Jr.,Dakota Hudson,0,34fd06fa-05f8-4292-9567-04d8935a3738,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-25,746564,Sac Fly,sac_fly,True,630105,663567,Jake Cronenworth,Peter Lambert,1,a01b4fe8-809e-428d-a98c-afd08f3bc483,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-25,746564,Flyout,field_out,True,595777,663567,Jurickson Profar,Peter Lambert,0,97eff66a-9617-45d0-a19e-06fe806b527f,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-04-25,746564,Groundout,field_out,True,696100,666745,Hunter Goodman,Jhony Brito,0,e43bccb5-0806-4bce-a29b-b1d86c2be6db,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
39,2024-04-25,746564,Groundout,field_out,True,607732,666745,Jacob Stallings,Jhony Brito,0,7ad8b336-8855-43e8-bc26-76bc5d2ae368,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
40,2024-04-25,746564,Flyout,field_out,True,678662,666745,Ezequiel Tovar,Jhony Brito,0,58b14554-0635-4b42-9064-0d8dd5964a20,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
41,2024-04-25,746564,Groundout,field_out,True,673490,663567,Ha-Seong Kim,Peter Lambert,0,9f563699-a3f6-4066-8cd5-443844bed00b,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-04-25,746564,Lineout,field_out,True,669134,663567,Luis Campusano,Peter Lambert,0,9f1a47d4-e42f-4f61-97ee-55f689f4204d,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-04-25,746564,Groundout,field_out,True,642180,663567,Tyler Wade,Peter Lambert,0,a9b092fc-d8c1-474f-aa0b-4de1f46411bd,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-04-25,746564,Single,single,False,686668,666745,Brenton Doyle,Jhony Brito,0,5bfccb0a-e856-487a-9d39-2339483abf50,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
45,2024-04-25,746564,Groundout,field_out,True,641857,666745,Ryan McMahon,Jhony Brito,1,d5f9f15e-688e-42cf-82ca-e0a1d74217c5,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
46,2024-04-25,746564,Pop Out,field_out,True,553869,666745,Elias Díaz,Jhony Brito,0,2bedda02-4c5a-4000-a7c8-c8f07d6e17ca,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
47,2024-04-25,746564,Lineout,field_out,True,660707,666745,Elehuris Montero,Jhony Brito,0,bb439420-6ca4-4550-885c-a9ef12a4bd81,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
48,2024-04-25,746564,Pop Out,field_out,True,666703,663567,Eguy Rosario,Peter Lambert,0,bc2a0c87-cf89-44c9-99fb-77a55913c2ad,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-04-25,746564,Groundout,field_out,True,640492,663567,José Azocar,Peter Lambert,0,74d9c941-81c6-4ba3-a97e-0e7705d0afb6,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-04-25,746564,Flyout,field_out,True,593428,663567,Xander Bogaerts,Peter Lambert,0,fde5597d-f0e2-4af9-8a32-356691852ac5,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-04-25,746564,Single,single,False,663898,666745,Brendan Rodgers,Jhony Brito,0,19a38bbc-b422-4a35-9176-d7bed0431da1,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
52,2024-04-25,746564,Single,single,False,595909,666745,Jake Cave,Jhony Brito,1,15c3529f-4d27-414e-9f8b-a6faebc9d23f,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,0.242,0.265,0.119,,0.351,0.62,-1.03,-2.91,,1.47,96.3,89.8,96.2,86.0,,0.375,0.458,0.088,0.6,0.6,0.143,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
53,2024-04-25,746564,Strikeout,strikeout,True,696100,660853,Hunter Goodman,Enyel De Los Santos,0,4a911d27-041e-486d-8bf0-0b8a2ed8ef95,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,,,,0.164,0.377,0.479,0.346,0.718,0.219,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-04-25,746564,Strikeout,strikeout,True,607732,660853,Jacob Stallings,Enyel De Los Santos,0,0fac2336-b0c1-4b51-90b6-b2f7e6464757,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,,,,0.164,0.377,0.479,0.346,0.718,0.219,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-04-25,746564,Strikeout,strikeout,True,678662,660853,Ezequiel Tovar,Enyel De Los Santos,0,08981ac7-03fc-49f9-91d6-806b325ad10d,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,,,,0.164,0.377,0.479,0.346,0.718,0.219,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-04-25,746564,Lineout,field_out,True,665487,683232,Fernando Tatis Jr.,Nick Mears,0,530ac4c3-918f-4191-a63a-38f63646c103,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-04-25,746564,Single,single,False,630105,683232,Jake Cronenworth,Nick Mears,0,530d6f4c-cb30-4df9-b6e6-99a49a3b996c,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-04-25,746564,Home Run,home_run,False,595777,683232,Jurickson Profar,Nick Mears,1,1abc225a-cd17-40f4-a7a9-cef5961da2f0,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-04-25,746564,Strikeout,strikeout,True,673490,683232,Ha-Seong Kim,Nick Mears,0,3ab0fffd-4ab7-46e9-9a43-256acacf7aca,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-04-25,746564,Strikeout,strikeout,True,669134,683232,Luis Campusano,Nick Mears,0,cb946326-252e-401d-a47c-0ab035194a9e,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,,,,0.257,0.343,0.522,0.242,0.319,0.192,0.372,0.535,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-04-25,746564,Strikeout,strikeout,True,686668,660853,Brenton Doyle,Enyel De Los Santos,0,4e202fd4-242e-44e7-8604-250a7fd99f19,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,,,,80.0,111.0,101.0,,,,112.0,104.0,107.0,,0.471,0.473,,0.056,-2.56,,0.77,,1.97,95.5,87.6,,86.5,,,,,0.164,0.377,0.479,0.346,0.718,0.219,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-04-25,746564,Strikeout,strikeout,True,641857,673513,Ryan McMahon,Yuki Matsui,0,b77ee279-d53b-4b0c-b127-bceef6d13ec6,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,,,,0.167,0.167,0.2,0.236,0.345,0.145,,,,,,,,,,,,,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426
63,2024-04-25,746564,Groundout,field_out,True,553869,673513,Elias Díaz,Yuki Matsui,0,2ede06fb-b34e-42ed-86a0-91f606c00341,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,0.013,,0.49,,0.54,0.65,,92.1,,,84.6,74.8,,,,0.167,0.167,0.2,0.236,0.345,0.145,,,,,,,,,,,,,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426
64,2024-04-25,746564,Single,single,False,642180,641755,Tyler Wade,Tyler Kinley,0,e72e7a9e-c74d-4b76-bcc0-55f58e3b7acc,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.366,0.589,,0.043,-3.61,-2.92,-0.4,,0.7,95.8,87.2,93.9,89.6,,,,,0.226,0.5,0.404,0.431,0.621,0.106,,,,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-04-25,746564,Single,single,False,666703,641755,Eguy Rosario,Tyler Kinley,1,21af964e-aab4-405c-8487-f5f11a19f7d1,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.366,0.589,,0.043,-3.61,-2.92,-0.4,,0.7,95.8,87.2,93.9,89.6,,,,,0.226,0.5,0.404,0.431,0.621,0.106,,,,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-04-25,746564,Flyout,field_out,True,640492,641755,José Azocar,Tyler Kinley,1,869e779d-4d00-4883-8406-f7b8c154031c,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.366,0.589,,0.043,-3.61,-2.92,-0.4,,0.7,95.8,87.2,93.9,89.6,,,,,0.226,0.5,0.404,0.431,0.621,0.106,,,,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,,,,
