,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
32,2024-09-09,745454,Strikeout,strikeout,True,669065,694973,Kyle Stowers,Paul Skenes,0,afa0c871-5ea5-4d77-aef8-f3bc4eb21223,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-09,745454,Single,single,False,669707,678368,Jared Triolo,Valente Bellozo,0,42dc97b9-19eb-4f6d-b52f-984b70bdeac5,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
34,2024-09-09,745454,Lineout,field_out,True,675961,678368,Alika Williams,Valente Bellozo,0,a7a60c51-52c9-4079-808f-77f61395d9a6,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
35,2024-09-09,745454,Pop Out,field_out,True,693304,678368,Nick Gonzales,Valente Bellozo,0,1ed10a0d-b8d8-46bc-b229-e8e9c75e1d89,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
36,2024-09-09,745454,Groundout,field_out,True,668804,678368,Bryan Reynolds,Valente Bellozo,0,1317ff73-913a-47cc-848e-3f00313b0a69,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
37,2024-09-09,745454,Walk,walk,False,663743,694973,Nick Fortes,Paul Skenes,0,fe9cb37f-06a2-4158-b9ad-e0fa8037ceb4,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-09,745454,Single,single,False,669364,694973,Xavier Edwards,Paul Skenes,1,c8bc0dfe-cb35-499b-b25d-547cdfaa9d25,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-09,745454,Double Play,double_play,True,681393,694973,Connor Norby,Paul Skenes,1,f27e6e81-52d3-4755-b0cd-0006d95716d6,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-09,745454,Forceout,force_out,True,669394,694973,Jake Burger,Paul Skenes,1,03781370-1dd3-45bb-af2d-f42838c4f6ff,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-09,745454,Strikeout,strikeout,True,665833,678368,Oneil Cruz,Valente Bellozo,0,a10ba9f3-9c14-4144-a9bf-49bfce9cbcde,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
42,2024-09-09,745454,Groundout,field_out,True,457705,678368,Andrew McCutchen,Valente Bellozo,0,13405df9-8052-44d6-bb58-12c086247952,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
43,2024-09-09,745454,Pop Out,field_out,True,642133,678368,Rowdy Tellez,Valente Bellozo,0,a69e9096-9e40-48fc-b3eb-77aff97170da,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
44,2024-09-09,745454,Strikeout,strikeout,True,660821,694973,Jesús Sánchez,Paul Skenes,0,95cee902-3231-44fe-a7c0-2587e2171503,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-09-09,745454,Strikeout,strikeout,True,681146,694973,Jonah Bride,Paul Skenes,0,3d999d57-56bc-4bfe-b021-2bcbc01f074a,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-09-09,745454,Groundout,field_out,True,665052,694973,Griffin Conine,Paul Skenes,0,987ad96d-130c-4287-a3c3-b3c120715a81,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.1,2.7,120.0,103.0,103.0,103.0,0.738,11.33,2.33,6.6,0.75,1.53,0.221,0.484,0.203,0.235,0.428,80.0,100.0,98.0,105.0,100.0,103.0,99.0,106.0,103.0,82.0,92.0,85.0,133.0,104.0,119.0,0.283,0.394,0.16,0.114,0.048,0.58,3.49,0.54,-0.18,0.49,98.8,87.4,94.0,85.4,83.0,0.233,0.366,0.251,0.185,0.238,0.296,0.109,0.196,0.232,0.25,0.375,0.341,0.13,0.174,0.479,0.3,0.6,0.321,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-09-09,745454,Single,single,False,650559,678368,Bryan De La Cruz,Valente Bellozo,0,cae98a37-863f-4008-b0c0-d9bdadb4dad9,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
48,2024-09-09,745454,Pop Out,field_out,True,518735,678368,Yasmani Grandal,Valente Bellozo,0,6df72d79-b874-4754-8fb5-f328199ab9d3,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.57,5.2,53.0,97.0,70.0,89.0,0.815,5.94,3.06,8.49,1.7,0.46,0.291,0.419,0.174,0.372,0.414,88.0,91.0,97.0,83.0,89.0,90.0,54.0,99.0,80.0,,,,90.0,102.0,98.0,,0.384,0.112,0.117,0.132,-0.29,,-0.28,-4.14,-4.52,89.3,81.0,,77.9,74.0,0.224,0.447,0.148,,,,0.273,0.409,0.304,0.35,0.75,0.323,0.345,0.586,0.255,,,,70.0,99.0,93.0,0.255,2.47,83.2,0.169,0.356,0.158,,,,,,,,,,,,,,,
49,2024-09-09,745454,Flyout,field_out,True,669707,669199,Jared Triolo,Lake Bachar,0,69f5a975-f78d-4101-8068-81abca962769,669199.0,lakebachar,Bachar,Right,Lake Bachar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-09-09,745454,Strikeout,strikeout,True,675961,669199,Alika Williams,Lake Bachar,0,ada2e95b-0840-492d-87ee-060300fb4e10,669199.0,lakebachar,Bachar,Right,Lake Bachar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-09-09,745454,Groundout,field_out,True,672640,670059,Otto Lopez,Colin Holderman,0,de30c2bd-6f76-4eb1-a055-2209fbe39d7b,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.25,4.43,44.1,95.0,114.0,99.0,0.738,9.95,4.67,7.51,1.22,0.9,0.3,0.4,0.2,0.333,0.402,,,,,,,,,,92.0,95.0,92.0,132.0,98.0,109.0,0.259,0.008,0.466,,,1.96,-0.86,0.72,,,97.3,,97.1,84.9,,,,,0.245,0.51,0.115,0.182,0.234,0.387,,,,,,,,,,105.0,88.0,87.0,0.267,-1.07,92.2,0.297,0.541,0.247,,,,,,,,,,,,,,,
52,2024-09-09,745454,Groundout,field_out,True,669065,670059,Kyle Stowers,Colin Holderman,0,fb9982a9-88c5-47c1-9139-ec8018971f84,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.25,4.43,44.1,95.0,114.0,99.0,0.738,9.95,4.67,7.51,1.22,0.9,0.3,0.4,0.2,0.333,0.402,,,,,,,,,,92.0,95.0,92.0,132.0,98.0,109.0,0.259,0.008,0.466,,,1.96,-0.86,0.72,,,97.3,,97.1,84.9,,,,,0.245,0.51,0.115,0.182,0.234,0.387,,,,,,,,,,105.0,88.0,87.0,0.267,-1.07,92.2,0.297,0.541,0.247,,,,,,,,,,,,,,,
53,2024-09-09,745454,Strikeout,strikeout,True,663743,670059,Nick Fortes,Colin Holderman,0,1b7c0466-af04-4eec-9291-ec80c7d6e0f6,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.25,4.43,44.1,95.0,114.0,99.0,0.738,9.95,4.67,7.51,1.22,0.9,0.3,0.4,0.2,0.333,0.402,,,,,,,,,,92.0,95.0,92.0,132.0,98.0,109.0,0.259,0.008,0.466,,,1.96,-0.86,0.72,,,97.3,,97.1,84.9,,,,,0.245,0.51,0.115,0.182,0.234,0.387,,,,,,,,,,105.0,88.0,87.0,0.267,-1.07,92.2,0.297,0.541,0.247,,,,,,,,,,,,,,,
54,2024-09-09,745454,Lineout,field_out,True,693304,685107,Nick Gonzales,Anthony Veneziano,0,75cd35a7-d885-485f-80fe-3dfe641ac2fe,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,0.286,0.429,0.152,,,,0.2,0.2,0.25,,,,,,,0.333,0.333,0.313,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-09-09,745454,Strikeout,strikeout,True,668804,685107,Bryan Reynolds,Anthony Veneziano,0,ff8d35d5-5a95-4518-8db7-7738141d63d6,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,0.286,0.429,0.152,,,,0.2,0.2,0.25,,,,,,,0.333,0.333,0.313,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-09-09,745454,Strikeout,strikeout,True,665833,685107,Oneil Cruz,Anthony Veneziano,0,11e901ec-b806-4825-a8d0-198c9e32fcc2,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.7,3.75,6.2,97.0,97.0,93.0,0.779,9.45,2.7,10.8,0.0,1.5,0.25,0.4,0.05,0.45,0.431,87.0,84.0,88.0,,,,82.0,96.0,87.0,,,,117.0,99.0,100.0,,0.488,0.431,,0.081,-0.56,,2.25,,-3.88,94.5,86.2,,83.7,,0.286,0.429,0.152,,,,0.2,0.2,0.25,,,,,,,0.333,0.333,0.313,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-09-09,745454,Strikeout,strikeout,True,669364,642701,Xavier Edwards,Dennis Santana,0,cde1003b-8074-4ab8-b174-1d5a78a7579a,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,4.26,3.46,63.1,100.0,101.0,99.0,0.743,8.81,2.56,7.67,0.57,0.94,0.234,0.38,0.181,0.298,0.436,80.0,99.0,94.0,,,,101.0,105.0,102.0,96.0,94.0,93.0,108.0,103.0,103.0,0.143,0.257,0.325,,0.076,0.82,0.45,0.53,,-0.64,95.9,88.8,95.1,87.1,,0.204,0.286,0.215,0.308,0.436,0.065,,,,,,,0.185,0.333,0.39,0.247,0.383,0.414,103.0,100.0,97.0,0.199,1.16,90.5,0.206,0.441,0.256,,,,,,,,,,,,,,,
58,2024-09-09,745454,Groundout,field_out,True,681393,642701,Connor Norby,Dennis Santana,0,c827d5e5-e26f-46c1-9c37-c2566dfc8219,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,4.26,3.46,63.1,100.0,101.0,99.0,0.743,8.81,2.56,7.67,0.57,0.94,0.234,0.38,0.181,0.298,0.436,80.0,99.0,94.0,,,,101.0,105.0,102.0,96.0,94.0,93.0,108.0,103.0,103.0,0.143,0.257,0.325,,0.076,0.82,0.45,0.53,,-0.64,95.9,88.8,95.1,87.1,,0.204,0.286,0.215,0.308,0.436,0.065,,,,,,,0.185,0.333,0.39,0.247,0.383,0.414,103.0,100.0,97.0,0.199,1.16,90.5,0.206,0.441,0.256,,,,,,,,,,,,,,,
59,2024-09-09,745454,Strikeout,strikeout,True,669394,642701,Jake Burger,Dennis Santana,0,25980785-589b-46f1-8315-01703889ad60,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,4.26,3.46,63.1,100.0,101.0,99.0,0.743,8.81,2.56,7.67,0.57,0.94,0.234,0.38,0.181,0.298,0.436,80.0,99.0,94.0,,,,101.0,105.0,102.0,96.0,94.0,93.0,108.0,103.0,103.0,0.143,0.257,0.325,,0.076,0.82,0.45,0.53,,-0.64,95.9,88.8,95.1,87.1,,0.204,0.286,0.215,0.308,0.436,0.065,,,,,,,0.185,0.333,0.39,0.247,0.383,0.414,103.0,100.0,97.0,0.199,1.16,90.5,0.206,0.441,0.256,,,,,,,,,,,,,,,
60,2024-09-09,745454,Single,single,False,457705,657508,Andrew McCutchen,Mike Baumann,0,65f0262e-0ac2-4227-a672-6d1a12402d98,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,,,,124.0,97.0,101.0,,,,99.0,89.0,92.0,0.004,0.399,0.244,,0.021,-1.54,-39.64,-0.41,,0.22,96.5,89.1,95.7,92.2,,0.282,0.606,0.185,,,,,,,0.213,0.24,0.288,0.2,0.2,0.25,0.286,0.51,0.275,,,,,,,,,,129.0,99.0,106.0,0.332,-0.23,87.8,,,,,,,,,
61,2024-09-09,745454,Flyout,field_out,True,642133,657508,Rowdy Tellez,Mike Baumann,0,dab8fcce-f3d8-4519-9557-7a3f9358bbe0,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,,,,124.0,97.0,101.0,,,,99.0,89.0,92.0,0.004,0.399,0.244,,0.021,-1.54,-39.64,-0.41,,0.22,96.5,89.1,95.7,92.2,,0.282,0.606,0.185,,,,,,,0.213,0.24,0.288,0.2,0.2,0.25,0.286,0.51,0.275,,,,,,,,,,129.0,99.0,106.0,0.332,-0.23,87.8,,,,,,,,,
62,2024-09-09,745454,Strikeout,strikeout,True,650559,657508,Bryan De La Cruz,Mike Baumann,1,bc06a71c-16a1-4629-8000-4db1a2d87641,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,,,,124.0,97.0,101.0,,,,99.0,89.0,92.0,0.004,0.399,0.244,,0.021,-1.54,-39.64,-0.41,,0.22,96.5,89.1,95.7,92.2,,0.282,0.606,0.185,,,,,,,0.213,0.24,0.288,0.2,0.2,0.25,0.286,0.51,0.275,,,,,,,,,,129.0,99.0,106.0,0.332,-0.23,87.8,,,,,,,,,
63,2024-09-09,745454,Groundout,field_out,True,518735,657508,Yasmani Grandal,Mike Baumann,0,dceb5e05-6c33-48f6-88d3-bc5a15830e6e,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,,,,124.0,97.0,101.0,,,,99.0,89.0,92.0,0.004,0.399,0.244,,0.021,-1.54,-39.64,-0.41,,0.22,96.5,89.1,95.7,92.2,,0.282,0.606,0.185,,,,,,,0.213,0.24,0.288,0.2,0.2,0.25,0.286,0.51,0.275,,,,,,,,,,129.0,99.0,106.0,0.332,-0.23,87.8,,,,,,,,,
64,2024-09-09,745454,Single,single,False,660821,547973,Jesús Sánchez,Aroldis Chapman,0,7e3cbb37-d3b0-47c4-9f1a-b5a533f8cabe,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.09,3.29,55.0,95.0,132.0,104.0,0.698,14.56,6.38,6.38,0.82,1.12,0.324,0.36,0.135,0.324,0.447,,,,,,,95.0,87.0,89.0,235.0,109.0,126.0,99.0,88.0,105.0,0.273,0.347,0.262,,,0.05,-0.55,0.22,,,97.8,,99.8,86.8,,0.235,0.373,0.282,0.203,0.392,0.306,,,,,,,,,,0.205,0.282,0.33,,,,,,,,,,,,,,,,94.0,101.0,103.0,0.118,2.22,91.4,0.103,0.138,0.484
65,2024-09-09,745454,Strikeout,strikeout,True,681146,547973,Jonah Bride,Aroldis Chapman,0,c2796d1b-2dff-46e5-8c1f-2c3bf63f6c90,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.09,3.29,55.0,95.0,132.0,104.0,0.698,14.56,6.38,6.38,0.82,1.12,0.324,0.36,0.135,0.324,0.447,,,,,,,95.0,87.0,89.0,235.0,109.0,126.0,99.0,88.0,105.0,0.273,0.347,0.262,,,0.05,-0.55,0.22,,,97.8,,99.8,86.8,,0.235,0.373,0.282,0.203,0.392,0.306,,,,,,,,,,0.205,0.282,0.33,,,,,,,,,,,,,,,,94.0,101.0,103.0,0.118,2.22,91.4,0.103,0.138,0.484
66,2024-09-09,745454,Walk,walk,False,691594,547973,Javier Sanoja,Aroldis Chapman,1,d2f1e415-0316-4969-8919-0e5cb42b744c,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.09,3.29,55.0,95.0,132.0,104.0,0.698,14.56,6.38,6.38,0.82,1.12,0.324,0.36,0.135,0.324,0.447,,,,,,,95.0,87.0,89.0,235.0,109.0,126.0,99.0,88.0,105.0,0.273,0.347,0.262,,,0.05,-0.55,0.22,,,97.8,,99.8,86.8,,0.235,0.373,0.282,0.203,0.392,0.306,,,,,,,,,,0.205,0.282,0.33,,,,,,,,,,,,,,,,94.0,101.0,103.0,0.118,2.22,91.4,0.103,0.138,0.484
67,2024-09-09,745454,Strikeout,strikeout,True,672640,547973,Otto Lopez,Aroldis Chapman,0,54f6a342-d25d-4ac5-9f21-c8b2aec0f210,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.09,3.29,55.0,95.0,132.0,104.0,0.698,14.56,6.38,6.38,0.82,1.12,0.324,0.36,0.135,0.324,0.447,,,,,,,95.0,87.0,89.0,235.0,109.0,126.0,99.0,88.0,105.0,0.273,0.347,0.262,,,0.05,-0.55,0.22,,,97.8,,99.8,86.8,,0.235,0.373,0.282,0.203,0.392,0.306,,,,,,,,,,0.205,0.282,0.33,,,,,,,,,,,,,,,,94.0,101.0,103.0,0.118,2.22,91.4,0.103,0.138,0.484
