,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
34,2024-07-06,745235,Strikeout,strikeout,True,666182,676092,Bo Bichette,Collin Snider,0,666879e2-db88-4b06-b445-73c954ee7256,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.0,0.0,0.077,,,,0.238,0.286,0.227,,,,,,,,,,,,,,,,,,,106.0,104.0,96.0,0.245,1.82,90.2,0.333,0.333,0.269,,,,,,
35,2024-07-06,745235,Pop Out,field_out,True,643376,676092,Danny Jansen,Collin Snider,0,e1160564-622b-4bbd-9555-4077037b4c1c,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.0,0.0,0.077,,,,0.238,0.286,0.227,,,,,,,,,,,,,,,,,,,106.0,104.0,96.0,0.245,1.82,90.2,0.333,0.333,0.269,,,,,,
36,2024-07-06,745235,Forceout,force_out,True,662139,676092,Daulton Varsho,Collin Snider,1,02614534-0b1e-420d-9af4-2676dd8966f0,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.0,0.0,0.077,,,,0.238,0.286,0.227,,,,,,,,,,,,,,,,,,,106.0,104.0,96.0,0.245,1.82,90.2,0.333,0.333,0.269,,,,,,
37,2024-07-06,745235,Single,single,False,670042,684320,Luke Raley,Yariel Rodríguez,0,9daa757a-c61a-40ae-ad40-f6f9e6463ca5,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,,0.9,3.88,-0.9,,94.2,,93.6,84.4,0.22,0.341,0.206,0.154,0.154,0.125,,,,0.245,0.429,0.344,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,
38,2024-07-06,745235,Flyout,field_out,True,641598,684320,Mitch Garver,Yariel Rodríguez,0,09fa3fd9-a22f-470c-acb8-534f6cf4409d,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,,0.9,3.88,-0.9,,94.2,,93.6,84.4,0.22,0.341,0.206,0.154,0.154,0.125,,,,0.245,0.429,0.344,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,
39,2024-07-06,745235,Flyout,field_out,True,686527,684320,Dominic Canzone,Yariel Rodríguez,1,a2cb96db-42ef-49f8-8fa2-2e13765acf72,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,,0.9,3.88,-0.9,,94.2,,93.6,84.4,0.22,0.341,0.206,0.154,0.154,0.125,,,,0.245,0.429,0.344,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,
40,2024-07-06,745235,Strikeout,strikeout,True,571745,684320,Mitch Haniger,Yariel Rodríguez,0,ed82be3e-292d-4554-9218-3272a7d75857,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,,0.9,3.88,-0.9,,94.2,,93.6,84.4,0.22,0.341,0.206,0.154,0.154,0.125,,,,0.245,0.429,0.344,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,
41,2024-07-06,745235,Single,single,False,672386,676092,Alejandro Kirk,Collin Snider,0,6255914c-d87a-48aa-b6c9-87434fe47fb2,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.0,0.0,0.077,,,,0.238,0.286,0.227,,,,,,,,,,,,,,,,,,,106.0,104.0,96.0,0.245,1.82,90.2,0.333,0.333,0.269,,,,,,
42,2024-07-06,745235,Groundout,field_out,True,676391,676092,Ernie Clement,Collin Snider,1,1dded196-2646-40b7-868b-01868729b403,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.0,0.0,0.077,,,,0.238,0.286,0.227,,,,,,,,,,,,,,,,,,,106.0,104.0,96.0,0.245,1.82,90.2,0.333,0.333,0.269,,,,,,
43,2024-07-06,745235,Strikeout,strikeout,True,595281,642048,Kevin Kiermaier,Tayler Saucedo,0,86e51efe-2f33-4fc4-a96b-ae9c31bd0e41,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.236,-3.21,3.61,-1.03,0.11,91.9,85.3,91.4,82.6,0.0,0.0,0.25,0.17,0.17,0.21,0.308,0.308,0.358,0.0,0.0,0.75,117.0,71.0,72.0,,,,,0.039,,-1.32,,76.1,,,,,,,,,,,,,,,,,,,,,
44,2024-07-06,745235,Walk,walk,False,543807,642048,George Springer,Tayler Saucedo,0,b2c64d7a-c591-4756-8662-1b949ce78f83,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.236,-3.21,3.61,-1.03,0.11,91.9,85.3,91.4,82.6,0.0,0.0,0.25,0.17,0.17,0.21,0.308,0.308,0.358,0.0,0.0,0.75,117.0,71.0,72.0,,,,,0.039,,-1.32,,76.1,,,,,,,,,,,,,,,,,,,,,
45,2024-07-06,745235,Strikeout,strikeout,True,676914,642048,Davis Schneider,Tayler Saucedo,0,86723650-8b5c-4b17-aa73-911877008c5a,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.236,-3.21,3.61,-1.03,0.11,91.9,85.3,91.4,82.6,0.0,0.0,0.25,0.17,0.17,0.21,0.308,0.308,0.358,0.0,0.0,0.75,117.0,71.0,72.0,,,,,0.039,,-1.32,,76.1,,,,,,,,,,,,,,,,,,,,,
46,2024-07-06,745235,Flyout,field_out,True,664238,684320,Dylan Moore,Yariel Rodríguez,0,94c7caf5-21d6-468f-a072-e75fc0802fbe,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,,0.9,3.88,-0.9,,94.2,,93.6,84.4,0.22,0.341,0.206,0.154,0.154,0.125,,,,0.245,0.429,0.344,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,
47,2024-07-06,745235,Strikeout,strikeout,True,641487,684320,J.P. Crawford,Yariel Rodríguez,0,e54ee0b1-7297-4e4b-bbc6-4b893976ad98,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,,0.9,3.88,-0.9,,94.2,,93.6,84.4,0.22,0.341,0.206,0.154,0.154,0.125,,,,0.245,0.429,0.344,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,
48,2024-07-06,745235,Pop Out,field_out,True,668942,684320,Josh Rojas,Yariel Rodríguez,0,a34d927a-f5aa-49a1-b7ad-a7c3ae23cbff,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,0.093,0.441,0.271,,0.9,3.88,-0.9,,94.2,,93.6,84.4,0.22,0.341,0.206,0.154,0.154,0.125,,,,0.245,0.429,0.344,92.0,92.0,98.0,75.0,115.0,106.0,0.08,0.115,-1.28,-3.05,89.2,77.7,0.182,0.273,0.235,0.333,0.778,0.25,,,,,,,,,,,,,,,
49,2024-07-06,745235,Single,single,False,665489,663423,Vladimir Guerrero Jr.,Trent Thornton,0,33076824-f228-4696-b768-df4be9dc19d2,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.027,-0.04,2.1,1.33,-4.87,95.6,88.0,94.7,85.7,0.273,0.545,0.302,0.176,0.353,0.178,0.375,0.375,0.091,0.194,0.306,0.267,116.0,101.0,118.0,,,,,0.09,,2.67,,82.0,,,,0.111,0.167,0.382,,,,,,,,,,,,,,,
50,2024-07-06,745235,Single,single,False,666182,663423,Bo Bichette,Trent Thornton,1,66cabca5-3d7b-4469-8316-ce9ced040bfd,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.027,-0.04,2.1,1.33,-4.87,95.6,88.0,94.7,85.7,0.273,0.545,0.302,0.176,0.353,0.178,0.375,0.375,0.091,0.194,0.306,0.267,116.0,101.0,118.0,,,,,0.09,,2.67,,82.0,,,,0.111,0.167,0.382,,,,,,,,,,,,,,,
51,2024-07-06,745235,Groundout,field_out,True,643376,663423,Danny Jansen,Trent Thornton,1,433417b2-0b77-4c16-965a-0c08e5ec0f4f,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.027,-0.04,2.1,1.33,-4.87,95.6,88.0,94.7,85.7,0.273,0.545,0.302,0.176,0.353,0.178,0.375,0.375,0.091,0.194,0.306,0.267,116.0,101.0,118.0,,,,,0.09,,2.67,,82.0,,,,0.111,0.167,0.382,,,,,,,,,,,,,,,
52,2024-07-06,745235,Intent Walk,intent_walk,False,662139,663423,Daulton Varsho,Trent Thornton,0,07452356-0536-1033-000c-f08cd117d70a,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.027,-0.04,2.1,1.33,-4.87,95.6,88.0,94.7,85.7,0.273,0.545,0.302,0.176,0.353,0.178,0.375,0.375,0.091,0.194,0.306,0.267,116.0,101.0,118.0,,,,,0.09,,2.67,,82.0,,,,0.111,0.167,0.382,,,,,,,,,,,,,,,
53,2024-07-06,745235,Sac Fly,sac_fly,True,672386,663423,Alejandro Kirk,Trent Thornton,1,51fbc23a-f677-4965-8cf6-2eefe916ac54,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.027,-0.04,2.1,1.33,-4.87,95.6,88.0,94.7,85.7,0.273,0.545,0.302,0.176,0.353,0.178,0.375,0.375,0.091,0.194,0.306,0.267,116.0,101.0,118.0,,,,,0.09,,2.67,,82.0,,,,0.111,0.167,0.382,,,,,,,,,,,,,,,
54,2024-07-06,745235,Groundout,field_out,True,676391,663423,Ernie Clement,Trent Thornton,1,35c54ff6-dd42-4df5-a906-6d21be40a610,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,117.0,108.0,114.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.16,0.595,0.027,-0.04,2.1,1.33,-4.87,95.6,88.0,94.7,85.7,0.273,0.545,0.302,0.176,0.353,0.178,0.375,0.375,0.091,0.194,0.306,0.267,116.0,101.0,118.0,,,,,0.09,,2.67,,82.0,,,,0.111,0.167,0.382,,,,,,,,,,,,,,,
55,2024-07-06,745235,Strikeout,strikeout,True,663728,670950,Cal Raleigh,Trevor Richards,0,244ab6ab-3f68-4521-b053-8c4db452784c,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,0.001,0.412,,0.587,1.05,-3.42,,0.94,92.1,79.0,91.4,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-07-06,745235,Strikeout,strikeout,True,664034,670950,Ty France,Trevor Richards,0,e506ec02-3a1f-45fa-8331-bc0c6f38d150,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,0.001,0.412,,0.587,1.05,-3.42,,0.94,92.1,79.0,91.4,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-07-06,745235,Groundout,field_out,True,670042,670950,Luke Raley,Trevor Richards,0,d97e979d-dc16-4cd7-b57d-26c294050c03,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,0.001,0.412,,0.587,1.05,-3.42,,0.94,92.1,79.0,91.4,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-07-06,745235,Double,double,False,595281,657508,Kevin Kiermaier,Mike Baumann,0,b64e4547-278f-4831-9086-0bc68b5f0248,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,0.002,0.396,0.215,0.034,-3.29,-3.42,1.8,0.22,96.3,89.1,95.8,92.2,0.327,0.75,0.174,,,,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,0.16,0.16,0.327,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6
59,2024-07-06,745235,Walk,walk,False,543807,657508,George Springer,Mike Baumann,0,78074165-980a-40bc-b6bd-e83494e5b729,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,0.002,0.396,0.215,0.034,-3.29,-3.42,1.8,0.22,96.3,89.1,95.8,92.2,0.327,0.75,0.174,,,,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,0.16,0.16,0.327,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6
60,2024-07-06,745235,Walk,walk,False,676914,657508,Davis Schneider,Mike Baumann,1,f58fa3a5-a781-426d-bbca-d67876afded3,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,0.002,0.396,0.215,0.034,-3.29,-3.42,1.8,0.22,96.3,89.1,95.8,92.2,0.327,0.75,0.174,,,,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,0.16,0.16,0.327,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6
61,2024-07-06,745235,Sac Fly,sac_fly,True,665489,657508,Vladimir Guerrero Jr.,Mike Baumann,1,91c8a190-4822-459a-9739-1a78f4975352,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,0.002,0.396,0.215,0.034,-3.29,-3.42,1.8,0.22,96.3,89.1,95.8,92.2,0.327,0.75,0.174,,,,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,0.16,0.16,0.327,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6
62,2024-07-06,745235,Field Error,field_error,False,666182,657508,Bo Bichette,Mike Baumann,1,29b04942-96c9-4c5b-96e2-29aa17635c6f,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,0.002,0.396,0.215,0.034,-3.29,-3.42,1.8,0.22,96.3,89.1,95.8,92.2,0.327,0.75,0.174,,,,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,0.16,0.16,0.327,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6
63,2024-07-06,745235,Groundout,field_out,True,643376,657508,Danny Jansen,Mike Baumann,1,f04d2326-54ae-4012-b5ab-2791f1cc2e3e,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,0.002,0.396,0.215,0.034,-3.29,-3.42,1.8,0.22,96.3,89.1,95.8,92.2,0.327,0.75,0.174,,,,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,0.16,0.16,0.327,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6
64,2024-07-06,745235,Groundout,field_out,True,662139,657508,Daulton Varsho,Mike Baumann,0,ca8c587d-b7c4-474d-9c1b-c50021ce2968,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,0.002,0.396,0.215,0.034,-3.29,-3.42,1.8,0.22,96.3,89.1,95.8,92.2,0.327,0.75,0.174,,,,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,0.16,0.16,0.327,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6
65,2024-07-06,745235,Single,single,False,641598,670950,Mitch Garver,Trevor Richards,0,914e9409-7e99-4b2a-bdb4-306555b83049,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,0.001,0.412,,0.587,1.05,-3.42,,0.94,92.1,79.0,91.4,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-07-06,745235,Single,single,False,686527,670950,Dominic Canzone,Trevor Richards,1,41dd4821-459f-464a-92af-66e04b329802,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,0.001,0.412,,0.587,1.05,-3.42,,0.94,92.1,79.0,91.4,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-07-06,745235,Home Run,home_run,False,571745,670950,Mitch Haniger,Trevor Richards,1,7cd33a16-e2a1-440b-9272-d7801943c905,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,0.001,0.412,,0.587,1.05,-3.42,,0.94,92.1,79.0,91.4,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-07-06,745235,Single,single,False,664238,663893,Dylan Moore,Brendon Little,0,2f693379-72b7-4316-810b-35ab346e017b,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,87.0,95.0,92.0,,,,0.582,,,,,-0.79,,,,,94.6,,,,,0.342,0.526,0.13,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,89.0,86.0,87.0,0.092,-2.98,93.7,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
69,2024-07-06,745235,Pop Out,field_out,True,641487,663893,J.P. Crawford,Brendon Little,1,c28af742-0627-4494-8b82-68171c00e852,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,87.0,95.0,92.0,,,,0.582,,,,,-0.79,,,,,94.6,,,,,0.342,0.526,0.13,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,89.0,86.0,87.0,0.092,-2.98,93.7,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
70,2024-07-06,745235,Strikeout,strikeout,True,593871,663893,Jorge Polanco,Brendon Little,0,da5d281f-c706-48b8-a3a5-3a13e90f7076,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,87.0,95.0,92.0,,,,0.582,,,,,-0.79,,,,,94.6,,,,,0.342,0.526,0.13,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.415,89.0,86.0,87.0,0.092,-2.98,93.7,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7
