,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff
36,2024-05-13,746471,Lineout,field_out,True,665862,666159,Jazz Chisholm Jr.,Matt Manning,0,e12b85ff-65fc-4995-8ac9-5c10f9d7bd44,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-05-13,746471,Single,single,False,650559,666159,Bryan De La Cruz,Matt Manning,1,e41ccee6-5451-48ea-b733-2acaf870a077,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-13,746471,Double,double,False,605137,666159,Josh Bell,Matt Manning,1,510a65a2-e56a-4a0c-ab19-50505f2c9994,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-13,746471,Single,single,False,660821,666159,Jesús Sánchez,Matt Manning,1,f16a7789-b52a-4dc3-8c39-298d2c12cea8,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-13,746471,Flyout,field_out,True,669394,666159,Jake Burger,Matt Manning,0,5913b917-1ecc-4c18-8dcf-41b96ad5a59c,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-13,746471,Groundout,field_out,True,608348,664350,Carson Kelly,Sixto Sánchez,0,cc2cb2d8-5115-4a6d-995b-1f11676beb16,664350.0,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.02,35.2,101.0,82.0,97.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.102,0.313,0.464,,,,77.0,98.0,88.0,,,,,,,0.298,,,,-1.21,,,,93.8,,,,0.267,0.433,0.104,,,,,,,,,,94.0,100.0,100.0,84.0,110.0,106.0,58.0,108.0,100.0,0.048,0.34,0.314,-1.59,-4.74,1.59,83.6,85.4,92.7,0.375,0.518,0.114,0.22,0.22,0.17,0.5,1.333,0.167
42,2024-05-13,746471,Groundout,field_out,True,682985,664350,Riley Greene,Sixto Sánchez,0,cc6dc184-4ba8-40fb-aa89-d2f811fcb774,664350.0,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.02,35.2,101.0,82.0,97.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.102,0.313,0.464,,,,77.0,98.0,88.0,,,,,,,0.298,,,,-1.21,,,,93.8,,,,0.267,0.433,0.104,,,,,,,,,,94.0,100.0,100.0,84.0,110.0,106.0,58.0,108.0,100.0,0.048,0.34,0.314,-1.59,-4.74,1.59,83.6,85.4,92.7,0.375,0.518,0.114,0.22,0.22,0.17,0.5,1.333,0.167
43,2024-05-13,746471,Single,single,False,592192,664350,Mark Canha,Sixto Sánchez,0,dd38c7ef-293e-46eb-922a-f1856e2edc18,664350.0,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.02,35.2,101.0,82.0,97.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.102,0.313,0.464,,,,77.0,98.0,88.0,,,,,,,0.298,,,,-1.21,,,,93.8,,,,0.267,0.433,0.104,,,,,,,,,,94.0,100.0,100.0,84.0,110.0,106.0,58.0,108.0,100.0,0.048,0.34,0.314,-1.59,-4.74,1.59,83.6,85.4,92.7,0.375,0.518,0.114,0.22,0.22,0.17,0.5,1.333,0.167
44,2024-05-13,746471,Single,single,False,672761,664350,Wenceel Pérez,Sixto Sánchez,1,3334ddce-a1be-4391-8794-a90a49e64bf4,664350.0,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.02,35.2,101.0,82.0,97.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.102,0.313,0.464,,,,77.0,98.0,88.0,,,,,,,0.298,,,,-1.21,,,,93.8,,,,0.267,0.433,0.104,,,,,,,,,,94.0,100.0,100.0,84.0,110.0,106.0,58.0,108.0,100.0,0.048,0.34,0.314,-1.59,-4.74,1.59,83.6,85.4,92.7,0.375,0.518,0.114,0.22,0.22,0.17,0.5,1.333,0.167
45,2024-05-13,746471,Flyout,field_out,True,628451,677053,Andy Ibáñez,Andrew Nardi,0,09792f80-cf2f-4512-b9fc-4a6d98c5e81d,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,,,,98.0,101.0,102.0,118.0,105.0,107.0,,,,0.577,,0.414,,0.41,,-0.68,,94.0,,82.7,,0.247,0.4,0.277,0.264,0.547,0.32,,,,,,,57.0,130.0,124.0,,,,,,,,,0.009,,,-6.5,,91.5,,,,,,,,,,
46,2024-05-13,746471,Strikeout,strikeout,True,624503,666159,Nick Gordon,Matt Manning,0,ce7a5d7d-538c-4034-9098-d4373adf13a8,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-05-13,746471,Flyout,field_out,True,672640,666159,Otto Lopez,Matt Manning,0,8857b583-ef64-4b0c-85a6-3e27aff08a5a,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-05-13,746471,Double,double,False,660644,666159,Vidal Bruján,Matt Manning,0,d7006704-3810-4450-a1d7-a31da7c525da,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-05-13,746471,Strikeout,strikeout,True,542194,656412,Christian Bethancourt,Alex Faedo,0,3931352e-43f7-48ec-a946-970ad33a2472,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
50,2024-05-13,746471,Strikeout,strikeout,True,663837,677053,Matt Vierling,Andrew Nardi,0,32bb7d88-d4cb-44b1-b11d-c57e4edde992,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,,,,98.0,101.0,102.0,118.0,105.0,107.0,,,,0.577,,0.414,,0.41,,-0.68,,94.0,,82.7,,0.247,0.4,0.277,0.264,0.547,0.32,,,,,,,57.0,130.0,124.0,,,,,,,,,0.009,,,-6.5,,91.5,,,,,,,,,,
51,2024-05-13,746471,Groundout,field_out,True,679529,677053,Spencer Torkelson,Andrew Nardi,0,0eba3c32-4492-4f6b-be3f-e827aed94ea7,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,,,,98.0,101.0,102.0,118.0,105.0,107.0,,,,0.577,,0.414,,0.41,,-0.68,,94.0,,82.7,,0.247,0.4,0.277,0.264,0.547,0.32,,,,,,,57.0,130.0,124.0,,,,,,,,,0.009,,,-6.5,,91.5,,,,,,,,,,
52,2024-05-13,746471,Flyout,field_out,True,656716,677053,Zach McKinstry,Andrew Nardi,0,ee1caec3-61e0-49d1-9272-05a49e385115,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,,,,98.0,101.0,102.0,118.0,105.0,107.0,,,,0.577,,0.414,,0.41,,-0.68,,94.0,,82.7,,0.247,0.4,0.277,0.264,0.547,0.32,,,,,,,57.0,130.0,124.0,,,,,,,,,0.009,,,-6.5,,91.5,,,,,,,,,,
53,2024-05-13,746471,Single,single,False,665862,656412,Jazz Chisholm Jr.,Alex Faedo,0,21b23a62-e655-447b-a59a-2899b347bcf2,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
54,2024-05-13,746471,Strikeout,strikeout,True,650559,656412,Bryan De La Cruz,Alex Faedo,1,a6429d05-6e16-4dc9-8ff6-2c3a4f0e9fbc,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
55,2024-05-13,746471,Strikeout,strikeout,True,605137,656412,Josh Bell,Alex Faedo,0,2046dcb0-c7f1-45bc-b8d8-e6fd5ba15ff9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
56,2024-05-13,746471,Flyout,field_out,True,595879,676534,Javier Báez,Calvin Faucher,0,5870210a-4191-4576-9ce6-c6af0a1889fb,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,119.0,104.0,104.0,,,,121.0,79.0,89.0,,,,,,0.054,0.254,,,3.71,-2.44,,,88.2,85.5,,,,0.0,0.0,0.421,0.371,0.457,0.241,,,,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,0.375,,2.23,-0.8,,91.4,,95.9,0.25,0.35,0.236,,,,0.185,0.333,0.3
57,2024-05-13,746471,Groundout,field_out,True,608348,676534,Carson Kelly,Calvin Faucher,0,40e4945c-5a40-4831-bc7f-f904a6db49e9,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,119.0,104.0,104.0,,,,121.0,79.0,89.0,,,,,,0.054,0.254,,,3.71,-2.44,,,88.2,85.5,,,,0.0,0.0,0.421,0.371,0.457,0.241,,,,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,0.375,,2.23,-0.8,,91.4,,95.9,0.25,0.35,0.236,,,,0.185,0.333,0.3
58,2024-05-13,746471,Strikeout,strikeout,True,682985,676534,Riley Greene,Calvin Faucher,0,e6ca8266-beb8-4306-9699-bb8ed1d3bac6,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,119.0,104.0,104.0,,,,121.0,79.0,89.0,,,,,,0.054,0.254,,,3.71,-2.44,,,88.2,85.5,,,,0.0,0.0,0.421,0.371,0.457,0.241,,,,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,0.375,,2.23,-0.8,,91.4,,95.9,0.25,0.35,0.236,,,,0.185,0.333,0.3
59,2024-05-13,746471,Flyout,field_out,True,660821,656412,Jesús Sánchez,Alex Faedo,0,3114607e-d173-4bab-928a-1e89c6f766cc,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
60,2024-05-13,746471,Strikeout,strikeout,True,669394,656412,Jake Burger,Alex Faedo,0,e33b3683-646f-48b2-9f63-fae2e5a7f1dc,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
61,2024-05-13,746471,Single,single,False,624503,656412,Nick Gordon,Alex Faedo,0,7f0ba45a-4fa9-46e7-b54f-b2fb89aa8ce2,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
62,2024-05-13,746471,Home Run,home_run,False,672640,656412,Otto Lopez,Alex Faedo,1,199b92d0-836a-460a-a03e-175434300905,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
63,2024-05-13,746471,Groundout,field_out,True,660644,656412,Vidal Bruján,Alex Faedo,0,8561d677-037b-4f60-ae06-dac219294ca9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,0.318,,0.424,,1.28,,0.64,,94.0,,83.1,,0.167,0.317,0.25,0.193,0.368,0.407,,,,,,,108.0,103.0,110.0,81.0,89.0,88.0,,,,0.051,,0.207,,-7.0,-1.0,,89.0,93.5,,,,0.294,0.412,0.274,0.625,0.875,0.0
64,2024-05-13,746471,Strikeout,strikeout,True,592192,687424,Mark Canha,Anthony Maldonado,0,5800860e-8ee7-4c19-a03b-b55a6e3be9d7,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,,,,,,0.635,,,,-0.97,,,,84.7,,,,,0.314,0.514,0.377,,,,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,0.053,,0.89,0.27,,91.1,,93.0,,,,,,,0.235,0.353,0.107
65,2024-05-13,746471,Double,double,False,672761,687424,Wenceel Pérez,Anthony Maldonado,0,4c47964d-6187-4ef0-8cff-8dd5a924f3f2,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,,,,,,0.635,,,,-0.97,,,,84.7,,,,,0.314,0.514,0.377,,,,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,0.053,,0.89,0.27,,91.1,,93.0,,,,,,,0.235,0.353,0.107
66,2024-05-13,746471,Single,single,False,628451,687424,Andy Ibáñez,Anthony Maldonado,1,1df075a6-d0bd-4be4-bf9f-982b60cd6666,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,,,,,,0.635,,,,-0.97,,,,84.7,,,,,0.314,0.514,0.377,,,,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,0.053,,0.89,0.27,,91.1,,93.0,,,,,,,0.235,0.353,0.107
67,2024-05-13,746471,Strikeout,strikeout,True,663837,687424,Matt Vierling,Anthony Maldonado,0,6e13ec32-d2a7-4e46-a6bf-f9c46d8235c7,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,,,,,,0.635,,,,-0.97,,,,84.7,,,,,0.314,0.514,0.377,,,,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,0.053,,0.89,0.27,,91.1,,93.0,,,,,,,0.235,0.353,0.107
68,2024-05-13,746471,Home Run,home_run,False,679529,687424,Spencer Torkelson,Anthony Maldonado,1,d8c6b596-3037-47da-85ed-bd4ad0562313,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,,,,,,0.635,,,,-0.97,,,,84.7,,,,,0.314,0.514,0.377,,,,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,0.053,,0.89,0.27,,91.1,,93.0,,,,,,,0.235,0.353,0.107
69,2024-05-13,746471,Groundout,field_out,True,656716,640462,Zach McKinstry,A.J. Puk,0,011675bd-5479-44d8-9986-b7595938a51f,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,,,,111.0,99.0,98.0,99.0,105.0,108.0,115.0,103.0,113.0,0.377,0.042,0.366,,1.89,-4.04,-0.37,,94.9,84.4,82.7,,0.152,0.197,0.286,0.071,0.071,0.488,,,,0.444,0.667,0.111,118.0,111.0,110.0,108.0,96.0,97.0,,,,0.191,,0.024,,-1.99,-2.0,,90.3,94.4,,,,0.4,0.4,0.4,0.37,0.593,0.056
70,2024-05-13,746471,Strikeout,strikeout,True,656484,671345,Tristan Gray,Jason Foley,0,c53c110d-2765-44cc-900f-7b4714c48c94,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,3.41,3.96,34.1,103.0,102.0,106.0,0.808,6.55,3.15,8.91,1.05,1.87,0.248,0.303,0.138,0.367,0.49,,,,89.0,110.0,102.0,120.0,108.0,115.0,,,,0.067,,0.323,,1.49,,3.31,,97.5,,88.4,,0.111,0.444,0.333,0.088,0.088,0.337,,,,,,,78.0,111.0,111.0,95.0,99.0,100.0,,,,0.587,,0.023,,-1.35,-1.57,,90.9,96.8,,,,0.4,0.4,0.222,0.333,0.476,0.103
71,2024-05-13,746471,Strikeout,strikeout,True,665862,671345,Jazz Chisholm Jr.,Jason Foley,0,f3ba51c4-ce28-4985-8c11-41680e8301af,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,3.41,3.96,34.1,103.0,102.0,106.0,0.808,6.55,3.15,8.91,1.05,1.87,0.248,0.303,0.138,0.367,0.49,,,,89.0,110.0,102.0,120.0,108.0,115.0,,,,0.067,,0.323,,1.49,,3.31,,97.5,,88.4,,0.111,0.444,0.333,0.088,0.088,0.337,,,,,,,78.0,111.0,111.0,95.0,99.0,100.0,,,,0.587,,0.023,,-1.35,-1.57,,90.9,96.8,,,,0.4,0.4,0.222,0.333,0.476,0.103
72,2024-05-13,746471,Groundout,field_out,True,650559,671345,Bryan De La Cruz,Jason Foley,0,82302c8d-36f8-467e-a5d4-3c975c04f02d,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,3.41,3.96,34.1,103.0,102.0,106.0,0.808,6.55,3.15,8.91,1.05,1.87,0.248,0.303,0.138,0.367,0.49,,,,89.0,110.0,102.0,120.0,108.0,115.0,,,,0.067,,0.323,,1.49,,3.31,,97.5,,88.4,,0.111,0.444,0.333,0.088,0.088,0.337,,,,,,,78.0,111.0,111.0,95.0,99.0,100.0,,,,0.587,,0.023,,-1.35,-1.57,,90.9,96.8,,,,0.4,0.4,0.222,0.333,0.476,0.103
