,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,CH%,wFO/C,wKC/C,wCH/C,vFO,vCH,vKC,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff
14,2024-06-16,745242,Strikeout,strikeout,True,677649,669302,Ezequiel Duran,Logan Gilbert,0,efa93608-f3ad-4947-add0-b71cbb9336e9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
15,2024-06-16,745242,Strikeout,strikeout,True,665750,669302,Leody Taveras,Logan Gilbert,0,68991565-2c8c-4ef8-83df-ddf4ebbe1f1e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
16,2024-06-16,745242,Single,single,False,668800,669302,Andrew Knizner,Logan Gilbert,0,4c103b43-383b-4703-9446-ce723569be2f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
17,2024-06-16,745242,Strikeout,strikeout,True,543760,669302,Marcus Semien,Logan Gilbert,0,abca4b45-fe82-4670-b74a-25e4b7f11f09,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
18,2024-06-16,745242,Strikeout,strikeout,True,664238,641540,Dylan Moore,Dane Dunning,0,f16a5ece-1c5e-4c67-9db7-6b30750f7a93,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
19,2024-06-16,745242,Strikeout,strikeout,True,641487,641540,J.P. Crawford,Dane Dunning,0,063b7f17-4be8-4abb-946e-83280e197a5d,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
20,2024-06-16,745242,Groundout,field_out,True,668942,641540,Josh Rojas,Dane Dunning,0,71c08791-7895-4ad6-939e-ecd6d1e1d444,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
21,2024-06-16,745242,Lineout,field_out,True,608369,669302,Corey Seager,Logan Gilbert,0,7e94f92e-5b90-4626-a2a2-96e971d52140,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
22,2024-06-16,745242,Lineout,field_out,True,666969,669302,Adolis García,Logan Gilbert,0,ba41bbc3-e2fd-4d84-a17d-2a69afb24fe4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
23,2024-06-16,745242,Double,double,False,663993,669302,Nathaniel Lowe,Logan Gilbert,0,baec21e0-6d9e-4a1d-b3d0-f12ee330cd50,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
24,2024-06-16,745242,Pop Out,field_out,True,694671,669302,Wyatt Langford,Logan Gilbert,0,9d4546f8-6968-4dea-90da-0947abcf0ff2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,,,,,,,,,,
25,2024-06-16,745242,Strikeout,strikeout,True,677594,641540,Julio Rodríguez,Dane Dunning,0,bd3f9665-bce2-4302-b42d-7d51496632f5,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
26,2024-06-16,745242,Flyout,field_out,True,663728,641540,Cal Raleigh,Dane Dunning,0,6a9202c4-d2e9-4691-8903-4975daa63eb0,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
27,2024-06-16,745242,Double,double,False,571745,641540,Mitch Haniger,Dane Dunning,0,e8dc6504-4123-4d79-a40c-c159b3c52bf5,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
28,2024-06-16,745242,Double,double,False,670042,641540,Luke Raley,Dane Dunning,1,75a93f11-b66b-4364-9556-d79a4db395c0,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
29,2024-06-16,745242,Walk,walk,False,686527,641540,Dominic Canzone,Dane Dunning,0,6270fb42-bd56-4542-9a3e-2fa7fed4f91c,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,,,,0.349,0.031,0.182,,0.245,,-3.78,-0.59,,0.8,-0.4,,89.4,88.2,,90.0,80.9,,0.226,0.472,0.336,0.25,0.625,0.263,0.233,0.419,0.259,,,,0.0,0.0,0.368,82.0,94.0,87.0,60.0,92.0,100.0,0.001,0.056,0.137,-6.42,-0.02,-1.16,76.4,85.4,75.8,0.218,0.376,0.133,0.219,0.531,0.358
