,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-05-03,746318,Groundout,field_out,True,669004,547179,MJ Melendez,Michael Lorenzen,0,b47a5a90-e2fe-4fc0-a762-b1059c141e7c,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
35,2024-05-03,746318,Home Run,home_run,False,592669,547179,Hunter Renfroe,Michael Lorenzen,0,56bf1f0a-d34b-4f6e-b001-5f8777c4ec97,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
36,2024-05-03,746318,Strikeout,strikeout,True,664728,547179,Kyle Isbel,Michael Lorenzen,0,84381b57-ebfc-464b-a1f8-2d5810be1dd3,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
37,2024-05-03,746318,Walk,walk,False,672580,547179,Maikel Garcia,Michael Lorenzen,0,562001c4-af16-431e-a958-7dbdfa166145,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
38,2024-05-03,746318,Flyout,field_out,True,677951,547179,Bobby Witt Jr.,Michael Lorenzen,0,704cdc4b-d8e5-4e4f-8a46-13378720a5ce,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
39,2024-05-03,746318,Groundout,field_out,True,608369,663903,Corey Seager,Brady Singer,0,051ba0c9-354e-4109-a1c6-e0c3c8fd7271,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-03,746318,Flyout,field_out,True,663993,663903,Nathaniel Lowe,Brady Singer,0,77ff8d36-d394-4deb-a2ec-fc279836e3fe,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-03,746318,Strikeout,strikeout,True,666969,663903,Adolis García,Brady Singer,0,05699934-d12c-417a-b114-db3bcb98e018,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-05-03,746318,Walk,walk,False,686469,547179,Vinnie Pasquantino,Michael Lorenzen,0,51a0d04c-d333-4944-83da-e6518f8d6633,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
43,2024-05-03,746318,Grounded Into DP,grounded_into_double_play,True,521692,547179,Salvador Perez,Michael Lorenzen,1,b667fa73-582d-4df4-841e-00c62cfbf42b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
44,2024-05-03,746318,Double,double,False,686681,547179,Michael Massey,Michael Lorenzen,0,0aed0d73-4c84-4319-8e9d-0b3168772f8c,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
45,2024-05-03,746318,Strikeout,strikeout,True,666023,547179,Freddy Fermin,Michael Lorenzen,0,0aba2a27-999d-4f5a-8ae2-ed4148e030c2,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,89.0,95.0,90.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.27,0.145,0.197,0.95,-0.46,-1.69,1.61,94.0,84.7,93.8,84.5,0.077,0.308,0.172,0.302,0.465,0.055,0.154,0.295,0.202,0.145,0.217,0.347,102.0,90.0,94.0,94.0,94.0,93.0,0.111,0.072,1.38,0.92,90.2,81.8,0.175,0.425,0.241,0.111,0.111,0.367,,,,,,,,,
46,2024-05-03,746318,Walk,walk,False,694497,670167,Evan Carter,John Schreiber,0,3fdccb06-f562-4679-a151-45629a94b8f1,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.121,0.212,0.273,0.292,0.354,0.113,0.346,0.538,0.193,0.429,0.5,0.214,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,,,,,,,,,,
47,2024-05-03,746318,Grounded Into DP,grounded_into_double_play,True,669701,670167,Josh Smith,John Schreiber,1,c3afcafb-22d9-43be-853c-454a7e8c0c78,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.121,0.212,0.273,0.292,0.354,0.113,0.346,0.538,0.193,0.429,0.5,0.214,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,,,,,,,,,,
48,2024-05-03,746318,Single,single,False,608671,670167,Travis Jankowski,John Schreiber,0,6dff3d47-63ef-44e4-95e8-3f52e8689a8b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.121,0.212,0.273,0.292,0.354,0.113,0.346,0.538,0.193,0.429,0.5,0.214,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,,,,,,,,,,
49,2024-05-03,746318,Single,single,False,668800,670167,Andrew Knizner,John Schreiber,1,8a963f40-4355-44b0-9545-0178805c529b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.121,0.212,0.273,0.292,0.354,0.113,0.346,0.538,0.193,0.429,0.5,0.214,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,,,,,,,,,,
50,2024-05-03,746318,Walk,walk,False,665750,670167,Leody Taveras,John Schreiber,1,d0f3f618-e24e-42cb-9bb5-d3ddacaae780,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.121,0.212,0.273,0.292,0.354,0.113,0.346,0.538,0.193,0.429,0.5,0.214,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,,,,,,,,,,
51,2024-05-03,746318,Strikeout,strikeout,True,543760,670167,Marcus Semien,John Schreiber,0,0d34321c-56f6-4f09-b541-6daaf94d1189,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,0.079,-1.64,1.15,-0.04,-3.88,92.7,86.1,91.8,80.9,0.121,0.212,0.273,0.292,0.354,0.113,0.346,0.538,0.193,0.429,0.5,0.214,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,,,,,,,,,,
52,2024-05-03,746318,Single,single,False,669004,668390,MJ Melendez,Cole Winn,0,f3abd5bd-561b-43f9-9df5-dbff3e5c2a16,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,115.0,98.0,100.0,86.0,97.0,91.0,97.0,110.0,113.0,0.073,0.423,0.266,,0.27,-2.25,-1.2,,95.4,,94.7,87.9,0.316,0.526,0.37,0.5,0.5,0.0,0.219,0.313,0.175,,,,108.0,100.0,105.0,,,,,0.028,,2.67,,81.8,,,,,,,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3
53,2024-05-03,746318,Pop Out,field_out,True,592669,668390,Hunter Renfroe,Cole Winn,0,38409a11-6150-430d-b0aa-09bb05fc9816,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,115.0,98.0,100.0,86.0,97.0,91.0,97.0,110.0,113.0,0.073,0.423,0.266,,0.27,-2.25,-1.2,,95.4,,94.7,87.9,0.316,0.526,0.37,0.5,0.5,0.0,0.219,0.313,0.175,,,,108.0,100.0,105.0,,,,,0.028,,2.67,,81.8,,,,,,,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3
54,2024-05-03,746318,Single,single,False,664728,668390,Kyle Isbel,Cole Winn,1,df5e2166-8c65-42e0-b1db-8c764c574939,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,115.0,98.0,100.0,86.0,97.0,91.0,97.0,110.0,113.0,0.073,0.423,0.266,,0.27,-2.25,-1.2,,95.4,,94.7,87.9,0.316,0.526,0.37,0.5,0.5,0.0,0.219,0.313,0.175,,,,108.0,100.0,105.0,,,,,0.028,,2.67,,81.8,,,,,,,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3
55,2024-05-03,746318,Single,single,False,672580,668390,Maikel Garcia,Cole Winn,1,2abde88b-91c1-4910-bcc6-bdd33b3e07d3,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,115.0,98.0,100.0,86.0,97.0,91.0,97.0,110.0,113.0,0.073,0.423,0.266,,0.27,-2.25,-1.2,,95.4,,94.7,87.9,0.316,0.526,0.37,0.5,0.5,0.0,0.219,0.313,0.175,,,,108.0,100.0,105.0,,,,,0.028,,2.67,,81.8,,,,,,,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3
56,2024-05-03,746318,Single,single,False,677951,668390,Bobby Witt Jr.,Cole Winn,1,2a337cf9-725a-4294-9c49-de1b304365f0,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,115.0,98.0,100.0,86.0,97.0,91.0,97.0,110.0,113.0,0.073,0.423,0.266,,0.27,-2.25,-1.2,,95.4,,94.7,87.9,0.316,0.526,0.37,0.5,0.5,0.0,0.219,0.313,0.175,,,,108.0,100.0,105.0,,,,,0.028,,2.67,,81.8,,,,,,,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3
57,2024-05-03,746318,Single,single,False,686469,570632,Vinnie Pasquantino,José Ureña,1,9b93212a-cde9-44c1-af3d-55811e953243,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.226,0.333,0.363,0.234,0.298,0.101,0.429,1.0,0.229,0.238,0.548,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-05-03,746318,Home Run,home_run,False,521692,570632,Salvador Perez,José Ureña,1,47955c29-d1af-4b2a-9907-addc69806b19,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.226,0.333,0.363,0.234,0.298,0.101,0.429,1.0,0.229,0.238,0.548,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-05-03,746318,Walk,walk,False,686681,570632,Michael Massey,José Ureña,0,13483fbc-9b8d-49ee-8640-7a30a60f74a8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.226,0.333,0.363,0.234,0.298,0.101,0.429,1.0,0.229,0.238,0.548,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024-05-03,746318,Grounded Into DP,grounded_into_double_play,True,666023,570632,Freddy Fermin,José Ureña,1,18a19b64-f334-4da9-8c90-17ff5d227122,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.226,0.333,0.363,0.234,0.298,0.101,0.429,1.0,0.229,0.238,0.548,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-05-03,746318,Single,single,False,608369,672582,Corey Seager,Angel Zerpa,0,db82e4b8-aa82-4ba1-95cd-139079135a64,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,71.0,99.0,89.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.215,0.251,0.114,0.75,-0.16,0.58,-3.88,95.4,88.5,96.0,86.3,0.233,0.367,0.176,0.297,0.311,0.13,0.273,0.273,0.146,0.313,0.688,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-05-03,746318,Groundout,field_out,True,663993,672582,Nathaniel Lowe,Angel Zerpa,1,c63efa25-635e-40e2-866f-4807f0e2bfe4,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,71.0,99.0,89.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.215,0.251,0.114,0.75,-0.16,0.58,-3.88,95.4,88.5,96.0,86.3,0.233,0.367,0.176,0.297,0.311,0.13,0.273,0.273,0.146,0.313,0.688,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-05-03,746318,Groundout,field_out,True,666969,672582,Adolis García,Angel Zerpa,1,335a9d3e-a3af-4717-b737-136927e7a0ed,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,71.0,99.0,89.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.215,0.251,0.114,0.75,-0.16,0.58,-3.88,95.4,88.5,96.0,86.3,0.233,0.367,0.176,0.297,0.311,0.13,0.273,0.273,0.146,0.313,0.688,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-05-03,746318,Strikeout,strikeout,True,694497,672582,Evan Carter,Angel Zerpa,0,6892b192-c5b5-4141-9305-02d976278ddd,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,71.0,99.0,89.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.215,0.251,0.114,0.75,-0.16,0.58,-3.88,95.4,88.5,96.0,86.3,0.233,0.367,0.176,0.297,0.311,0.13,0.273,0.273,0.146,0.313,0.688,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-05-03,746318,Groundout,field_out,True,680118,666720,Dairon Blanco,Yerry Rodríguez,0,4a105d20-6530-4f1a-92af-5da5cfcd34f9,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,105.0,96.0,92.0,,,,107.0,100.0,110.0,,0.582,0.316,0.102,-0.36,,-2.38,-3.2,96.3,86.5,,83.7,0.25,0.583,0.304,,,,0.25,0.444,0.172,0.167,0.667,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-05-03,746318,Flyout,field_out,True,592669,666720,Hunter Renfroe,Yerry Rodríguez,0,5306dca7-b29c-47fc-a51f-20d8bf94e710,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,105.0,96.0,92.0,,,,107.0,100.0,110.0,,0.582,0.316,0.102,-0.36,,-2.38,-3.2,96.3,86.5,,83.7,0.25,0.583,0.304,,,,0.25,0.444,0.172,0.167,0.667,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-05-03,746318,Single,single,False,664728,666720,Kyle Isbel,Yerry Rodríguez,0,78ab5a78-59b3-49d8-bdd2-dca8c562cc56,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,105.0,96.0,92.0,,,,107.0,100.0,110.0,,0.582,0.316,0.102,-0.36,,-2.38,-3.2,96.3,86.5,,83.7,0.25,0.583,0.304,,,,0.25,0.444,0.172,0.167,0.667,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-05-03,746318,Strikeout,strikeout,True,672580,666720,Maikel Garcia,Yerry Rodríguez,0,4028d072-5c1b-42b8-ac83-b297613e25bf,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,105.0,96.0,92.0,,,,107.0,100.0,110.0,,0.582,0.316,0.102,-0.36,,-2.38,-3.2,96.3,86.5,,83.7,0.25,0.583,0.304,,,,0.25,0.444,0.172,0.167,0.667,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-05-03,746318,Pop Out,field_out,True,669701,681882,Josh Smith,Colin Selby,0,e8aec256-00b6-43c0-b1a3-81366c5733da,681882.0,colinselby,Selby,Right,Colin Selby,KCR,6.0,2.72,3.0,87.0,98.0,83.0,0.895,0.0,6.0,6.0,0.0,2.33,0.182,0.545,0.364,0.182,0.388,,,,72.0,81.0,72.0,91.0,88.0,80.0,91.0,92.0,108.0,0.204,0.449,0.061,,-0.43,7.11,6.04,,94.3,,94.4,87.2,,,,0.0,0.0,0.25,0.286,0.286,0.1,,,,145.0,95.0,98.0,,,,,0.286,,-1.52,,81.7,,,,,,,,,,,,,,,
