,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
36,2024-04-05,746733,Pop Out,field_out,True,624413,668881,Pete Alonso,Hunter Greene,0,5af6ebf4-b3d3-41ea-85fc-75a4fb426cca,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-05,746733,Single,single,False,571912,500779,Luke Maile,Jose Quintana,0,0284ffa2-38e7-43f4-803c-f6d13a1eccd7,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
38,2024-04-05,746733,Single,single,False,663697,500779,Jonathan India,Jose Quintana,1,0f578ec2-f67b-4401-ab36-129d286906a2,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
39,2024-04-05,746733,Lineout,field_out,True,668715,500779,Spencer Steer,Jose Quintana,0,4d6543d4-17c7-4c14-a3a4-b3baf1aedf57,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
40,2024-04-05,746733,Flyout,field_out,True,687952,500779,Christian Encarnacion-Strand,Jose Quintana,0,5e42fb8f-0ae9-4778-acff-a2fc36484ffa,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
41,2024-04-05,746733,Groundout,field_out,True,600869,500779,Jeimer Candelario,Jose Quintana,0,8a8b50b9-a82c-462d-b4a8-3326834dee8e,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
42,2024-04-05,746733,Flyout,field_out,True,682626,668881,Francisco Alvarez,Hunter Greene,0,f2d142e3-aa37-4fab-b8ee-bd02699b4418,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-04-05,746733,Single,single,False,683146,668881,Brett Baty,Hunter Greene,0,95e62031-397b-4fc7-b63a-071ca4b016d3,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-04-05,746733,Flyout,field_out,True,516782,668881,Starling Marte,Hunter Greene,0,52ac69da-8cb0-45e5-975e-c0f1114676de,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-04-05,746733,Forceout,force_out,True,621438,668881,Tyrone Taylor,Hunter Greene,1,f4eb63bb-7c6b-4172-b93f-d15cae366f51,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-04-05,746733,Strikeout,strikeout,True,656413,500779,Stuart Fairchild,Jose Quintana,0,3ce849af-c2b4-43c1-8d85-d00bfa6dfa12,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
47,2024-04-05,746733,Groundout,field_out,True,682829,500779,Elly De La Cruz,Jose Quintana,0,a7aa89df-a38e-484d-9b18-834ce38be84f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
48,2024-04-05,746733,Walk,walk,False,669289,500779,Santiago Espinal,Jose Quintana,0,ed54f84b-74eb-4160-a4af-84bd7960d014,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
49,2024-04-05,746733,Walk,walk,False,666181,500779,Will Benson,Jose Quintana,1,bcf8244a-9dd3-4f43-89f4-00fe98453728,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,108.0,104.0,101.0,69.0,93.0,86.0,,,,,,,0.207,,,0.277,-1.6,,,0.72,90.5,,,77.8,0.281,0.579,0.149,,,,,,,0.255,0.415,0.247,71.0,101.0,97.0,75.0,97.0,91.0,0.318,0.199,-0.01,0.78,85.8,90.7,0.271,0.504,0.137,0.188,0.263,0.314,0.154,0.269,0.327,,,,,,,,,
50,2024-04-05,746733,Pop Out,field_out,True,571912,622098,Luke Maile,Drew Smith,1,17d2890f-741d-4466-879a-67d7d9935c37,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,81.0,86.0,88.0,119.0,102.0,105.0,101.0,119.0,113.0,,,,0.436,,0.14,0.076,-0.3,,1.34,2.65,94.7,,84.6,76.7,0.226,0.452,0.26,0.231,0.308,0.321,,,,,,,66.0,86.0,80.0,,,,0.027,0.052,4.01,-3.56,85.3,94.6,,,,0.333,0.333,0.2,,,,150.0,99.0,108.0,0.268,-2.33,89.1,0.389,0.611,0.358
51,2024-04-05,746733,Strikeout,strikeout,True,643446,518585,Jeff McNeil,Fernando Cruz,0,9574bbe7-5273-4963-818f-cad6e7955b89,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,159.0,95.0,113.0,0.301,0.431,,,-0.28,2.35,,,94.7,81.7,,,0.316,0.553,0.178,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317
52,2024-04-05,746733,Walk,walk,False,664056,518585,Harrison Bader,Fernando Cruz,0,2d547e2a-643f-4a84-9812-d55b53e2156c,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,159.0,95.0,113.0,0.301,0.431,,,-0.28,2.35,,,94.7,81.7,,,0.316,0.553,0.178,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317
53,2024-04-05,746733,Walk,walk,False,621466,518585,DJ Stewart,Fernando Cruz,1,e8cf45c3-65ca-4508-b652-01db26cfe56e,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,159.0,95.0,113.0,0.301,0.431,,,-0.28,2.35,,,94.7,81.7,,,0.316,0.553,0.178,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317
54,2024-04-05,746733,Walk,walk,False,596019,518585,Francisco Lindor,Fernando Cruz,1,f98d0559-f7f1-4c7b-90ec-f9df10f15b22,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,159.0,95.0,113.0,0.301,0.431,,,-0.28,2.35,,,94.7,81.7,,,0.316,0.553,0.178,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317
55,2024-04-05,746733,Fielders Choice,fielders_choice,False,624413,518585,Pete Alonso,Fernando Cruz,1,299dde71-94e6-4cff-8791-104fa7842757,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,159.0,95.0,113.0,0.301,0.431,,,-0.28,2.35,,,94.7,81.7,,,0.316,0.553,0.178,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317
56,2024-04-05,746733,Strikeout,strikeout,True,682626,518585,Francisco Alvarez,Fernando Cruz,0,c72b6649-9db6-433f-8809-84923563e62e,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,159.0,95.0,113.0,0.301,0.431,,,-0.28,2.35,,,94.7,81.7,,,0.316,0.553,0.178,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317
57,2024-04-05,746733,Lineout,field_out,True,683146,518585,Brett Baty,Fernando Cruz,0,4eeb31fb-1c54-462d-bb46-71ce1c9d2eb5,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,159.0,95.0,113.0,0.301,0.431,,,-0.28,2.35,,,94.7,81.7,,,0.316,0.553,0.178,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317
58,2024-04-05,746733,Single,single,False,663697,622098,Jonathan India,Drew Smith,0,12ce6fcf-63e5-4a39-a0b9-dca5d9cae41c,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,81.0,86.0,88.0,119.0,102.0,105.0,101.0,119.0,113.0,,,,0.436,,0.14,0.076,-0.3,,1.34,2.65,94.7,,84.6,76.7,0.226,0.452,0.26,0.231,0.308,0.321,,,,,,,66.0,86.0,80.0,,,,0.027,0.052,4.01,-3.56,85.3,94.6,,,,0.333,0.333,0.2,,,,150.0,99.0,108.0,0.268,-2.33,89.1,0.389,0.611,0.358
59,2024-04-05,746733,Strikeout,strikeout,True,668715,622098,Spencer Steer,Drew Smith,0,a1b72dac-93e8-4972-891d-392fed0c670b,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,81.0,86.0,88.0,119.0,102.0,105.0,101.0,119.0,113.0,,,,0.436,,0.14,0.076,-0.3,,1.34,2.65,94.7,,84.6,76.7,0.226,0.452,0.26,0.231,0.308,0.321,,,,,,,66.0,86.0,80.0,,,,0.027,0.052,4.01,-3.56,85.3,94.6,,,,0.333,0.333,0.2,,,,150.0,99.0,108.0,0.268,-2.33,89.1,0.389,0.611,0.358
60,2024-04-05,746733,Lineout,field_out,True,687952,622098,Christian Encarnacion-Strand,Drew Smith,0,bb21a95c-e388-42e1-a113-74f3bc0b8dc1,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,81.0,86.0,88.0,119.0,102.0,105.0,101.0,119.0,113.0,,,,0.436,,0.14,0.076,-0.3,,1.34,2.65,94.7,,84.6,76.7,0.226,0.452,0.26,0.231,0.308,0.321,,,,,,,66.0,86.0,80.0,,,,0.027,0.052,4.01,-3.56,85.3,94.6,,,,0.333,0.333,0.2,,,,150.0,99.0,108.0,0.268,-2.33,89.1,0.389,0.611,0.358
61,2024-04-05,746733,Double,double,False,600869,622098,Jeimer Candelario,Drew Smith,1,055742ac-a9ec-405f-9b4e-41b1da6973fb,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,81.0,86.0,88.0,119.0,102.0,105.0,101.0,119.0,113.0,,,,0.436,,0.14,0.076,-0.3,,1.34,2.65,94.7,,84.6,76.7,0.226,0.452,0.26,0.231,0.308,0.321,,,,,,,66.0,86.0,80.0,,,,0.027,0.052,4.01,-3.56,85.3,94.6,,,,0.333,0.333,0.2,,,,150.0,99.0,108.0,0.268,-2.33,89.1,0.389,0.611,0.358
62,2024-04-05,746733,Walk,walk,False,663886,548384,Tyler Stephenson,Brooks Raley,0,e26a1086-ebb9-481c-b1e4-36365a7983bd,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,NYM,0.0,3.1,7.0,108.0,104.0,113.0,0.796,11.57,3.86,2.57,0.0,0.5,0.462,0.308,0.385,0.308,0.412,,,,,,,116.0,114.0,126.0,,,,,,0.479,,,,5.47,,,,80.5,,,,,0.0,0.0,0.219,,,,,,,100.0,102.0,109.0,78.0,112.0,107.0,0.092,0.185,2.74,4.54,83.7,88.9,,,,0.167,0.167,0.545,,,,99.0,94.0,88.0,0.244,-3.52,85.7,0.5,1.0,0.0
63,2024-04-05,746733,Strikeout,strikeout,True,682829,548384,Elly De La Cruz,Brooks Raley,0,fbe28ae2-348f-4196-b522-14dab4b477fc,548384.0,brooksraley,"Raley, B",Left,Brooks Raley,NYM,0.0,3.1,7.0,108.0,104.0,113.0,0.796,11.57,3.86,2.57,0.0,0.5,0.462,0.308,0.385,0.308,0.412,,,,,,,116.0,114.0,126.0,,,,,,0.479,,,,5.47,,,,80.5,,,,,0.0,0.0,0.219,,,,,,,100.0,102.0,109.0,78.0,112.0,107.0,0.092,0.185,2.74,4.54,83.7,88.9,,,,0.167,0.167,0.545,,,,99.0,94.0,88.0,0.244,-3.52,85.7,0.5,1.0,0.0
64,2024-04-05,746733,Strikeout,strikeout,True,516782,641941,Starling Marte,Emilio Pagán,0,40e7db22-a099-4a72-b495-fec172dad3ca,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,107.0,109.0,99.0,0.566,0.153,,,0.51,0.86,,,94.3,84.1,,,0.224,0.388,0.275,,,,0.111,0.222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,90.0,114.0,110.0,0.281,-3.2,86.2,0.429,0.762,0.326
65,2024-04-05,746733,Pop Out,field_out,True,621438,641941,Tyrone Taylor,Emilio Pagán,0,060f8b2d-c5a5-4267-96ab-c6fe5f0ccbe0,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,107.0,109.0,99.0,0.566,0.153,,,0.51,0.86,,,94.3,84.1,,,0.224,0.388,0.275,,,,0.111,0.222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,90.0,114.0,110.0,0.281,-3.2,86.2,0.429,0.762,0.326
66,2024-04-05,746733,Home Run,home_run,False,643446,641941,Jeff McNeil,Emilio Pagán,0,707678da-dcff-41d4-bb9d-f7f90dc1b97a,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,107.0,109.0,99.0,0.566,0.153,,,0.51,0.86,,,94.3,84.1,,,0.224,0.388,0.275,,,,0.111,0.222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,90.0,114.0,110.0,0.281,-3.2,86.2,0.429,0.762,0.326
67,2024-04-05,746733,Strikeout,strikeout,True,664056,641941,Harrison Bader,Emilio Pagán,0,514ee73b-5aff-430e-8e43-8b9d065acc83,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,107.0,109.0,99.0,0.566,0.153,,,0.51,0.86,,,94.3,84.1,,,0.224,0.388,0.275,,,,0.111,0.222,0.5,,,,,,,,,,,,,,,,,,,,,,,,,90.0,114.0,110.0,0.281,-3.2,86.2,0.429,0.762,0.326
68,2024-04-05,746733,Strikeout,strikeout,True,669289,493603,Santiago Espinal,Adam Ottavino,0,9b5d4545-5831-41f6-be51-ea5279716726,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,,,,72.0,102.0,98.0,115.0,108.0,113.0,,,,0.055,,0.39,,1.93,,-0.09,,92.9,,79.2,,0.0,0.0,0.429,0.3,0.6,0.222,,,,,,,73.0,89.0,90.0,100.0,101.0,99.0,0.377,0.077,0.6,-2.3,87.2,92.1,0.217,0.25,0.167,0.364,0.545,0.222,,,,85.0,87.0,90.0,0.102,-1.42,87.9,0.286,1.0,0.351
69,2024-04-05,746733,Groundout,field_out,True,666181,493603,Will Benson,Adam Ottavino,0,bab11225-e6fb-4ded-868f-dc9f01f6b0d5,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,,,,72.0,102.0,98.0,115.0,108.0,113.0,,,,0.055,,0.39,,1.93,,-0.09,,92.9,,79.2,,0.0,0.0,0.429,0.3,0.6,0.222,,,,,,,73.0,89.0,90.0,100.0,101.0,99.0,0.377,0.077,0.6,-2.3,87.2,92.1,0.217,0.25,0.167,0.364,0.545,0.222,,,,85.0,87.0,90.0,0.102,-1.42,87.9,0.286,1.0,0.351
70,2024-04-05,746733,Strikeout,strikeout,True,571912,493603,Luke Maile,Adam Ottavino,0,622bdd96-98e0-4d49-91d2-2e1336c61e9f,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,,,,72.0,102.0,98.0,115.0,108.0,113.0,,,,0.055,,0.39,,1.93,,-0.09,,92.9,,79.2,,0.0,0.0,0.429,0.3,0.6,0.222,,,,,,,73.0,89.0,90.0,100.0,101.0,99.0,0.377,0.077,0.6,-2.3,87.2,92.1,0.217,0.25,0.167,0.364,0.545,0.222,,,,85.0,87.0,90.0,0.102,-1.42,87.9,0.286,1.0,0.351
71,2024-04-05,746733,Walk,walk,False,621466,622088,DJ Stewart,Tejay Antone,0,18ea1364-55ab-4343-bbed-57d5e79f618b,622088.0,tejayantone,Antone,Right,Tejay Antone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.25,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,,,,
72,2024-04-05,746733,Flyout,field_out,True,596019,622088,Francisco Lindor,Tejay Antone,0,72a5bf29-6aa6-4914-bbb5-12156c4b55f9,622088.0,tejayantone,Antone,Right,Tejay Antone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.25,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,,,,
73,2024-04-05,746733,Lineout,field_out,True,624413,622088,Pete Alonso,Tejay Antone,1,fc72fb68-3020-4906-90ff-68c3888db860,622088.0,tejayantone,Antone,Right,Tejay Antone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.25,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,,,,
74,2024-04-05,746733,Field Error,field_error,False,663697,621242,Jonathan India,Edwin Díaz,0,9b9893a7-5102-493b-b901-189623984072,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.05,2.9,26.2,96.0,119.0,106.0,0.67,12.49,3.38,7.09,1.69,1.32,0.18,0.508,0.213,0.279,0.439,,,,115.0,92.0,97.0,123.0,99.0,113.0,,,,0.443,,0.557,,0.32,,-0.32,,97.2,,89.4,,0.2,0.371,0.373,0.226,0.403,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
