,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
34,2024-08-30,745862,Sac Bunt,sac_bunt,True,668885,592332,Austin Martin,Kevin Gausman,1,a65dc8c7-f1f5-4df6-99f6-caa4bca7f782,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
35,2024-08-30,745862,Sac Fly,sac_fly,True,650489,592332,Willi Castro,Kevin Gausman,1,77161488-9df7-4173-92e7-3baee8687374,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
36,2024-08-30,745862,Flyout,field_out,True,663616,592332,Trevor Larnach,Kevin Gausman,0,461fdac8-b5f8-41a7-99d9-88d6dc4d265f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
37,2024-08-30,745862,Single,single,False,677870,641154,Leo Jiménez,Pablo López,0,9a596754-7c0e-448f-92ff-9b50f6ede6ce,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-08-30,745862,Pop Out,field_out,True,662139,641154,Daulton Varsho,Pablo López,0,25f78303-1335-4c40-9530-f693df2ec324,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-08-30,745862,Grounded Into DP,grounded_into_double_play,True,695238,641154,Will Wagner,Pablo López,1,dc343b6f-0b9b-49bc-a63d-89e9ce9222e6,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-08-30,745862,Single,single,False,668904,592332,Royce Lewis,Kevin Gausman,0,64b92169-2420-4695-989f-5c4e4e87994d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
41,2024-08-30,745862,Forceout,force_out,True,670242,592332,Matt Wallner,Kevin Gausman,1,2e5ec3c1-c438-4fa0-ba7f-3ff4a7531d52,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
42,2024-08-30,745862,Flyout,field_out,True,666397,592332,Edouard Julien,Kevin Gausman,0,8c56ae7f-8af0-49d8-bd47-a7ce95c249b1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
43,2024-08-30,745862,Walk,walk,False,669304,592332,Jose Miranda,Kevin Gausman,1,ee2843e8-cf75-44c2-826a-ccc53f3fb5b4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
44,2024-08-30,745862,Flyout,field_out,True,467793,647315,Carlos Santana,Zach Pop,0,aae82acf-ec11-4564-9c10-92f9a3753de5,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.89,4.37,44.1,98.0,103.0,99.0,0.805,6.09,3.45,8.93,1.62,1.93,0.212,0.479,0.178,0.37,0.378,,,,,,,,,,96.0,99.0,99.0,138.0,95.0,104.0,0.728,,0.152,0.001,0.001,,-0.1,-0.07,3.94,-3.84,,87.4,96.2,86.4,82.8,,,,,,,,,,,,,0.267,0.437,0.217,,,,,,,,,,0.208,0.25,0.238,100.0,95.0,90.0,0.117,-1.78,93.6,0.214,0.643,0.229,,,,,,
45,2024-08-30,745862,Groundout,field_out,True,665489,641154,Vladimir Guerrero Jr.,Pablo López,0,4bb8912f-406c-46fd-b4fc-6b6dd84e2e43,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-08-30,745862,Single,single,True,687462,641154,Spencer Horwitz,Pablo López,1,efc7432e-b94c-42e8-8022-fb4d182ad3a2,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-08-30,745862,Groundout,field_out,True,680718,641154,Addison Barger,Pablo López,0,2f196ae5-3441-413d-bdba-f4f68bbdadf7,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-08-30,745862,Groundout,field_out,True,680777,647315,Ryan Jeffers,Zach Pop,0,59dfa84d-994e-41a2-9cc3-9c4b27bb7d35,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.89,4.37,44.1,98.0,103.0,99.0,0.805,6.09,3.45,8.93,1.62,1.93,0.212,0.479,0.178,0.37,0.378,,,,,,,,,,96.0,99.0,99.0,138.0,95.0,104.0,0.728,,0.152,0.001,0.001,,-0.1,-0.07,3.94,-3.84,,87.4,96.2,86.4,82.8,,,,,,,,,,,,,0.267,0.437,0.217,,,,,,,,,,0.208,0.25,0.238,100.0,95.0,90.0,0.117,-1.78,93.6,0.214,0.643,0.229,,,,,,
49,2024-08-30,745862,Groundout,field_out,True,668885,647315,Austin Martin,Zach Pop,0,6e1e9091-cc88-4ce7-be5c-ddfb5b845069,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.89,4.37,44.1,98.0,103.0,99.0,0.805,6.09,3.45,8.93,1.62,1.93,0.212,0.479,0.178,0.37,0.378,,,,,,,,,,96.0,99.0,99.0,138.0,95.0,104.0,0.728,,0.152,0.001,0.001,,-0.1,-0.07,3.94,-3.84,,87.4,96.2,86.4,82.8,,,,,,,,,,,,,0.267,0.437,0.217,,,,,,,,,,0.208,0.25,0.238,100.0,95.0,90.0,0.117,-1.78,93.6,0.214,0.643,0.229,,,,,,
50,2024-08-30,745862,Strikeout,strikeout,True,650489,663893,Willi Castro,Brendon Little,0,df083603-a519-4b8e-8c2d-bab9589f3b60,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,85.0,92.0,88.0,,,,0.58,,,,,,0.97,,,,,,94.5,,,,,,,,,,,,0.151,0.208,0.452,0.263,0.4,0.19,,,,,,,,,,,,,78.0,91.0,84.0,0.097,-2.46,93.6,0.313,0.75,0.273,99.0,96.0,95.0,0.323,1.11,86.7
51,2024-08-30,745862,Lineout,field_out,True,672386,641154,Alejandro Kirk,Pablo López,0,5c229256-effb-4200-a600-c0d010a3acec,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-08-30,745862,Strikeout,strikeout,True,676391,641154,Ernie Clement,Pablo López,0,8423d229-fb98-42f5-b161-7b328e2c88c8,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-08-30,745862,Single,single,False,664770,641154,Nathan Lukes,Pablo López,0,f2df73bb-aa99-4c96-92fb-9fbd5276dd4f,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-08-30,745862,Single,single,False,677870,641154,Leo Jiménez,Pablo López,1,dd37fd4c-1f5b-42c5-8e50-090b1ca19268,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-08-30,745862,Strikeout,strikeout,True,662139,643377,Daulton Varsho,Griffin Jax,0,7b567b87-c563-4782-b0be-eef485d863d5,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,90.0,102.0,102.0,168.0,100.0,123.0,0.097,0.304,0.372,0.064,0.163,2.76,2.07,0.57,1.23,1.22,97.1,92.3,96.7,88.9,86.6,0.151,0.26,0.281,0.236,0.306,0.421,0.156,0.244,0.5,0.133,0.267,0.333,0.227,0.273,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-08-30,745862,Walk,walk,False,622534,663893,Manuel Margot,Brendon Little,0,298305b4-dc4e-45eb-af83-0cf10f962496,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,85.0,92.0,88.0,,,,0.58,,,,,,0.97,,,,,,94.5,,,,,,,,,,,,0.151,0.208,0.452,0.263,0.4,0.19,,,,,,,,,,,,,78.0,91.0,84.0,0.097,-2.46,93.6,0.313,0.75,0.273,99.0,96.0,95.0,0.323,1.11,86.7
57,2024-08-30,745862,Grounded Into DP,grounded_into_double_play,True,668904,663893,Royce Lewis,Brendon Little,1,0f6bacc6-5598-47e7-8d30-f2af8d7d448d,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,85.0,92.0,88.0,,,,0.58,,,,,,0.97,,,,,,94.5,,,,,,,,,,,,0.151,0.208,0.452,0.263,0.4,0.19,,,,,,,,,,,,,78.0,91.0,84.0,0.097,-2.46,93.6,0.313,0.75,0.273,99.0,96.0,95.0,0.323,1.11,86.7
58,2024-08-30,745862,Strikeout,strikeout,True,670242,663893,Matt Wallner,Brendon Little,0,5b317edf-6725-419f-96d2-ed153a73c812,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.4,4.02,39.2,93.0,89.0,90.0,0.731,7.26,3.86,7.71,1.36,5.13,0.127,0.475,0.22,0.322,0.415,,,,,,,,,,85.0,92.0,88.0,,,,0.58,,,,,,0.97,,,,,,94.5,,,,,,,,,,,,0.151,0.208,0.452,0.263,0.4,0.19,,,,,,,,,,,,,78.0,91.0,84.0,0.097,-2.46,93.6,0.313,0.75,0.273,99.0,96.0,95.0,0.323,1.11,86.7
59,2024-08-30,745862,Single,single,False,695238,661395,Will Wagner,Jhoan Duran,0,67b424fd-bb66-450d-9f52-38c8641749a8,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.99,2.72,47.1,97.0,132.0,97.0,0.72,10.27,2.47,7.61,0.76,2.78,0.28,0.392,0.272,0.2,0.438,,,,131.0,95.0,102.0,123.0,101.0,95.0,,,,,,,,0.416,,0.274,,0.03,,,-0.5,,100.5,,,,86.1,0.279,0.377,0.348,,,,,,,0.163,0.349,0.442,,,,144.0,93.0,96.0,0.311,2.19,97.0,0.222,0.347,0.19,,,,,,,,,,,,,,,,,,
60,2024-08-30,745862,Forceout,force_out,True,665489,661395,Vladimir Guerrero Jr.,Jhoan Duran,1,111c0e46-81e6-4bb5-9198-8556675937d4,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.99,2.72,47.1,97.0,132.0,97.0,0.72,10.27,2.47,7.61,0.76,2.78,0.28,0.392,0.272,0.2,0.438,,,,131.0,95.0,102.0,123.0,101.0,95.0,,,,,,,,0.416,,0.274,,0.03,,,-0.5,,100.5,,,,86.1,0.279,0.377,0.348,,,,,,,0.163,0.349,0.442,,,,144.0,93.0,96.0,0.311,2.19,97.0,0.222,0.347,0.19,,,,,,,,,,,,,,,,,,
61,2024-08-30,745862,Grounded Into DP,grounded_into_double_play,True,687462,661395,Spencer Horwitz,Jhoan Duran,1,68f7203e-7261-4f87-bea7-4851be178117,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.99,2.72,47.1,97.0,132.0,97.0,0.72,10.27,2.47,7.61,0.76,2.78,0.28,0.392,0.272,0.2,0.438,,,,131.0,95.0,102.0,123.0,101.0,95.0,,,,,,,,0.416,,0.274,,0.03,,,-0.5,,100.5,,,,86.1,0.279,0.377,0.348,,,,,,,0.163,0.349,0.442,,,,144.0,93.0,96.0,0.311,2.19,97.0,0.222,0.347,0.19,,,,,,,,,,,,,,,,,,
