,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff
36,2024-09-08,746910,Strikeout,strikeout,True,665839,623167,Enmanuel Valdez,Chris Flexen,0,2fa156f8-a8c2-4883-a125-64b8c31376b6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,0.0,92.0,81.0,152.0,101.0,103.0,,,,0.369,,0.085,-1.14,,-1.95,91.3,,80.2,0.327,0.449,0.256,0.275,0.514,0.125,,,,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,47.0,101.0,91.0,0.002,0.27,0.121,0.153,-0.72,2.03,0.23,-0.91,87.4,81.4,91.4,72.1,0.316,0.529,0.215,0.244,0.389,0.366,0.246,0.404,0.308,,,
37,2024-09-08,746910,Field Error,field_error,False,676113,690916,Zach DeLoach,Richard Fitts,1,0a1f5174-43a3-408b-aa5c-20a6d8eec386,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,2.47,5.2,105.0,116.0,107.0,0.914,3.18,1.59,9.53,0.0,1.67,0.316,0.368,0.158,0.263,0.455,104.0,97.0,94.0,125.0,113.0,119.0,152.0,134.0,142.0,0.47,0.03,0.5,-0.53,-1.73,3.43,94.4,88.6,83.7,0.273,0.273,0.077,0.167,0.167,0.067,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-08,746910,Single,single,False,673357,690916,Luis Robert Jr.,Richard Fitts,1,32d23cd8-5a1a-4476-9367-a7a992a13100,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,2.47,5.2,105.0,116.0,107.0,0.914,3.18,1.59,9.53,0.0,1.67,0.316,0.368,0.158,0.263,0.455,104.0,97.0,94.0,125.0,113.0,119.0,152.0,134.0,142.0,0.47,0.03,0.5,-0.53,-1.73,3.43,94.4,88.6,83.7,0.273,0.273,0.077,0.167,0.167,0.067,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-08,746910,Groundout,field_out,True,643217,690916,Andrew Benintendi,Richard Fitts,1,4025082f-237a-486f-af00-8b93fce7d341,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,2.47,5.2,105.0,116.0,107.0,0.914,3.18,1.59,9.53,0.0,1.67,0.316,0.368,0.158,0.263,0.455,104.0,97.0,94.0,125.0,113.0,119.0,152.0,134.0,142.0,0.47,0.03,0.5,-0.53,-1.73,3.43,94.4,88.6,83.7,0.273,0.273,0.077,0.167,0.167,0.067,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-08,746910,Flyout,field_out,True,683734,690916,Andrew Vaughn,Richard Fitts,1,30791c1e-3de5-4194-8cf1-0b14976160dc,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,2.47,5.2,105.0,116.0,107.0,0.914,3.18,1.59,9.53,0.0,1.67,0.316,0.368,0.158,0.263,0.455,104.0,97.0,94.0,125.0,113.0,119.0,152.0,134.0,142.0,0.47,0.03,0.5,-0.53,-1.73,3.43,94.4,88.6,83.7,0.273,0.273,0.077,0.167,0.167,0.067,0.5,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-08,746910,Single,single,False,686676,669711,Korey Lee,Greg Weissert,1,6b107c5c-b735-4840-90ad-5b1a9a955f90,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,3.71,3.49,53.1,104.0,101.0,105.0,0.811,8.61,3.21,9.79,1.18,1.0,0.247,0.342,0.158,0.278,0.462,85.0,119.0,115.0,112.0,96.0,103.0,,,,0.231,,0.368,1.34,,-1.88,94.0,,80.7,0.333,0.778,0.08,0.19,0.317,0.186,0.327,0.531,0.282,80.0,97.0,103.0,,,,95.0,103.0,98.0,,,,0.326,,,0.075,,0.44,,-1.16,,84.4,93.7,,,,,0.235,0.294,0.412,,,,0.354,0.462,0.099
42,2024-09-08,746910,Lineout,field_out,True,672820,669711,Lenyn Sosa,Greg Weissert,0,def833a6-3fe2-41f8-ae59-927b213d5b12,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,3.71,3.49,53.1,104.0,101.0,105.0,0.811,8.61,3.21,9.79,1.18,1.0,0.247,0.342,0.158,0.278,0.462,85.0,119.0,115.0,112.0,96.0,103.0,,,,0.231,,0.368,1.34,,-1.88,94.0,,80.7,0.333,0.778,0.08,0.19,0.317,0.186,0.327,0.531,0.282,80.0,97.0,103.0,,,,95.0,103.0,98.0,,,,0.326,,,0.075,,0.44,,-1.16,,84.4,93.7,,,,,0.235,0.294,0.412,,,,0.354,0.462,0.099
43,2024-09-08,746910,Flyout,field_out,True,680776,623167,Jarren Duran,Chris Flexen,0,845282ef-155e-4c3a-830c-1a396cf48968,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,0.0,92.0,81.0,152.0,101.0,103.0,,,,0.369,,0.085,-1.14,,-1.95,91.3,,80.2,0.327,0.449,0.256,0.275,0.514,0.125,,,,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,47.0,101.0,91.0,0.002,0.27,0.121,0.153,-0.72,2.03,0.23,-0.91,87.4,81.4,91.4,72.1,0.316,0.529,0.215,0.244,0.389,0.366,0.246,0.404,0.308,,,
44,2024-09-08,746910,Lineout,field_out,True,646240,623167,Rafael Devers,Chris Flexen,0,1dfd59dc-bc09-4046-82f3-9a9e2ea64137,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,0.0,92.0,81.0,152.0,101.0,103.0,,,,0.369,,0.085,-1.14,,-1.95,91.3,,80.2,0.327,0.449,0.256,0.275,0.514,0.125,,,,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,47.0,101.0,91.0,0.002,0.27,0.121,0.153,-0.72,2.03,0.23,-0.91,87.4,81.4,91.4,72.1,0.316,0.529,0.215,0.244,0.389,0.366,0.246,0.404,0.308,,,
45,2024-09-08,746910,Home Run,home_run,False,677800,623167,Wilyer Abreu,Chris Flexen,0,5388bf42-20b4-433c-946f-a72a14b85752,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,0.0,92.0,81.0,152.0,101.0,103.0,,,,0.369,,0.085,-1.14,,-1.95,91.3,,80.2,0.327,0.449,0.256,0.275,0.514,0.125,,,,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,47.0,101.0,91.0,0.002,0.27,0.121,0.153,-0.72,2.03,0.23,-0.91,87.4,81.4,91.4,72.1,0.316,0.529,0.215,0.244,0.389,0.366,0.246,0.404,0.308,,,
46,2024-09-08,746910,Groundout,field_out,True,641933,623167,Tyler O'Neill,Chris Flexen,0,31630bdd-b7a4-4764-9c77-67f49ee3cfb6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,0.0,92.0,81.0,152.0,101.0,103.0,,,,0.369,,0.085,-1.14,,-1.95,91.3,,80.2,0.327,0.449,0.256,0.275,0.514,0.125,,,,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,47.0,101.0,91.0,0.002,0.27,0.121,0.153,-0.72,2.03,0.23,-0.91,87.4,81.4,91.4,72.1,0.316,0.529,0.215,0.244,0.389,0.366,0.246,0.404,0.308,,,
47,2024-09-08,746910,Flyout,field_out,True,666150,669711,Dominic Fletcher,Greg Weissert,0,2df1ed50-18ef-4f9a-8d8d-f59ac5af18f1,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,3.71,3.49,53.1,104.0,101.0,105.0,0.811,8.61,3.21,9.79,1.18,1.0,0.247,0.342,0.158,0.278,0.462,85.0,119.0,115.0,112.0,96.0,103.0,,,,0.231,,0.368,1.34,,-1.88,94.0,,80.7,0.333,0.778,0.08,0.19,0.317,0.186,0.327,0.531,0.282,80.0,97.0,103.0,,,,95.0,103.0,98.0,,,,0.326,,,0.075,,0.44,,-1.16,,84.4,93.7,,,,,0.235,0.294,0.412,,,,0.354,0.462,0.099
48,2024-09-08,746910,Strikeout,strikeout,True,678246,669711,Miguel Vargas,Greg Weissert,0,a84c3101-2017-430e-bc74-9a54ebf55411,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,3.71,3.49,53.1,104.0,101.0,105.0,0.811,8.61,3.21,9.79,1.18,1.0,0.247,0.342,0.158,0.278,0.462,85.0,119.0,115.0,112.0,96.0,103.0,,,,0.231,,0.368,1.34,,-1.88,94.0,,80.7,0.333,0.778,0.08,0.19,0.317,0.186,0.327,0.531,0.282,80.0,97.0,103.0,,,,95.0,103.0,98.0,,,,0.326,,,0.075,,0.44,,-1.16,,84.4,93.7,,,,,0.235,0.294,0.412,,,,0.354,0.462,0.099
49,2024-09-08,746910,Strikeout,strikeout,True,676070,669711,Jacob Amaya,Greg Weissert,0,08881890-7bae-4897-aa5d-7f7406f5f9b4,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,3.71,3.49,53.1,104.0,101.0,105.0,0.811,8.61,3.21,9.79,1.18,1.0,0.247,0.342,0.158,0.278,0.462,85.0,119.0,115.0,112.0,96.0,103.0,,,,0.231,,0.368,1.34,,-1.88,94.0,,80.7,0.333,0.778,0.08,0.19,0.317,0.186,0.327,0.531,0.282,80.0,97.0,103.0,,,,95.0,103.0,98.0,,,,0.326,,,0.075,,0.44,,-1.16,,84.4,93.7,,,,,0.235,0.294,0.412,,,,0.354,0.462,0.099
50,2024-09-08,746910,Flyout,field_out,True,807799,672860,Masataka Yoshida,Prelander Berroa,0,4c43e195-37ef-4d91-a0cc-46bb0e9230ae,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,4.32,1.89,8.1,92.0,118.0,100.0,0.658,16.2,4.32,6.48,1.08,1.14,0.375,0.375,0.25,0.25,0.35,106.0,85.0,79.0,125.0,97.0,113.0,,,,0.368,,0.613,0.3,,0.61,97.8,,88.0,0.167,0.333,0.472,0.2,0.2,0.167,,,,,,,,,,128.0,102.0,82.0,,,,0.018,,,,,-16.44,,,,,97.1,,,,,,,,,,,,,
51,2024-09-08,746910,Double,double,False,657136,672860,Connor Wong,Prelander Berroa,0,5589b806-42dd-401c-b725-58283bc57b44,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,4.32,1.89,8.1,92.0,118.0,100.0,0.658,16.2,4.32,6.48,1.08,1.14,0.375,0.375,0.25,0.25,0.35,106.0,85.0,79.0,125.0,97.0,113.0,,,,0.368,,0.613,0.3,,0.61,97.8,,88.0,0.167,0.333,0.472,0.2,0.2,0.167,,,,,,,,,,128.0,102.0,82.0,,,,0.018,,,,,-16.44,,,,,97.1,,,,,,,,,,,,,
52,2024-09-08,746910,Strikeout,strikeout,True,671213,672860,Triston Casas,Prelander Berroa,0,887c5a9c-d889-43e4-9486-e858ededbc32,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,4.32,1.89,8.1,92.0,118.0,100.0,0.658,16.2,4.32,6.48,1.08,1.14,0.375,0.375,0.25,0.25,0.35,106.0,85.0,79.0,125.0,97.0,113.0,,,,0.368,,0.613,0.3,,0.61,97.8,,88.0,0.167,0.333,0.472,0.2,0.2,0.167,,,,,,,,,,128.0,102.0,82.0,,,,0.018,,,,,-16.44,,,,,97.1,,,,,,,,,,,,,
53,2024-09-08,746910,Groundout,field_out,True,596115,672860,Trevor Story,Prelander Berroa,0,ca67e3ed-61df-4081-a41c-fd2d19c32cc4,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,4.32,1.89,8.1,92.0,118.0,100.0,0.658,16.2,4.32,6.48,1.08,1.14,0.375,0.375,0.25,0.25,0.35,106.0,85.0,79.0,125.0,97.0,113.0,,,,0.368,,0.613,0.3,,0.61,97.8,,88.0,0.167,0.333,0.472,0.2,0.2,0.167,,,,,,,,,,128.0,102.0,82.0,,,,0.018,,,,,-16.44,,,,,97.1,,,,,,,,,,,,,
54,2024-09-08,746910,Flyout,field_out,True,676113,686580,Zach DeLoach,Justin Slaten,0,ea9004a4-4a4a-4d4f-9165-dc27428ca31f,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.17,2.9,48.1,100.0,106.0,101.0,0.724,9.31,1.68,7.08,0.56,1.63,0.189,0.439,0.167,0.318,0.424,111.0,102.0,107.0,112.0,97.0,102.0,,,,0.281,,0.261,2.14,,-1.05,96.3,,83.9,,,,0.146,0.146,0.283,0.263,0.456,0.389,,,,155.0,110.0,116.0,,,,90.0,100.0,94.0,,0.394,0.064,,2.27,,1.33,,91.3,,,84.0,0.217,0.29,0.243,,,,0.154,0.154,0.4,,,
55,2024-09-08,746910,Groundout,field_out,True,673357,686580,Luis Robert Jr.,Justin Slaten,0,c65b8312-b270-403d-a589-4fc631c74d77,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.17,2.9,48.1,100.0,106.0,101.0,0.724,9.31,1.68,7.08,0.56,1.63,0.189,0.439,0.167,0.318,0.424,111.0,102.0,107.0,112.0,97.0,102.0,,,,0.281,,0.261,2.14,,-1.05,96.3,,83.9,,,,0.146,0.146,0.283,0.263,0.456,0.389,,,,155.0,110.0,116.0,,,,90.0,100.0,94.0,,0.394,0.064,,2.27,,1.33,,91.3,,,84.0,0.217,0.29,0.243,,,,0.154,0.154,0.4,,,
56,2024-09-08,746910,Strikeout,strikeout,True,643217,686580,Andrew Benintendi,Justin Slaten,0,383cc35b-5af2-4d93-a246-b1131a32c241,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.17,2.9,48.1,100.0,106.0,101.0,0.724,9.31,1.68,7.08,0.56,1.63,0.189,0.439,0.167,0.318,0.424,111.0,102.0,107.0,112.0,97.0,102.0,,,,0.281,,0.261,2.14,,-1.05,96.3,,83.9,,,,0.146,0.146,0.283,0.263,0.456,0.389,,,,155.0,110.0,116.0,,,,90.0,100.0,94.0,,0.394,0.064,,2.27,,1.33,,91.3,,,84.0,0.217,0.29,0.243,,,,0.154,0.154,0.4,,,
57,2024-09-08,746910,Pop Out,field_out,True,665839,672860,Enmanuel Valdez,Prelander Berroa,0,d5f013c6-b07c-44bd-afc3-3364d3cde3dc,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,4.32,1.89,8.1,92.0,118.0,100.0,0.658,16.2,4.32,6.48,1.08,1.14,0.375,0.375,0.25,0.25,0.35,106.0,85.0,79.0,125.0,97.0,113.0,,,,0.368,,0.613,0.3,,0.61,97.8,,88.0,0.167,0.333,0.472,0.2,0.2,0.167,,,,,,,,,,128.0,102.0,82.0,,,,0.018,,,,,-16.44,,,,,97.1,,,,,,,,,,,,,
58,2024-09-08,746910,Groundout,field_out,True,680776,686642,Jarren Duran,Fraser Ellard,0,4e955e0e-9768-4d47-a134-4edd3d4e0a85,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,3.29,3.12,13.2,93.0,93.0,90.0,0.744,11.2,4.61,6.59,0.66,2.38,0.235,0.324,0.147,0.324,0.436,95.0,94.0,91.0,120.0,82.0,84.0,,,,0.601,,0.21,0.98,,2.61,95.2,,85.8,0.118,0.118,0.5,0.15,0.3,0.226,,,,,,,,,,65.0,122.0,117.0,47.0,100.0,88.0,0.058,0.132,,,-1.36,1.77,,,91.7,,93.4,,0.429,0.429,0.182,,,,,,,0.4,0.4,0.125
59,2024-09-08,746910,Groundout,field_out,True,646240,686642,Rafael Devers,Fraser Ellard,0,2329285f-8c58-4059-af0b-da84d77bce54,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,3.29,3.12,13.2,93.0,93.0,90.0,0.744,11.2,4.61,6.59,0.66,2.38,0.235,0.324,0.147,0.324,0.436,95.0,94.0,91.0,120.0,82.0,84.0,,,,0.601,,0.21,0.98,,2.61,95.2,,85.8,0.118,0.118,0.5,0.15,0.3,0.226,,,,,,,,,,65.0,122.0,117.0,47.0,100.0,88.0,0.058,0.132,,,-1.36,1.77,,,91.7,,93.4,,0.429,0.429,0.182,,,,,,,0.4,0.4,0.125
60,2024-09-08,746910,Single,single,False,683734,677161,Andrew Vaughn,Zack Kelly,0,0ec03078-0b03-4007-8b52-60bd9b491b4a,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,107.0,98.0,95.0,130.0,102.0,115.0,,,,0.305,,0.274,-1.04,,2.16,96.5,,82.3,,,,0.25,0.344,0.232,0.127,0.218,0.354,122.0,104.0,111.0,,,,,,,80.0,101.0,102.0,,0.209,,0.212,-0.42,,,-0.17,91.0,83.6,,,0.289,0.6,0.211,0.163,0.465,0.326,,,,,,
61,2024-09-08,746910,Strikeout,strikeout,True,686676,677161,Korey Lee,Zack Kelly,0,79b3a2e4-9078-4088-b6da-a610081dc90e,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,107.0,98.0,95.0,130.0,102.0,115.0,,,,0.305,,0.274,-1.04,,2.16,96.5,,82.3,,,,0.25,0.344,0.232,0.127,0.218,0.354,122.0,104.0,111.0,,,,,,,80.0,101.0,102.0,,0.209,,0.212,-0.42,,,-0.17,91.0,83.6,,,0.289,0.6,0.211,0.163,0.465,0.326,,,,,,
62,2024-09-08,746910,Single,single,False,672820,677161,Lenyn Sosa,Zack Kelly,1,cd1d16a8-0733-4710-a40c-fe526e3ccf1f,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,107.0,98.0,95.0,130.0,102.0,115.0,,,,0.305,,0.274,-1.04,,2.16,96.5,,82.3,,,,0.25,0.344,0.232,0.127,0.218,0.354,122.0,104.0,111.0,,,,,,,80.0,101.0,102.0,,0.209,,0.212,-0.42,,,-0.17,91.0,83.6,,,0.289,0.6,0.211,0.163,0.465,0.326,,,,,,
63,2024-09-08,746910,Double,double,False,666150,677161,Dominic Fletcher,Zack Kelly,1,a743c153-bfac-4b6f-96f6-7be257bcbb99,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,107.0,98.0,95.0,130.0,102.0,115.0,,,,0.305,,0.274,-1.04,,2.16,96.5,,82.3,,,,0.25,0.344,0.232,0.127,0.218,0.354,122.0,104.0,111.0,,,,,,,80.0,101.0,102.0,,0.209,,0.212,-0.42,,,-0.17,91.0,83.6,,,0.289,0.6,0.211,0.163,0.465,0.326,,,,,,
64,2024-09-08,746910,Intent Walk,intent_walk,False,657757,677161,Gavin Sheets,Zack Kelly,0,07469106-0656-1033-000c-f08cd117d70a,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,107.0,98.0,95.0,130.0,102.0,115.0,,,,0.305,,0.274,-1.04,,2.16,96.5,,82.3,,,,0.25,0.344,0.232,0.127,0.218,0.354,122.0,104.0,111.0,,,,,,,80.0,101.0,102.0,,0.209,,0.212,-0.42,,,-0.17,91.0,83.6,,,0.289,0.6,0.211,0.163,0.465,0.326,,,,,,
65,2024-09-08,746910,Single,single,False,676070,677161,Jacob Amaya,Zack Kelly,1,f0d3e794-0405-472a-849b-5649915cf370,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,107.0,98.0,95.0,130.0,102.0,115.0,,,,0.305,,0.274,-1.04,,2.16,96.5,,82.3,,,,0.25,0.344,0.232,0.127,0.218,0.354,122.0,104.0,111.0,,,,,,,80.0,101.0,102.0,,0.209,,0.212,-0.42,,,-0.17,91.0,83.6,,,0.289,0.6,0.211,0.163,0.465,0.326,,,,,,
66,2024-09-08,746910,Single,single,False,676113,677161,Zach DeLoach,Zack Kelly,1,4e40d25a-a9f6-408c-9b2d-b66e4c2490ea,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,107.0,98.0,95.0,130.0,102.0,115.0,,,,0.305,,0.274,-1.04,,2.16,96.5,,82.3,,,,0.25,0.344,0.232,0.127,0.218,0.354,122.0,104.0,111.0,,,,,,,80.0,101.0,102.0,,0.209,,0.212,-0.42,,,-0.17,91.0,83.6,,,0.289,0.6,0.211,0.163,0.465,0.326,,,,,,
67,2024-09-08,746910,Sac Fly,sac_fly,True,673357,692285,Luis Robert Jr.,Luis Guerrero,1,8480b757-b43b-40a8-aacd-a6bb0d8ca832,692285.0,luisguerrero,Guerrero,Right,Luis Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-09-08,746910,Flyout,field_out,True,643217,692285,Andrew Benintendi,Luis Guerrero,0,e593e9ce-cf34-4bf9-aa75-c112eb1dae37,692285.0,luisguerrero,Guerrero,Right,Luis Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-09-08,746910,Lineout,field_out,True,677800,605121,Wilyer Abreu,Justin Anderson,0,032335ff-e5ac-4ae2-b95b-39abac5ca52d,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.15,4.87,47.2,98.0,110.0,99.0,0.726,9.63,5.1,7.74,0.94,0.9,0.205,0.402,0.182,0.333,0.384,103.0,98.0,95.0,126.0,98.0,104.0,,,,0.313,,0.454,0.95,,-0.46,96.0,,85.6,0.221,0.39,0.414,0.169,0.271,0.256,,,,,,,,,,98.0,95.0,91.0,73.0,109.0,104.0,0.151,0.083,,,-0.96,0.14,,,92.4,,94.8,,0.444,0.611,0.075,,,,,,,0.222,0.259,0.173
70,2024-09-08,746910,Strikeout,strikeout,True,641933,605121,Tyler O'Neill,Justin Anderson,0,ab08b7c6-4ec7-4ac7-9ca9-4f62c8866539,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.15,4.87,47.2,98.0,110.0,99.0,0.726,9.63,5.1,7.74,0.94,0.9,0.205,0.402,0.182,0.333,0.384,103.0,98.0,95.0,126.0,98.0,104.0,,,,0.313,,0.454,0.95,,-0.46,96.0,,85.6,0.221,0.39,0.414,0.169,0.271,0.256,,,,,,,,,,98.0,95.0,91.0,73.0,109.0,104.0,0.151,0.083,,,-0.96,0.14,,,92.4,,94.8,,0.444,0.611,0.075,,,,,,,0.222,0.259,0.173
71,2024-09-08,746910,Double,double,False,807799,605121,Masataka Yoshida,Justin Anderson,0,d3b95d05-c76c-465c-aee5-36ab6163a522,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.15,4.87,47.2,98.0,110.0,99.0,0.726,9.63,5.1,7.74,0.94,0.9,0.205,0.402,0.182,0.333,0.384,103.0,98.0,95.0,126.0,98.0,104.0,,,,0.313,,0.454,0.95,,-0.46,96.0,,85.6,0.221,0.39,0.414,0.169,0.271,0.256,,,,,,,,,,98.0,95.0,91.0,73.0,109.0,104.0,0.151,0.083,,,-0.96,0.14,,,92.4,,94.8,,0.444,0.611,0.075,,,,,,,0.222,0.259,0.173
72,2024-09-08,746910,Strikeout,strikeout,True,657136,605121,Connor Wong,Justin Anderson,0,27ff8bd4-b9b9-4107-b67c-6c3096fffd8c,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.15,4.87,47.2,98.0,110.0,99.0,0.726,9.63,5.1,7.74,0.94,0.9,0.205,0.402,0.182,0.333,0.384,103.0,98.0,95.0,126.0,98.0,104.0,,,,0.313,,0.454,0.95,,-0.46,96.0,,85.6,0.221,0.39,0.414,0.169,0.271,0.256,,,,,,,,,,98.0,95.0,91.0,73.0,109.0,104.0,0.151,0.083,,,-0.96,0.14,,,92.4,,94.8,,0.444,0.611,0.075,,,,,,,0.222,0.259,0.173
