,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FS%,wFS/C,vFS
36,2024-05-30,745081,Double,double,False,647351,641302,Abraham Toro,Tyler Alexander,0,c3451a7a-6185-4fe2-bcfa-31db8b6ba0cd,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
37,2024-05-30,745081,Strikeout,strikeout,True,668709,641302,JJ Bleday,Tyler Alexander,0,047781c5-1821-462c-b258-9d0b7f642bca,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
38,2024-05-30,745081,Strikeout,strikeout,True,667670,641302,Brent Rooker,Tyler Alexander,0,02bf466b-51cf-4a8b-a068-0f8e9a243dd0,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
39,2024-05-30,745081,Groundout,field_out,True,609280,641302,Miguel Andujar,Tyler Alexander,0,9f499ef2-cc9a-4df5-ac14-2aa5def9e2e5,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
40,2024-05-30,745081,Lineout,field_out,True,650490,663687,Yandy Díaz,Hogan Harris,0,826691c2-aaea-43b8-9eb8-4c0bdfbfd292,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,85.0,97.0,91.0,,,,90.0,98.0,100.0,,,,,0.583,,0.116,-0.49,,,-2.85,93.2,,,79.3,0.283,0.485,0.173,,,,,,,0.25,0.536,0.222,118.0,93.0,99.0,57.0,98.0,101.0,0.146,0.156,-0.4,0.81,81.0,72.7,0.259,0.296,0.304,0.154,0.192,0.273,,,
41,2024-05-30,745081,Walk,walk,False,668227,663687,Randy Arozarena,Hogan Harris,0,b7f89be1-ba47-4a15-8711-f2d820aff30b,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,85.0,97.0,91.0,,,,90.0,98.0,100.0,,,,,0.583,,0.116,-0.49,,,-2.85,93.2,,,79.3,0.283,0.485,0.173,,,,,,,0.25,0.536,0.222,118.0,93.0,99.0,57.0,98.0,101.0,0.146,0.156,-0.4,0.81,81.0,72.7,0.259,0.296,0.304,0.154,0.192,0.273,,,
42,2024-05-30,745081,Pop Out,field_out,True,623912,663687,Harold Ramírez,Hogan Harris,0,9838ab84-56fe-48a7-92bd-77502a29d48d,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,85.0,97.0,91.0,,,,90.0,98.0,100.0,,,,,0.583,,0.116,-0.49,,,-2.85,93.2,,,79.3,0.283,0.485,0.173,,,,,,,0.25,0.536,0.222,118.0,93.0,99.0,57.0,98.0,101.0,0.146,0.156,-0.4,0.81,81.0,72.7,0.259,0.296,0.304,0.154,0.192,0.273,,,
43,2024-05-30,745081,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,670623,663687,Isaac Paredes,Hogan Harris,0,57fb3548-41b4-473f-9303-8e89bc0b5341,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,85.0,97.0,91.0,,,,90.0,98.0,100.0,,,,,0.583,,0.116,-0.49,,,-2.85,93.2,,,79.3,0.283,0.485,0.173,,,,,,,0.25,0.536,0.222,118.0,93.0,99.0,57.0,98.0,101.0,0.146,0.156,-0.4,0.81,81.0,72.7,0.259,0.296,0.304,0.154,0.192,0.273,,,
44,2024-05-30,745081,Strikeout,strikeout,True,669127,641302,Shea Langeliers,Tyler Alexander,0,a7f753f8-a26a-4499-a93d-f5972768e224,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
45,2024-05-30,745081,Strikeout,strikeout,True,663662,641302,Daz Cameron,Tyler Alexander,0,f0ac30cf-6aeb-44f5-ae0a-15555473e6d7,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
46,2024-05-30,745081,Single,single,False,680869,641302,Zack Gelof,Tyler Alexander,0,fe025240-40c7-4258-bbe1-0920b484077b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
47,2024-05-30,745081,Groundout,field_out,True,649557,641302,Aledmys Díaz,Tyler Alexander,1,34235e3f-2850-456c-9445-87b35c1a587e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
48,2024-05-30,745081,Groundout,field_out,True,670623,663687,Isaac Paredes,Hogan Harris,0,cfc88c24-7938-4287-a4e9-e8f29ddea136,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,85.0,97.0,91.0,,,,90.0,98.0,100.0,,,,,0.583,,0.116,-0.49,,,-2.85,93.2,,,79.3,0.283,0.485,0.173,,,,,,,0.25,0.536,0.222,118.0,93.0,99.0,57.0,98.0,101.0,0.146,0.156,-0.4,0.81,81.0,72.7,0.259,0.296,0.304,0.154,0.192,0.273,,,
49,2024-05-30,745081,Groundout,field_out,True,676356,663687,Jonny DeLuca,Hogan Harris,0,3db33ff1-e73b-4627-98f1-3505f7e0c55e,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,85.0,97.0,91.0,,,,90.0,98.0,100.0,,,,,0.583,,0.116,-0.49,,,-2.85,93.2,,,79.3,0.283,0.485,0.173,,,,,,,0.25,0.536,0.222,118.0,93.0,99.0,57.0,98.0,101.0,0.146,0.156,-0.4,0.81,81.0,72.7,0.259,0.296,0.304,0.154,0.192,0.273,,,
50,2024-05-30,745081,Pop Out,field_out,True,642350,547184,Jose Siri,Michael Kelly,0,7ed84f42-4986-482b-a0bc-cd136251d5db,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,,0.672,1.4,,-16.52,0.84,95.1,,92.1,84.2,0.192,0.192,0.233,,,,,,,0.444,1.222,0.167,,,,,,,,,,,,,,,,,,,,,
51,2024-05-30,745081,Strikeout,strikeout,True,680474,641302,Max Schuemann,Tyler Alexander,0,a52e5c98-13cb-4eec-950c-d4ca5d5c60dd,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
52,2024-05-30,745081,Groundout,field_out,True,647351,641302,Abraham Toro,Tyler Alexander,0,95186b5f-a14f-4bc6-93c0-0ded212ce19c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
53,2024-05-30,745081,Double,double,False,668709,641302,JJ Bleday,Tyler Alexander,0,0d5cd117-e030-4e8a-ab15-1e8376aa7324,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186,,,
54,2024-05-30,745081,Strikeout,strikeout,True,667670,687330,Brent Rooker,Kevin Kelly,0,58a0e781-2164-47da-b966-cb175cb3be58,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,91.0,102.0,102.0,0.621,0.003,0.098,0.278,-70.48,1.24,0.02,0.41,90.7,87.7,90.7,77.3,,,,0.293,0.455,0.123,0.154,0.154,0.185,0.158,0.316,0.347,,,,,,,,,,,,,,,,,,,,,
55,2024-05-30,745081,Flyout,field_out,True,642708,518397,Amed Rosario,Scott Alexander,0,2df7781a-22af-43d5-b159-f15af20aa48d,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,,0.192,,,3.74,4.1,,,92.4,82.0,,,,0.214,0.238,0.068,,,,0.0,0.0,0.294,88.0,100.0,105.0,,,,,0.114,,-11.83,84.9,,,,,0.444,1.222,0.438,,,
56,2024-05-30,745081,Groundout,field_out,True,676609,518397,José Caballero,Scott Alexander,0,388f3ec0-1fbf-4381-bec6-84b9d47b096a,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,,0.192,,,3.74,4.1,,,92.4,82.0,,,,0.214,0.238,0.068,,,,0.0,0.0,0.294,88.0,100.0,105.0,,,,,0.114,,-11.83,84.9,,,,,0.444,1.222,0.438,,,
57,2024-05-30,745081,Flyout,field_out,True,656577,518397,Alex Jackson,Scott Alexander,0,57aeb13f-2a94-4c85-b1eb-eb8cc2b69264,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,,0.192,,,3.74,4.1,,,92.4,82.0,,,,0.214,0.238,0.068,,,,0.0,0.0,0.294,88.0,100.0,105.0,,,,,0.114,,-11.83,84.9,,,,,0.444,1.222,0.438,,,
58,2024-05-30,745081,Groundout,field_out,True,609280,687330,Miguel Andujar,Kevin Kelly,0,384456f9-6560-4983-a04c-c11b76790d0b,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,91.0,102.0,102.0,0.621,0.003,0.098,0.278,-70.48,1.24,0.02,0.41,90.7,87.7,90.7,77.3,,,,0.293,0.455,0.123,0.154,0.154,0.185,0.158,0.316,0.347,,,,,,,,,,,,,,,,,,,,,
59,2024-05-30,745081,Groundout,field_out,True,669127,687330,Shea Langeliers,Kevin Kelly,0,cd40f8c8-e79a-4744-87e5-48c0ef168695,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,91.0,102.0,102.0,0.621,0.003,0.098,0.278,-70.48,1.24,0.02,0.41,90.7,87.7,90.7,77.3,,,,0.293,0.455,0.123,0.154,0.154,0.185,0.158,0.316,0.347,,,,,,,,,,,,,,,,,,,,,
60,2024-05-30,745081,Strikeout,strikeout,True,663662,687330,Daz Cameron,Kevin Kelly,0,61793889-1fac-4a06-a63e-0d052a17dcda,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,91.0,102.0,102.0,0.621,0.003,0.098,0.278,-70.48,1.24,0.02,0.41,90.7,87.7,90.7,77.3,,,,0.293,0.455,0.123,0.154,0.154,0.185,0.158,0.316,0.347,,,,,,,,,,,,,,,,,,,,,
61,2024-05-30,745081,Groundout,field_out,True,650490,613534,Yandy Díaz,Austin Adams,0,0ad0304d-e5de-4c24-b3fa-e8c76574f07a,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,101.0,91.0,83.0,,,,103.0,89.0,103.0,,,,,0.259,,0.741,-1.12,,,-1.16,93.5,,,87.8,0.235,0.647,0.226,,,,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,
62,2024-05-30,745081,Walk,walk,False,668227,613534,Randy Arozarena,Austin Adams,0,3cd0ccc9-3279-421d-a78d-596a65db3557,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,101.0,91.0,83.0,,,,103.0,89.0,103.0,,,,,0.259,,0.741,-1.12,,,-1.16,93.5,,,87.8,0.235,0.647,0.226,,,,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,
63,2024-05-30,745081,Hit By Pitch,hit_by_pitch,False,664040,613534,Brandon Lowe,Austin Adams,1,8d22927d-ea54-4a6f-8d4c-ef628217a82e,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,101.0,91.0,83.0,,,,103.0,89.0,103.0,,,,,0.259,,0.741,-1.12,,,-1.16,93.5,,,87.8,0.235,0.647,0.226,,,,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,
64,2024-05-30,745081,Grounded Into DP,grounded_into_double_play,True,670623,613534,Isaac Paredes,Austin Adams,1,0d83f80f-9de2-453d-b496-9ef5322ebaae,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,101.0,91.0,83.0,,,,103.0,89.0,103.0,,,,,0.259,,0.741,-1.12,,,-1.16,93.5,,,87.8,0.235,0.647,0.226,,,,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,
65,2024-05-30,745081,Groundout,field_out,True,680869,664208,Zack Gelof,Phil Maton,0,9945f21b-4535-4f99-ba11-026fe0b022c4,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,,,,42.0,104.0,96.0,151.0,93.0,103.0,81.0,96.0,96.0,0.06,,0.349,0.32,,1.7,3.81,-1.93,,88.3,87.2,81.6,,,,0.125,0.125,0.211,0.186,0.209,0.301,0.333,1.333,0.111,,,,99.0,92.0,106.0,0.272,,-1.67,,,74.2,0.163,0.349,0.391,,,,,,
66,2024-05-30,745081,Groundout,field_out,True,664913,664208,Seth Brown,Phil Maton,0,fe134461-c421-498a-8778-b6bbd078707c,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,,,,42.0,104.0,96.0,151.0,93.0,103.0,81.0,96.0,96.0,0.06,,0.349,0.32,,1.7,3.81,-1.93,,88.3,87.2,81.6,,,,0.125,0.125,0.211,0.186,0.209,0.301,0.333,1.333,0.111,,,,99.0,92.0,106.0,0.272,,-1.67,,,74.2,0.163,0.349,0.391,,,,,,
67,2024-05-30,745081,Strikeout,strikeout,True,680474,664208,Max Schuemann,Phil Maton,0,37f75086-de9d-4b8e-83a2-7c617ee3bbe0,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,,,,42.0,104.0,96.0,151.0,93.0,103.0,81.0,96.0,96.0,0.06,,0.349,0.32,,1.7,3.81,-1.93,,88.3,87.2,81.6,,,,0.125,0.125,0.211,0.186,0.209,0.301,0.333,1.333,0.111,,,,99.0,92.0,106.0,0.272,,-1.67,,,74.2,0.163,0.349,0.391,,,,,,
68,2024-05-30,745081,Strikeout,strikeout,True,676356,695243,Jonny DeLuca,Mason Miller,0,94e133a1-2b25-44eb-a982-b1796dd99dd9,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
69,2024-05-30,745081,Home Run,home_run,False,642350,695243,Jose Siri,Mason Miller,0,5db4327c-96fc-4425-a8ff-bf14f874ab5f,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
70,2024-05-30,745081,Strikeout,strikeout,True,642708,695243,Amed Rosario,Mason Miller,0,8fe604ec-36bd-4bd9-ab7a-5173f4b3414e,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
71,2024-05-30,745081,Strikeout,strikeout,True,676609,695243,José Caballero,Mason Miller,0,cee5b4cc-e3db-445e-b43e-99b1d424ec1a,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,141.0,101.0,106.0,,,,163.0,107.0,113.0,,,,,0.612,,0.376,2.21,,,2.1,100.9,,,87.4,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,0.003,-1.0,97.6
72,2024-05-30,745081,Single,single,False,647351,664126,Abraham Toro,Pete Fairbanks,1,55754125-41dd-43b1-8037-bbf146f4029d,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,113.0,93.0,98.0,,,,137.0,99.0,106.0,,,,,0.532,,0.46,-0.09,,,2.43,97.2,,,85.0,0.274,0.339,0.216,,,,,,,0.167,0.25,0.222,93.0,120.0,95.0,,,,,0.008,,-5.64,94.9,,,,,,,,,,
73,2024-05-30,745081,Double,double,False,668709,664126,JJ Bleday,Pete Fairbanks,1,b05f40cc-8647-4cb8-9bc1-090a43d4c671,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,113.0,93.0,98.0,,,,137.0,99.0,106.0,,,,,0.532,,0.46,-0.09,,,2.43,97.2,,,85.0,0.274,0.339,0.216,,,,,,,0.167,0.25,0.222,93.0,120.0,95.0,,,,,0.008,,-5.64,94.9,,,,,,,,,,
74,2024-05-30,745081,Intent Walk,intent_walk,False,691016,664126,Tyler Soderstrom,Pete Fairbanks,0,07450816-0756-1013-000c-f08cd117d70a,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,113.0,93.0,98.0,,,,137.0,99.0,106.0,,,,,0.532,,0.46,-0.09,,,2.43,97.2,,,85.0,0.274,0.339,0.216,,,,,,,0.167,0.25,0.222,93.0,120.0,95.0,,,,,0.008,,-5.64,94.9,,,,,,,,,,
75,2024-05-30,745081,Grounded Into DP,grounded_into_double_play,True,609280,664126,Miguel Andujar,Pete Fairbanks,1,c39543db-4204-429a-bc95-b6889019a3c4,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,113.0,93.0,98.0,,,,137.0,99.0,106.0,,,,,0.532,,0.46,-0.09,,,2.43,97.2,,,85.0,0.274,0.339,0.216,,,,,,,0.167,0.25,0.222,93.0,120.0,95.0,,,,,0.008,,-5.64,94.9,,,,,,,,,,
