,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
19,2024-08-19,744898,Strikeout,strikeout,True,663886,592332,Tyler Stephenson,Kevin Gausman,0,953b8326-fc8a-4de8-b458-0f5a4b714ab1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-19,744898,Groundout,field_out,True,680718,687924,Addison Barger,Julian Aguiar,0,6d77aac6-eb63-4b57-a50d-05ca9bd3d889,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
21,2024-08-19,744898,Double,double,False,543807,687924,George Springer,Julian Aguiar,0,9c4ef03e-c294-4acb-b17d-e4dcb4f24e50,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
22,2024-08-19,744898,Single,single,False,662139,687924,Daulton Varsho,Julian Aguiar,1,18a7b79f-f53b-4f2a-8039-616b2646dc80,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
23,2024-08-19,744898,Hit By Pitch,hit_by_pitch,False,665489,687924,Vladimir Guerrero Jr.,Julian Aguiar,1,c724db36-09b0-4918-bae6-a3a979bd5636,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
24,2024-08-19,744898,Pop Out,field_out,True,687462,687924,Spencer Horwitz,Julian Aguiar,0,c9db0800-bd62-4c33-975e-60f8fca819e8,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
25,2024-08-19,744898,Forceout,force_out,True,672386,687924,Alejandro Kirk,Julian Aguiar,1,7a64807a-90c5-468a-9406-e9a10bf7a2ac,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
26,2024-08-19,744898,Home Run,home_run,False,670770,592332,TJ Friedl,Kevin Gausman,0,a01c63f7-adc6-4540-bc7f-0a3cfe3bc3cf,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-19,744898,Groundout,field_out,True,668715,592332,Spencer Steer,Kevin Gausman,0,56f3f950-7262-48cb-ac90-8bcaa3a6a9d9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-19,744898,Groundout,field_out,True,600869,592332,Jeimer Candelario,Kevin Gausman,0,bfff5349-4a26-41a5-b520-16ffb1481861,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-19,744898,Single,single,False,664034,592332,Ty France,Kevin Gausman,0,02b4ba0f-a37d-45f2-b805-afc1501c013a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-19,744898,Strikeout,strikeout,True,641584,592332,Jake Fraley,Kevin Gausman,0,1517fe1b-5f18-42fb-a9bd-4120b6bb9cf0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-19,744898,Flyout,field_out,True,695238,687924,Will Wagner,Julian Aguiar,0,cbd97391-8fc9-4031-88d9-3edeed97ee33,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
32,2024-08-19,744898,Walk,walk,False,676391,687924,Ernie Clement,Julian Aguiar,0,b824670e-3214-423c-9e63-766e31f44d3f,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
33,2024-08-19,744898,Flyout,field_out,True,694388,687924,Joey Loperfido,Julian Aguiar,0,8f605cd7-5a1d-473c-b736-2f3634d34f4d,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
34,2024-08-19,744898,Strikeout,strikeout,True,680718,687924,Addison Barger,Julian Aguiar,0,817f3868-84f5-4b75-92f2-cb11844d217f,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,,,-0.9,1.52,,,94.0,79.3,,,,,,,0.143,0.143,0.25,0.303,0.667,0.145,101.0,99.0,96.0,81.0,90.0,96.0,0.097,0.204,-17.48,-0.1,83.5,78.2,0.231,0.308,0.391,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,
