,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
32,2024-07-12,747175,Flyout,field_out,True,662139,669194,Daulton Varsho,Ryne Nelson,0,69dd4c16-ed2e-4e01-97b7-9b3974e8a601,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-12,747175,Single,single,False,672386,669194,Alejandro Kirk,Ryne Nelson,0,8ceaed88-6274-49a0-a3bf-0095edb9df84,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-12,747175,Double,double,False,676391,669194,Ernie Clement,Ryne Nelson,1,b658e308-eea2-4e2f-b35f-f6c9d79e5b58,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-12,747175,Groundout,field_out,True,595281,669194,Kevin Kiermaier,Ryne Nelson,1,11462e79-ea29-4343-89f9-0b8e88ae0bb3,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-12,747175,Strikeout,strikeout,True,677870,669194,Leo Jiménez,Ryne Nelson,0,0a2ed5d3-a219-49da-8753-56237576c6b4,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-12,747175,Lineout,field_out,True,672515,650893,Gabriel Moreno,Génesis Cabrera,0,3ed36167-cfd2-4676-bdef-add3d1d6b684,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,91.0,91.0,93.0,108.0,101.0,105.0,,,,82.0,100.0,92.0,0.204,0.375,,0.142,0.08,-6.56,3.47,,1.75,3.0,95.6,88.4,88.1,,78.9,0.429,0.829,0.13,0.123,0.175,0.351,0.091,0.091,0.5,,,,0.111,0.111,0.24,89.0,85.0,81.0,,,,0.199,,,-3.97,,95.4,0.429,0.643,0.094,,,,,,,,,
38,2024-07-12,747175,Strikeout,strikeout,True,592626,650893,Joc Pederson,Génesis Cabrera,0,d0d49e1e-a85e-4a4d-a2ba-8d88d7060249,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,91.0,91.0,93.0,108.0,101.0,105.0,,,,82.0,100.0,92.0,0.204,0.375,,0.142,0.08,-6.56,3.47,,1.75,3.0,95.6,88.4,88.1,,78.9,0.429,0.829,0.13,0.123,0.175,0.351,0.091,0.091,0.5,,,,0.111,0.111,0.24,89.0,85.0,81.0,,,,0.199,,,-3.97,,95.4,0.429,0.643,0.094,,,,,,,,,
39,2024-07-12,747175,Walk,walk,False,572233,650893,Christian Walker,Génesis Cabrera,0,82df2a94-b3c7-4a46-ab0b-27629f2cbe38,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,91.0,91.0,93.0,108.0,101.0,105.0,,,,82.0,100.0,92.0,0.204,0.375,,0.142,0.08,-6.56,3.47,,1.75,3.0,95.6,88.4,88.1,,78.9,0.429,0.829,0.13,0.123,0.175,0.351,0.091,0.091,0.5,,,,0.111,0.111,0.24,89.0,85.0,81.0,,,,0.199,,,-3.97,,95.4,0.429,0.643,0.094,,,,,,,,,
40,2024-07-12,747175,Single,single,False,672695,650893,Geraldo Perdomo,Génesis Cabrera,1,82c6f955-28c6-473e-8942-83c1fab9d8a2,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,91.0,91.0,93.0,108.0,101.0,105.0,,,,82.0,100.0,92.0,0.204,0.375,,0.142,0.08,-6.56,3.47,,1.75,3.0,95.6,88.4,88.1,,78.9,0.429,0.829,0.13,0.123,0.175,0.351,0.091,0.091,0.5,,,,0.111,0.111,0.24,89.0,85.0,81.0,,,,0.199,,,-3.97,,95.4,0.429,0.643,0.094,,,,,,,,,
41,2024-07-12,747175,Flyout,field_out,True,545341,650893,Randal Grichuk,Génesis Cabrera,0,60831ff5-8c8a-4401-949f-48ac6c0bab42,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,91.0,91.0,93.0,108.0,101.0,105.0,,,,82.0,100.0,92.0,0.204,0.375,,0.142,0.08,-6.56,3.47,,1.75,3.0,95.6,88.4,88.1,,78.9,0.429,0.829,0.13,0.123,0.175,0.351,0.091,0.091,0.5,,,,0.111,0.111,0.24,89.0,85.0,81.0,,,,0.199,,,-3.97,,95.4,0.429,0.643,0.094,,,,,,,,,
42,2024-07-12,747175,Triple,triple,False,543807,669194,George Springer,Ryne Nelson,0,3f5eb7e7-f3f6-4cf6-b5b1-50b8e92d53e9,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-07-12,747175,Sac Fly,sac_fly,True,687462,669194,Spencer Horwitz,Ryne Nelson,1,3b9413cb-2295-4c98-b0a0-508ba2cb86fd,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-07-12,747175,Groundout,field_out,True,665489,669194,Vladimir Guerrero Jr.,Ryne Nelson,0,73661c67-6047-4903-a06a-3a2c325188f1,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-07-12,747175,Strikeout,strikeout,True,457759,669194,Justin Turner,Ryne Nelson,0,4f5a5df1-b126-482b-9315-d198b99e9404,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-07-12,747175,Strikeout,strikeout,True,553993,621114,Eugenio Suárez,Ryan Burr,0,289243f3-aa44-4d64-a7d8-847700a5bcd7,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,,,,0.336,,0.664,,,1.21,,1.81,,,94.2,,,85.3,,0.25,0.5,0.136,,,,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-07-12,747175,Strikeout,strikeout,True,677950,621114,Alek Thomas,Ryan Burr,0,04bb3d99-93b7-4450-b38a-f0adb0a1ffae,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,,,,0.336,,0.664,,,1.21,,1.81,,,94.2,,,85.3,,0.25,0.5,0.136,,,,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-07-12,747175,Groundout,field_out,True,621028,621114,Kevin Newman,Ryan Burr,0,ec214376-eea6-4300-817e-82773c314d59,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,,,,80.0,100.0,100.0,112.0,113.0,112.0,,,,0.336,,0.664,,,1.21,,1.81,,,94.2,,,85.3,,0.25,0.5,0.136,,,,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-07-12,747175,Triple,triple,False,662139,669194,Daulton Varsho,Ryne Nelson,0,4b7f07f5-c8cd-4a82-a143-5995dfb53bc9,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-07-12,747175,Groundout,field_out,True,672386,669194,Alejandro Kirk,Ryne Nelson,0,f6326fa9-2bba-4971-ba1b-21f19a0d5572,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-07-12,747175,Sac Fly,sac_fly,True,676391,669194,Ernie Clement,Ryne Nelson,1,3fcb9547-aaac-4059-a500-b86bb062f885,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-07-12,747175,Flyout,field_out,True,595281,669194,Kevin Kiermaier,Ryne Nelson,0,2b034c0f-4f16-4f9d-a452-d414007e5b81,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-07-12,747175,Groundout,field_out,True,682998,663893,Corbin Carroll,Brendon Little,0,09079815-b487-481d-8758-5009353f431c,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,89.0,86.0,87.0,,0.092,,,,,-2.98,,,,,93.7,,,,,,,0.286,0.857,0.375,,,,,,,0.125,0.125,0.415,87.0,95.0,92.0,,,,0.582,,,-0.79,,94.6,0.342,0.526,0.13,,,,95.0,100.0,97.0,0.326,3.15,86.7
54,2024-07-12,747175,Groundout,field_out,True,672515,663893,Gabriel Moreno,Brendon Little,0,de751fda-fbbd-407d-8996-c0d467c541e5,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,89.0,86.0,87.0,,0.092,,,,,-2.98,,,,,93.7,,,,,,,0.286,0.857,0.375,,,,,,,0.125,0.125,0.415,87.0,95.0,92.0,,,,0.582,,,-0.79,,94.6,0.342,0.526,0.13,,,,95.0,100.0,97.0,0.326,3.15,86.7
55,2024-07-12,747175,Groundout,field_out,True,606466,663893,Ketel Marte,Brendon Little,0,271666e6-6dd1-46f4-b68e-0d24d1fc8fa4,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,,,,,,,89.0,86.0,87.0,,0.092,,,,,-2.98,,,,,93.7,,,,,,,0.286,0.857,0.375,,,,,,,0.125,0.125,0.415,87.0,95.0,92.0,,,,0.582,,,-0.79,,94.6,0.342,0.526,0.13,,,,95.0,100.0,97.0,0.326,3.15,86.7
56,2024-07-12,747175,Single,single,False,677870,686826,Leo Jiménez,Bryce Jarvis,0,2a92c752-4bb3-4078-a0a5-9318c9202137,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,121.0,83.0,88.0,86.0,99.0,91.0,124.0,94.0,102.0,113.0,100.0,91.0,0.344,0.133,0.242,0.008,0.141,1.29,-1.94,0.9,5.82,-1.82,95.6,89.6,85.1,86.4,83.2,0.234,0.313,0.147,0.364,0.773,0.224,0.176,0.353,0.326,0.221,0.279,0.298,,,,87.0,94.0,90.0,,,,0.132,,,0.74,,95.2,0.28,0.52,0.132,,,,,,,,,
57,2024-07-12,747175,Single,single,False,543807,686826,George Springer,Bryce Jarvis,1,8bf2f14f-77cf-48c6-95eb-cfe80540413a,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,121.0,83.0,88.0,86.0,99.0,91.0,124.0,94.0,102.0,113.0,100.0,91.0,0.344,0.133,0.242,0.008,0.141,1.29,-1.94,0.9,5.82,-1.82,95.6,89.6,85.1,86.4,83.2,0.234,0.313,0.147,0.364,0.773,0.224,0.176,0.353,0.326,0.221,0.279,0.298,,,,87.0,94.0,90.0,,,,0.132,,,0.74,,95.2,0.28,0.52,0.132,,,,,,,,,
58,2024-07-12,747175,Single,single,False,687462,686826,Spencer Horwitz,Bryce Jarvis,1,68833352-fcd6-4050-9ed2-ea37a83dca08,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,121.0,83.0,88.0,86.0,99.0,91.0,124.0,94.0,102.0,113.0,100.0,91.0,0.344,0.133,0.242,0.008,0.141,1.29,-1.94,0.9,5.82,-1.82,95.6,89.6,85.1,86.4,83.2,0.234,0.313,0.147,0.364,0.773,0.224,0.176,0.353,0.326,0.221,0.279,0.298,,,,87.0,94.0,90.0,,,,0.132,,,0.74,,95.2,0.28,0.52,0.132,,,,,,,,,
59,2024-07-12,747175,Sac Fly,sac_fly,True,665489,686826,Vladimir Guerrero Jr.,Bryce Jarvis,1,89dbead1-6e20-4c66-9ec9-3451e9dc8491,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,121.0,83.0,88.0,86.0,99.0,91.0,124.0,94.0,102.0,113.0,100.0,91.0,0.344,0.133,0.242,0.008,0.141,1.29,-1.94,0.9,5.82,-1.82,95.6,89.6,85.1,86.4,83.2,0.234,0.313,0.147,0.364,0.773,0.224,0.176,0.353,0.326,0.221,0.279,0.298,,,,87.0,94.0,90.0,,,,0.132,,,0.74,,95.2,0.28,0.52,0.132,,,,,,,,,
60,2024-07-12,747175,Grounded Into DP,grounded_into_double_play,True,457759,686826,Justin Turner,Bryce Jarvis,1,002a5fb3-cf0b-4479-bd18-a114119f0087,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,121.0,83.0,88.0,86.0,99.0,91.0,124.0,94.0,102.0,113.0,100.0,91.0,0.344,0.133,0.242,0.008,0.141,1.29,-1.94,0.9,5.82,-1.82,95.6,89.6,85.1,86.4,83.2,0.234,0.313,0.147,0.364,0.773,0.224,0.176,0.353,0.326,0.221,0.279,0.298,,,,87.0,94.0,90.0,,,,0.132,,,0.74,,95.2,0.28,0.52,0.132,,,,,,,,,
61,2024-07-12,747175,Flyout,field_out,True,572233,670950,Christian Walker,Trevor Richards,0,947a56fb-00d6-41e7-acc0-0068c90f67f2,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,,,,0.412,,,,0.587,1.05,,,,0.94,92.1,,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,0.001,,,-3.42,,91.4,,,,,,,,,,,,
62,2024-07-12,747175,Walk,walk,False,672695,670950,Geraldo Perdomo,Trevor Richards,0,fd13ff5a-4812-4b18-b599-f50c20fc1a3d,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,,,,0.412,,,,0.587,1.05,,,,0.94,92.1,,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,0.001,,,-3.42,,91.4,,,,,,,,,,,,
63,2024-07-12,747175,Strikeout,strikeout,True,545341,670950,Randal Grichuk,Trevor Richards,1,3ac36cc3-b2e9-4048-b8d7-d49ead3bc79b,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,,,,0.412,,,,0.587,1.05,,,,0.94,92.1,,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,0.001,,,-3.42,,91.4,,,,,,,,,,,,
64,2024-07-12,747175,Walk,walk,False,553993,670950,Eugenio Suárez,Trevor Richards,0,b5cbef8c-f2aa-49d3-a464-52c8d96e1d48,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,,,,0.412,,,,0.587,1.05,,,,0.94,92.1,,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,0.001,,,-3.42,,91.4,,,,,,,,,,,,
65,2024-07-12,747175,Single,single,False,677950,670950,Alek Thomas,Trevor Richards,1,43193b3c-5111-493c-bd4e-2e390f48e394,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,,,,0.412,,,,0.587,1.05,,,,0.94,92.1,,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,0.001,,,-3.42,,91.4,,,,,,,,,,,,
66,2024-07-12,747175,Groundout,field_out,True,621028,670950,Kevin Newman,Trevor Richards,0,996966d5-885b-4919-a716-c475fe0deb0d,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,,,,0.412,,,,0.587,1.05,,,,0.94,92.1,,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,0.001,,,-3.42,,91.4,,,,,,,,,,,,
67,2024-07-12,747175,Strikeout,strikeout,True,662139,679885,Daulton Varsho,Justin Martinez,0,abf4f28b-502c-4279-9460-5e0f14081aec,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,0.094,,0.218,,,0.24,,2.47,,,100.0,,,89.5,,0.231,0.231,0.306,,,,,,,0.091,0.227,0.492,,,,115.0,101.0,103.0,103.0,108.0,108.0,0.462,0.226,1.83,1.03,89.8,100.1,0.318,0.333,0.203,0.091,0.114,0.486,,,,,,
