,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
12,2024-04-24,745513,Groundout,field_out,True,658668,669060,Edward Olivares,Bryse Wilson,0,f1344db1-7bdc-452e-8cfb-6ed2a0cded4d,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
13,2024-04-24,745513,Single,single,False,665833,669060,Oneil Cruz,Bryse Wilson,0,4d93f30c-26bc-4b89-9892-7636b0a470d2,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
14,2024-04-24,745513,Flyout,field_out,True,669707,669060,Jared Triolo,Bryse Wilson,0,59b99849-222d-4c0f-a8fd-5ac57a8c73b8,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
15,2024-04-24,745513,Field Error,field_error,False,686217,676596,Sal Frelick,Josh Fleming,0,93223f24-3e61-4255-a7be-eaff9248564d,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,71.0,98.0,89.0,97.0,87.0,89.0,142.0,135.0,123.0,51.0,91.0,86.0,82.0,101.0,93.0,0.389,0.004,0.264,0.057,0.286,1.94,1.27,-2.07,-2.56,1.63,89.8,87.2,83.2,90.4,78.1,0.381,0.571,0.226,0.171,0.22,0.178,0.261,0.304,0.172,0.286,0.429,0.308,,,,,,,,,,,,,,,,,,
16,2024-04-24,745513,Strikeout,strikeout,True,694192,676596,Jackson Chourio,Josh Fleming,0,99497bd4-8421-4094-8c3f-6cee5913d73f,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,71.0,98.0,89.0,97.0,87.0,89.0,142.0,135.0,123.0,51.0,91.0,86.0,82.0,101.0,93.0,0.389,0.004,0.264,0.057,0.286,1.94,1.27,-2.07,-2.56,1.63,89.8,87.2,83.2,90.4,78.1,0.381,0.571,0.226,0.171,0.22,0.178,0.261,0.304,0.172,0.286,0.429,0.308,,,,,,,,,,,,,,,,,,
17,2024-04-24,745513,Walk,walk,False,668930,676596,Brice Turang,Josh Fleming,1,70003ba0-e11f-4c5f-856c-f0de58e69cbd,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,71.0,98.0,89.0,97.0,87.0,89.0,142.0,135.0,123.0,51.0,91.0,86.0,82.0,101.0,93.0,0.389,0.004,0.264,0.057,0.286,1.94,1.27,-2.07,-2.56,1.63,89.8,87.2,83.2,90.4,78.1,0.381,0.571,0.226,0.171,0.22,0.178,0.261,0.304,0.172,0.286,0.429,0.308,,,,,,,,,,,,,,,,,,
18,2024-04-24,745513,Single,single,False,661388,682847,William Contreras,Luis L. Ortiz,1,fbb1818e-c5f2-4760-9c5f-89530bd2adaf,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
19,2024-04-24,745513,Hit By Pitch,hit_by_pitch,False,642715,682847,Willy Adames,Luis L. Ortiz,1,5909a267-8b6e-4ec8-9f51-543a048e7477,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
20,2024-04-24,745513,Strikeout,strikeout,True,641343,682847,Jake Bauers,Luis L. Ortiz,0,a0bda78f-2008-4e4b-9d50-289e7d32bdbb,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
21,2024-04-24,745513,Hit By Pitch,hit_by_pitch,False,656555,682847,Rhys Hoskins,Luis L. Ortiz,1,0b44c294-f7a0-400e-9936-6b7d03387aa8,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
22,2024-04-24,745513,Walk,walk,False,663368,682847,Blake Perkins,Luis L. Ortiz,1,1ff81412-25ac-485a-93ee-4b1da3d7f390,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
23,2024-04-24,745513,Strikeout,strikeout,True,687401,682847,Joey Ortiz,Luis L. Ortiz,0,91f359a4-82fc-496f-af51-68bc929647fd,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
24,2024-04-24,745513,Strikeout,strikeout,True,680779,669060,Henry Davis,Bryse Wilson,0,9d60defb-4304-4a28-851d-eb87f7bf1681,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
25,2024-04-24,745513,Walk,walk,False,656582,669060,Connor Joe,Bryse Wilson,0,585cf401-6350-40b1-a34b-f3b3e757f803,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
26,2024-04-24,745513,Home Run,home_run,False,668804,669060,Bryan Reynolds,Bryse Wilson,1,d90c3898-1531-4f15-ad71-f9fd02f79ed1,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
27,2024-04-24,745513,Flyout,field_out,True,663647,669060,Ke'Bryan Hayes,Bryse Wilson,0,a19668b3-0ea9-423e-bcf2-0ba86c8376e2,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
28,2024-04-24,745513,Walk,walk,False,642133,669060,Rowdy Tellez,Bryse Wilson,0,c513859a-81d4-4387-a33d-6ffec870e12d,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
29,2024-04-24,745513,Forceout,force_out,True,669261,669060,Jack Suwinski,Bryse Wilson,1,e48420e2-5b2a-40f0-8fa9-e49dfeff40b3,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
30,2024-04-24,745513,Field Error,field_error,False,686217,682847,Sal Frelick,Luis L. Ortiz,0,d5aef567-0faa-44d3-9b7b-80b655494763,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
31,2024-04-24,745513,Strikeout,strikeout,True,694192,682847,Jackson Chourio,Luis L. Ortiz,0,05e178b4-e21d-4228-a79b-96b65ea0b4ae,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
32,2024-04-24,745513,Flyout,field_out,True,668930,682847,Brice Turang,Luis L. Ortiz,0,d2eb9740-27ff-4524-99a4-434e535e13fc,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
33,2024-04-24,745513,Single,single,False,661388,682847,William Contreras,Luis L. Ortiz,1,dd39cb60-06c1-42cb-b2d5-da79021266a7,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
34,2024-04-24,745513,Lineout,field_out,True,642715,682847,Willy Adames,Luis L. Ortiz,0,75e9c22d-beda-4d1b-9725-9c7bd09306f2,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
35,2024-04-24,745513,Groundout,field_out,True,658668,669060,Edward Olivares,Bryse Wilson,0,8eaf98d5-1306-4e93-954e-fb9be1a1fae2,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
36,2024-04-24,745513,Flyout,field_out,True,665833,669060,Oneil Cruz,Bryse Wilson,0,991d371a-8594-45bd-9a86-974f07ec099b,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
37,2024-04-24,745513,Flyout,field_out,True,669707,669060,Jared Triolo,Bryse Wilson,0,309f84ad-6dc4-43bd-938f-664db86fee9c,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.25,0.375,0.15,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,,,,,,,,,,,,,,,
38,2024-04-24,745513,Flyout,field_out,True,641343,682847,Jake Bauers,Luis L. Ortiz,0,fe9c06ad-edef-42c8-95da-4f00e7682d83,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.353,0.134,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.21,0.346,0.293,,,,,,,,,,,,
