,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
14,2024-08-24,745868,Flyout,field_out,True,666397,543243,Edouard Julien,Sonny Gray,0,f5fc0b3c-8bee-47e6-b6fe-cc83e104133d,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
15,2024-08-24,745868,Double,double,False,687363,641154,Victor Scott II,Pablo López,0,eae422e4-225f-4ca5-be1d-21f1fa51cbf0,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-24,745868,Sac Bunt,sac_bunt,True,691026,641154,Masyn Winn,Pablo López,1,3ec971d7-4230-44e0-bf53-e3bf5c29d154,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-24,745868,Strikeout,strikeout,True,676475,641154,Alec Burleson,Pablo López,1,eb3b54dc-a194-4af5-84dc-78ab685868af,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-24,745868,Pop Out,field_out,True,543877,543243,Christian Vázquez,Sonny Gray,0,a5a36114-bbaa-48cc-aa6a-e7eb66e79c59,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
19,2024-08-24,745868,Double,double,False,668885,543243,Austin Martin,Sonny Gray,0,96c79688-31be-44da-8eff-7b5719acb219,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
20,2024-08-24,745868,Walk,walk,False,650489,543243,Willi Castro,Sonny Gray,0,cf249a39-90e2-49b0-b3c0-0bc80efc8e07,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
21,2024-08-24,745868,Home Run,home_run,False,663616,543243,Trevor Larnach,Sonny Gray,1,49369ee6-0995-4b09-97e5-d4152afb7073,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
22,2024-08-24,745868,Single,single,False,668904,543243,Royce Lewis,Sonny Gray,0,882456ee-027d-41ea-bce8-e6b0eff35556,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
23,2024-08-24,745868,Single,single,False,670242,543243,Matt Wallner,Sonny Gray,1,2f8978c4-f298-4b77-ab74-b924257be7d0,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
24,2024-08-24,745868,Forceout,force_out,True,596146,543243,Max Kepler,Sonny Gray,1,e6daa515-b555-4ebc-9c51-d0c84834ee1b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
25,2024-08-24,745868,Lineout,field_out,True,669304,543243,Jose Miranda,Sonny Gray,0,2c5e4ac2-125e-40b4-8aa4-0452b4579177,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
26,2024-08-24,745868,Hit By Pitch,hit_by_pitch,False,575929,641154,Willson Contreras,Pablo López,0,048bdf9c-f09b-4ea2-99da-8ab4e59d8f23,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-24,745868,Strikeout,strikeout,True,680977,641154,Brendan Donovan,Pablo López,0,507c9b9d-cfe0-4012-b3d5-76c11b1144db,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-24,745868,Strikeout,strikeout,True,571448,641154,Nolan Arenado,Pablo López,0,65d3a1fe-41b6-4f23-9ea2-1e127404197a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-24,745868,Flyout,field_out,True,663457,641154,Lars Nootbaar,Pablo López,0,f33ae46e-3189-42b7-acd7-f3a7aff8b13a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,87.0,102.0,107.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,0.073,0.405,0.229,0.103,0.19,2.39,-2.72,-0.79,-1.61,-0.98,94.9,88.6,94.4,84.3,82.2,0.164,0.304,0.267,0.239,0.442,0.331,0.316,0.421,0.257,0.237,0.492,0.33,0.432,0.659,0.147,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-24,745868,Strikeout,strikeout,True,666397,543243,Edouard Julien,Sonny Gray,0,b0c5225d-4cca-454c-b063-9cdbde509258,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
31,2024-08-24,745868,Lineout,field_out,True,543877,543243,Christian Vázquez,Sonny Gray,0,b19084ae-e07c-444a-9c20-30aa80c4b522,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,0.164,0.238,0.198,0.148,0.068,0.26,1.13,0.75,0.63,-1.98,92.4,88.3,92.9,84.8,80.0,0.317,0.564,0.187,0.152,0.222,0.424,0.36,0.68,0.321,0.213,0.459,0.321,0.205,0.411,0.201,91.0,98.0,96.0,0.183,0.0,0.26,-2.43,87.8,75.4,0.289,0.506,0.284,,,,,,,,,,,,
