,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
37,2024-05-27,745416,Lineout,field_out,True,650333,669432,Luis Arraez,Trevor Rogers,0,41230d8d-1a4a-4e9f-a2e6-2c2e22488d21,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.299,0.393,0.251,0.261,0.486,0.23,0.27,0.45,0.119,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-27,745416,Groundout,field_out,True,665487,669432,Fernando Tatis Jr.,Trevor Rogers,0,ae553945-e484-4164-816b-16d38be5834a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.299,0.393,0.251,0.261,0.486,0.23,0.27,0.45,0.119,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-27,745416,Strikeout,strikeout,True,650559,670970,Bryan De La Cruz,Adrian Morejon,0,2b67dd42-b6c6-45ec-9d1c-d22666957e49,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,,,,0.3,0.45,0.26,0.261,0.304,0.159,0.375,0.75,0.167,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
40,2024-05-27,745416,Pop Out,field_out,True,605137,670970,Josh Bell,Adrian Morejon,0,14bd963c-48b9-48f1-8705-7e87dd5cbba7,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,,,,0.3,0.45,0.26,0.261,0.304,0.159,0.375,0.75,0.167,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
41,2024-05-27,745416,Groundout,field_out,True,660821,670970,Jesús Sánchez,Adrian Morejon,0,40cf9807-cb09-4a37-9a64-e97d85e2f5b0,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,,,,0.3,0.45,0.26,0.261,0.304,0.159,0.375,0.75,0.167,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
42,2024-05-27,745416,Walk,walk,False,595777,669432,Jurickson Profar,Trevor Rogers,0,43ceeca9-ee1b-4c8b-a239-4237783e9bc6,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.299,0.393,0.251,0.261,0.486,0.23,0.27,0.45,0.119,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-05-27,745416,Single,single,False,592518,669432,Manny Machado,Trevor Rogers,1,8729e17f-b813-425c-971e-3be435c1999a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.299,0.393,0.251,0.261,0.486,0.23,0.27,0.45,0.119,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-05-27,745416,Strikeout,strikeout,True,630105,669432,Jake Cronenworth,Trevor Rogers,0,d7eebcaf-1ed0-4b7b-a491-7164faa1ec6c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.299,0.393,0.251,0.261,0.486,0.23,0.27,0.45,0.119,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-05-27,745416,Hit By Pitch,hit_by_pitch,False,456781,686539,Donovan Solano,Declan Cronin,1,723a01f5-3fbc-4c1f-82ff-3ee492329a2c,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,,,,0.111,0.111,0.313,0.328,0.418,0.157,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-05-27,745416,Strikeout,strikeout,True,669134,686539,Luis Campusano,Declan Cronin,0,6e2f5b00-6501-4ef0-a6ad-bc1fda22ac3e,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,,,,0.111,0.111,0.313,0.328,0.418,0.157,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-05-27,745416,Lineout,field_out,True,701538,686539,Jackson Merrill,Declan Cronin,0,04de8a84-34ad-4ccc-ba76-e71be316eec9,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,2.05,0.02,0.85,,93.5,,93.3,86.8,,,,0.111,0.111,0.313,0.328,0.418,0.157,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-05-27,745416,Groundout,field_out,True,669394,670970,Jake Burger,Adrian Morejon,0,b71ee7c0-ba1c-4096-bde1-9330539ee30b,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,,,,0.3,0.45,0.26,0.261,0.304,0.159,0.375,0.75,0.167,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
49,2024-05-27,745416,Pop Out,field_out,True,667472,670970,Dane Myers,Adrian Morejon,0,5068a134-49b3-4934-967b-d8418f768452,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,,,,0.3,0.45,0.26,0.261,0.304,0.159,0.375,0.75,0.167,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
50,2024-05-27,745416,Walk,walk,False,641313,670970,Tim Anderson,Adrian Morejon,0,8c562729-2b7c-4a64-a94c-b83cec5c6d32,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,,,,0.3,0.45,0.26,0.261,0.304,0.159,0.375,0.75,0.167,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
51,2024-05-27,745416,Forceout,force_out,True,672640,670970,Otto Lopez,Adrian Morejon,1,052f375f-e097-4cda-b98a-e806bc78e021,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,0.294,0.288,0.377,,-0.51,2.34,0.27,,96.9,,97.5,85.6,,,,0.3,0.45,0.26,0.261,0.304,0.159,0.375,0.75,0.167,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
52,2024-05-27,745416,Single,single,False,673490,640462,Ha-Seong Kim,A.J. Puk,0,57ac5ab0-227f-4ab8-b984-425b2fb107cc,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,0.191,0.377,0.366,0.024,1.89,-1.99,-0.37,-2.0,94.9,90.3,94.4,82.7,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,,,,,,,,,,
53,2024-05-27,745416,Flyout,field_out,True,650333,640462,Luis Arraez,A.J. Puk,0,77b4a0a9-6052-48c2-a538-2ccfc8f56bd7,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,0.191,0.377,0.366,0.024,1.89,-1.99,-0.37,-2.0,94.9,90.3,94.4,82.7,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,,,,,,,,,,
54,2024-05-27,745416,Fielders Choice,fielders_choice,False,665487,640462,Fernando Tatis Jr.,A.J. Puk,1,e87fce22-2ee8-4e9e-8162-57beb393247d,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,0.191,0.377,0.366,0.024,1.89,-1.99,-0.37,-2.0,94.9,90.3,94.4,82.7,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,,,,,,,,,,
55,2024-05-27,745416,Lineout,field_out,True,595777,640462,Jurickson Profar,A.J. Puk,0,dd59e59a-6bc4-437a-9d52-c3e4e86a247f,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,0.191,0.377,0.366,0.024,1.89,-1.99,-0.37,-2.0,94.9,90.3,94.4,82.7,0.4,0.4,0.4,0.152,0.197,0.286,0.37,0.593,0.056,0.071,0.071,0.488,115.0,103.0,113.0,0.042,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,,,,,,,,,,
56,2024-05-27,745416,Fielders Choice,fielders_choice,False,592518,669622,Manny Machado,Anthony Bender,1,71d02f48-0ac9-47c4-89bc-ee0b2aaf6130,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,134.0,103.0,117.0,0.498,0.013,0.448,0.04,-6.03,-1.02,1.69,0.88,95.6,89.7,95.3,84.9,0.182,0.455,0.267,,,,0.352,0.479,0.134,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-05-27,745416,Walk,walk,False,630105,669622,Jake Cronenworth,Anthony Bender,1,5d7dda99-806f-4024-861f-49cf61f68887,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,134.0,103.0,117.0,0.498,0.013,0.448,0.04,-6.03,-1.02,1.69,0.88,95.6,89.7,95.3,84.9,0.182,0.455,0.267,,,,0.352,0.479,0.134,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-05-27,745416,Groundout,field_out,True,444482,669622,David Peralta,Anthony Bender,0,ca4e2ac1-2905-413b-9ed8-819cc8a6362e,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,75.0,55.0,66.0,101.0,101.0,98.0,134.0,103.0,117.0,0.498,0.013,0.448,0.04,-6.03,-1.02,1.69,0.88,95.6,89.7,95.3,84.9,0.182,0.455,0.267,,,,0.352,0.479,0.134,0.172,0.25,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-05-27,745416,Strikeout,strikeout,True,542194,673513,Christian Bethancourt,Yuki Matsui,0,9ab91df2-915d-4365-9c4f-283d6f63448b,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,,0.49,,0.54,,92.1,,,84.6,,,,0.236,0.345,0.145,,,,0.167,0.167,0.2,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,66.0,73.0,79.0,0.013,0.65,74.8,,,,,,,,,,,,
60,2024-05-27,745416,Double,double,False,665862,673513,Jazz Chisholm Jr.,Yuki Matsui,0,6849b161-8433-46a8-b95d-ee35ab415c03,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,,0.49,,0.54,,92.1,,,84.6,,,,0.236,0.345,0.145,,,,0.167,0.167,0.2,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,66.0,73.0,79.0,0.013,0.65,74.8,,,,,,,,,,,,
61,2024-05-27,745416,Lineout,field_out,True,650559,673513,Bryan De La Cruz,Yuki Matsui,0,b6a72049-90dc-4a3d-bb60-dff2a72df5a0,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,,0.49,,0.54,,92.1,,,84.6,,,,0.236,0.345,0.145,,,,0.167,0.167,0.2,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,66.0,73.0,79.0,0.013,0.65,74.8,,,,,,,,,,,,
62,2024-05-27,745416,Strikeout,strikeout,True,605137,673513,Josh Bell,Yuki Matsui,1,d2fda9b6-ab9d-414c-b44a-5b646fa9b18c,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,116.0,94.0,101.0,,,,108.0,95.0,98.0,,0.394,0.306,,0.49,,0.54,,92.1,,,84.6,,,,0.236,0.345,0.145,,,,0.167,0.167,0.2,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,66.0,73.0,79.0,0.013,0.65,74.8,,,,,,,,,,,,
63,2024-05-27,745416,Groundout,field_out,True,669134,572143,Luis Campusano,Burch Smith,0,1708d674-4160-422a-9c60-0944e13f0080,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,,,,0.004,0.519,0.017,0.013,1.25,14.67,-8.01,1.34,94.4,85.3,92.8,81.1,,,,0.239,0.328,0.242,,,,0.5,0.5,0.0,,,,,,,,,,99.0,92.0,100.0,0.239,0.52,79.8,98.0,99.0,93.0,0.208,-3.25,87.4,0.519,0.593,0.211,0.25,0.286,0.111
64,2024-05-27,745416,Single,single,False,701538,572143,Jackson Merrill,Burch Smith,0,cc60d327-4d14-47ee-bcee-5c269930e71a,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,,,,0.004,0.519,0.017,0.013,1.25,14.67,-8.01,1.34,94.4,85.3,92.8,81.1,,,,0.239,0.328,0.242,,,,0.5,0.5,0.0,,,,,,,,,,99.0,92.0,100.0,0.239,0.52,79.8,98.0,99.0,93.0,0.208,-3.25,87.4,0.519,0.593,0.211,0.25,0.286,0.111
65,2024-05-27,745416,Grounded Into DP,grounded_into_double_play,True,673490,572143,Ha-Seong Kim,Burch Smith,1,972e4fba-a42f-45f0-bf0f-55330e695266,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,,,,0.004,0.519,0.017,0.013,1.25,14.67,-8.01,1.34,94.4,85.3,92.8,81.1,,,,0.239,0.328,0.242,,,,0.5,0.5,0.0,,,,,,,,,,99.0,92.0,100.0,0.239,0.52,79.8,98.0,99.0,93.0,0.208,-3.25,87.4,0.519,0.593,0.211,0.25,0.286,0.111
66,2024-05-27,745416,Strikeout,strikeout,True,660821,663158,Jesús Sánchez,Robert Suarez,0,a3bea264-8a6b-4ca4-a67c-f71e6f5c4a1f,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,141.0,105.0,112.0,128.0,105.0,100.0,,,,0.116,0.768,,0.114,2.18,2.13,,-3.36,98.8,90.8,98.1,,0.214,0.643,0.385,0.194,0.291,0.218,0.158,0.211,0.128,,,,,,,,,,,,,,,,,,,,,,0.002,3.88,93.3,,,,,,
67,2024-05-27,745416,Pop Out,field_out,True,669394,663158,Jake Burger,Robert Suarez,0,46185f42-9677-4725-b157-994b86fe285a,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,141.0,105.0,112.0,128.0,105.0,100.0,,,,0.116,0.768,,0.114,2.18,2.13,,-3.36,98.8,90.8,98.1,,0.214,0.643,0.385,0.194,0.291,0.218,0.158,0.211,0.128,,,,,,,,,,,,,,,,,,,,,,0.002,3.88,93.3,,,,,,
68,2024-05-27,745416,Groundout,field_out,True,667472,663158,Dane Myers,Robert Suarez,0,d8a26cb4-7f68-4298-9a0a-0efbfeb72d3d,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,141.0,105.0,112.0,128.0,105.0,100.0,,,,0.116,0.768,,0.114,2.18,2.13,,-3.36,98.8,90.8,98.1,,0.214,0.643,0.385,0.194,0.291,0.218,0.158,0.211,0.128,,,,,,,,,,,,,,,,,,,,,,0.002,3.88,93.3,,,,,,
