,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
36,2024-08-23,745217,Strikeout,strikeout,True,666149,622491,Tyler Fitzgerald,Luis Castillo,0,c2c32586-b6a8-43d6-a23d-78f1f329554a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-08-23,745217,Home Run,home_run,False,670042,663546,Luke Raley,Sean Hjelle,0,026cd9cf-a7e9-40f8-91f6-c3404733a499,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,0.329,0.479,0.098,,,,,,,,,,,,,0.178,0.327,0.374,111.0,101.0,111.0,72.0,90.0,80.0,0.091,0.361,0.29,0.83,92.5,85.8,0.235,0.412,0.073,,,
38,2024-08-23,745217,Walk,walk,False,677594,663546,Julio Rodríguez,Sean Hjelle,0,43c9a36d-3f3a-4afc-b5be-a846766a1ab1,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,0.329,0.479,0.098,,,,,,,,,,,,,0.178,0.327,0.374,111.0,101.0,111.0,72.0,90.0,80.0,0.091,0.361,0.29,0.83,92.5,85.8,0.235,0.412,0.073,,,
39,2024-08-23,745217,Flyout,field_out,True,663728,663546,Cal Raleigh,Sean Hjelle,0,6d57195e-a6a1-43ba-99dc-0d62f291eb18,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,0.329,0.479,0.098,,,,,,,,,,,,,0.178,0.327,0.374,111.0,101.0,111.0,72.0,90.0,80.0,0.091,0.361,0.29,0.83,92.5,85.8,0.235,0.412,0.073,,,
40,2024-08-23,745217,Strikeout,strikeout,True,668227,663546,Randy Arozarena,Sean Hjelle,0,7836765f-1865-4256-9ef5-a6ef097db457,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,0.329,0.479,0.098,,,,,,,,,,,,,0.178,0.327,0.374,111.0,101.0,111.0,72.0,90.0,80.0,0.091,0.361,0.29,0.83,92.5,85.8,0.235,0.412,0.073,,,
41,2024-08-23,745217,Flyout,field_out,True,593871,663546,Jorge Polanco,Sean Hjelle,0,9f4c0817-7f41-4f73-bc62-551eb9a3069a,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,0.546,0.002,,,4.69,0.08,,,92.9,,94.7,,,,,0.329,0.479,0.098,,,,,,,,,,,,,0.178,0.327,0.374,111.0,101.0,111.0,72.0,90.0,80.0,0.091,0.361,0.29,0.83,92.5,85.8,0.235,0.412,0.073,,,
42,2024-08-23,745217,Double,double,False,664774,622491,LaMonte Wade Jr.,Luis Castillo,0,9a878cb2-068f-4174-bfe0-e2831b5c0bc4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-08-23,745217,Home Run,home_run,False,671218,622491,Heliot Ramos,Luis Castillo,1,207933ab-f032-46ca-ba65-26d212106b12,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-08-23,745217,Strikeout,strikeout,True,624424,622491,Michael Conforto,Luis Castillo,0,94562112-3709-46a7-9873-d850613852e4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-08-23,745217,Groundout,field_out,True,656305,622491,Matt Chapman,Luis Castillo,0,78dcea02-89be-43a6-b9f9-cdea26489d46,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-08-23,745217,Pop Out,field_out,True,573262,622491,Mike Yastrzemski,Luis Castillo,0,9b42c720-e72f-4123-b349-75e66fe42197,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,74.0,107.0,109.0,0.176,0.453,0.225,0.146,1.0,-0.33,0.65,-1.55,95.6,88.1,95.6,85.7,0.204,0.365,0.278,0.294,0.455,0.103,0.206,0.366,0.353,0.292,0.531,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-08-23,745217,Strikeout,strikeout,True,571745,573124,Mitch Haniger,Taylor Rogers,0,78f2fa44-a200-44d5-a2ab-468f98540aeb,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.45,3.15,51.1,97.0,92.0,97.0,0.746,10.34,2.81,8.06,1.05,1.12,0.22,0.417,0.22,0.28,0.463,,,,,,,76.0,97.0,91.0,109.0,96.0,102.0,0.518,,0.482,,,1.31,-0.6,,,,93.1,79.4,,,,0.191,0.319,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.49,0.348
48,2024-08-23,745217,Walk,walk,False,457759,573124,Justin Turner,Taylor Rogers,0,0df87c4b-6d1f-4a4b-b1d7-ac3e5cc5c346,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.45,3.15,51.1,97.0,92.0,97.0,0.746,10.34,2.81,8.06,1.05,1.12,0.22,0.417,0.22,0.28,0.463,,,,,,,76.0,97.0,91.0,109.0,96.0,102.0,0.518,,0.482,,,1.31,-0.6,,,,93.1,79.4,,,,0.191,0.319,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.49,0.348
49,2024-08-23,745217,Grounded Into DP,grounded_into_double_play,True,668942,573124,Josh Rojas,Taylor Rogers,1,ff4d1d14-925d-43e8-9132-221373b82599,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.45,3.15,51.1,97.0,92.0,97.0,0.746,10.34,2.81,8.06,1.05,1.12,0.22,0.417,0.22,0.28,0.463,,,,,,,76.0,97.0,91.0,109.0,96.0,102.0,0.518,,0.482,,,1.31,-0.6,,,,93.1,79.4,,,,0.191,0.319,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.49,0.348
50,2024-08-23,745217,Double,double,False,642731,700187,Thairo Estrada,Troy Taylor,0,132acb68-035a-41ca-84e0-c074f5d32c48,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,93.0,49.0,54.0,,,,71.0,89.0,89.0,113.0,121.0,123.0,0.66,,0.32,0.021,,2.26,-2.46,-2.22,,88.8,96.9,83.9,,,,0.143,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.4
51,2024-08-23,745217,Bunt Pop Out,field_out,True,687529,700187,Grant McCray,Troy Taylor,0,d1438940-c999-4b71-bf2b-f1293df8eac1,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,93.0,49.0,54.0,,,,71.0,89.0,89.0,113.0,121.0,123.0,0.66,,0.32,0.021,,2.26,-2.46,-2.22,,88.8,96.9,83.9,,,,0.143,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.4
52,2024-08-23,745217,Single,single,False,595284,700187,Andrew Knapp,Troy Taylor,1,dfc57daa-57d7-4924-9741-e46518d693e6,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,93.0,49.0,54.0,,,,71.0,89.0,89.0,113.0,121.0,123.0,0.66,,0.32,0.021,,2.26,-2.46,-2.22,,88.8,96.9,83.9,,,,0.143,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.4
53,2024-08-23,745217,Strikeout,strikeout,True,666149,700187,Tyler Fitzgerald,Troy Taylor,0,8f719587-5c9c-44a2-80c2-a45da7e34739,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,93.0,49.0,54.0,,,,71.0,89.0,89.0,113.0,121.0,123.0,0.66,,0.32,0.021,,2.26,-2.46,-2.22,,88.8,96.9,83.9,,,,0.143,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.4
54,2024-08-23,745217,Walk,walk,False,664774,700187,LaMonte Wade Jr.,Troy Taylor,1,d0d834be-2100-47ea-976e-74ebbfd5cf0f,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,93.0,49.0,54.0,,,,71.0,89.0,89.0,113.0,121.0,123.0,0.66,,0.32,0.021,,2.26,-2.46,-2.22,,88.8,96.9,83.9,,,,0.143,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.4
55,2024-08-23,745217,Strikeout,strikeout,True,671218,700187,Heliot Ramos,Troy Taylor,0,b00f6ae2-3eb0-4a2f-9080-69d561ba5716,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,93.0,49.0,54.0,,,,71.0,89.0,89.0,113.0,121.0,123.0,0.66,,0.32,0.021,,2.26,-2.46,-2.22,,88.8,96.9,83.9,,,,0.143,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.4
56,2024-08-23,745217,Strikeout,strikeout,True,660844,694738,Leo Rivas,Landen Roupp,0,816d4627-48f0-4085-9c17-1962d939ae9c,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,4.05,4.72,26.2,94.0,129.0,102.0,0.712,9.45,5.74,7.76,0.34,1.35,0.219,0.37,0.233,0.233,0.37,93.0,70.0,63.0,68.0,60.0,61.0,108.0,92.0,94.0,114.0,84.0,93.0,0.387,0.024,0.059,0.071,-3.17,0.07,0.65,-0.07,93.4,88.3,94.4,83.9,,,,0.25,0.344,0.1,0.25,0.25,0.455,0.167,0.167,0.625,155.0,100.0,118.0,0.458,0.5,77.2,0.22,0.339,0.345,,,,,,,,,,,,,,,,,,
57,2024-08-23,745217,Walk,walk,False,670042,694738,Luke Raley,Landen Roupp,0,5a7fcc7f-af45-45e2-8d43-341c6982554f,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,4.05,4.72,26.2,94.0,129.0,102.0,0.712,9.45,5.74,7.76,0.34,1.35,0.219,0.37,0.233,0.233,0.37,93.0,70.0,63.0,68.0,60.0,61.0,108.0,92.0,94.0,114.0,84.0,93.0,0.387,0.024,0.059,0.071,-3.17,0.07,0.65,-0.07,93.4,88.3,94.4,83.9,,,,0.25,0.344,0.1,0.25,0.25,0.455,0.167,0.167,0.625,155.0,100.0,118.0,0.458,0.5,77.2,0.22,0.339,0.345,,,,,,,,,,,,,,,,,,
58,2024-08-23,745217,Flyout,field_out,True,677594,694738,Julio Rodríguez,Landen Roupp,1,f876d68c-c31c-4f84-bef8-eab08b92fc6d,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,4.05,4.72,26.2,94.0,129.0,102.0,0.712,9.45,5.74,7.76,0.34,1.35,0.219,0.37,0.233,0.233,0.37,93.0,70.0,63.0,68.0,60.0,61.0,108.0,92.0,94.0,114.0,84.0,93.0,0.387,0.024,0.059,0.071,-3.17,0.07,0.65,-0.07,93.4,88.3,94.4,83.9,,,,0.25,0.344,0.1,0.25,0.25,0.455,0.167,0.167,0.625,155.0,100.0,118.0,0.458,0.5,77.2,0.22,0.339,0.345,,,,,,,,,,,,,,,,,,
59,2024-08-23,745217,Walk,walk,False,663728,694738,Cal Raleigh,Landen Roupp,0,364ce5c2-e863-4e75-ba6f-df9ae5c281ce,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,4.05,4.72,26.2,94.0,129.0,102.0,0.712,9.45,5.74,7.76,0.34,1.35,0.219,0.37,0.233,0.233,0.37,93.0,70.0,63.0,68.0,60.0,61.0,108.0,92.0,94.0,114.0,84.0,93.0,0.387,0.024,0.059,0.071,-3.17,0.07,0.65,-0.07,93.4,88.3,94.4,83.9,,,,0.25,0.344,0.1,0.25,0.25,0.455,0.167,0.167,0.625,155.0,100.0,118.0,0.458,0.5,77.2,0.22,0.339,0.345,,,,,,,,,,,,,,,,,,
60,2024-08-23,745217,Flyout,field_out,True,668227,694738,Randy Arozarena,Landen Roupp,0,7ad8b971-119e-4f15-9909-bdd7bfae1db3,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,4.05,4.72,26.2,94.0,129.0,102.0,0.712,9.45,5.74,7.76,0.34,1.35,0.219,0.37,0.233,0.233,0.37,93.0,70.0,63.0,68.0,60.0,61.0,108.0,92.0,94.0,114.0,84.0,93.0,0.387,0.024,0.059,0.071,-3.17,0.07,0.65,-0.07,93.4,88.3,94.4,83.9,,,,0.25,0.344,0.1,0.25,0.25,0.455,0.167,0.167,0.625,155.0,100.0,118.0,0.458,0.5,77.2,0.22,0.339,0.345,,,,,,,,,,,,,,,,,,
61,2024-08-23,745217,Flyout,field_out,True,624424,642100,Michael Conforto,Gabe Speier,0,340d2a1c-73e4-418c-9201-e01fcba6926f,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,5.66,3.57,20.2,98.0,91.0,92.0,0.708,12.19,5.23,6.97,0.87,0.76,0.188,0.479,0.229,0.292,0.431,104.0,74.0,76.0,84.0,102.0,96.0,92.0,96.0,91.0,96.0,96.0,90.0,0.343,0.341,0.299,0.016,3.89,-2.89,0.46,-2.92,93.1,87.9,92.9,81.7,0.08,0.12,0.293,0.455,0.773,0.192,0.167,0.208,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-08-23,745217,Strikeout,strikeout,True,656305,642100,Matt Chapman,Gabe Speier,0,a13f8a96-3d08-4ebd-8999-f85968fdf51c,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,5.66,3.57,20.2,98.0,91.0,92.0,0.708,12.19,5.23,6.97,0.87,0.76,0.188,0.479,0.229,0.292,0.431,104.0,74.0,76.0,84.0,102.0,96.0,92.0,96.0,91.0,96.0,96.0,90.0,0.343,0.341,0.299,0.016,3.89,-2.89,0.46,-2.92,93.1,87.9,92.9,81.7,0.08,0.12,0.293,0.455,0.773,0.192,0.167,0.208,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-08-23,745217,Strikeout,strikeout,True,573262,642100,Mike Yastrzemski,Gabe Speier,0,dbc90a9f-e58f-4381-9338-746b0cb2b685,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,5.66,3.57,20.2,98.0,91.0,92.0,0.708,12.19,5.23,6.97,0.87,0.76,0.188,0.479,0.229,0.292,0.431,104.0,74.0,76.0,84.0,102.0,96.0,92.0,96.0,91.0,96.0,96.0,90.0,0.343,0.341,0.299,0.016,3.89,-2.89,0.46,-2.92,93.1,87.9,92.9,81.7,0.08,0.12,0.293,0.455,0.773,0.192,0.167,0.208,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-08-23,745217,Field Error,field_error,False,593871,643511,Jorge Polanco,Tyler Rogers,0,118763b8-8fd6-4647-8d9c-08c150a10dc1,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.627,0.009,0.364,,-4.76,1.57,-1.51,,82.7,,82.4,73.7,,,,0.257,0.336,0.152,0.262,0.488,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-08-23,745217,Single,single,False,571745,643511,Mitch Haniger,Tyler Rogers,1,0d697a8f-8730-4ecf-b781-4476c62a6d1d,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.627,0.009,0.364,,-4.76,1.57,-1.51,,82.7,,82.4,73.7,,,,0.257,0.336,0.152,0.262,0.488,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-08-23,745217,Single,single,False,457759,643511,Justin Turner,Tyler Rogers,1,2752a7ee-5284-4464-8bb8-f637e2df73bd,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.627,0.009,0.364,,-4.76,1.57,-1.51,,82.7,,82.4,73.7,,,,0.257,0.336,0.152,0.262,0.488,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-08-23,745217,Single,single,False,668942,643511,Josh Rojas,Tyler Rogers,1,460175f0-d462-404f-80da-43d975924140,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.627,0.009,0.364,,-4.76,1.57,-1.51,,82.7,,82.4,73.7,,,,0.257,0.336,0.152,0.262,0.488,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-08-23,745217,Single,single,False,660844,643511,Leo Rivas,Tyler Rogers,1,126e0327-6178-411c-9369-92915687373c,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.627,0.009,0.364,,-4.76,1.57,-1.51,,82.7,,82.4,73.7,,,,0.257,0.336,0.152,0.262,0.488,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-08-23,745217,Single,single,False,670042,643511,Luke Raley,Tyler Rogers,1,de4c8210-c225-47f7-8200-63e9d87b6cfe,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.627,0.009,0.364,,-4.76,1.57,-1.51,,82.7,,82.4,73.7,,,,0.257,0.336,0.152,0.262,0.488,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-08-23,745217,Strikeout,strikeout,True,677594,676254,Julio Rodríguez,Ryan Walker,0,4427cc28-8c64-4b0e-92e1-647cd04b6434,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.95,2.69,69.1,101.0,105.0,104.0,0.712,11.68,1.95,5.97,0.52,1.53,0.269,0.372,0.173,0.269,0.456,,,,65.0,122.0,100.0,88.0,102.0,98.0,125.0,100.0,113.0,0.535,0.006,0.459,,-6.44,1.68,1.98,,94.2,,95.4,83.8,,,,0.211,0.276,0.216,0.167,0.267,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-08-23,745217,Pop Out,field_out,True,663728,676254,Cal Raleigh,Ryan Walker,0,b721fe16-5099-405f-a54c-27eb8d530aa5,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.95,2.69,69.1,101.0,105.0,104.0,0.712,11.68,1.95,5.97,0.52,1.53,0.269,0.372,0.173,0.269,0.456,,,,65.0,122.0,100.0,88.0,102.0,98.0,125.0,100.0,113.0,0.535,0.006,0.459,,-6.44,1.68,1.98,,94.2,,95.4,83.8,,,,0.211,0.276,0.216,0.167,0.267,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2024-08-23,745217,Strikeout,strikeout,True,668227,676254,Randy Arozarena,Ryan Walker,0,d8929d71-9ba6-4744-bcb0-0233bc0ae0b6,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.95,2.69,69.1,101.0,105.0,104.0,0.712,11.68,1.95,5.97,0.52,1.53,0.269,0.372,0.173,0.269,0.456,,,,65.0,122.0,100.0,88.0,102.0,98.0,125.0,100.0,113.0,0.535,0.006,0.459,,-6.44,1.68,1.98,,94.2,,95.4,83.8,,,,0.211,0.276,0.216,0.167,0.267,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2024-08-23,745217,Strikeout,strikeout,True,642731,662253,Thairo Estrada,Andrés Muñoz,0,0a844354-3592-42b6-ab0b-cc98293d2f8b,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,,,,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,0.212,0.307,0.481,,1.16,1.24,2.19,,98.3,,97.4,87.6,0.174,0.326,0.205,0.167,0.167,0.453,0.135,0.219,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2024-08-23,745217,Strikeout,strikeout,True,687529,662253,Grant McCray,Andrés Muñoz,0,50e95ebf-fc08-4332-95e0-3dc85ed98498,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,,,,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,0.212,0.307,0.481,,1.16,1.24,2.19,,98.3,,97.4,87.6,0.174,0.326,0.205,0.167,0.167,0.453,0.135,0.219,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-08-23,745217,Strikeout,strikeout,True,595284,662253,Andrew Knapp,Andrés Muñoz,0,ef30b568-916e-4346-b7af-d83c0eec014f,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.76,2.84,51.0,95.0,114.0,99.0,0.627,11.47,4.24,4.59,0.71,1.97,0.287,0.352,0.204,0.296,0.329,,,,94.0,94.0,92.0,105.0,89.0,92.0,129.0,98.0,107.0,0.212,0.307,0.481,,1.16,1.24,2.19,,98.3,,97.4,87.6,0.174,0.326,0.205,0.167,0.167,0.453,0.135,0.219,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
