,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,FS%,wFS/C,vFS
35,2024-07-12,745552,Pop Out,field_out,True,665506,674370,Cristian Pache,Osvaldo Bido,0,7abbc45a-b702-42cd-b4d7-ee1b4fbf683a,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,,,,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,,0.109,1.42,1.23,-0.99,1.73,,-1.61,94.6,87.4,89.5,95.0,86.1,,0.375,0.5,0.25,0.105,0.158,0.25,,,,0.286,0.429,0.231,0.0,0.0,0.25,0.208,0.25,0.259,,,
36,2024-07-12,745552,Walk,walk,False,680474,624133,Max Schuemann,Ranger Suárez,0,9e7f06e7-e1f0-428f-aaa6-6121acadfa7e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
37,2024-07-12,745552,Single,single,False,663662,624133,Daz Cameron,Ranger Suárez,1,2ec22829-dc86-4be2-92ad-d3235b91189b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
38,2024-07-12,745552,Strikeout,strikeout,True,609280,624133,Miguel Andujar,Ranger Suárez,0,c9eaf4de-45dc-4533-bb82-1a5fbe3ad76c,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
39,2024-07-12,745552,Strikeout,strikeout,True,667670,624133,Brent Rooker,Ranger Suárez,0,4534a7ed-a2ae-40b5-8036-bb689f0bef50,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
40,2024-07-12,745552,Single,single,False,669127,624133,Shea Langeliers,Ranger Suárez,1,44c9a825-0698-4114-a008-cfde95b13ad2,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
41,2024-07-12,745552,Walk,walk,False,680869,624133,Zack Gelof,Ranger Suárez,1,8750cdfb-0ce5-46f4-a05a-fcee65311f96,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
42,2024-07-12,745552,Lineout,field_out,True,663527,624133,Tyler Nevin,Ranger Suárez,0,b3acee5f-a2f2-4594-b9f9-d0d63c424202,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
43,2024-07-12,745552,Single,single,False,656941,674370,Kyle Schwarber,Osvaldo Bido,0,e8b74ba1-05bc-401f-90fe-adefc11f32b5,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,,,,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,,0.109,1.42,1.23,-0.99,1.73,,-1.61,94.6,87.4,89.5,95.0,86.1,,0.375,0.5,0.25,0.105,0.158,0.25,,,,0.286,0.429,0.231,0.0,0.0,0.25,0.208,0.25,0.259,,,
44,2024-07-12,745552,Forceout,force_out,True,607208,674370,Trea Turner,Osvaldo Bido,1,29749923-309d-435c-a411-aa867c3a4a54,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,,,,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,,0.109,1.42,1.23,-0.99,1.73,,-1.61,94.6,87.4,89.5,95.0,86.1,,0.375,0.5,0.25,0.105,0.158,0.25,,,,0.286,0.429,0.231,0.0,0.0,0.25,0.208,0.25,0.259,,,
45,2024-07-12,745552,Double Play,double_play,True,547180,674370,Bryce Harper,Osvaldo Bido,1,877b4721-e459-4e15-ae79-427c738742a4,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,,,,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,,0.109,1.42,1.23,-0.99,1.73,,-1.61,94.6,87.4,89.5,95.0,86.1,,0.375,0.5,0.25,0.105,0.158,0.25,,,,0.286,0.429,0.231,0.0,0.0,0.25,0.208,0.25,0.259,,,
46,2024-07-12,745552,Strikeout,strikeout,True,669137,624133,Armando Alvarez,Ranger Suárez,0,7b89949f-f568-4fd5-8592-4398214d0136,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
47,2024-07-12,745552,Lineout,field_out,True,695391,624133,Brett Harris,Ranger Suárez,0,781dbca6-4663-4581-8e6a-2b5faeaaa33b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
48,2024-07-12,745552,Flyout,field_out,True,680474,624133,Max Schuemann,Ranger Suárez,0,c76b1248-a545-4f30-bc7e-e8bfcc1c02e2,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,
49,2024-07-12,745552,Strikeout,strikeout,True,664761,674370,Alec Bohm,Osvaldo Bido,0,b4aa4952-f1bb-4b6d-bba4-7feb698c9400,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,,,,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,,0.109,1.42,1.23,-0.99,1.73,,-1.61,94.6,87.4,89.5,95.0,86.1,,0.375,0.5,0.25,0.105,0.158,0.25,,,,0.286,0.429,0.231,0.0,0.0,0.25,0.208,0.25,0.259,,,
50,2024-07-12,745552,Strikeout,strikeout,True,592206,674370,Nick Castellanos,Osvaldo Bido,0,f98afa45-5588-4ccb-8723-6fad43e693db,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,,,,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,,0.109,1.42,1.23,-0.99,1.73,,-1.61,94.6,87.4,89.5,95.0,86.1,,0.375,0.5,0.25,0.105,0.158,0.25,,,,0.286,0.429,0.231,0.0,0.0,0.25,0.208,0.25,0.259,,,
51,2024-07-12,745552,Groundout,field_out,True,624641,674370,Edmundo Sosa,Osvaldo Bido,0,17f6dc13-c70e-4afc-a198-e9ec38a6ed35,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,,,,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,,0.109,1.42,1.23,-0.99,1.73,,-1.61,94.6,87.4,89.5,95.0,86.1,,0.375,0.5,0.25,0.105,0.158,0.25,,,,0.286,0.429,0.231,0.0,0.0,0.25,0.208,0.25,0.259,,,
52,2024-07-12,745552,Flyout,field_out,True,668709,622554,JJ Bleday,Seranthony Domínguez,0,c66acf1b-d79f-472e-9d67-04d49c03572b,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,0.133,0.383,0.379,,,
53,2024-07-12,745552,Pop Out,field_out,True,609280,622554,Miguel Andujar,Seranthony Domínguez,0,b8601363-75de-4010-8397-dc52f4d0b248,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,0.133,0.383,0.379,,,
54,2024-07-12,745552,Single,single,False,667670,622554,Brent Rooker,Seranthony Domínguez,0,5cab8c09-c54c-4803-beb4-6bf35fae7598,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,0.133,0.383,0.379,,,
55,2024-07-12,745552,Pop Out,field_out,True,669127,622554,Shea Langeliers,Seranthony Domínguez,0,3b3dc659-4836-45f7-a872-f0a8b3e96c2e,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,,0.008,0.27,,-1.98,0.55,,-14.14,97.5,,91.5,97.9,88.5,,0.355,0.452,0.065,0.233,0.372,0.22,,,,,,,,,,0.133,0.383,0.379,,,
56,2024-07-12,745552,Flyout,field_out,True,642215,518397,Weston Wilson,Scott Alexander,0,018a809b-b243-4323-9769-b18fad0da51a,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,88.0,100.0,105.0,,,,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,,0.192,,0.114,,,3.74,4.1,,-11.83,,,84.9,92.4,82.0,,0.214,0.238,0.068,,,,,,,0.444,1.222,0.438,,,,0.0,0.0,0.294,,,
57,2024-07-12,745552,Flyout,field_out,True,665561,518397,Rafael Marchán,Scott Alexander,0,53b20f81-6f70-485a-b9ef-9e9226921cf4,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,88.0,100.0,105.0,,,,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,,0.192,,0.114,,,3.74,4.1,,-11.83,,,84.9,92.4,82.0,,0.214,0.238,0.068,,,,,,,0.444,1.222,0.438,,,,0.0,0.0,0.294,,,
58,2024-07-12,745552,Groundout,field_out,True,665506,518397,Cristian Pache,Scott Alexander,0,b5e2c274-6fa5-4c98-9700-390a0a5b4d47,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,88.0,100.0,105.0,,,,,,,87.0,101.0,96.0,103.0,98.0,90.0,,,,0.694,,,0.192,,0.114,,,3.74,4.1,,-11.83,,,84.9,92.4,82.0,,0.214,0.238,0.068,,,,,,,0.444,1.222,0.438,,,,0.0,0.0,0.294,,,
59,2024-07-12,745552,Walk,walk,False,680869,614179,Zack Gelof,José Ruiz,0,0283e08d-725e-4424-abe6-4c2889a5a47e,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,,0.047,0.426,0.038,-0.88,,1.67,-1.48,-2.08,-2.94,96.3,,90.4,95.8,91.9,86.3,0.25,0.357,0.143,0.273,0.545,0.323,0.339,0.536,0.343,0.25,0.5,0.167,,,,0.333,0.333,0.375,,,
60,2024-07-12,745552,Home Run,home_run,False,671732,614179,Lawrence Butler,José Ruiz,1,556c1b49-c828-4ca7-98e7-c5d92c78f73d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,,0.047,0.426,0.038,-0.88,,1.67,-1.48,-2.08,-2.94,96.3,,90.4,95.8,91.9,86.3,0.25,0.357,0.143,0.273,0.545,0.323,0.339,0.536,0.343,0.25,0.5,0.167,,,,0.333,0.333,0.375,,,
61,2024-07-12,745552,Lineout,field_out,True,664913,614179,Seth Brown,José Ruiz,0,33778eff-cbb1-49a1-9fc6-6059807facb4,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,,0.047,0.426,0.038,-0.88,,1.67,-1.48,-2.08,-2.94,96.3,,90.4,95.8,91.9,86.3,0.25,0.357,0.143,0.273,0.545,0.323,0.339,0.536,0.343,0.25,0.5,0.167,,,,0.333,0.333,0.375,,,
62,2024-07-12,745552,Pop Out,field_out,True,695391,614179,Brett Harris,José Ruiz,0,49b30833-bd7e-49ff-878c-83279a27fb43,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,,0.047,0.426,0.038,-0.88,,1.67,-1.48,-2.08,-2.94,96.3,,90.4,95.8,91.9,86.3,0.25,0.357,0.143,0.273,0.545,0.323,0.339,0.536,0.343,0.25,0.5,0.167,,,,0.333,0.333,0.375,,,
63,2024-07-12,745552,Lineout,field_out,True,680474,614179,Max Schuemann,José Ruiz,0,f028148b-14b3-4bac-a51d-ca7e0fec7d3f,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,,0.047,0.426,0.038,-0.88,,1.67,-1.48,-2.08,-2.94,96.3,,90.4,95.8,91.9,86.3,0.25,0.357,0.143,0.273,0.545,0.323,0.339,0.536,0.343,0.25,0.5,0.167,,,,0.333,0.333,0.375,,,
64,2024-07-12,745552,Strikeout,strikeout,True,656941,519008,Kyle Schwarber,T.J. McFarland,0,1c820046-a142-4c46-80e3-703e975995aa,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,88.0,101.0,101.0,,,,-3.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,62.0,114.0,74.0,0.481,0.005,0.002,0.399,,0.113,7.5,5.39,1.3,0.24,,-2.63,88.2,82.2,81.2,87.9,78.1,,0.275,0.362,0.085,,,,,,,0.235,0.412,0.294,,,,0.256,0.419,0.299,,,
65,2024-07-12,745552,Strikeout,strikeout,True,607208,519008,Trea Turner,T.J. McFarland,0,224d0bef-ca9a-4ac2-96c9-07b9697bee08,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,88.0,101.0,101.0,,,,-3.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,62.0,114.0,74.0,0.481,0.005,0.002,0.399,,0.113,7.5,5.39,1.3,0.24,,-2.63,88.2,82.2,81.2,87.9,78.1,,0.275,0.362,0.085,,,,,,,0.235,0.412,0.294,,,,0.256,0.419,0.299,,,
66,2024-07-12,745552,Walk,walk,False,547180,519008,Bryce Harper,T.J. McFarland,0,4e5f0446-ed00-4c15-867f-e22db485de0a,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,88.0,101.0,101.0,,,,-3.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,62.0,114.0,74.0,0.481,0.005,0.002,0.399,,0.113,7.5,5.39,1.3,0.24,,-2.63,88.2,82.2,81.2,87.9,78.1,,0.275,0.362,0.085,,,,,,,0.235,0.412,0.294,,,,0.256,0.419,0.299,,,
67,2024-07-12,745552,Single,single,False,664761,668674,Alec Bohm,Lucas Erceg,1,5d81bb70-ad38-45d7-ad6f-a361ba63093e,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,,0.246,,0.218,-0.99,,2.53,3.75,,-2.85,98.5,,91.1,98.5,85.8,,0.25,0.278,0.22,0.211,0.447,0.333,,,,0.409,0.727,0.345,,,,0.067,0.067,0.353,,,
68,2024-07-12,745552,Flyout,field_out,True,592206,668674,Nick Castellanos,Lucas Erceg,0,eb84dd80-0620-45a5-890d-d8c3735c77be,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,,0.246,,0.218,-0.99,,2.53,3.75,,-2.85,98.5,,91.1,98.5,85.8,,0.25,0.278,0.22,0.211,0.447,0.333,,,,0.409,0.727,0.345,,,,0.067,0.067,0.353,,,
69,2024-07-12,745552,Flyout,field_out,True,668709,642397,JJ Bleday,Gregory Soto,0,e1bd4878-6067-4e3f-b268-6751d17c2e9f,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.311,0.444,0.121,0.417,0.417,0.333,,,,,,,,,,0.222,0.222,0.294,,,
70,2024-07-12,745552,Strikeout,strikeout,True,609280,642397,Miguel Andujar,Gregory Soto,0,f131cc92-db9e-465c-9380-61524f1070b4,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.311,0.444,0.121,0.417,0.417,0.333,,,,,,,,,,0.222,0.222,0.294,,,
71,2024-07-12,745552,Strikeout,strikeout,True,667670,642397,Brent Rooker,Gregory Soto,0,5de7dc87-24a8-4582-b03d-49395d42a2e5,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,,-3.7,0.36,0.19,0.86,,,98.1,91.8,,97.5,86.0,,0.311,0.444,0.121,0.417,0.417,0.333,,,,,,,,,,0.222,0.222,0.294,,,
