,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS
34,2024-06-19,745646,Groundout,field_out,True,680474,666142,Max Schuemann,Cole Ragans,0,b3bfaa8c-d2eb-4f2a-bbab-ccfef3ac0994,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
35,2024-06-19,745646,Walk,walk,False,676369,665622,Nelson Velázquez,Luis Medina,0,c2b81f7f-fb7e-4048-97a1-d54737e7545f,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
36,2024-06-19,745646,Lineout,field_out,True,664728,665622,Kyle Isbel,Luis Medina,0,434a8d3d-5267-4d38-8671-a0fa1cffbbff,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
37,2024-06-19,745646,Strikeout,strikeout,True,672580,665622,Maikel Garcia,Luis Medina,0,44631602-0fe5-4fa8-9f25-cbc570dd461f,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
38,2024-06-19,745646,Double,double,False,677951,665622,Bobby Witt Jr.,Luis Medina,1,a92c7df8-125a-47c9-a0ef-1e5eca05d3f1,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
39,2024-06-19,745646,Lineout,field_out,True,686469,665622,Vinnie Pasquantino,Luis Medina,1,52b2390c-4c19-4455-aaa7-c99f1e4539ef,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
40,2024-06-19,745646,Flyout,field_out,True,668709,666142,JJ Bleday,Cole Ragans,0,794287a7-1f1e-4ef4-9e8d-14d99efc2fab,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
41,2024-06-19,745646,Groundout,field_out,True,609280,666142,Miguel Andujar,Cole Ragans,0,c9f1e853-493b-43b6-b77e-2452eeee9d08,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
42,2024-06-19,745646,Strikeout,strikeout,True,667670,666142,Brent Rooker,Cole Ragans,0,d742df04-95d6-4be6-aeca-9dc996f98e5b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
43,2024-06-19,745646,Groundout,field_out,True,521692,665622,Salvador Perez,Luis Medina,0,363c171a-d751-462f-b826-bb38a7503c6d,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
44,2024-06-19,745646,Flyout,field_out,True,669004,665622,MJ Melendez,Luis Medina,0,55b8d408-b357-4e33-8cf9-f2617b332948,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
45,2024-06-19,745646,Walk,walk,False,679845,665622,Nick Loftin,Luis Medina,0,8613fdce-2fb6-416f-95e0-104a9d29de6a,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,0.143,0.425,0.251,0.101,0.079,0.46,-2.94,-0.29,-0.18,-2.65,95.9,89.6,95.9,85.8,81.2,0.238,0.365,0.122,0.262,0.357,0.308,0.429,0.667,0.118,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,,,,,,,
46,2024-06-19,745646,Flyout,field_out,True,624428,519008,Adam Frazier,T.J. McFarland,0,498b58dd-d96f-4630-9590-091bc08742de,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,88.0,101.0,101.0,,,,-3.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,0.481,0.005,0.399,,0.113,7.5,1.3,0.24,,-2.63,88.2,81.2,87.9,78.1,,,,,0.256,0.419,0.299,0.275,0.362,0.085,0.235,0.412,0.294,,,,,,,62.0,114.0,74.0,0.002,,5.39,,82.2,,,,,,,
47,2024-06-19,745646,Strikeout,strikeout,True,663527,666142,Tyler Nevin,Cole Ragans,0,28db81dc-6ad8-46f3-872b-5802c3b49adc,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
48,2024-06-19,745646,Flyout,field_out,True,669127,666142,Shea Langeliers,Cole Ragans,0,cd28db4c-e3fb-4066-85d4-61f6d1b3f87f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
49,2024-06-19,745646,Walk,walk,False,663662,666142,Daz Cameron,Cole Ragans,0,183df473-344a-4da3-95e4-72205514cc32,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
50,2024-06-19,745646,Flyout,field_out,True,691016,666142,Tyler Soderstrom,Cole Ragans,0,838eaf64-dd26-4104-a416-a200318ea325,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,0.128,0.099,1.57,1.27,91.3,81.1,0.304,0.326,0.224,,,
51,2024-06-19,745646,Flyout,field_out,True,676369,666204,Nelson Velázquez,Dany Jiménez,0,3cffab25-9e4d-49be-86cd-f238d97f29f8,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,63.0,91.0,80.0,,,,120.0,92.0,104.0,,0.374,0.588,,0.038,-0.36,,-0.02,,-4.2,92.5,83.4,,81.9,,0.25,0.583,0.14,0.158,0.316,0.333,,,,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
52,2024-06-19,745646,Single,single,False,664728,666204,Kyle Isbel,Dany Jiménez,0,2ff215aa-9f54-43a7-83c4-4a63b1fa1a8e,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,63.0,91.0,80.0,,,,120.0,92.0,104.0,,0.374,0.588,,0.038,-0.36,,-0.02,,-4.2,92.5,83.4,,81.9,,0.25,0.583,0.14,0.158,0.316,0.333,,,,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
53,2024-06-19,745646,Grounded Into DP,grounded_into_double_play,True,672580,666204,Maikel Garcia,Dany Jiménez,1,b3416dea-210d-47c2-88b1-0cf648a0a20c,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,63.0,91.0,80.0,,,,120.0,92.0,104.0,,0.374,0.588,,0.038,-0.36,,-0.02,,-4.2,92.5,83.4,,81.9,,0.25,0.583,0.14,0.158,0.316,0.333,,,,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,,,,
54,2024-06-19,745646,Groundout,field_out,True,680869,670167,Zack Gelof,John Schreiber,0,3b481d21-878a-48ef-a555-f6ae9bde92c2,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,,0.079,-1.64,1.15,-0.04,,-3.88,92.7,86.1,91.8,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.292,0.354,0.113,0.429,0.5,0.214,,,,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,
55,2024-06-19,745646,Walk,walk,False,680474,670167,Max Schuemann,John Schreiber,0,e8343fab-f738-406d-a8a8-741217c3e42f,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,,0.079,-1.64,1.15,-0.04,,-3.88,92.7,86.1,91.8,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.292,0.354,0.113,0.429,0.5,0.214,,,,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,
56,2024-06-19,745646,Forceout,force_out,True,668709,670167,JJ Bleday,John Schreiber,1,b4edba5f-4a5b-4bdc-849c-aa8dbbab6b3f,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,,0.079,-1.64,1.15,-0.04,,-3.88,92.7,86.1,91.8,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.292,0.354,0.113,0.429,0.5,0.214,,,,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,
57,2024-06-19,745646,Single,single,False,609280,670167,Miguel Andujar,John Schreiber,1,9a8b7553-2282-4721-ba75-1c25da1827c6,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,,0.079,-1.64,1.15,-0.04,,-3.88,92.7,86.1,91.8,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.292,0.354,0.113,0.429,0.5,0.214,,,,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,
58,2024-06-19,745646,Single,single,False,667670,670167,Brent Rooker,John Schreiber,1,94e627b9-6b1c-445c-8d6f-f3b94bfbb83c,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,,0.079,-1.64,1.15,-0.04,,-3.88,92.7,86.1,91.8,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.292,0.354,0.113,0.429,0.5,0.214,,,,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,
59,2024-06-19,745646,Single,single,False,663527,670167,Tyler Nevin,John Schreiber,1,75379aef-0b68-453e-8686-d9f8e7eb888b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,,0.079,-1.64,1.15,-0.04,,-3.88,92.7,86.1,91.8,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.292,0.354,0.113,0.429,0.5,0.214,,,,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,
60,2024-06-19,745646,Walk,walk,False,669127,670167,Shea Langeliers,John Schreiber,1,b32347f1-6d2a-45b8-a128-c313fa7140a4,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,,,,79.0,99.0,86.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.24,0.264,,0.079,-1.64,1.15,-0.04,,-3.88,92.7,86.1,91.8,80.9,,0.346,0.538,0.193,0.121,0.212,0.273,0.292,0.354,0.113,0.429,0.5,0.214,,,,,,,91.0,101.0,90.0,0.152,,1.36,,88.7,,0.273,0.364,0.25,,,
61,2024-06-19,745646,Pop Out,field_out,True,671732,656186,Lawrence Butler,Dan Altavilla,0,843084da-ba64-4806-a2bb-31b941fb7d29,656186.0,danaltavilla,Altavilla,Right,Dan Altavilla,KCR,14.73,5.87,3.2,97.0,111.0,98.0,0.714,12.27,7.36,12.27,2.45,2.0,0.182,0.364,0.182,0.182,0.47,129.0,112.0,121.0,,,,118.0,97.0,93.0,,,,98.0,96.0,102.0,,0.578,0.373,,0.048,-4.14,,-3.05,,10.44,96.8,91.1,,90.4,,0.333,0.583,0.304,0.5,1.0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-06-19,745646,Groundout,field_out,True,677951,613534,Bobby Witt Jr.,Austin Adams,0,125a97df-e85e-4eb4-9d0e-9d7f74920b2d,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,0.259,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-06-19,745646,Double,double,False,686469,613534,Vinnie Pasquantino,Austin Adams,0,f7c4cd6b-98c6-40da-8579-7c43f532f700,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,0.259,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-06-19,745646,Strikeout,strikeout,True,521692,613534,Salvador Perez,Austin Adams,0,a9ec7b5d-282a-497c-bac3-5db429e5c246,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,0.259,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-06-19,745646,Strikeout,strikeout,True,669004,613534,MJ Melendez,Austin Adams,0,f565bdf4-99c0-4d69-a739-ac80d140cdb4,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,0.259,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-06-19,745646,Groundout,field_out,True,691016,656186,Tyler Soderstrom,Dan Altavilla,0,a73838ee-6a82-47f5-a8b1-5e5e7bf80521,656186.0,danaltavilla,Altavilla,Right,Dan Altavilla,KCR,14.73,5.87,3.2,97.0,111.0,98.0,0.714,12.27,7.36,12.27,2.45,2.0,0.182,0.364,0.182,0.182,0.47,129.0,112.0,121.0,,,,118.0,97.0,93.0,,,,98.0,96.0,102.0,,0.578,0.373,,0.048,-4.14,,-3.05,,10.44,96.8,91.1,,90.4,,0.333,0.583,0.304,0.5,1.0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-06-19,745646,Home Run,home_run,False,680869,656186,Zack Gelof,Dan Altavilla,0,edd7cb32-49d6-440d-8274-7d5c113e33ed,656186.0,danaltavilla,Altavilla,Right,Dan Altavilla,KCR,14.73,5.87,3.2,97.0,111.0,98.0,0.714,12.27,7.36,12.27,2.45,2.0,0.182,0.364,0.182,0.182,0.47,129.0,112.0,121.0,,,,118.0,97.0,93.0,,,,98.0,96.0,102.0,,0.578,0.373,,0.048,-4.14,,-3.05,,10.44,96.8,91.1,,90.4,,0.333,0.583,0.304,0.5,1.0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-06-19,745646,Walk,walk,False,680474,656186,Max Schuemann,Dan Altavilla,0,28efbf23-a8ae-4bb5-9358-8371925a2254,656186.0,danaltavilla,Altavilla,Right,Dan Altavilla,KCR,14.73,5.87,3.2,97.0,111.0,98.0,0.714,12.27,7.36,12.27,2.45,2.0,0.182,0.364,0.182,0.182,0.47,129.0,112.0,121.0,,,,118.0,97.0,93.0,,,,98.0,96.0,102.0,,0.578,0.373,,0.048,-4.14,,-3.05,,10.44,96.8,91.1,,90.4,,0.333,0.583,0.304,0.5,1.0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-06-19,745646,Forceout,force_out,True,668709,608717,JJ Bleday,Chris Stratton,1,86a21104-9692-49ec-99fc-6dcb35fa1b22,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,76.0,97.0,97.0,107.0,97.0,101.0,0.119,0.381,0.225,0.204,0.072,-0.05,0.21,1.37,0.57,1.81,92.0,85.2,91.7,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.211,0.474,0.179,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,,,
70,2024-06-19,745646,Groundout,field_out,True,609280,608717,Miguel Andujar,Chris Stratton,0,5070c466-b2e2-46af-88fb-10e5b0427f7a,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,76.0,97.0,97.0,107.0,97.0,101.0,0.119,0.381,0.225,0.204,0.072,-0.05,0.21,1.37,0.57,1.81,92.0,85.2,91.7,85.9,79.2,0.231,0.333,0.25,0.176,0.294,0.172,0.211,0.474,0.179,0.2,0.2,0.4,0.156,0.281,0.322,,,,,,,,,,,,,,,,,,
71,2024-06-19,745646,Walk,walk,False,679845,695243,Nick Loftin,Mason Miller,0,62b4a39f-2a03-41c0-a00e-85bc57f9682f,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,,,,141.0,101.0,106.0,,,,163.0,107.0,113.0,,0.612,0.376,,0.008,2.21,,2.1,,5.68,100.9,92.7,,87.4,,0.158,0.289,0.415,0.14,0.193,0.461,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-1.0,97.6
