,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-16,746674,Walk,walk,False,668715,547179,Spencer Steer,Michael Lorenzen,0,e7906671-7f2b-4f4a-a7bd-66227828327b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
11,2024-08-16,746674,Forceout,force_out,True,600869,547179,Jeimer Candelario,Michael Lorenzen,1,9b2e95f6-7842-49d9-b165-a7afcb6f31af,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
12,2024-08-16,746674,Groundout,field_out,True,664034,547179,Ty France,Michael Lorenzen,0,2f41619e-e939-4579-bd46-de9163603f4e,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
13,2024-08-16,746674,Flyout,field_out,True,666181,547179,Will Benson,Michael Lorenzen,0,aa865704-1b30-4362-91d3-b98792e856e9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
14,2024-08-16,746674,Strikeout,strikeout,True,624428,607259,Adam Frazier,Nick Martinez,0,30bc97e5-5fe1-4cf6-93a8-be757f0a1ad8,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
15,2024-08-16,746674,Groundout,field_out,True,666023,607259,Freddy Fermin,Nick Martinez,0,214c2e83-f611-4441-82cb-96c050617f89,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
16,2024-08-16,746674,Groundout,field_out,True,664728,607259,Kyle Isbel,Nick Martinez,0,0eb49c17-26f8-4308-b7aa-740d0879a165,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
17,2024-08-16,746674,Pop Out,field_out,True,682622,547179,Noelvi Marte,Michael Lorenzen,0,82fe20e0-fa00-4bff-a6e3-2b947362b29b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
18,2024-08-16,746674,Walk,walk,False,663697,547179,Jonathan India,Michael Lorenzen,0,0f6e4ee8-464a-49eb-84cd-4cbe40fdf23e,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
19,2024-08-16,746674,Double Play,double_play,True,682829,547179,Elly De La Cruz,Michael Lorenzen,1,e6a1a820-3e95-4212-af2d-75057e529dbc,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
20,2024-08-16,746674,Groundout,field_out,True,686681,607259,Michael Massey,Nick Martinez,0,53ebb47b-e157-46cb-aa49-72fba7ca2463,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
21,2024-08-16,746674,Home Run,home_run,False,677951,607259,Bobby Witt Jr.,Nick Martinez,0,4abc92fe-119c-49d1-bb7c-2bd17be0f3e3,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
22,2024-08-16,746674,Groundout,field_out,True,686469,607259,Vinnie Pasquantino,Nick Martinez,0,7d7da7c6-c186-44ad-b86d-f28e0dc59890,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
23,2024-08-16,746674,Double,double,False,521692,607259,Salvador Perez,Nick Martinez,0,d5c103bc-0f2d-4508-b806-daaa7cb5ce20,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
24,2024-08-16,746674,Flyout,field_out,True,669004,607259,MJ Melendez,Nick Martinez,0,c9731da6-216d-4aa8-b4d1-b03cbfb087f0,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
25,2024-08-16,746674,Groundout,field_out,True,663886,547179,Tyler Stephenson,Michael Lorenzen,0,6b07a817-8659-4d82-ad0c-6d0577b7016b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
26,2024-08-16,746674,Strikeout,strikeout,True,670770,547179,TJ Friedl,Michael Lorenzen,0,8f8b79f6-6ad6-47b8-837f-00f658f244ea,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
27,2024-08-16,746674,Flyout,field_out,True,668715,547179,Spencer Steer,Michael Lorenzen,0,29663c1a-9899-4b34-be4e-52ff4530bbbe,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.303,0.459,0.064,0.263,0.421,0.327,0.368,0.632,0.24,0.15,0.35,0.26,,,,,,,,,,,,,,,
28,2024-08-16,746674,Single,single,False,657557,607259,Paul DeJong,Nick Martinez,0,814b936a-3797-4785-965f-4ad83993cf3d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
29,2024-08-16,746674,Sac Bunt,sac_bunt,True,624428,607259,Adam Frazier,Nick Martinez,1,1c341be8-fcad-45fa-be21-a99a3f5aa23d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.227,0.361,0.401,0.319,0.489,0.129,0.246,0.377,0.078,0.323,0.581,0.294,0.261,0.478,0.391,,,,,,,,,,,,,,,,,,
