,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-07-20,747096,Single,single,False,571448,693821,Nolan Arenado,Bryce Elder,0,f7771042-49dc-41c2-b434-ed0093b97e46,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
11,2024-07-20,747096,Pop Out,field_out,True,663457,693821,Lars Nootbaar,Bryce Elder,0,6230172d-11af-44ce-b4bb-21254ce734a7,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
12,2024-07-20,747096,Home Run,home_run,False,669357,693821,Nolan Gorman,Bryce Elder,1,9192d025-09b9-4297-a2ef-9464a84e8609,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
13,2024-07-20,747096,Walk,walk,False,672279,693821,Michael Siani,Bryce Elder,0,f6c91b56-eaf8-46a6-8116-2b504eb7c9cf,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
14,2024-07-20,747096,Single,single,False,691026,693821,Masyn Winn,Bryce Elder,1,195bfac7-08b7-435b-b7b5-d6bfc958e2a7,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
15,2024-07-20,747096,Single,single,False,676475,693821,Alec Burleson,Bryce Elder,1,0bfa0c2d-461e-4a07-8a95-b2858415bdf5,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
16,2024-07-20,747096,Single,single,False,575929,693821,Willson Contreras,Bryce Elder,1,b990a1c7-0294-40ae-93b4-c495b4357500,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
17,2024-07-20,747096,Strikeout,strikeout,True,502671,693821,Paul Goldschmidt,Bryce Elder,0,9de8fedc-3ebc-44c3-876a-306216f4af77,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
18,2024-07-20,747096,Flyout,field_out,True,680977,693821,Brendan Donovan,Bryce Elder,0,c2b714f4-323e-48d3-bbe8-516f3d7c0b70,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
19,2024-07-20,747096,Single,single,False,592696,543243,Eddie Rosario,Sonny Gray,0,142e3c69-5ca3-4f6c-9f28-6b7ff7b3f5f9,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
20,2024-07-20,747096,Grounded Into DP,grounded_into_double_play,True,594807,543243,Adam Duvall,Sonny Gray,1,c5e61d11-1f8b-4a1b-8d29-5014257202b6,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
21,2024-07-20,747096,Strikeout,strikeout,True,669221,543243,Sean Murphy,Sonny Gray,0,5a79b3ec-7212-4b5a-906f-208212a20851,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
22,2024-07-20,747096,Strikeout,strikeout,True,571448,693821,Nolan Arenado,Bryce Elder,0,8b554f60-5183-4679-b196-07c5c38fd657,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
23,2024-07-20,747096,Strikeout,strikeout,True,663457,693821,Lars Nootbaar,Bryce Elder,0,1d4c591f-6e2f-4c82-b8c5-fad19b5a7f24,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
24,2024-07-20,747096,Strikeout,strikeout,True,669357,693821,Nolan Gorman,Bryce Elder,0,bc201b2f-bb75-4d2a-8928-180115605346,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
25,2024-07-20,747096,Strikeout,strikeout,True,606115,543243,Orlando Arcia,Sonny Gray,0,8b3e12c1-c6c6-40d0-a8c1-045a5d1b5450,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
26,2024-07-20,747096,Strikeout,strikeout,True,672284,543243,Jarred Kelenic,Sonny Gray,0,00180d1e-39e9-459d-8c35-d0635b7d2cdd,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
27,2024-07-20,747096,Groundout,field_out,True,645277,543243,Ozzie Albies,Sonny Gray,0,d0aed61a-562d-4b41-90ec-1e6f47bf3460,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
28,2024-07-20,747096,Strikeout,strikeout,True,672279,693821,Michael Siani,Bryce Elder,0,cd8c0827-04ee-452f-a78a-65c713af0926,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
29,2024-07-20,747096,Strikeout,strikeout,True,691026,693821,Masyn Winn,Bryce Elder,0,dd535422-e01a-4d17-bf91-811c99932f3a,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
30,2024-07-20,747096,Groundout,field_out,True,676475,693821,Alec Burleson,Bryce Elder,0,88abd9b7-a031-4b2f-a1cf-01d5d3052602,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
31,2024-07-20,747096,Strikeout,strikeout,True,663586,543243,Austin Riley,Sonny Gray,0,f446a550-61f1-4b92-9e82-bbb009cb8c37,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
32,2024-07-20,747096,Flyout,field_out,True,621566,543243,Matt Olson,Sonny Gray,0,45fbd677-79f7-462a-a25c-58a66d2609be,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
33,2024-07-20,747096,Home Run,home_run,False,542303,543243,Marcell Ozuna,Sonny Gray,0,13fc98fc-b351-451d-a055-765581b3ebf3,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
34,2024-07-20,747096,Strikeout,strikeout,True,592696,543243,Eddie Rosario,Sonny Gray,0,2f33e1c7-5bd0-409e-8547-88c276cf395b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,0.173,0.239,0.187,0.06,0.68,1.47,0.67,-2.47,92.6,88.5,93.1,85.0,0.197,0.316,0.181,0.162,0.216,0.422,0.385,0.769,0.345,0.31,0.479,0.147,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303,0.184,0.342,0.299
35,2024-07-20,747096,Strikeout,strikeout,True,575929,693821,Willson Contreras,Bryce Elder,0,e87a3eba-b987-4a42-a58a-a9412f90b27e,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,
