,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
37,2024-07-09,745316,Groundout,field_out,True,642731,579328,Thairo Estrada,Yusei Kikuchi,0,47943683-e2cd-4f38-a0f7-528b34398413,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
38,2024-07-09,745316,Groundout,field_out,True,543807,678495,George Springer,Randy Rodríguez,0,87dff69f-4365-4357-8e1a-8d899fba0287,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,,,,131.0,99.0,103.0,114.0,99.0,106.0,0.483,0.4,,0.049,0.11,1.23,,1.9,97.8,90.1,84.9,,0.206,0.412,0.214,,,,0.167,0.167,0.4,0.206,0.338,0.371,96.0,88.0,84.0,0.068,-0.41,96.5,0.333,0.333,0.105,,,,,,,,,,,,
39,2024-07-09,745316,Strikeout,strikeout,True,666182,678495,Bo Bichette,Randy Rodríguez,0,9090e456-9687-49c4-95ac-c9e565e3be94,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,,,,131.0,99.0,103.0,114.0,99.0,106.0,0.483,0.4,,0.049,0.11,1.23,,1.9,97.8,90.1,84.9,,0.206,0.412,0.214,,,,0.167,0.167,0.4,0.206,0.338,0.371,96.0,88.0,84.0,0.068,-0.41,96.5,0.333,0.333,0.105,,,,,,,,,,,,
40,2024-07-09,745316,Groundout,field_out,True,665489,678495,Vladimir Guerrero Jr.,Randy Rodríguez,0,4af161bc-4a45-43b6-8e2d-6b1258fdcbd0,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,,,,131.0,99.0,103.0,114.0,99.0,106.0,0.483,0.4,,0.049,0.11,1.23,,1.9,97.8,90.1,84.9,,0.206,0.412,0.214,,,,0.167,0.167,0.4,0.206,0.338,0.371,96.0,88.0,84.0,0.068,-0.41,96.5,0.333,0.333,0.105,,,,,,,,,,,,
41,2024-07-09,745316,Strikeout,strikeout,True,671218,579328,Heliot Ramos,Yusei Kikuchi,0,21d37c55-1964-486a-ae35-a231085b0f43,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
42,2024-07-09,745316,Lineout,field_out,True,624424,579328,Michael Conforto,Yusei Kikuchi,0,a3e31e44-f89b-48be-a9b8-f626329502c0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
43,2024-07-09,745316,Strikeout,strikeout,True,656305,579328,Matt Chapman,Yusei Kikuchi,0,36161fd7-79b0-4573-802f-a67b90d09a12,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
44,2024-07-09,745316,Strikeout,strikeout,True,457759,676254,Justin Turner,Ryan Walker,0,668b894d-5c65-4158-94a4-77b766db592c,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,,,-6.38,1.39,,,94.2,,83.6,,,,,,,,,,,0.195,0.299,0.35,92.0,101.0,97.0,0.537,1.69,95.2,0.215,0.29,0.254,,,,,,,,,,,,
45,2024-07-09,745316,Walk,walk,False,643376,676254,Danny Jansen,Ryan Walker,0,94da705e-07c6-4b88-97d8-195686d9c0a0,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,,,-6.38,1.39,,,94.2,,83.6,,,,,,,,,,,0.195,0.299,0.35,92.0,101.0,97.0,0.537,1.69,95.2,0.215,0.29,0.254,,,,,,,,,,,,
46,2024-07-09,745316,Double,double,False,687462,676254,Spencer Horwitz,Ryan Walker,1,53391317-b13f-4c95-a852-f2dce071ffc7,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,,,-6.38,1.39,,,94.2,,83.6,,,,,,,,,,,0.195,0.299,0.35,92.0,101.0,97.0,0.537,1.69,95.2,0.215,0.29,0.254,,,,,,,,,,,,
47,2024-07-09,745316,Home Run,home_run,False,676391,676254,Ernie Clement,Ryan Walker,1,dc3b23ea-511d-4bc4-aa7b-8b3f5daadfbd,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,,,-6.38,1.39,,,94.2,,83.6,,,,,,,,,,,0.195,0.299,0.35,92.0,101.0,97.0,0.537,1.69,95.2,0.215,0.29,0.254,,,,,,,,,,,,
48,2024-07-09,745316,Groundout,field_out,True,662139,676254,Daulton Varsho,Ryan Walker,0,dad5c520-9e41-4651-b72f-86e06c05c487,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,,,-6.38,1.39,,,94.2,,83.6,,,,,,,,,,,0.195,0.299,0.35,92.0,101.0,97.0,0.537,1.69,95.2,0.215,0.29,0.254,,,,,,,,,,,,
49,2024-07-09,745316,Strikeout,strikeout,True,677870,676254,Leo Jiménez,Ryan Walker,0,cd864fdb-bfc8-4979-b6b6-9255f166e4ce,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,,,-6.38,1.39,,,94.2,,83.6,,,,,,,,,,,0.195,0.299,0.35,92.0,101.0,97.0,0.537,1.69,95.2,0.215,0.29,0.254,,,,,,,,,,,,
50,2024-07-09,745316,Single,single,False,527038,579328,Wilmer Flores,Yusei Kikuchi,0,bd6b5fc6-971a-4757-871a-961c29e387ab,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
51,2024-07-09,745316,Strikeout,strikeout,True,672275,579328,Patrick Bailey,Yusei Kikuchi,0,69cd10f5-fb67-4a35-a1b7-276dbb46416d,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
52,2024-07-09,745316,Grounded Into DP,grounded_into_double_play,True,682641,579328,Luis Matos,Yusei Kikuchi,1,588369f0-1e58-4f09-882a-5daab81a97f7,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
53,2024-07-09,745316,Groundout,field_out,True,543807,592426,George Springer,Luke Jackson,0,92ac9cd2-4fb3-449c-977d-395310c805a6,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,133.0,106.0,115.0,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,0.294,0.471,0.258,,,,0.286,0.455,0.255,,,,,,,,,,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,
54,2024-07-09,745316,Strikeout,strikeout,True,666182,592426,Bo Bichette,Luke Jackson,0,49c8e8cd-e318-41e4-a816-05a52022b10a,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,133.0,106.0,115.0,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,0.294,0.471,0.258,,,,0.286,0.455,0.255,,,,,,,,,,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,
55,2024-07-09,745316,Lineout,field_out,True,665489,592426,Vladimir Guerrero Jr.,Luke Jackson,0,accc07d4-b9ea-4ad2-b535-4624cfaab427,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,133.0,106.0,115.0,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,0.111,,-0.65,-0.35,-0.61,,94.7,,87.2,84.2,0.25,0.406,0.265,0.294,0.471,0.258,,,,0.286,0.455,0.255,,,,,,,,,,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,
56,2024-07-09,745316,Home Run,home_run,False,666149,579328,Tyler Fitzgerald,Yusei Kikuchi,0,8d2aab12-184a-4815-8f20-cfdab162e2d3,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
57,2024-07-09,745316,Strikeout,strikeout,True,689172,579328,Brett Wisely,Yusei Kikuchi,0,41e13807-3a44-4494-b0fb-70e0ce2a7249,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.189,0.264,0.329,0.241,0.31,0.297,,,,,,,,,,,,,,,,,,,,,
58,2024-07-09,745316,Groundout,field_out,True,642731,663878,Thairo Estrada,Nate Pearson,0,6a5e969b-84ed-418d-bc90-17a0d6bbffa8,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,132.0,92.0,102.0,125.0,91.0,94.0,130.0,101.0,112.0,0.448,0.412,0.127,,-2.31,0.95,-0.74,,97.6,,87.7,80.8,0.342,0.548,0.182,0.158,0.316,0.381,,,,0.212,0.385,0.42,107.0,107.0,112.0,0.012,-30.79,97.4,0.667,2.667,0.167,,,,,,,76.0,153.0,162.0,0.002,16.57,88.3
59,2024-07-09,745316,Double,double,False,671218,663878,Heliot Ramos,Nate Pearson,0,c586bf8f-0764-4d1c-983a-aee61be172b4,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,132.0,92.0,102.0,125.0,91.0,94.0,130.0,101.0,112.0,0.448,0.412,0.127,,-2.31,0.95,-0.74,,97.6,,87.7,80.8,0.342,0.548,0.182,0.158,0.316,0.381,,,,0.212,0.385,0.42,107.0,107.0,112.0,0.012,-30.79,97.4,0.667,2.667,0.167,,,,,,,76.0,153.0,162.0,0.002,16.57,88.3
60,2024-07-09,745316,Walk,walk,False,624424,663878,Michael Conforto,Nate Pearson,0,d1543414-d839-42cb-adac-90a95eaad861,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,132.0,92.0,102.0,125.0,91.0,94.0,130.0,101.0,112.0,0.448,0.412,0.127,,-2.31,0.95,-0.74,,97.6,,87.7,80.8,0.342,0.548,0.182,0.158,0.316,0.381,,,,0.212,0.385,0.42,107.0,107.0,112.0,0.012,-30.79,97.4,0.667,2.667,0.167,,,,,,,76.0,153.0,162.0,0.002,16.57,88.3
61,2024-07-09,745316,Strikeout,strikeout,True,656305,663878,Matt Chapman,Nate Pearson,0,c02ac369-b827-414f-8770-6405522b6347,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,132.0,92.0,102.0,125.0,91.0,94.0,130.0,101.0,112.0,0.448,0.412,0.127,,-2.31,0.95,-0.74,,97.6,,87.7,80.8,0.342,0.548,0.182,0.158,0.316,0.381,,,,0.212,0.385,0.42,107.0,107.0,112.0,0.012,-30.79,97.4,0.667,2.667,0.167,,,,,,,76.0,153.0,162.0,0.002,16.57,88.3
62,2024-07-09,745316,Lineout,field_out,True,457759,669062,Justin Turner,Erik Miller,0,b387d640-e27a-424c-b265-3bbc21df19ff,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,
63,2024-07-09,745316,Strikeout,strikeout,True,643376,669062,Danny Jansen,Erik Miller,0,0e0490c1-5995-4baf-9954-d5118d34637a,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,
64,2024-07-09,745316,Walk,walk,False,595281,669062,Kevin Kiermaier,Erik Miller,0,18629824-8c61-4a72-be5e-c80503853ab9,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,
65,2024-07-09,745316,Groundout,field_out,True,676391,669062,Ernie Clement,Erik Miller,0,322b84eb-d282-497e-902f-d1b56dd515a0,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.001,0.35,0.26,-1.79,3.88,1.88,96.8,85.1,82.6,81.1,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,
66,2024-07-09,745316,Groundout,field_out,True,527038,670950,Wilmer Flores,Trevor Richards,0,8eed59a6-cc93-4ba0-a6ac-ec36a4b2b09b,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,0.412,,,0.587,1.05,,,0.94,92.1,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,0.001,-3.42,91.4,,,,,,,,,,,,,,,
67,2024-07-09,745316,Single,single,False,672275,670950,Patrick Bailey,Trevor Richards,0,47b8218d-b3df-412d-88e3-210f3b39fe2f,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,0.412,,,0.587,1.05,,,0.94,92.1,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,0.001,-3.42,91.4,,,,,,,,,,,,,,,
68,2024-07-09,745316,Flyout,field_out,True,573262,670950,Mike Yastrzemski,Trevor Richards,0,5c49550a-56e4-4f04-aa62-bf72f07a2f9c,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,0.412,,,0.587,1.05,,,0.94,92.1,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,0.001,-3.42,91.4,,,,,,,,,,,,,,,
69,2024-07-09,745316,Walk,walk,False,666149,670950,Tyler Fitzgerald,Trevor Richards,1,5ec523f4-01b1-43f4-948e-6f641d2ea8f7,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,0.412,,,0.587,1.05,,,0.94,92.1,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,0.001,-3.42,91.4,,,,,,,,,,,,,,,
70,2024-07-09,745316,Single,single,False,689172,670950,Brett Wisely,Trevor Richards,1,bc8860a0-8518-4932-bbff-db99c235ea72,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,0.412,,,0.587,1.05,,,0.94,92.1,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,0.001,-3.42,91.4,,,,,,,,,,,,,,,
71,2024-07-09,745316,Wild Pitch,wild_pitch,False,642731,670950,Thairo Estrada,Trevor Richards,1,1d57c6f5-d43d-45e1-92bc-92d832aa9158,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,,,,83.0,96.0,92.0,,,,0.412,,,0.587,1.05,,,0.94,92.1,79.0,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,0.001,-3.42,91.4,,,,,,,,,,,,,,,
