,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
16,2024-07-28,745795,Pop Out,field_out,True,594807,656849,Adam Duvall,David Peterson,0,5c733a9e-0d97-43db-9a40-76ac282b52a9,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
17,2024-07-28,745795,Double,double,False,621438,625643,Tyrone Taylor,Reynaldo López,0,e1e952e5-bd2e-4abc-b6e6-4b25911b2e72,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,,,,111.0,100.0,105.0,,0.557,0.285,0.119,0.039,1.01,,1.31,2.37,-4.57,95.5,86.3,,84.8,77.3,,,,0.27,0.383,0.171,0.184,0.243,0.418,0.294,0.824,0.361,0.133,0.178,0.368,,,,,,,,,,,,,,,,,,,,,
18,2024-07-28,745795,Walk,walk,False,592325,625643,Ben Gamel,Reynaldo López,0,2f7e1856-72b7-4a0e-bb14-4baff7193c27,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,,,,111.0,100.0,105.0,,0.557,0.285,0.119,0.039,1.01,,1.31,2.37,-4.57,95.5,86.3,,84.8,77.3,,,,0.27,0.383,0.171,0.184,0.243,0.418,0.294,0.824,0.361,0.133,0.178,0.368,,,,,,,,,,,,,,,,,,,,,
19,2024-07-28,745795,Forceout,force_out,True,596019,625643,Francisco Lindor,Reynaldo López,1,253619e6-3796-4d5e-996c-7793fd097c07,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,,,,111.0,100.0,105.0,,0.557,0.285,0.119,0.039,1.01,,1.31,2.37,-4.57,95.5,86.3,,84.8,77.3,,,,0.27,0.383,0.171,0.184,0.243,0.418,0.294,0.824,0.361,0.133,0.178,0.368,,,,,,,,,,,,,,,,,,,,,
20,2024-07-28,745795,Pop Out,field_out,True,578428,625643,Jose Iglesias,Reynaldo López,0,7feae712-9fb1-43ea-b7fe-b9cc3e4e767f,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,,,,111.0,100.0,105.0,,0.557,0.285,0.119,0.039,1.01,,1.31,2.37,-4.57,95.5,86.3,,84.8,77.3,,,,0.27,0.383,0.171,0.184,0.243,0.418,0.294,0.824,0.361,0.133,0.178,0.368,,,,,,,,,,,,,,,,,,,,,
21,2024-07-28,745795,Groundout,field_out,True,607043,625643,Brandon Nimmo,Reynaldo López,1,5c42d365-bc9b-4b28-bb97-0a73d54c81c7,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,,,,111.0,100.0,105.0,,0.557,0.285,0.119,0.039,1.01,,1.31,2.37,-4.57,95.5,86.3,,84.8,77.3,,,,0.27,0.383,0.171,0.184,0.243,0.418,0.294,0.824,0.361,0.133,0.178,0.368,,,,,,,,,,,,,,,,,,,,,
22,2024-07-28,745795,Walk,walk,False,663586,656849,Austin Riley,David Peterson,0,218eb362-2e35-41d8-a4f8-fdda479a7268,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
23,2024-07-28,745795,Single,single,False,542303,656849,Marcell Ozuna,David Peterson,1,83cf69f7-8e81-4378-af74-d9feb1f03082,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
24,2024-07-28,745795,Home Run,home_run,False,621566,656849,Matt Olson,David Peterson,1,69fffee2-c87e-4369-9422-dbeea08ff82c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
25,2024-07-28,745795,Walk,walk,False,518595,656849,Travis d'Arnaud,David Peterson,0,49aa5729-aa2c-4e6c-9471-699a1e9b3706,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
26,2024-07-28,745795,Groundout,field_out,True,657656,656849,Ramón Laureano,David Peterson,1,7cd6269d-5db8-4fa8-bcb2-25854085327c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
27,2024-07-28,745795,Single,single,False,805373,656849,Nacho Alvarez Jr.,David Peterson,1,da3d170f-5aa0-40f7-aadd-b825908d5081,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
28,2024-07-28,745795,Walk,walk,False,606115,656849,Orlando Arcia,David Peterson,1,5dbcca81-8fdd-45a1-a3e7-0b7eb954b1fb,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
29,2024-07-28,745795,Forceout,force_out,True,663897,656849,Luke Williams,David Peterson,1,2d607926-e5f8-45ce-b1c0-9784d2b78d6e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
30,2024-07-28,745795,Flyout,field_out,True,594807,656849,Adam Duvall,David Peterson,0,1202319c-2584-4536-bcc7-4c0cc40cecc1,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,85.0,100.0,99.0,68.0,101.0,91.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.252,0.186,0.073,0.169,-0.31,1.7,-1.49,0.21,0.25,93.1,84.7,92.0,85.2,79.0,0.264,0.376,0.139,0.254,0.31,0.236,0.27,0.432,0.326,0.16,0.26,0.294,0.174,0.348,0.25,,,,,,,,,,,,,,,,,,,,,
31,2024-07-28,745795,Flyout,field_out,True,624413,669276,Pete Alonso,Dylan Lee,0,d0f0cd85-86a9-40ba-9097-2fb1c0370ead,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,,,,100.0,103.0,109.0,,0.333,0.54,,0.127,-0.31,,1.9,,0.51,92.1,85.6,,83.9,,,,,0.305,0.525,0.156,0.167,0.271,0.454,0.226,0.355,0.446,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-28,745795,Double,double,False,668901,669276,Mark Vientos,Dylan Lee,0,37070aac-b732-481c-883e-6b48fc799ecc,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,,,,100.0,103.0,109.0,,0.333,0.54,,0.127,-0.31,,1.9,,0.51,92.1,85.6,,83.9,,,,,0.305,0.525,0.156,0.167,0.271,0.454,0.226,0.355,0.446,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-28,745795,Flyout,field_out,True,643446,669276,Jeff McNeil,Dylan Lee,1,e85278b9-0b83-43fa-b9a8-64618ec45bd5,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,,,,100.0,103.0,109.0,,0.333,0.54,,0.127,-0.31,,1.9,,0.51,92.1,85.6,,83.9,,,,,0.305,0.525,0.156,0.167,0.271,0.454,0.226,0.355,0.446,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-28,745795,Groundout,field_out,True,682626,669276,Francisco Alvarez,Dylan Lee,0,70465318-b9e0-4b0d-9c8c-d807223c2a59,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,,,,100.0,103.0,109.0,,0.333,0.54,,0.127,-0.31,,1.9,,0.51,92.1,85.6,,83.9,,,,,0.305,0.525,0.156,0.167,0.271,0.454,0.226,0.355,0.446,,,,,,,,,,,,,,,,,,,,,,,,
