,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff
10,2024-07-13,746202,Strikeout,strikeout,True,593871,667755,Jorge Polanco,José Soriano,0,88d5108e-bfd7-40fb-9a2f-f2b825c034ae,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-13,746202,Walk,walk,False,668942,667755,Josh Rojas,José Soriano,0,2091d738-d316-4caf-b22d-d943d97b59f8,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-13,746202,Caught Stealing 2B,caught_stealing_2b,True,645302,667755,Victor Robles,José Soriano,0,9b4fd55e-4e08-4528-a4ee-f31143380a44,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-13,746202,Groundout,field_out,True,681351,669923,Logan O'Hoppe,George Kirby,0,e42c0af2-e3c6-4813-a00f-ae944133928d,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
14,2024-07-13,746202,Single,single,False,666160,669923,Mickey Moniak,George Kirby,0,8da830d7-9015-4104-bde1-256bbf41ac5a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
15,2024-07-13,746202,Groundout,field_out,True,669374,669923,Keston Hiura,George Kirby,1,35377b94-b631-40b2-9db0-b331d67e752b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
16,2024-07-13,746202,Walk,walk,False,687263,669923,Zach Neto,George Kirby,0,ecb0a627-57c5-4e75-a967-70fef33a552b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
17,2024-07-13,746202,Single,single,False,666176,669923,Jo Adell,George Kirby,1,2be4425b-a99d-4a1a-8bc3-b55fa4b85cc7,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
18,2024-07-13,746202,Groundout,field_out,True,543685,669923,Anthony Rendon,George Kirby,0,e2c9e66e-d263-43ba-9e3e-fe98a1631cd2,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
19,2024-07-13,746202,Single,single,False,645302,667755,Victor Robles,José Soriano,0,2fd6015f-7287-4501-b2ae-b6ef83234446,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-13,746202,Strikeout,strikeout,True,641487,667755,J.P. Crawford,José Soriano,0,afd2f83a-3379-4bb8-b102-9bab2a232d0a,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-13,746202,Strikeout,strikeout,True,663728,667755,Cal Raleigh,José Soriano,0,679729c3-ed51-4fb5-8d3d-6fb1c3b5de90,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-13,746202,Hit By Pitch,hit_by_pitch,False,677594,667755,Julio Rodríguez,José Soriano,1,77e17db4-e131-496c-95db-7c3fdb5d3665,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-13,746202,Walk,walk,False,641598,667755,Mitch Garver,José Soriano,1,6724da44-41e6-47eb-94a7-4414615d1e66,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-13,746202,Strikeout,strikeout,True,670042,667755,Luke Raley,José Soriano,0,c411134f-32c6-4ed8-9800-f87e585c9a18,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-13,746202,Walk,walk,False,694384,669923,Nolan Schanuel,George Kirby,0,504191da-1a2c-490f-af5e-ee906463c32b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
26,2024-07-13,746202,Grounded Into DP,grounded_into_double_play,True,621493,669923,Taylor Ward,George Kirby,1,d1744b08-389b-4b02-910c-bb7d1a90f585,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
27,2024-07-13,746202,Strikeout,strikeout,True,592273,669923,Brandon Drury,George Kirby,0,5a8df6d4-8927-4f5b-96e6-15c80084e2e0,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
28,2024-07-13,746202,Groundout,field_out,True,664034,667755,Ty France,José Soriano,0,75b29acb-c9bd-4c95-a8af-86d79be7f533,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-13,746202,Lineout,field_out,True,593871,667755,Jorge Polanco,José Soriano,0,8cc64b46-451f-41c1-b0c2-779044e17b57,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-13,746202,Lineout,field_out,True,668942,667755,Josh Rojas,José Soriano,0,76066fe9-882b-406f-86bc-657078bc08d3,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-13,746202,Strikeout,strikeout,True,681351,669923,Logan O'Hoppe,George Kirby,0,c663130e-0d59-4f14-95dc-bb04b6af4fab,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
32,2024-07-13,746202,Groundout,field_out,True,666160,669923,Mickey Moniak,George Kirby,0,3b5f7dd8-4c82-4231-baf2-bc0dc2789321,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,112.0,99.0,109.0,0.225,0.36,0.106,0.228,0.075,1.58,-0.43,1.79,0.55,-2.88,95.8,85.7,95.8,87.1,83.1,0.256,0.35,0.097,0.333,0.5,0.323,0.196,0.35,0.304,0.2,0.32,0.288,0.253,0.391,0.28,97.0,99.0,93.0,0.006,0.82,92.3,,,,,,,,,,,,,,,,,,
