,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,wFC/C,wSI/C,wSL/C,wCU/C,vFC,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CH%,wFA/C,wCH/C,vFA,vCH,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
16,2024-04-18,746970,Groundout,field_out,True,671213,471911,Triston Casas,Carlos Carrasco,0,6ed32f93-5093-49d3-bb4a-d8bd2e659064,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
17,2024-04-18,746970,Groundout,field_out,True,657656,681867,Ramón Laureano,Cooper Criswell,0,554e2361-b4f2-4736-9d19-5aee480bb770,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
18,2024-04-18,746970,Field Error,field_error,False,672356,681867,Gabriel Arias,Cooper Criswell,0,65d72816-0ecd-4749-b9ba-8c6aeb2ceee4,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
19,2024-04-18,746970,Groundout,field_out,True,677587,681867,Brayan Rocchio,Cooper Criswell,1,7e8517ae-5d76-4de4-9f60-ea4dd7d15f0a,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
20,2024-04-18,746970,Single,single,True,665926,681867,Andrés Giménez,Cooper Criswell,1,b51b4960-c71e-4caf-974c-17928bad620b,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
21,2024-04-18,746970,Field Error,field_error,False,677800,471911,Wilyer Abreu,Carlos Carrasco,0,4a650e02-e50d-4190-8b0c-255a4a6ccc85,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
22,2024-04-18,746970,Flyout,field_out,True,665839,471911,Enmanuel Valdez,Carlos Carrasco,0,cb5c4920-57ea-451d-975a-acff06a12bfa,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
23,2024-04-18,746970,Pop Out,field_out,True,657136,471911,Connor Wong,Carlos Carrasco,0,74adf2f9-847f-4f36-940f-f9a9689af292,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
24,2024-04-18,746970,Flyout,field_out,True,666152,471911,David Hamilton,Carlos Carrasco,0,ce73ced6-7b5a-4c82-84fa-52a8c528c19f,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
25,2024-04-18,746970,Double,double,False,681807,681867,David Fry,Cooper Criswell,0,6804ba1f-81e9-408d-949e-7c00a9dd01d1,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
26,2024-04-18,746970,Lineout,field_out,True,608070,681867,José Ramírez,Cooper Criswell,1,1478035c-88ee-40bd-bab8-d8ed4e87a07f,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
27,2024-04-18,746970,Single,single,False,647304,681867,Josh Naylor,Cooper Criswell,1,3a8baab1-da64-4a19-addc-c04edb5e9be1,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
28,2024-04-18,746970,Forceout,force_out,True,671289,681867,Tyler Freeman,Cooper Criswell,1,8be70c96-1d04-4588-98ee-b5e72499c19f,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
29,2024-04-18,746970,Lineout,field_out,True,666310,681867,Bo Naylor,Cooper Criswell,0,75b03b28-d39e-442e-9652-93478729c805,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
30,2024-04-18,746970,Flyout,field_out,True,622569,471911,Pablo Reyes,Carlos Carrasco,0,739d96f6-a646-4b21-8bb9-5304c0beed81,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
31,2024-04-18,746970,Walk,walk,False,624512,471911,Reese McGuire,Carlos Carrasco,0,173e71c2-9421-4dfd-abd6-2f05a2396d34,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
32,2024-04-18,746970,Strikeout,strikeout,True,678882,471911,Ceddanne Rafaela,Carlos Carrasco,0,0e26a442-1e57-4bd7-9d9e-5731c2c07ecf,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
33,2024-04-18,746970,Strikeout,strikeout,True,680776,471911,Jarren Duran,Carlos Carrasco,0,4432a657-7aaf-49c6-a028-22fe51e8e120,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,0.19,,0.283,0.062,,-1.29,-0.69,2.26,,91.1,83.1,80.4,0.295,0.541,0.123,0.059,0.176,0.242,,,,0.2,0.267,0.37,104.0,105.0,103.0,63.0,94.0,85.0,0.243,0.222,-2.15,0.06,91.5,86.7,0.212,0.362,0.276,0.387,0.653,0.137,,,,,,,,,
34,2024-04-18,746970,Field Error,field_error,False,657656,681867,Ramón Laureano,Cooper Criswell,1,146ce49e-8fe3-47b9-a8a7-d11641feaf9e,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,,0.21,1.17,-2.03,,86.1,89.3,76.9,,0.286,0.452,0.059,,,,0.148,0.37,0.379,0.305,0.508,0.195,108.0,101.0,99.0,,,,,0.287,,0.42,,84.6,0.263,0.368,0.189,,,,,,,,,,,,
