,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
35,2024-07-08,746455,Groundout,field_out,True,677587,672456,Brayan Rocchio,Keider Montero,0,8af89eb8-9d26-4e48-abe2-b05d03ab3c25,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-08,746455,Strikeout,strikeout,True,666310,672456,Bo Naylor,Keider Montero,0,dc99d7bc-a399-4c98-8a9a-92ea6530b75d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-08,746455,Flyout,field_out,True,680757,672456,Steven Kwan,Keider Montero,0,a321ccce-fc95-4a7a-b9ae-dae51c881c3b,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-08,746455,Groundout,field_out,True,690993,668909,Colt Keith,Gavin Williams,0,2b3ab2db-c1f5-47aa-baaa-362590fd22d3,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
39,2024-07-08,746455,Walk,walk,False,592192,668909,Mark Canha,Gavin Williams,0,e012112e-4a25-48db-90db-159e4e6fd6d4,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
40,2024-07-08,746455,Groundout,field_out,True,682985,656529,Riley Greene,Sam Hentges,1,3d3a9005-cd9e-4c69-bb98-a9997d7bf18b,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,83.0,103.0,95.0,124.0,112.0,114.0,,,,0.308,0.214,,,-0.97,3.68,,,95.0,,87.9,,0.32,0.6,0.25,0.15,0.2,0.282,0.172,0.31,0.357,,,,116.0,110.0,110.0,,,,,0.319,,1.93,,80.6,,,,83.0,105.0,91.0,0.16,0.27,94.9,0.182,0.455,0.238,,,,,,,,,
41,2024-07-08,746455,Strikeout,strikeout,True,570482,656529,Gio Urshela,Sam Hentges,0,3de0fb4e-4fdb-4b18-9398-cd871799cc4a,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,83.0,103.0,95.0,124.0,112.0,114.0,,,,0.308,0.214,,,-0.97,3.68,,,95.0,,87.9,,0.32,0.6,0.25,0.15,0.2,0.282,0.172,0.31,0.357,,,,116.0,110.0,110.0,,,,,0.319,,1.93,,80.6,,,,83.0,105.0,91.0,0.16,0.27,94.9,0.182,0.455,0.238,,,,,,,,,
42,2024-07-08,746455,Single,single,False,682657,672456,Angel Martínez,Keider Montero,0,82a84498-6179-42e8-93d7-f43483387cd9,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-07-08,746455,Flyout,field_out,True,608070,672456,José Ramírez,Keider Montero,0,e69928b3-1783-492e-a1f9-a0bf59a47f26,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-07-08,746455,Flyout,field_out,True,647304,663947,Josh Naylor,Tyler Holton,0,f522b21f-0145-4a8d-aa71-f88464d5ff01,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,,,,0.133,0.172,,0.214,3.56,2.57,,-0.76,92.2,83.4,81.3,,0.091,0.091,0.244,0.103,0.103,0.404,,,,0.288,0.462,0.269,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,77.0,104.0,96.0,0.214,1.58,91.8,0.184,0.388,0.111,,,,,,,,,
45,2024-07-08,746455,Forceout,force_out,True,681807,663947,David Fry,Tyler Holton,1,4f5e04af-9e81-4dfa-8d1c-fab17d6c9f60,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,,,,0.133,0.172,,0.214,3.56,2.57,,-0.76,92.2,83.4,81.3,,0.091,0.091,0.244,0.103,0.103,0.404,,,,0.288,0.462,0.269,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,77.0,104.0,96.0,0.214,1.58,91.8,0.184,0.388,0.111,,,,,,,,,
46,2024-07-08,746455,Single,single,False,656716,680704,Zach McKinstry,Nick Sandlin,0,7be5c1e8-2806-4254-91cf-9319b319145a,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,111.0,90.0,99.0,,,,0.282,0.394,,,0.62,-0.32,,,92.5,,79.1,,0.188,0.313,0.197,0.214,0.429,0.452,,,,,,,,,,,,,,,,,,,,,,86.0,83.0,79.0,0.112,-4.63,92.3,0.333,0.722,0.074,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
47,2024-07-08,746455,Grounded Into DP,grounded_into_double_play,True,595879,680704,Javier Báez,Nick Sandlin,1,b0a93378-f4ac-4c4d-916a-87b40c557ee1,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,111.0,90.0,99.0,,,,0.282,0.394,,,0.62,-0.32,,,92.5,,79.1,,0.188,0.313,0.197,0.214,0.429,0.452,,,,,,,,,,,,,,,,,,,,,,86.0,83.0,79.0,0.112,-4.63,92.3,0.333,0.722,0.074,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
48,2024-07-08,746455,Strikeout,strikeout,True,668731,680704,Akil Baddoo,Nick Sandlin,0,aff11f3a-a7b0-4f80-9e30-539dd3db6049,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,111.0,90.0,99.0,,,,0.282,0.394,,,0.62,-0.32,,,92.5,,79.1,,0.188,0.313,0.197,0.214,0.429,0.452,,,,,,,,,,,,,,,,,,,,,,86.0,83.0,79.0,0.112,-4.63,92.3,0.333,0.722,0.074,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
49,2024-07-08,746455,Flyout,field_out,True,665926,663947,Andrés Giménez,Tyler Holton,0,cb1205a0-9496-4467-9e9b-59d39f1029fb,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,,,,0.133,0.172,,0.214,3.56,2.57,,-0.76,92.2,83.4,81.3,,0.091,0.091,0.244,0.103,0.103,0.404,,,,0.288,0.462,0.269,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,77.0,104.0,96.0,0.214,1.58,91.8,0.184,0.388,0.111,,,,,,,,,
50,2024-07-08,746455,Lineout,field_out,True,671289,663947,Tyler Freeman,Tyler Holton,0,c1c97825-967c-448e-81c4-7d5955514108,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,,,,0.133,0.172,,0.214,3.56,2.57,,-0.76,92.2,83.4,81.3,,0.091,0.091,0.244,0.103,0.103,0.404,,,,0.288,0.462,0.269,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,77.0,104.0,96.0,0.214,1.58,91.8,0.184,0.388,0.111,,,,,,,,,
51,2024-07-08,746455,Groundout,field_out,True,677587,663947,Brayan Rocchio,Tyler Holton,0,b5d1fa65-ac8b-494e-b966-66abdcad9089,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,,,,0.133,0.172,,0.214,3.56,2.57,,-0.76,92.2,83.4,81.3,,0.091,0.091,0.244,0.103,0.103,0.404,,,,0.288,0.462,0.269,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,77.0,104.0,96.0,0.214,1.58,91.8,0.184,0.388,0.111,,,,,,,,,
52,2024-07-08,746455,Double,double,False,668670,605130,Jake Rogers,Scott Barlow,0,147d6b5b-b57c-4b86-a019-abc086ffb9d0,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,80.0,89.0,83.0,124.0,86.0,90.0,,,,0.202,0.489,,,-0.48,1.33,,,91.7,,81.2,,0.36,0.52,0.204,0.141,0.203,0.424,0.175,0.425,0.444,,,,149.0,103.0,108.0,,,,,0.209,,-1.56,,77.5,,,,98.0,93.0,93.0,0.099,-2.08,91.7,0.5,0.667,0.316,,,,,,,,,
53,2024-07-08,746455,Single,single,True,672761,605130,Wenceel Pérez,Scott Barlow,1,6c8493d4-3283-489d-96b5-14e20b6579fe,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,80.0,89.0,83.0,124.0,86.0,90.0,,,,0.202,0.489,,,-0.48,1.33,,,91.7,,81.2,,0.36,0.52,0.204,0.141,0.203,0.424,0.175,0.425,0.444,,,,149.0,103.0,108.0,,,,,0.209,,-1.56,,77.5,,,,98.0,93.0,93.0,0.099,-2.08,91.7,0.5,0.667,0.316,,,,,,,,,
54,2024-07-08,746455,Walk,walk,False,690993,605130,Colt Keith,Scott Barlow,0,b5e95520-4d03-4da1-91d9-d02df51e2a0f,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,80.0,89.0,83.0,124.0,86.0,90.0,,,,0.202,0.489,,,-0.48,1.33,,,91.7,,81.2,,0.36,0.52,0.204,0.141,0.203,0.424,0.175,0.425,0.444,,,,149.0,103.0,108.0,,,,,0.209,,-1.56,,77.5,,,,98.0,93.0,93.0,0.099,-2.08,91.7,0.5,0.667,0.316,,,,,,,,,
55,2024-07-08,746455,Fielders Choice,fielders_choice,False,592192,605130,Mark Canha,Scott Barlow,1,79445751-d634-4e57-82ce-0348c98b453f,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,80.0,89.0,83.0,124.0,86.0,90.0,,,,0.202,0.489,,,-0.48,1.33,,,91.7,,81.2,,0.36,0.52,0.204,0.141,0.203,0.424,0.175,0.425,0.444,,,,149.0,103.0,108.0,,,,,0.209,,-1.56,,77.5,,,,98.0,93.0,93.0,0.099,-2.08,91.7,0.5,0.667,0.316,,,,,,,,,
56,2024-07-08,746455,Groundout,field_out,True,682985,682120,Riley Greene,Tim Herrin,1,adc00e31-cb6c-4b6b-acfa-819174de32d5,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,97.0,93.0,88.0,116.0,95.0,100.0,,,,0.254,0.249,,,1.69,0.48,,,95.4,,87.6,,0.176,0.206,0.171,0.238,0.381,0.338,0.138,0.224,0.385,,,,105.0,96.0,99.0,,,,,0.398,,1.95,,81.5,,,,106.0,106.0,112.0,0.098,5.35,94.0,0.0,0.0,0.115,,,,,,,,,
57,2024-07-08,746455,Lineout,field_out,True,570482,682120,Gio Urshela,Tim Herrin,0,b840b238-b6a2-46d3-9abf-3473a31b775d,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,97.0,93.0,88.0,116.0,95.0,100.0,,,,0.254,0.249,,,1.69,0.48,,,95.4,,87.6,,0.176,0.206,0.171,0.238,0.381,0.338,0.138,0.224,0.385,,,,105.0,96.0,99.0,,,,,0.398,,1.95,,81.5,,,,106.0,106.0,112.0,0.098,5.35,94.0,0.0,0.0,0.115,,,,,,,,,
58,2024-07-08,746455,Strikeout,strikeout,True,666310,571946,Bo Naylor,Shelby Miller,0,66ef16a9-bdd9-4cf5-93f4-8d76452d5bf6,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,0.607,0.177,,,1.32,-1.7,,,93.2,,88.3,,0.156,0.344,0.257,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
59,2024-07-08,746455,Flyout,field_out,True,680757,571946,Steven Kwan,Shelby Miller,0,3e633d64-99c5-4ced-af7e-d7a4022e8b90,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,0.607,0.177,,,1.32,-1.7,,,93.2,,88.3,,0.156,0.344,0.257,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
60,2024-07-08,746455,Groundout,field_out,True,682657,571946,Angel Martínez,Shelby Miller,0,057a1cd9-ba46-47aa-87b9-0a5ab49dee1e,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,0.607,0.177,,,1.32,-1.7,,,93.2,,88.3,,0.156,0.344,0.257,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
